timestamp,selfletID,service,numberOfReqs 
1421660639705, 3, videoProvisioner, 1
1421660649250, 4, videoProvisioner, 1
1421660659245, 3, videoProvisioner, 1
1421660669246, 3, videoProvisioner, 1
1421660679247, 3, videoProvisioner, 1
1421660689249, 2, videoProvisioner, 1
1421660699250, 2, videoProvisioner, 1
1421660709251, 4, videoProvisioner, 1
1421660719253, 2, videoProvisioner, 1
1421660729253, 2, videoProvisioner, 1
1421660739255, 2, videoProvisioner, 1
1421660749255, 3, videoProvisioner, 1
1421660759257, 4, videoProvisioner, 1
1421660769257, 2, videoProvisioner, 1
1421660779258, 3, videoProvisioner, 1
1421660789260, 2, videoProvisioner, 1
1421660799260, 4, videoProvisioner, 1
1421660809261, 3, videoProvisioner, 1
1421660819262, 3, videoProvisioner, 1
1421660829263, 3, videoProvisioner, 1
1421660839264, 3, videoProvisioner, 1
1421660849265, 4, videoProvisioner, 1
1421660859266, 2, videoProvisioner, 1
1421660869267, 3, videoProvisioner, 1
1421660879268, 4, videoProvisioner, 1
1421660889269, 3, videoProvisioner, 1
1421660899270, 2, videoProvisioner, 1
1421660909271, 4, videoProvisioner, 1
1421660919272, 3, videoProvisioner, 1
1421660929275, 3, videoProvisioner, 1
1421660939274, 2, videoProvisioner, 1
1421660949274, 4, videoProvisioner, 1
1421660955941, 2, videoProvisioner, 1
1421660962608, 3, videoProvisioner, 1
1421660969276, 2, videoProvisioner, 1
1421660975942, 3, videoProvisioner, 1
1421660982609, 3, videoProvisioner, 1
1421660989276, 3, videoProvisioner, 1
1421660995943, 3, videoProvisioner, 1
1421661002610, 6, videoProvisioner, 1
1421661009277, 5, videoProvisioner, 1
1421661015944, 5, videoProvisioner, 1
1421661022611, 4, videoProvisioner, 1
1421661029278, 5, videoProvisioner, 1
1421661035945, 6, videoProvisioner, 1
1421661042612, 2, videoProvisioner, 1
1421661049279, 6, videoProvisioner, 1
1421661055946, 4, videoProvisioner, 1
1421661062613, 2, videoProvisioner, 1
1421661069280, 7, videoProvisioner, 1
1421661075946, 5, videoProvisioner, 1
1421661082614, 5, videoProvisioner, 1
1421661089281, 5, videoProvisioner, 1
1421661095947, 5, videoProvisioner, 1
1421661102615, 6, videoProvisioner, 1
1421661109282, 3, videoProvisioner, 1
1421661115948, 2, videoProvisioner, 1
1421661122616, 4, videoProvisioner, 1
1421661129283, 7, videoProvisioner, 1
1421661135949, 6, videoProvisioner, 1
1421661142616, 4, videoProvisioner, 1
1421661149283, 5, videoProvisioner, 1
1421661155950, 6, videoProvisioner, 1
1421661162618, 5, videoProvisioner, 1
1421661169286, 6, videoProvisioner, 1
1421661175951, 3, videoProvisioner, 1
1421661182620, 7, videoProvisioner, 1
1421661189285, 3, videoProvisioner, 1
1421661195952, 4, videoProvisioner, 1
1421661202619, 4, videoProvisioner, 1
1421661209286, 4, videoProvisioner, 1
1421661215953, 5, videoProvisioner, 1
1421661222620, 5, videoProvisioner, 1
1421661229286, 6, videoProvisioner, 1
1421661235954, 4, videoProvisioner, 1
1421661242621, 5, videoProvisioner, 1
1421661247622, 2, videoProvisioner, 1
1421661252622, 6, videoProvisioner, 1
1421661257624, 4, videoProvisioner, 1
1421661262625, 6, videoProvisioner, 1
1421661267626, 7, videoProvisioner, 1
1421661272627, 6, videoProvisioner, 1
1421661277628, 2, videoProvisioner, 1
1421661282629, 2, videoProvisioner, 1
1421661287630, 7, videoProvisioner, 1
1421661292630, 7, videoProvisioner, 1
1421661297631, 7, videoProvisioner, 1
1421661302633, 2, videoProvisioner, 1
1421661307634, 8, videoProvisioner, 1
1421661312635, 2, videoProvisioner, 1
1421661317636, 8, videoProvisioner, 1
1421661322637, 3, videoProvisioner, 1
1421661327638, 9, videoProvisioner, 1
1421661332639, 2, videoProvisioner, 1
1421661337640, 6, videoProvisioner, 1
1421661342640, 3, videoProvisioner, 1
1421661347642, 7, videoProvisioner, 1
1421661352643, 6, videoProvisioner, 1
1421661357643, 8, videoProvisioner, 1
1421661362644, 8, videoProvisioner, 1
1421661367646, 8, videoProvisioner, 1
1421661372647, 2, videoProvisioner, 1
1421661377648, 5, videoProvisioner, 1
1421661382649, 8, videoProvisioner, 1
1421661387650, 6, videoProvisioner, 1
1421661392651, 7, videoProvisioner, 1
1421661397652, 3, videoProvisioner, 1
1421661402653, 5, videoProvisioner, 1
1421661407654, 6, videoProvisioner, 1
1421661412655, 4, videoProvisioner, 1
1421661417656, 3, videoProvisioner, 1
1421661422657, 4, videoProvisioner, 1
1421661427658, 8, videoProvisioner, 1
1421661432659, 4, videoProvisioner, 1
1421661437660, 4, videoProvisioner, 1
1421661442661, 4, videoProvisioner, 1
1421661447662, 7, videoProvisioner, 1
1421661452663, 6, videoProvisioner, 1
1421661457664, 9, videoProvisioner, 1
1421661462665, 10, videoProvisioner, 1
1421661467666, 9, videoProvisioner, 1
1421661472667, 10, videoProvisioner, 1
1421661477667, 6, videoProvisioner, 1
1421661482669, 3, videoProvisioner, 1
