timestamp,reqType,service,rt,numberOfReqs 
1421672441247,local,checkIfSubtitlesExists,855,1
1421672441248,local,getSubtitles,872,1
1421672442079,local,applySubtitles,831,1
1421672442080,local,videoProvisioner,50740,1
1421672557015,local,checkIfAvailable,1771,1
1421672557467,local,downloadVideo,451,1
1421672557468,local,getVideoResource,2225,1
1421672583827,local,scaleVideo,26358,1
1421672584683,local,transcodeVideo,855,1
1421672585335,local,bitDepthReduction,651,1
1421672585336,local,videoProvisioner,30094,1
1421672706395,local,checkIfAvailable,1007,1
1421672707871,local,downloadVideo,1475,1
1421672707871,local,getVideoResource,2483,1
1421672728207,local,scaleVideo,20335,1
1421672728471,local,transcodeVideo,263,1
1421672729031,local,bitDepthReduction,559,1
1421672729032,local,videoProvisioner,23644,1
1421672819475,local,checkIfAvailable,220,1
1421672819995,local,downloadVideo,519,1
1421672820000,local,getVideoResource,746,1
1421672836587,local,checkIfAvailable,1071,1
1421672838317,local,downloadVideo,1729,1
1421672838318,local,getVideoResource,2803,1
1421672865732,local,scaleVideo,27414,1
1421672868936,local,transcodeVideo,3203,1
1421672870063,local,bitDepthReduction,1125,1
1421672870064,local,videoProvisioner,34549,1
1421672870265,local,checkIfAvailable,8473,1
1421672871305,local,downloadVideo,1039,1
1421672871306,local,getVideoResource,9517,1
1421672881223,local,scaleVideo,61222,1
1421672881883,local,transcodeVideo,659,1
1421672882579,local,bitDepthReduction,694,1
1421672882585,local,videoProvisioner,63337,1
1421672896219,local,scaleVideo,24912,1
1421672897463,local,transcodeVideo,1243,1
1421672897615,local,bitDepthReduction,151,1
1421672897615,local,videoProvisioner,35826,1
1421673009239,local,checkIfAvailable,1058,1
1421673010271,local,downloadVideo,1031,1
1421673010272,local,getVideoResource,2091,1
1421673017038,local,checkIfAvailable,3855,1
1421673017862,local,downloadVideo,823,1
1421673017863,local,getVideoResource,4680,1
1421673034780,local,scaleVideo,24508,1
1421673037426,local,transcodeVideo,2645,1
1421673038465,local,bitDepthReduction,1038,1
1421673038465,local,videoProvisioner,30285,1
1421673039847,local,scaleVideo,21983,1
1421673040343,local,transcodeVideo,494,1
1421673041787,local,bitDepthReduction,1443,1
1421673041788,local,videoProvisioner,28606,1
1421673075991,local,checkIfAvailable,4003,1
1421673076059,local,downloadVideo,67,1
1421673076059,local,getVideoResource,4072,1
1421673088367,local,scaleVideo,12307,1
1421673089895,local,transcodeVideo,1527,1
1421673090079,local,bitDepthReduction,183,1
1421673090080,local,videoProvisioner,18094,1
1421673235691,local,checkIfAvailable,1046,1
1421673235919,local,downloadVideo,227,1
1421673235919,local,getVideoResource,1274,1
1421673258523,local,scaleVideo,22603,1
1421673260203,local,transcodeVideo,1679,1
1421673262283,local,bitDepthReduction,2079,1
1421673262284,local,videoProvisioner,27640,1
1421672170743,local,checkIfAvailable,800,1
1421672174458,local,downloadVideo,3711,1
1421672174459,local,getVideoResource,4516,1
1421672215437,local,scaleVideo,40977,1
1421672215837,local,transcodeVideo,399,1
1421672216709,local,bitDepthReduction,871,1
1421672217449,local,checkIfSubtitlesAvailable,737,1
1421672217797,local,checkIfSubtitlesExists,347,1
1421672218285,local,getDefaultSubtitle,487,1
1421672218601,local,translateSubtitleToLanguage,315,1
1421672218602,local,getSubtitles,1892,1
1421672218617,local,applySubtitles,14,1
1421672218618,local,videoProvisioner,48676,1
1421672293589,remote,transcodeVideo,42,1
1421672352957,local,checkIfAvailable,349,1
1421672353993,local,downloadVideo,1035,1
1421672353994,local,getVideoResource,1388,1
1421672369893,local,checkIfAvailable,1024,1
1421672370126,local,downloadVideo,232,1
1421672370127,local,getVideoResource,1259,1
1421672377351,local,checkIfAvailable,966,1
1421672378910,local,downloadVideo,1558,1
1421672378911,local,getVideoResource,2536,1
1421672383325,local,scaleVideo,29330,1
1421672389366,local,transcodeVideo,6040,1
1421672390177,local,bitDepthReduction,810,1
1421672390178,local,videoProvisioner,37572,1
1421672400331,local,checkIfAvailable,3933,1
1421672401834,local,downloadVideo,1502,1
1421672401835,local,getVideoResource,5441,1
1421672408429,local,scaleVideo,38301,1
1421672410531,local,transcodeVideo,2101,1
1421672411165,local,bitDepthReduction,632,1
1421672411166,local,videoProvisioner,42299,1
1421672411863,local,scaleVideo,32951,1
1421672412230,local,transcodeVideo,366,1
1421672413522,local,bitDepthReduction,1291,1
1421672413695,local,checkIfSubtitlesAvailable,170,1
1421672413937,local,checkIfSubtitlesExists,241,1
1421672416425,local,getDefaultSubtitle,2487,1
1421672416426,local,getSubtitles,2901,1
1421672416911,local,applySubtitles,484,1
1421672416912,local,videoProvisioner,40538,1
1421672432373,local,scaleVideo,30537,1
1421672432957,local,checkIfAvailable,1528,1
1421672433269,local,transcodeVideo,894,1
1421672433671,local,downloadVideo,713,1
1421672433672,local,getVideoResource,2244,1
1421672434146,local,bitDepthReduction,876,1
1421672434146,local,videoProvisioner,37753,1
1421672444155,local,checkIfAvailable,217,1
1421672445202,local,downloadVideo,1046,1
1421672445202,local,getVideoResource,1264,1
1421672458887,local,scaleVideo,25214,1
1421672459417,local,transcodeVideo,529,1
1421672459949,local,bitDepthReduction,531,1
1421672459950,local,videoProvisioner,28523,1
1421672468885,local,scaleVideo,23682,1
1421672469125,local,transcodeVideo,239,1
1421672471601,local,bitDepthReduction,2475,1
1421672471753,local,checkIfSubtitlesAvailable,150,1
1421672475577,local,checkIfSubtitlesExists,3823,1
1421672476253,local,getDefaultSubtitle,675,1
1421672476254,local,getSubtitles,4652,1
1421672476557,local,applySubtitles,303,1
1421672476560,local,videoProvisioner,32623,1
1421672494237,local,checkIfAvailable,248,1
1421672494433,local,downloadVideo,195,1
1421672494434,local,getVideoResource,446,1
1421672527821,local,scaleVideo,33387,1
1421672528329,local,transcodeVideo,507,1
1421672528797,local,bitDepthReduction,467,1
1421672528798,local,videoProvisioner,34810,1
1421672548113,local,checkIfAvailable,5322,1
1421672549317,local,downloadVideo,1203,1
1421672549318,local,getVideoResource,6528,1
1421672574173,local,scaleVideo,24854,1
1421672575021,local,transcodeVideo,847,1
1421672575533,local,bitDepthReduction,511,1
1421672575534,local,videoProvisioner,32744,1
1421672628205,local,checkIfAvailable,1590,1
1421672628281,local,downloadVideo,75,1
1421672628282,local,getVideoResource,1667,1
1421672651881,local,scaleVideo,23599,1
1421672653049,local,transcodeVideo,1167,1
1421672655221,local,bitDepthReduction,2170,1
1421672655222,local,videoProvisioner,28608,1
1421672677937,local,checkIfAvailable,23,1
1421672678217,local,downloadVideo,276,1
1421672678218,local,getVideoResource,304,1
1421672748965,local,scaleVideo,70747,1
1421672750089,local,transcodeVideo,1123,1
1421672753609,local,bitDepthReduction,3519,1
1421672753610,local,videoProvisioner,75697,1
1421672893605,local,checkIfAvailable,485,1
1421672895049,local,downloadVideo,1443,1
1421672895050,local,getVideoResource,1931,1
1421672917153,local,scaleVideo,22103,1
1421672918121,local,transcodeVideo,967,1
1421672919665,local,bitDepthReduction,1543,1
1421672919666,local,videoProvisioner,26547,1
1421672926085,local,checkIfAvailable,1686,1
1421672926829,local,downloadVideo,743,1
1421672926830,local,getVideoResource,2432,1
1421672947169,local,scaleVideo,20339,1
1421672947429,local,transcodeVideo,259,1
1421672947714,local,bitDepthReduction,284,1
1421672947714,local,videoProvisioner,23316,1
1421672967289,local,checkIfAvailable,1601,1
1421672970529,local,downloadVideo,3239,1
1421672970530,local,getVideoResource,4842,1
1421672991117,local,scaleVideo,20587,1
1421672991949,local,transcodeVideo,830,1
1421672992565,local,bitDepthReduction,615,1
1421672992566,local,videoProvisioner,26879,1
1421673020433,local,checkIfAvailable,3446,1
1421673022613,local,downloadVideo,2179,1
1421673022614,local,getVideoResource,5627,1
1421673023678,local,checkIfAvailable,434,1
1421673023796,local,downloadVideo,117,1
1421673023796,local,getVideoResource,553,1
1421673036737,local,scaleVideo,14123,1
1421673036965,local,transcodeVideo,227,1
1421673038865,local,bitDepthReduction,1899,1
1421673038957,local,checkIfSubtitlesAvailable,78,1
1421673040922,local,checkIfSubtitlesExists,1964,1
1421673041729,local,getDefaultSubtitle,806,1
1421673042141,local,translateSubtitleToLanguage,411,1
1421673042142,local,getSubtitles,3264,1
1421673042397,local,applySubtitles,254,1
1421673042397,local,videoProvisioner,25411,1
1421673046597,local,scaleVideo,22800,1
1421673047061,local,transcodeVideo,463,1
1421673049529,local,bitDepthReduction,2467,1
1421673049781,local,checkIfSubtitlesAvailable,250,1
1421673050305,local,checkIfSubtitlesExists,521,1
1421673050965,local,getDefaultSubtitle,659,1
1421673050966,local,getSubtitles,1436,1
1421673051401,local,applySubtitles,435,1
1421673051402,local,videoProvisioner,28159,1
1421673148905,local,checkIfAvailable,3042,1
1421673149813,local,downloadVideo,907,1
1421673149814,local,getVideoResource,3951,1
1421673160121,local,scaleVideo,10307,1
1421673163033,local,transcodeVideo,2911,1
1421673163713,local,bitDepthReduction,679,1
1421673163714,local,videoProvisioner,17852,1
1421673184901,local,checkIfAvailable,251,1
1421673185269,local,downloadVideo,367,1
1421673185270,local,getVideoResource,621,1
1421673195658,local,checkIfAvailable,999,1
1421673196449,local,downloadVideo,790,1
1421673196450,local,getVideoResource,1792,1
1421673218943,local,scaleVideo,22492,1
1421673219417,local,transcodeVideo,473,1
1421673219899,local,bitDepthReduction,480,1
1421673219900,local,videoProvisioner,25242,1
1421673253793,local,scaleVideo,68522,1
1421673254385,local,transcodeVideo,591,1
1421673254757,local,bitDepthReduction,371,1
1421673255593,local,checkIfSubtitlesAvailable,834,1
1421673255594,local,getSubtitles,836,1
1421673255677,local,applySubtitles,83,1
1421673255677,local,videoProvisioner,71029,1
1421672446623,local,checkIfAvailable,203,1
1421672447234,local,downloadVideo,605,1
1421672447235,local,getVideoResource,816,1
1421672466341,local,scaleVideo,19106,1
1421672466509,local,transcodeVideo,167,1
1421672468089,local,bitDepthReduction,1579,1
1421672468090,local,videoProvisioner,21672,1
1421672479405,local,checkIfAvailable,1723,1
1421672479406,local,getVideoResource,1725,1
1421672502037,local,checkIfAvailable,552,1
1421672504258,local,scaleVideo,24852,1
1421672505125,local,downloadVideo,3087,1
1421672505126,local,getVideoResource,3673,1
1421672505686,local,transcodeVideo,1426,1
1421672506581,local,bitDepthReduction,894,1
1421672506583,local,videoProvisioner,28902,1
1421672518464,local,checkIfAvailable,1996,1
1421672519962,local,downloadVideo,1497,1
1421672519963,local,getVideoResource,3496,1
1421672564703,local,checkIfAvailable,682,1
1421672566001,local,downloadVideo,1297,1
1421672566002,local,getVideoResource,1984,1
1421672582604,local,scaleVideo,77477,1
1421672582944,local,transcodeVideo,338,1
1421672583254,local,bitDepthReduction,309,1
1421672583255,local,videoProvisioner,81803,1
1421672594773,local,scaleVideo,28770,1
1421672594829,local,transcodeVideo,55,1
1421672594979,local,bitDepthReduction,149,1
1421672594980,local,videoProvisioner,30964,1
1421672612585,local,scaleVideo,92621,1
1421672613701,local,transcodeVideo,1115,1
1421672614269,local,bitDepthReduction,567,1
1421672614270,local,videoProvisioner,97804,1
1421672618625,local,checkIfAvailable,807,1
1421672620536,local,downloadVideo,1910,1
1421672620536,local,getVideoResource,2719,1
1421672621323,local,checkIfAvailable,891,1
1421672621323,local,getVideoResource,892,1
1421672641533,local,scaleVideo,20995,1
1421672641635,local,transcodeVideo,100,1
1421672642647,local,bitDepthReduction,1011,1
1421672642649,local,videoProvisioner,24832,1
1421672646581,local,scaleVideo,25257,1
1421672647577,local,transcodeVideo,995,1
1421672648577,local,bitDepthReduction,999,1
1421672648578,local,videoProvisioner,28147,1
1421672690093,local,checkIfAvailable,959,1
1421672690249,local,downloadVideo,155,1
1421672690250,local,getVideoResource,1117,1
1421672700561,local,scaleVideo,10311,1
1421672700625,local,transcodeVideo,63,1
1421672701665,local,bitDepthReduction,1039,1
1421672701666,local,videoProvisioner,12533,1
1421672703973,local,checkIfAvailable,1076,1
1421672706797,local,downloadVideo,2823,1
1421672706798,local,getVideoResource,3901,1
1421672714089,local,checkIfAvailable,1176,1
1421672714188,local,downloadVideo,98,1
1421672714189,local,getVideoResource,1277,1
1421672724153,local,scaleVideo,9963,1
1421672725921,local,transcodeVideo,1766,1
1421672729545,local,bitDepthReduction,3623,1
1421672729546,local,videoProvisioner,16635,1
1421672730537,local,scaleVideo,23739,1
1421672730601,local,transcodeVideo,63,1
1421672732873,local,bitDepthReduction,2271,1
1421672732874,local,videoProvisioner,29978,1
1421672801845,local,checkIfAvailable,102,1
1421672802069,local,downloadVideo,223,1
1421672802070,local,getVideoResource,328,1
1421672860646,local,checkIfAvailable,90,1
1421672861163,local,downloadVideo,516,1
1421672861163,local,getVideoResource,614,1
1421672867624,local,scaleVideo,65554,1
1421672868645,local,transcodeVideo,1020,1
1421672870240,local,bitDepthReduction,1594,1
1421672870241,local,videoProvisioner,68499,1
1421672871402,local,checkIfAvailable,841,1
1421672871448,local,downloadVideo,45,1
1421672871449,local,getVideoResource,890,1
1421672885745,local,scaleVideo,24581,1
1421672886170,local,transcodeVideo,424,1
1421672888351,local,bitDepthReduction,2179,1
1421672888352,local,videoProvisioner,27803,1
1421672894397,local,checkIfAvailable,2568,1
1421672896223,local,downloadVideo,1824,1
1421672896224,local,getVideoResource,4396,1
1421672899462,local,scaleVideo,28012,1
1421672900612,local,transcodeVideo,1149,1
1421672901708,local,bitDepthReduction,1095,1
1421672901708,local,videoProvisioner,31150,1
1421672911245,local,checkIfAvailable,1899,1
1421672912842,local,downloadVideo,1596,1
1421672912842,local,getVideoResource,3497,1
1421672926492,local,scaleVideo,30265,1
1421672927477,local,scaleVideo,14634,1
1421672928700,local,transcodeVideo,1222,1
1421672929013,local,bitDepthReduction,312,1
1421672929013,local,videoProvisioner,19669,1
1421672930241,local,transcodeVideo,3748,1
1421672932665,local,bitDepthReduction,2423,1
1421672932666,local,videoProvisioner,40839,1
1421672953485,local,checkIfAvailable,1600,1
1421672956117,local,downloadVideo,2631,1
1421672956118,local,getVideoResource,4233,1
1421672980737,local,scaleVideo,24619,1
1421672984601,local,transcodeVideo,3863,1
1421672984673,local,bitDepthReduction,71,1
1421672985001,local,checkIfSubtitlesAvailable,327,1
1421672987857,local,checkIfSubtitlesExists,2855,1
1421672989053,local,getDefaultSubtitle,1195,1
1421672989054,local,getSubtitles,4380,1
1421672989657,local,applySubtitles,603,1
1421672989657,local,videoProvisioner,37773,1
1421673197933,remote,bitDepthReduction,800,1
1421672443685,local,checkIfAvailable,1019,1
1421672445216,local,downloadVideo,1524,1
1421672445218,local,getVideoResource,2552,1
1421672457547,local,scaleVideo,12328,1
1421672458239,local,transcodeVideo,691,1
1421672460043,local,bitDepthReduction,1803,1
1421672460044,local,videoProvisioner,17379,1
1421672464395,local,checkIfAvailable,473,1
1421672466243,local,downloadVideo,1846,1
1421672466244,local,getVideoResource,2323,1
1421672478575,local,scaleVideo,12330,1
1421672479279,local,transcodeVideo,702,1
1421672480132,local,bitDepthReduction,852,1
1421672480307,local,checkIfSubtitlesAvailable,172,1
1421672482851,local,checkIfSubtitlesExists,2542,1
1421672484171,local,getDefaultSubtitle,1318,1
1421672484172,local,getSubtitles,4038,1
1421672484291,local,applySubtitles,118,1
1421672484292,local,videoProvisioner,20372,1
1421672490723,local,checkIfAvailable,1765,1
1421672490875,local,downloadVideo,151,1
1421672490876,local,getVideoResource,1919,1
1421672514979,local,scaleVideo,24103,1
1421672515203,local,transcodeVideo,223,1
1421672516511,local,bitDepthReduction,1307,1
1421672516512,local,videoProvisioner,27556,1
1421672552251,local,checkIfAvailable,2001,1
1421672552311,local,downloadVideo,58,1
1421672552312,local,getVideoResource,2063,1
1421672574687,local,scaleVideo,22375,1
1421672575179,local,transcodeVideo,491,1
1421672577427,local,bitDepthReduction,2246,1
1421672577428,local,videoProvisioner,27180,1
1421672626131,local,checkIfAvailable,3299,1
1421672629679,local,downloadVideo,3547,1
1421672629680,local,getVideoResource,6857,1
1421672657559,local,scaleVideo,27878,1
1421672657927,local,transcodeVideo,367,1
1421672658087,local,bitDepthReduction,159,1
1421672658088,local,videoProvisioner,35266,1
1421672670731,local,checkIfAvailable,364,1
1421672671603,local,downloadVideo,871,1
1421672671604,local,getVideoResource,1237,1
1421672674464,local,checkIfAvailable,343,1
1421672679228,local,downloadVideo,4763,1
1421672679229,local,getVideoResource,5109,1
1421672694795,local,scaleVideo,23190,1
1421672695388,local,transcodeVideo,591,1
1421672695922,local,bitDepthReduction,533,1
1421672695924,local,videoProvisioner,25558,1
1421672700687,local,scaleVideo,21457,1
1421672701035,local,transcodeVideo,347,1
1421672702016,local,checkIfAvailable,368,1
1421672702171,local,bitDepthReduction,1135,1
1421672702340,local,checkIfSubtitlesAvailable,166,1
1421672702699,local,downloadVideo,682,1
1421672702700,local,getVideoResource,1053,1
1421672703905,local,checkIfSubtitlesExists,1564,1
1421672704136,local,getDefaultSubtitle,229,1
1421672704137,local,getSubtitles,1964,1
1421672705287,local,applySubtitles,1149,1
1421672705288,local,videoProvisioner,31168,1
1421672746927,local,checkIfAvailable,238,1
1421672748060,local,downloadVideo,1132,1
1421672748061,local,getVideoResource,1373,1
1421672779513,local,checkIfAvailable,285,1
1421672781666,local,downloadVideo,2151,1
1421672781667,local,getVideoResource,2447,1
1421672799178,local,scaleVideo,96477,1
1421672802863,local,transcodeVideo,3684,1
1421672802971,local,bitDepthReduction,106,1
1421672802972,local,videoProvisioner,101326,1
1421672815945,local,checkIfAvailable,1690,1
1421672816324,local,downloadVideo,377,1
1421672816325,local,getVideoResource,2073,1
1421672827740,local,scaleVideo,79678,1
1421672828688,local,bitDepthReduction,192,1
1421672828689,local,videoProvisioner,82002,1
1421672832019,local,scaleVideo,50351,1
1421672833363,local,bitDepthReduction,1072,1
1421672833364,local,videoProvisioner,54144,1
1421672842103,local,transcodeVideo,157,1
1421672842791,local,bitDepthReduction,687,1
1421672843359,local,checkIfSubtitlesAvailable,566,1
1421672843879,local,checkIfSubtitlesExists,519,1
1421672844255,local,getDefaultSubtitle,375,1
1421672844256,local,getSubtitles,1463,1
1421672844339,local,applySubtitles,82,1
1421672844340,local,videoProvisioner,30089,1
1421672995955,local,checkIfAvailable,276,1
1421672997015,local,downloadVideo,1059,1
1421672997016,local,getVideoResource,1338,1
1421673019623,local,scaleVideo,22606,1
1421673020831,local,transcodeVideo,1207,1
1421673022315,local,bitDepthReduction,1483,1
1421673022316,local,videoProvisioner,26638,1
1421673033579,local,checkIfAvailable,366,1
1421673033675,local,downloadVideo,95,1
1421673033676,local,getVideoResource,463,1
1421673039813,local,checkIfAvailable,1569,1
1421673043099,local,downloadVideo,3285,1
1421673043100,local,getVideoResource,4883,1
1421673056972,local,scaleVideo,23295,1
1421673057344,local,transcodeVideo,371,1
1421673059555,local,bitDepthReduction,2210,1
1421673059556,local,videoProvisioner,26344,1
1421673065064,local,checkIfAvailable,3074,1
1421673066484,local,downloadVideo,1419,1
1421673066485,local,getVideoResource,4496,1
1421673067660,local,scaleVideo,24559,1
1421673067932,local,transcodeVideo,271,1
1421673068905,local,bitDepthReduction,972,1
1421673069205,local,checkIfSubtitlesAvailable,285,1
1421673070215,local,checkIfSubtitlesExists,1008,1
1421673072392,local,getDefaultSubtitle,2175,1
1421673072393,local,getSubtitles,3486,1
1421673072752,local,applySubtitles,358,1
1421673072753,local,videoProvisioner,34536,1
1421673075283,local,scaleVideo,8797,1
1421673076259,local,transcodeVideo,971,1
1421673076275,local,bitDepthReduction,15,1
1421673076276,local,videoProvisioner,14288,1
1421673106951,local,checkIfAvailable,1166,1
1421673111483,local,downloadVideo,4531,1
1421673111484,local,getVideoResource,5700,1
1421673129563,local,scaleVideo,18078,1
1421673129675,local,transcodeVideo,111,1
1421673131075,local,bitDepthReduction,1399,1
1421673131076,local,videoProvisioner,25292,1
1421673161055,local,checkIfAvailable,218,1
1421673162643,local,downloadVideo,1587,1
1421673162644,local,getVideoResource,1807,1
1421673187011,local,scaleVideo,24366,1
1421673187127,local,transcodeVideo,115,1
1421673187523,local,bitDepthReduction,395,1
1421673187524,local,videoProvisioner,26688,1
1421673214782,local,checkIfAvailable,144,1
1421673214910,local,checkIfAvailable,2775,1
1421673215724,local,downloadVideo,813,1
1421673215724,local,getVideoResource,3589,1
1421673217347,local,downloadVideo,2564,1
1421673217347,local,getVideoResource,2710,1
1421673238984,local,scaleVideo,21636,1
1421673239137,local,transcodeVideo,152,1
1421673240352,local,bitDepthReduction,1214,1
1421673240353,local,videoProvisioner,25717,1
1421673242603,local,scaleVideo,26878,1
1421673243123,local,transcodeVideo,519,1
1421673245195,local,bitDepthReduction,2071,1
1421673245196,local,videoProvisioner,33062,1
1421672465434,local,checkIfAvailable,254,1
1421672467461,local,downloadVideo,2022,1
1421672467462,local,getVideoResource,2282,1
1421672485793,remote,downloadVideo,205,1
1421672490581,local,scaleVideo,23118,1
1421672491221,local,transcodeVideo,639,1
1421672491549,local,bitDepthReduction,327,1
1421672491549,local,videoProvisioner,26370,1
1421672500349,local,checkIfAvailable,155,1
1421672501145,local,downloadVideo,795,1
1421672501145,local,getVideoResource,952,1
1421672520785,local,scaleVideo,19639,1
1421672521653,local,transcodeVideo,867,1
1421672522493,local,bitDepthReduction,839,1
1421672522493,local,videoProvisioner,22300,1
1421672548125,local,checkIfAvailable,380,1
1421672548653,local,downloadVideo,527,1
1421672548654,local,getVideoResource,910,1
1421672577561,local,scaleVideo,28906,1
1421672578169,local,transcodeVideo,607,1
1421672578297,local,bitDepthReduction,127,1
1421672578533,local,checkIfSubtitlesAvailable,234,1
1421672579393,local,checkIfSubtitlesExists,860,1
1421672579653,local,getDefaultSubtitle,259,1
1421672579921,local,translateSubtitleToLanguage,268,1
1421672579921,local,getSubtitles,1623,1
1421672580305,local,applySubtitles,383,1
1421672580305,local,videoProvisioner,32562,1
1421672680637,local,checkIfAvailable,269,1
1421672681149,local,downloadVideo,512,1
1421672681149,local,getVideoResource,781,1
1421672702753,local,scaleVideo,21603,1
1421672703037,local,transcodeVideo,283,1
1421672703357,local,bitDepthReduction,319,1
1421672703733,local,checkIfSubtitlesAvailable,375,1
1421672704569,local,checkIfSubtitlesExists,835,1
1421672704725,local,getDefaultSubtitle,156,1
1421672704725,local,getSubtitles,1367,1
1421672704741,local,applySubtitles,15,1
1421672704741,local,videoProvisioner,24374,1
1421672755865,local,checkIfAvailable,427,1
1421672757489,local,downloadVideo,1624,1
1421672757489,local,getVideoResource,2051,1
1421672779817,local,scaleVideo,22327,1
1421672780925,local,checkIfAvailable,462,1
1421672781007,local,transcodeVideo,1190,1
1421672784562,local,downloadVideo,3636,1
1421672784562,local,getVideoResource,4100,1
1421672784933,local,bitDepthReduction,3925,1
1421672784934,local,videoProvisioner,29497,1
1421672808717,local,scaleVideo,24154,1
1421672809253,local,transcodeVideo,535,1
1421672810401,local,bitDepthReduction,1147,1
1421672810401,local,videoProvisioner,29939,1
1421672841933,remote,scaleVideo,25609,1
1421672846509,local,checkIfAvailable,982,1
1421672857465,local,downloadVideo,10956,1
1421672857465,local,getVideoResource,11938,1
1421672882061,local,scaleVideo,24595,1
1421672882433,local,transcodeVideo,371,1
1421672884333,local,bitDepthReduction,1899,1
1421672884333,local,videoProvisioner,38806,1
1421672896905,local,checkIfAvailable,79,1
1421672902713,local,downloadVideo,5807,1
1421672902713,local,getVideoResource,5888,1
1421672909019,local,checkIfAvailable,932,1
1421672910217,local,downloadVideo,1196,1
1421672910218,local,getVideoResource,2132,1
1421672915026,local,scaleVideo,12312,1
1421672917381,local,transcodeVideo,2353,1
1421672917477,local,bitDepthReduction,95,1
1421672917477,local,videoProvisioner,20652,1
1421672932334,local,checkIfAvailable,474,1
1421672932381,local,scaleVideo,22162,1
1421672932487,local,downloadVideo,152,1
1421672932488,local,getVideoResource,628,1
1421672932719,local,transcodeVideo,337,1
1421672932889,local,bitDepthReduction,169,1
1421672932889,local,videoProvisioner,24804,1
1421672945938,local,checkIfAvailable,315,1
1421672945938,local,getVideoResource,316,1
1421672972865,local,scaleVideo,26926,1
1421672974589,local,transcodeVideo,1723,1
1421672977561,local,bitDepthReduction,2971,1
1421672977561,local,videoProvisioner,31940,1
1421672979789,local,checkIfAvailable,385,1
1421672981467,local,downloadVideo,1677,1
1421672981467,local,getVideoResource,2064,1
1421673002324,local,scaleVideo,69836,1
1421673004989,local,transcodeVideo,2660,1
1421673005329,local,bitDepthReduction,339,1
1421673005329,local,videoProvisioner,73470,1
1421673006434,local,checkIfAvailable,3254,1
1421673013913,local,downloadVideo,7478,1
1421673013914,local,getVideoResource,10739,1
1421673056206,local,scaleVideo,74737,1
1421673057941,local,transcodeVideo,1734,1
1421673058162,local,bitDepthReduction,220,1
1421673058769,local,checkIfSubtitlesAvailable,600,1
1421673058933,local,checkIfSubtitlesExists,163,1
1421673061421,local,getDefaultSubtitle,2487,1
1421673061423,local,getSubtitles,3260,1
1421673063325,local,applySubtitles,1901,1
1421673063325,local,videoProvisioner,83922,1
1421673063937,local,scaleVideo,50022,1
1421673064269,local,transcodeVideo,331,1
1421673065073,local,bitDepthReduction,803,1
1421673065729,local,checkIfSubtitlesAvailable,655,1
1421673068505,local,checkIfSubtitlesExists,2775,1
1421673068505,local,getSubtitles,3431,1
1421673071105,local,applySubtitles,2599,1
1421673071105,local,videoProvisioner,67930,1
1421673169301,local,checkIfAvailable,966,1
1421673169657,local,downloadVideo,355,1
1421673169657,local,getVideoResource,1323,1
1421673229337,local,scaleVideo,59679,1
1421673230477,local,transcodeVideo,1140,1
1421673232877,local,bitDepthReduction,2400,1
1421673232877,local,videoProvisioner,64543,1
1421661611642,local,checkIfAvailable,837,1
1421661612082,local,downloadVideo,436,1
1421661612085,local,getVideoResource,1281,1
1421661636770,local,scaleVideo,24685,1
1421661637108,local,checkIfAvailable,2312,1
1421661637250,local,transcodeVideo,479,1
1421661638778,local,bitDepthReduction,1526,1
1421661638778,local,videoProvisioner,27975,1
1421661638955,local,downloadVideo,1846,1
1421661638956,local,getVideoResource,4161,1
1421661653767,remote,transcodeVideo,466,1
1421661655478,remote,transcodeVideo,272,1
1421661658603,local,scaleVideo,19646,1
1421661658648,local,transcodeVideo,44,1
1421661659593,local,bitDepthReduction,944,1
1421661659594,local,videoProvisioner,24799,1
1421661660515,local,checkIfAvailable,1711,1
1421661660643,local,downloadVideo,126,1
1421661660644,local,getVideoResource,1841,1
1421661673503,local,scaleVideo,12858,1
1421661674799,local,transcodeVideo,1295,1
1421661674919,local,bitDepthReduction,119,1
1421661674920,local,videoProvisioner,16119,1
1421661740803,local,checkIfAvailable,5976,1
1421661743819,local,downloadVideo,3015,1
1421661743820,local,getVideoResource,8994,1
1421661757159,local,checkIfAvailable,2326,1
1421661759359,local,downloadVideo,2199,1
1421661759360,local,getVideoResource,4527,1
1421661766755,local,scaleVideo,22935,1
1421661767282,local,transcodeVideo,526,1
1421661768415,local,bitDepthReduction,1132,1
1421661768416,local,videoProvisioner,33590,1
1421661782159,local,scaleVideo,22798,1
1421661782191,local,transcodeVideo,31,1
1421661782355,local,bitDepthReduction,163,1
1421661782356,local,videoProvisioner,27524,1
1421661849719,local,checkIfAvailable,6858,1
1421661850271,local,downloadVideo,551,1
1421661850272,local,getVideoResource,7424,1
1421661871367,local,scaleVideo,21095,1
1421661871479,local,transcodeVideo,111,1
1421661871779,local,bitDepthReduction,299,1
1421661871780,local,videoProvisioner,28932,1
1421661878967,local,downloadVideo,420,1
1421661878968,local,getVideoResource,2786,1
1421661937439,local,scaleVideo,58471,1
1421661938223,local,transcodeVideo,783,1
1421661941935,local,bitDepthReduction,3711,1
1421661941936,local,videoProvisioner,65754,1
1421661999743,local,checkIfAvailable,3546,1
1421662000927,local,downloadVideo,1183,1
1421662000928,local,getVideoResource,4731,1
1421662022771,local,scaleVideo,21843,1
1421662023381,local,checkIfAvailable,511,1
