timestamp,reqType,service,rt,numberOfReqs 
1421441100731,local,bitDepthReduction,464,1
1421441100731,local,videoProvisioner,24743,1
1421441112401,local,scaleVideo,77099,1
1421441113557,local,transcodeVideo,1155,1
1421441114145,local,bitDepthReduction,587,1
1421441114145,local,videoProvisioner,79445,1
1421441146065,local,checkIfAvailable,1170,1
1421441146265,local,downloadVideo,199,1
1421441146265,local,getVideoResource,1370,1
1421441212521,local,scaleVideo,66255,1
1421441212809,local,transcodeVideo,287,1
1421441212897,local,bitDepthReduction,87,1
1421441213013,local,checkIfSubtitlesAvailable,115,1
1421441213409,local,checkIfSubtitlesExists,395,1
1421441214097,local,getDefaultSubtitle,687,1
1421441214097,local,getSubtitles,1199,1
1421441214465,local,applySubtitles,367,1
1421441214466,local,videoProvisioner,69572,1
1421441325157,local,checkIfAvailable,1433,1
1421441325561,local,downloadVideo,403,1
1421441325561,local,getVideoResource,1838,1
1421441348913,local,scaleVideo,23351,1
1421441351065,local,transcodeVideo,2151,1
1421441351229,local,bitDepthReduction,163,1
1421441353373,local,checkIfSubtitlesAvailable,2143,1
1421441360229,local,checkIfSubtitlesExists,6855,1
1421441362225,local,getDefaultSubtitle,1995,1
1421441362225,local,getSubtitles,10995,1
1421441362393,local,applySubtitles,167,1
1421441362393,local,videoProvisioner,38670,1
1421441427637,local,checkIfAvailable,62,1
1421441429573,local,downloadVideo,1935,1
1421441429573,local,getVideoResource,1998,1
1421441438388,remote,transcodeVideo,3556,1
1421441451897,local,scaleVideo,22323,1
1421441453485,local,bitDepthReduction,105,1
1421441453485,local,videoProvisioner,25911,1
1421441508877,local,checkIfAvailable,1227,1
1421441508877,local,getVideoResource,1227,1
1421441519782,local,checkIfAvailable,8378,1
1421441526563,local,downloadVideo,6780,1
1421441526564,local,getVideoResource,15160,1
1421441529553,local,scaleVideo,20675,1
1421441529969,local,transcodeVideo,415,1
1421441530992,local,bitDepthReduction,1022,1
1421441530993,local,videoProvisioner,23344,1
1421441544216,local,downloadVideo,1340,1
1421441544217,local,getVideoResource,1534,1
1421441546757,local,scaleVideo,20192,1
1421441546913,local,transcodeVideo,155,1
1421441549248,local,bitDepthReduction,2334,1
1421441549473,local,checkIfSubtitlesAvailable,220,1
1421441553684,local,checkIfSubtitlesExists,4210,1
1421441553685,local,getSubtitles,4433,1
1421441554067,local,applySubtitles,381,1
1421441554068,local,videoProvisioner,42665,1
1421441565669,local,scaleVideo,21451,1
1421441566997,local,transcodeVideo,1327,1
1421441567021,local,bitDepthReduction,23,1
1421441567021,local,videoProvisioner,24339,1
1421441611473,local,checkIfAvailable,1224,1
1421441614013,local,downloadVideo,2539,1
1421441614013,local,getVideoResource,3764,1
1421441680002,local,checkIfAvailable,4445,1
1421441680757,local,downloadVideo,754,1
1421441680757,local,getVideoResource,5212,1
1421441701953,local,scaleVideo,21195,1
1421441702619,local,transcodeVideo,665,1
1421441703528,local,bitDepthReduction,908,1
1421441703528,local,videoProvisioner,27983,1
1421441704065,local,scaleVideo,90051,1
1421441704461,local,transcodeVideo,396,1
1421441704657,local,bitDepthReduction,195,1
1421441704657,local,videoProvisioner,94408,1
1421441745909,local,checkIfAvailable,533,1
1421441746481,local,downloadVideo,571,1
1421441746481,local,getVideoResource,1105,1
1421441758768,local,checkIfAvailable,880,1
1421441759031,local,downloadVideo,262,1
1421441759031,local,getVideoResource,1144,1
1421441771199,local,checkIfAvailable,797,1
1421441781897,local,downloadVideo,10697,1
1421441781898,local,getVideoResource,11499,1
1421441796338,local,scaleVideo,37306,1
1421441796673,local,transcodeVideo,334,1
1421441796969,local,bitDepthReduction,295,1
1421441796969,local,videoProvisioner,39082,1
1421441814070,local,scaleVideo,32171,1
1421441814973,local,transcodeVideo,902,1
1421441818359,local,bitDepthReduction,3385,1
1421441818359,local,videoProvisioner,47961,1
1421441827985,local,scaleVideo,81503,1
1421441830025,local,transcodeVideo,2039,1
1421441832129,local,bitDepthReduction,2103,1
1421441832129,local,videoProvisioner,86754,1
1421441836373,local,checkIfAvailable,913,1
1421441837137,local,downloadVideo,763,1
1421441837137,local,getVideoResource,1678,1
1421441860497,local,scaleVideo,23359,1
1421441860741,local,transcodeVideo,243,1
1421441860933,local,bitDepthReduction,191,1
1421441860933,local,videoProvisioner,25474,1
1421441893721,local,checkIfAvailable,704,1
1421441895049,local,downloadVideo,1328,1
1421441895049,local,getVideoResource,2032,1
1421441919153,local,scaleVideo,24103,1
1421441919309,local,transcodeVideo,155,1
1421441920669,local,bitDepthReduction,1360,1
1421441920669,local,videoProvisioner,27653,1
1421441958969,local,checkIfAvailable,2142,1
1421441962897,local,downloadVideo,3927,1
1421441962897,local,getVideoResource,6070,1
1421442020781,local,checkIfAvailable,144,1
1421442021615,local,downloadVideo,833,1
1421442021615,local,getVideoResource,979,1
1421442040782,local,scaleVideo,77884,1
1421442043960,local,transcodeVideo,3177,1
1421442044009,local,bitDepthReduction,47,1
1421442044010,local,videoProvisioner,87184,1
1421442044929,local,scaleVideo,23313,1
1421442045253,local,transcodeVideo,323,1
1421442045781,local,bitDepthReduction,527,1
1421442045781,local,videoProvisioner,25145,1
1421442077437,local,checkIfAvailable,1749,1
1421442078169,local,downloadVideo,731,1
1421442078169,local,getVideoResource,2481,1
1421442097501,local,scaleVideo,19331,1
1421442097713,local,transcodeVideo,211,1
1421442098501,local,bitDepthReduction,787,1
1421442098501,local,videoProvisioner,22813,1
1421442121661,local,checkIfAvailable,928,1
1421442127993,local,downloadVideo,6331,1
1421442127993,local,getVideoResource,7261,1
1421442151853,local,scaleVideo,23859,1
1421442156281,local,transcodeVideo,4427,1
1421442157909,local,bitDepthReduction,1627,1
1421442158673,local,checkIfSubtitlesAvailable,763,1
1421442158941,local,checkIfSubtitlesExists,267,1
1421442159129,local,getDefaultSubtitle,187,1
1421442159129,local,getSubtitles,1219,1
1421442160277,local,applySubtitles,1147,1
1421442160277,local,videoProvisioner,39545,1
1421440935877,local,checkIfAvailable,216,1
1421440938720,local,downloadVideo,2838,1
1421440938721,local,getVideoResource,3060,1
1421440958335,local,scaleVideo,19613,1
1421440959983,local,transcodeVideo,1647,1
1421440961739,local,bitDepthReduction,1755,1
1421440961740,local,videoProvisioner,26080,1
1421441048771,local,checkIfAvailable,296,1
1421441050175,local,downloadVideo,1403,1
1421441050176,local,getVideoResource,1702,1
1421441073787,local,scaleVideo,23610,1
1421441073927,local,transcodeVideo,139,1
1421441081232,local,bitDepthReduction,7303,1
1421441081232,local,videoProvisioner,32758,1
1421441152067,local,checkIfAvailable,2241,1
1421441152571,local,downloadVideo,503,1
1421441152572,local,getVideoResource,2748,1
1421441163895,local,checkIfAvailable,6559,1
1421441164087,local,downloadVideo,191,1
1421441164088,local,getVideoResource,6753,1
1421441171674,local,checkIfAvailable,519,1
1421441171793,local,downloadVideo,118,1
1421441171794,local,getVideoResource,642,1
1421441178903,local,scaleVideo,26330,1
1421441178941,local,transcodeVideo,37,1
1421441187785,local,bitDepthReduction,8841,1
1421441187785,local,videoProvisioner,37963,1
1421441199617,local,scaleVideo,27822,1
1421441200491,local,transcodeVideo,872,1
1421441200728,local,bitDepthReduction,236,1
1421441200729,local,videoProvisioner,29578,1
1421441200747,local,scaleVideo,36658,1
1421441201135,local,transcodeVideo,387,1
1421441203007,local,bitDepthReduction,1871,1
1421441203008,local,videoProvisioner,45674,1
1421441207491,local,checkIfAvailable,1365,1
1421441207492,local,getVideoResource,1367,1
1421441216471,local,checkIfAvailable,1587,1
1421441216515,local,downloadVideo,43,1
1421441216515,local,getVideoResource,1632,1
1421441233996,local,scaleVideo,26503,1
1421441234435,local,transcodeVideo,437,1
1421441234677,local,bitDepthReduction,241,1
1421441238276,local,checkIfSubtitlesAvailable,3598,1
1421441238900,local,checkIfSubtitlesExists,623,1
1421441239659,local,scaleVideo,23143,1
1421441239767,local,getDefaultSubtitle,866,1
1421441239831,local,translateSubtitleToLanguage,63,1
1421441239832,local,getSubtitles,5154,1
1421441239859,local,applySubtitles,26,1
1421441239859,local,videoProvisioner,33735,1
1421441240923,local,transcodeVideo,1263,1
1421441241267,local,bitDepthReduction,343,1
1421441241567,local,checkIfSubtitlesAvailable,298,1
1421441243187,local,checkIfSubtitlesExists,1619,1
1421441243423,local,getDefaultSubtitle,235,1
1421441243563,local,translateSubtitleToLanguage,139,1
1421441243564,local,getSubtitles,2296,1
1421441244691,local,applySubtitles,1126,1
1421441244693,local,videoProvisioner,29811,1
1421441271047,local,checkIfAvailable,2364,1
1421441271763,local,downloadVideo,713,1
1421441271764,local,getVideoResource,3082,1
1421441298119,local,scaleVideo,26354,1
1421441298135,local,transcodeVideo,15,1
1421441298327,local,bitDepthReduction,191,1
1421441298328,local,videoProvisioner,29646,1
1421441308887,local,checkIfAvailable,2669,1
1421441309223,local,downloadVideo,335,1
1421441309224,local,getVideoResource,3007,1
1421441318947,local,checkIfAvailable,216,1
1421441319300,local,downloadVideo,352,1
1421441319301,local,getVideoResource,571,1
1421441327884,local,scaleVideo,18659,1
1421441328349,local,transcodeVideo,464,1
1421441328744,local,bitDepthReduction,393,1
1421441328744,local,videoProvisioner,22527,1
1421441360783,local,scaleVideo,41481,1
1421441364431,local,transcodeVideo,3647,1
1421441364831,local,bitDepthReduction,399,1
1421441364832,local,videoProvisioner,46103,1
1421441529207,local,checkIfAvailable,277,1
1421441530475,local,downloadVideo,1267,1
1421441530476,local,getVideoResource,1547,1
1421441550820,local,scaleVideo,20343,1
1421441551656,local,transcodeVideo,835,1
1421441551742,local,bitDepthReduction,85,1
1421441551742,local,videoProvisioner,22813,1
1421441551999,local,checkIfAvailable,1792,1
1421441556099,local,downloadVideo,4099,1
1421441556100,local,getVideoResource,5897,1
1421441570284,remote,transcodeVideo,2019,1
1421441573811,local,checkIfAvailable,7344,1
1421441574549,local,downloadVideo,737,1
1421441574551,local,getVideoResource,8085,1
1421441582414,local,scaleVideo,26313,1
1421441583211,local,transcodeVideo,796,1
1421441585028,local,bitDepthReduction,1816,1
1421441585028,local,videoProvisioner,34828,1
1421441594479,local,scaleVideo,19927,1
1421441594811,local,transcodeVideo,330,1
1421441594967,local,bitDepthReduction,155,1
1421441594968,local,videoProvisioner,28503,1
1421441685355,local,checkIfAvailable,2526,1
1421441694559,local,downloadVideo,9203,1
1421441694560,local,getVideoResource,11732,1
1421441717891,local,scaleVideo,23331,1
1421441718135,local,transcodeVideo,243,1
1421441718179,local,bitDepthReduction,43,1
1421441718180,local,videoProvisioner,35352,1
1421441749683,local,checkIfAvailable,463,1
1421441756144,local,checkIfAvailable,1998,1
1421441756382,local,downloadVideo,6698,1
1421441756383,local,getVideoResource,7164,1
1421441757801,local,downloadVideo,1656,1
1421441757802,local,getVideoResource,3657,1
1421441779963,local,scaleVideo,23579,1
1421441779985,local,transcodeVideo,21,1
1421441780775,local,scaleVideo,22973,1
1421441780815,local,transcodeVideo,39,1
1421441782231,local,bitDepthReduction,2246,1
1421441782232,local,videoProvisioner,33013,1
1421441783671,local,bitDepthReduction,2855,1
1421441783672,local,videoProvisioner,29528,1
1421441959679,local,checkIfAvailable,340,1
1421441962283,local,downloadVideo,2603,1
1421441962284,local,getVideoResource,2945,1
1421441985615,local,scaleVideo,23330,1
1421441986039,local,transcodeVideo,423,1
1421441987599,local,bitDepthReduction,1559,1
1421441987600,local,videoProvisioner,28261,1
1421441990739,local,checkIfAvailable,87,1
1421441991279,local,downloadVideo,538,1
1421441991280,local,getVideoResource,629,1
1421442003688,local,checkIfAvailable,556,1
1421442008752,local,downloadVideo,5063,1
1421442008753,local,getVideoResource,5622,1
1421442033471,local,scaleVideo,24717,1
1421442034543,local,transcodeVideo,1071,1
1421442035782,local,bitDepthReduction,1237,1
1421442036891,local,checkIfSubtitlesAvailable,1099,1
1421442040507,local,checkIfSubtitlesExists,3615,1
1421442041919,local,getDefaultSubtitle,1411,1
1421442043839,local,translateSubtitleToLanguage,1919,1
1421442043840,local,getSubtitles,8057,1
1421442044111,local,applySubtitles,270,1
1421442044112,local,videoProvisioner,40982,1
1421442057292,local,checkIfAvailable,361,1
1421442060443,local,downloadVideo,3150,1
1421442060444,local,getVideoResource,3514,1
1421442062051,local,checkIfAvailable,1363,1
1421442066127,local,downloadVideo,4074,1
1421442066128,local,getVideoResource,5444,1
1421442066918,local,scaleVideo,75637,1
1421442067561,local,transcodeVideo,642,1
1421442069955,local,bitDepthReduction,2393,1
1421442069955,local,videoProvisioner,79304,1
1421442088448,local,scaleVideo,28003,1
1421442089076,local,transcodeVideo,627,1
1421442089214,local,bitDepthReduction,137,1
1421442089331,local,checkIfSubtitlesAvailable,115,1
1421442089799,local,checkIfSubtitlesExists,467,1
1421442090503,local,getDefaultSubtitle,702,1
1421442090504,local,getSubtitles,1289,1
1421442090807,local,scaleVideo,24679,1
1421442091004,local,applySubtitles,499,1
1421442091004,local,videoProvisioner,34074,1
1421442092159,local,transcodeVideo,1345,1
1421442092271,local,bitDepthReduction,111,1
1421442092272,local,videoProvisioner,31588,1
1421442116303,local,checkIfAvailable,567,1
1421442116304,local,getVideoResource,569,1
1421442121876,local,checkIfAvailable,2386,1
1421442124060,local,downloadVideo,2183,1
1421442124061,local,getVideoResource,4571,1
1421442140375,local,scaleVideo,24070,1
1421442141671,local,transcodeVideo,1295,1
1421442143094,local,bitDepthReduction,1421,1
1421442143095,local,videoProvisioner,27360,1
1421442144315,local,scaleVideo,20253,1
1421442144747,local,transcodeVideo,431,1
1421442145835,local,bitDepthReduction,1086,1
1421442145836,local,videoProvisioner,26347,1
1421430488776,local,checkIfAvailable,442,1
1421430490234,local,downloadVideo,1453,1
1421430490236,local,getVideoResource,1902,1
1421430518090,local,scaleVideo,27854,1
1421430518238,local,transcodeVideo,147,1
1421430518826,local,bitDepthReduction,587,1
1421430518827,local,videoProvisioner,30494,1
1421430599042,local,checkIfAvailable,2689,1
1421430600554,local,downloadVideo,1511,1
1421430600555,local,getVideoResource,4203,1
1421430608785,local,checkIfAvailable,426,1
1421430609686,local,downloadVideo,899,1
1421430609688,local,getVideoResource,1331,1
1421430612884,local,checkIfAvailable,523,1
1421430612958,local,downloadVideo,73,1
1421430612961,local,getVideoResource,603,1
1421430623221,local,checkIfAvailable,6859,1
1421430623462,local,downloadVideo,239,1
1421430623463,local,getVideoResource,7104,1
1421430634609,local,scaleVideo,21647,1
1421430638389,local,transcodeVideo,3779,1
1421430643134,local,scaleVideo,42579,1
1421430644148,local,checkIfAvailable,7777,1
1421430646686,local,transcodeVideo,3551,1
1421430646930,local,bitDepthReduction,243,1
1421430646930,local,videoProvisioner,50578,1
1421430650188,local,bitDepthReduction,11797,1
1421430652113,local,checkIfSubtitlesAvailable,1920,1
1421430655609,local,checkIfAvailable,3238,1
1421430656143,local,downloadVideo,533,1
1421430656144,local,getVideoResource,3775,1
1421430657596,local,checkIfSubtitlesExists,5481,1
1421430657967,local,downloadVideo,13817,1
1421430657967,local,getVideoResource,21602,1
1421430660467,local,getDefaultSubtitle,2870,1
1421430660467,local,getSubtitles,10278,1
1421430661138,local,applySubtitles,670,1
1421430661140,local,videoProvisioner,48783,1
1421430679232,local,downloadVideo,5760,1
1421430679233,local,getVideoResource,10858,1
1421430679814,local,checkIfAvailable,3434,1
1421430683370,local,scaleVideo,73681,1
1421430686135,local,transcodeVideo,2764,1
1421430687044,local,downloadVideo,7229,1
1421430687045,local,getVideoResource,10667,1
1421430693403,local,bitDepthReduction,7267,1
1421430694163,local,checkIfSubtitlesAvailable,757,1
1421430694164,local,getSubtitles,760,1
1421430694912,local,scaleVideo,71448,1
1421430697169,local,applySubtitles,3004,1
1421430697170,local,videoProvisioner,88813,1
1421430699786,local,transcodeVideo,4873,1
1421430702632,local,bitDepthReduction,2844,1
1421430703765,local,checkIfSubtitlesAvailable,1130,1
1421430704659,local,checkIfSubtitlesExists,892,1
1421430713374,local,getDefaultSubtitle,8714,1
1421430713375,local,getSubtitles,10742,1
1421430715414,local,applySubtitles,2038,1
1421430715415,local,videoProvisioner,99057,1
1421430716321,local,checkIfAvailable,3924,1
1421430717460,local,downloadVideo,1138,1
1421430717461,local,getVideoResource,5070,1
1421430735220,local,scaleVideo,77252,1
1421430736570,local,scaleVideo,80425,1
1421430739192,local,transcodeVideo,3971,1
1421430740450,local,transcodeVideo,3879,1
1421430744028,local,scaleVideo,64794,1
1421430744606,local,bitDepthReduction,4155,1
1421430744607,local,videoProvisioner,92238,1
1421430744687,local,bitDepthReduction,5494,1
1421430744688,local,videoProvisioner,108323,1
1421430749318,local,transcodeVideo,5289,1
1421430752051,local,bitDepthReduction,2732,1
1421430752051,local,videoProvisioner,83677,1
1421430752088,local,scaleVideo,65042,1
1421430753832,local,scaleVideo,36370,1
1421430754126,local,transcodeVideo,293,1
1421430755105,local,bitDepthReduction,978,1
1421430755106,local,videoProvisioner,42716,1
1421430755178,local,bitDepthReduction,2721,1
1421430755178,local,videoProvisioner,78801,1
1421430757650,local,checkIfAvailable,1252,1
1421430759130,local,downloadVideo,1479,1
1421430759130,local,getVideoResource,2732,1
1421430766682,local,scaleVideo,7551,1
1421430769246,local,transcodeVideo,2562,1
1421430769414,local,bitDepthReduction,167,1
1421430769414,local,videoProvisioner,13017,1
1421430790654,local,checkIfAvailable,917,1
1421430790694,local,downloadVideo,39,1
1421430790694,local,getVideoResource,958,1
1421430806489,local,checkIfAvailable,44,1
1421430808731,local,downloadVideo,2241,1
1421430808731,local,getVideoResource,2290,1
1421430849308,local,checkIfAvailable,2895,1
1421430853550,local,downloadVideo,4241,1
1421430853551,local,getVideoResource,7141,1
1421430887940,local,checkIfAvailable,1522,1
1421430897032,local,downloadVideo,9091,1
1421430897033,local,getVideoResource,10616,1
1421430904882,local,scaleVideo,51331,1
1421430906047,local,transcodeVideo,1164,1
1421430909564,local,bitDepthReduction,3515,1
1421430910057,local,checkIfSubtitlesAvailable,490,1
1421430915205,local,scaleVideo,106473,1
1421430917272,local,transcodeVideo,2066,1
1421430917801,local,scaleVideo,127106,1
1421430920678,local,transcodeVideo,2874,1
1421430921243,local,checkIfSubtitlesExists,11185,1
1421430921244,local,getSubtitles,11679,1
1421430921449,local,bitDepthReduction,4175,1
1421430921450,local,videoProvisioner,115010,1
1421430922102,local,bitDepthReduction,1423,1
1421430922103,local,videoProvisioner,132367,1
1421430922427,local,applySubtitles,1182,1
1421430922427,local,videoProvisioner,76017,1
1421430935070,local,scaleVideo,38037,1
1421430935822,local,transcodeVideo,751,1
1421430935918,local,bitDepthReduction,95,1
1421430935919,local,videoProvisioner,49503,1
1421430943290,local,checkIfAvailable,197,1
1421430946342,local,downloadVideo,3051,1
1421430946343,local,getVideoResource,3251,1
1421430968962,local,scaleVideo,22619,1
1421430971490,local,transcodeVideo,2527,1
1421430977070,local,bitDepthReduction,5579,1
1421430977071,local,videoProvisioner,33979,1
1421430989838,local,checkIfAvailable,71,1
1421430990646,local,downloadVideo,807,1
1421430990647,local,getVideoResource,881,1
1421430996490,local,checkIfAvailable,52,1
1421430996601,local,downloadVideo,110,1
1421430996602,local,getVideoResource,165,1
1421431013225,local,scaleVideo,22578,1
1421431013721,local,transcodeVideo,495,1
1421431014257,local,bitDepthReduction,535,1
1421431014258,local,videoProvisioner,24492,1
1421431019918,local,scaleVideo,23315,1
1421431020214,local,transcodeVideo,295,1
1421431021242,local,bitDepthReduction,1027,1
1421431021243,local,videoProvisioner,24806,1
1421431043682,local,checkIfAvailable,572,1
1421431043683,local,getVideoResource,574,1
1421431065302,local,scaleVideo,21619,1
1421431065882,local,transcodeVideo,579,1
1421431072246,local,bitDepthReduction,6363,1
1421431072247,local,videoProvisioner,29138,1
1421431077614,local,checkIfAvailable,1164,1
1421431077766,local,downloadVideo,151,1
1421431077766,local,getVideoResource,1317,1
1421431097114,local,scaleVideo,19347,1
1421431100638,local,transcodeVideo,3523,1
1421431101510,local,checkIfSubtitlesAvailable,222,1
1421431102306,local,checkIfSubtitlesExists,795,1
1421431103666,local,getDefaultSubtitle,1359,1
1421431103666,local,getSubtitles,2379,1
1421431104030,local,applySubtitles,363,1
1421431104030,local,videoProvisioner,27581,1
1421431122502,local,checkIfAvailable,321,1
1421431122806,local,downloadVideo,303,1
1421431122807,local,getVideoResource,627,1
1421431148170,local,scaleVideo,25363,1
1421431148550,local,transcodeVideo,379,1
1421431149422,local,bitDepthReduction,871,1
1421431149423,local,videoProvisioner,27243,1
1421431160466,local,checkIfAvailable,1131,1
1421431161834,local,downloadVideo,1366,1
1421431161835,local,getVideoResource,2500,1
1421431185186,local,scaleVideo,23351,1
1421431185382,local,transcodeVideo,195,1
1421431186214,local,bitDepthReduction,831,1
1421431186215,local,videoProvisioner,26880,1
1421431228378,local,checkIfAvailable,448,1
1421431230110,local,downloadVideo,1731,1
1421431230111,local,getVideoResource,2181,1
1421431249938,local,scaleVideo,19827,1
1421431251870,local,transcodeVideo,1931,1
1421431251974,local,bitDepthReduction,103,1
1421431252430,local,checkIfSubtitlesAvailable,455,1
1421431252898,local,checkIfSubtitlesExists,467,1
1421431254910,local,getDefaultSubtitle,2011,1
1421431254910,local,getSubtitles,2935,1
1421431255098,local,applySubtitles,187,1
1421431255098,local,videoProvisioner,27169,1
1421431290654,local,checkIfAvailable,2702,1
1421431293286,local,downloadVideo,2631,1
1421431293286,local,getVideoResource,5334,1
1421431314318,local,checkIfAvailable,643,1
1421431314500,local,downloadVideo,181,1
1421431314500,local,getVideoResource,826,1
1421431314693,local,scaleVideo,21406,1
1421431315077,local,transcodeVideo,383,1
1421431318612,local,bitDepthReduction,3534,1
1421431318613,local,videoProvisioner,30662,1
1421431338774,local,scaleVideo,24273,1
1421431344158,local,transcodeVideo,5383,1
1421431344494,local,bitDepthReduction,335,1
1421431344495,local,videoProvisioner,30821,1
1421431388090,local,checkIfAvailable,1523,1
1421431389518,local,downloadVideo,1427,1
1421431389518,local,getVideoResource,2952,1
1421431411098,local,scaleVideo,21579,1
1421431412386,local,transcodeVideo,1287,1
1421431412746,local,bitDepthReduction,359,1
1421431412746,local,videoProvisioner,26180,1
1421431442022,local,checkIfAvailable,2937,1
1421431442054,local,downloadVideo,31,1
1421431442054,local,getVideoResource,2969,1
1421431463634,local,scaleVideo,21579,1
1421431464842,local,transcodeVideo,1207,1
1421431465070,local,bitDepthReduction,227,1
1421431465070,local,videoProvisioner,25986,1
1421431479414,local,checkIfAvailable,311,1
1421431481198,local,downloadVideo,1783,1
1421431481198,local,getVideoResource,2095,1
1421431494616,local,checkIfAvailable,505,1
1421431497635,local,downloadVideo,3018,1
1421431497635,local,getVideoResource,3525,1
1421431503930,local,checkIfAvailable,2313,1
1421431504296,local,downloadVideo,365,1
1421431504296,local,getVideoResource,2682,1
1421431507739,local,scaleVideo,26540,1
1421431511513,local,transcodeVideo,3773,1
1421431512102,local,bitDepthReduction,588,1
1421431512879,local,checkIfSubtitlesAvailable,770,1
1421431513933,local,checkIfSubtitlesExists,1052,1
1421431513934,local,getSubtitles,1831,1
1421431516860,local,applySubtitles,2925,1
1421431516861,local,videoProvisioner,37759,1
1421431532511,local,checkIfAvailable,880,1
1421431539230,local,scaleVideo,34933,1
1421431539425,local,downloadVideo,6913,1
1421431539425,local,getVideoResource,7797,1
1421431541801,local,transcodeVideo,2570,1
1421431543037,local,bitDepthReduction,1235,1
1421431544160,local,checkIfSubtitlesAvailable,1119,1
1421431544950,local,checkIfSubtitlesExists,789,1
1421431548515,local,getDefaultSubtitle,3564,1
1421431549664,local,translateSubtitleToLanguage,1148,1
1421431549670,local,getSubtitles,6633,1
1421431549843,local,applySubtitles,172,1
1421431549843,local,videoProvisioner,48229,1
1421431570062,local,scaleVideo,30636,1
1421431571420,local,transcodeVideo,1357,1
1421431572324,local,bitDepthReduction,903,1
1421431572325,local,videoProvisioner,40698,1
1421431575650,local,scaleVideo,78014,1
1421431575678,local,transcodeVideo,27,1
1421431576186,local,bitDepthReduction,507,1
1421431576186,local,videoProvisioner,82076,1
1421431584542,local,checkIfAvailable,391,1
1421431584974,local,downloadVideo,431,1
1421431584974,local,getVideoResource,823,1
1421431609062,local,scaleVideo,24087,1
1421431611190,local,transcodeVideo,2127,1
1421431612370,local,bitDepthReduction,1179,1
1421431612370,local,videoProvisioner,28220,1
1421431657378,local,checkIfAvailable,3193,1
1421431657510,local,downloadVideo,131,1
1421431657510,local,getVideoResource,3326,1
1421431733998,local,scaleVideo,76487,1
1421431734290,local,transcodeVideo,291,1
1421431734814,local,bitDepthReduction,523,1
1421431734814,local,videoProvisioner,80630,1
1421431819934,local,checkIfAvailable,671,1
1421431820158,local,downloadVideo,223,1
1421431820158,local,getVideoResource,896,1
1421431834786,local,checkIfAvailable,516,1
1421431834787,local,getVideoResource,518,1
1421431860916,local,scaleVideo,26128,1
1421431861946,local,transcodeVideo,1030,1
1421431866383,local,bitDepthReduction,4436,1
1421431866384,local,videoProvisioner,32115,1
1421431867351,local,checkIfAvailable,3064,1
1421431869785,local,downloadVideo,2433,1
1421431869786,local,getVideoResource,5503,1
1421431891342,local,scaleVideo,21555,1
1421431891552,local,transcodeVideo,209,1
1421431891934,local,bitDepthReduction,381,1
1421431891935,local,videoProvisioner,27652,1
1421431894398,local,scaleVideo,74239,1
1421431895798,local,transcodeVideo,1399,1
1421431895850,local,bitDepthReduction,51,1
1421431895850,local,videoProvisioner,76588,1
1421431974742,local,checkIfAvailable,406,1
1421431975134,local,downloadVideo,391,1
1421431975134,local,getVideoResource,798,1
1421431978346,remote,transcodeVideo,960,1
1421431979571,local,checkIfAvailable,2734,1
1421431982805,local,downloadVideo,3233,1
1421431982806,local,getVideoResource,5969,1
1421431995819,local,checkIfAvailable,3973,1
1421431996228,local,downloadVideo,408,1
1421431996228,local,getVideoResource,4385,1
1421432003961,local,scaleVideo,28826,1
