timestamp,selfletID,service,numberOfReqs 
1421429556110, 4, videoProvisioner, 1
1421429556133, 4, videoProvisioner, 1
1421429566141, 2, videoProvisioner, 1
1421429576135, 2, videoProvisioner, 1
1421429586136, 2, videoProvisioner, 1
1421429596138, 2, videoProvisioner, 1
1421429606140, 4, videoProvisioner, 1
1421429616141, 3, videoProvisioner, 1
1421429626142, 3, videoProvisioner, 1
1421429636144, 4, videoProvisioner, 1
1421429646145, 3, videoProvisioner, 1
1421429656146, 4, videoProvisioner, 1
1421429666147, 2, videoProvisioner, 1
1421429676149, 3, videoProvisioner, 1
1421429686151, 3, videoProvisioner, 1
1421429696152, 4, videoProvisioner, 1
1421429706153, 4, videoProvisioner, 1
1421429716155, 2, videoProvisioner, 1
1421429726156, 4, videoProvisioner, 1
1421429736159, 2, videoProvisioner, 1
1421429746159, 4, videoProvisioner, 1
1421429756160, 4, videoProvisioner, 1
1421429766161, 2, videoProvisioner, 1
1421429776164, 3, videoProvisioner, 1
1421429786165, 4, videoProvisioner, 1
1421429796166, 3, videoProvisioner, 1
1421429806167, 3, videoProvisioner, 1
1421429816170, 4, videoProvisioner, 1
1421429826171, 4, videoProvisioner, 1
1421429836172, 2, videoProvisioner, 1
1421429846173, 4, videoProvisioner, 1
1421429856174, 3, videoProvisioner, 1
1421429862842, 4, videoProvisioner, 1
1421429869509, 3, videoProvisioner, 1
1421429876179, 5, videoProvisioner, 1
1421429882844, 5, videoProvisioner, 1
1421429889511, 5, videoProvisioner, 1
1421429896178, 2, videoProvisioner, 1
1421429902845, 6, videoProvisioner, 1
1421429909513, 7, videoProvisioner, 1
1421429916180, 4, videoProvisioner, 1
1421429922848, 4, videoProvisioner, 1
1421429929515, 2, videoProvisioner, 1
1421429936182, 4, videoProvisioner, 1
1421429942850, 6, videoProvisioner, 1
1421429949518, 4, videoProvisioner, 1
1421429956185, 6, videoProvisioner, 1
1421429962852, 5, videoProvisioner, 1
1421429969519, 7, videoProvisioner, 1
1421429976186, 5, videoProvisioner, 1
1421429982854, 7, videoProvisioner, 1
1421429989521, 7, videoProvisioner, 1
1421429996189, 5, videoProvisioner, 1
1421430002856, 7, videoProvisioner, 1
1421430009523, 6, videoProvisioner, 1
1421430016191, 6, videoProvisioner, 1
1421430022858, 5, videoProvisioner, 1
1421430029525, 4, videoProvisioner, 1
1421430036194, 3, videoProvisioner, 1
1421430042860, 4, videoProvisioner, 1
1421430049528, 3, videoProvisioner, 1
1421430056195, 7, videoProvisioner, 1
1421430062862, 6, videoProvisioner, 1
1421430069530, 2, videoProvisioner, 1
1421430076197, 3, videoProvisioner, 1
1421430082864, 3, videoProvisioner, 1
1421430089532, 7, videoProvisioner, 1
1421430096200, 3, videoProvisioner, 1
1421430102867, 2, videoProvisioner, 1
1421430109535, 5, videoProvisioner, 1
1421430116202, 2, videoProvisioner, 1
1421430122869, 4, videoProvisioner, 1
1421430129536, 5, videoProvisioner, 1
1421430136204, 4, videoProvisioner, 1
1421430142871, 3, videoProvisioner, 1
1421430149538, 3, videoProvisioner, 1
1421430156206, 4, videoProvisioner, 1
1421430161207, 4, videoProvisioner, 1
1421430166209, 6, videoProvisioner, 1
1421430171210, 5, videoProvisioner, 1
1421430176211, 5, videoProvisioner, 1
1421430181213, 8, videoProvisioner, 1
1421430186214, 3, videoProvisioner, 1
1421430191216, 2, videoProvisioner, 1
1421430196217, 8, videoProvisioner, 1
1421430201218, 7, videoProvisioner, 1
1421430206220, 5, videoProvisioner, 1
1421430211220, 3, videoProvisioner, 1
1421430216222, 3, videoProvisioner, 1
1421430221223, 6, videoProvisioner, 1
1421430226225, 5, videoProvisioner, 1
1421430231225, 4, videoProvisioner, 1
1421430236228, 3, videoProvisioner, 1
1421430241229, 4, videoProvisioner, 1
1421430246230, 8, videoProvisioner, 1
1421430251232, 6, videoProvisioner, 1
1421430256233, 7, videoProvisioner, 1
1421430261234, 2, videoProvisioner, 1
1421430266236, 8, videoProvisioner, 1
1421430271237, 3, videoProvisioner, 1
1421430276238, 4, videoProvisioner, 1
1421430281239, 6, videoProvisioner, 1
1421430286241, 8, videoProvisioner, 1
1421430291242, 7, videoProvisioner, 1
1421430296244, 8, videoProvisioner, 1
1421430301245, 6, videoProvisioner, 1
1421430306246, 6, videoProvisioner, 1
1421430311248, 9, videoProvisioner, 1
1421430316249, 3, videoProvisioner, 1
1421430321250, 3, videoProvisioner, 1
1421430326251, 6, videoProvisioner, 1
1421430331253, 7, videoProvisioner, 1
1421430336254, 9, videoProvisioner, 1
1421430341256, 5, videoProvisioner, 1
1421430346257, 2, videoProvisioner, 1
1421430351258, 4, videoProvisioner, 1
1421430356260, 4, videoProvisioner, 1
1421430361261, 2, videoProvisioner, 1
1421430366263, 5, videoProvisioner, 1
1421430371264, 6, videoProvisioner, 1
1421430376265, 9, videoProvisioner, 1
1421430381266, 9, videoProvisioner, 1
1421430386268, 8, videoProvisioner, 1
1421430391270, 5, videoProvisioner, 1
1421430396271, 5, videoProvisioner, 1
1421430401271, 3, videoProvisioner, 1
1421430406273, 5, videoProvisioner, 1
1421430411274, 6, videoProvisioner, 1
1421430416276, 2, videoProvisioner, 1
1421430421278, 3, videoProvisioner, 1
1421430426279, 4, videoProvisioner, 1
1421430431280, 4, videoProvisioner, 1
1421430436281, 8, videoProvisioner, 1
1421430441282, 6, videoProvisioner, 1
1421430446283, 2, videoProvisioner, 1
1421430451285, 5, videoProvisioner, 1
1421430456287, 5, videoProvisioner, 1
1421430460288, 8, videoProvisioner, 1
1421430464289, 4, videoProvisioner, 1
1421430468290, 8, videoProvisioner, 1
1421430472292, 2, videoProvisioner, 1
1421430476293, 5, videoProvisioner, 1
1421430480295, 7, videoProvisioner, 1
1421430484295, 9, videoProvisioner, 1
1421430488297, 10, videoProvisioner, 1
1421430492298, 6, videoProvisioner, 1
1421430496299, 12, videoProvisioner, 1
1421430500301, 3, videoProvisioner, 1
1421430504302, 11, videoProvisioner, 1
1421430508304, 4, videoProvisioner, 1
1421430512304, 3, videoProvisioner, 1
1421430516306, 6, videoProvisioner, 1
1421430520307, 4, videoProvisioner, 1
1421430524309, 8, videoProvisioner, 1
1421430528310, 4, videoProvisioner, 1
1421430532311, 4, videoProvisioner, 1
1421430536313, 8, videoProvisioner, 1
1421430540314, 9, videoProvisioner, 1
1421430544315, 7, videoProvisioner, 1
1421430548317, 6, videoProvisioner, 1
1421430552318, 2, videoProvisioner, 1
1421430556320, 8, videoProvisioner, 1
1421430560321, 9, videoProvisioner, 1
1421430564322, 9, videoProvisioner, 1
1421430568324, 7, videoProvisioner, 1
