timestamp,selflets 
1421429424583,0
1421429429583,0
1421429434582,0
1421429439583,0
1421429444582,0
1421429449582,0
1421429454582,0
1421429459583,0
1421429464582,0
1421429469582,0
1421429474582,0
1421429479582,0
1421429484582,0
1421429489582,0
1421429494582,0
1421429499582,0
1421429504582,0
1421429509582,0
1421429514582,0
1421429519583,0
1421429524582,0
1421429529582,0
1421429534582,0
1421429539582,0
1421429544582,0
1421429549582,3
1421429554582,3
1421429559582,3
1421429564582,3
1421429569582,3
1421429574582,3
1421429579582,3
1421429584582,3
1421429589583,3
1421429594582,3
1421429599582,3
1421429604582,3
1421429609582,3
1421429614583,3
1421429619582,3
1421429624583,3
1421429629582,3
1421429634582,3
1421429639583,3
1421429644582,3
1421429649582,3
1421429654582,3
1421429659582,3
1421429664582,3
1421429669583,3
1421429674582,3
1421429679582,3
1421429684582,3
1421429689582,3
1421429694582,3
1421429699582,3
1421429704582,3
1421429709582,3
1421429714583,3
1421429719582,3
1421429724582,3
1421429729582,3
1421429734582,3
1421429739582,3
1421429744583,3
1421429749582,3
1421429754582,3
1421429759582,3
1421429764582,3
1421429769582,3
1421429774582,3
1421429779582,3
1421429784582,3
1421429789583,3
1421429794582,3
1421429799583,3
1421429804582,3
1421429809582,3
1421429814583,3
1421429819582,3
1421429824582,3
1421429829582,3
1421429834582,3
1421429839583,3
1421429844582,3
1421429849582,3
1421429854582,3
1421429859582,4
1421429864582,5
1421429869582,5
1421429874582,6
1421429879583,6
1421429884582,6
1421429889583,6
1421429894583,6
1421429899582,6
1421429904582,6
1421429909582,6
1421429914582,6
1421429919582,6
1421429924582,6
1421429929583,6
1421429934583,6
1421429939582,6
1421429944583,6
1421429949582,6
1421429954582,6
1421429959582,6
1421429964582,6
1421429969582,6
1421429974582,6
1421429979582,6
1421429984582,6
1421429989582,6
1421429994582,6
1421429999582,6
1421430004582,6
1421430009582,6
1421430014582,6
1421430019582,6
1421430024582,6
1421430029582,6
1421430034582,6
1421430039582,6
1421430044583,6
1421430049582,6
1421430054582,6
1421430059582,6
1421430064582,6
1421430069582,6
1421430074582,6
1421430079583,6
1421430084582,6
1421430089582,6
1421430094582,6
1421430099582,6
1421430104582,6
1421430109582,6
1421430114583,6
1421430119582,6
1421430124582,6
1421430129582,6
1421430134582,6
1421430139582,6
1421430144582,6
1421430149583,6
1421430154582,6
1421430159582,6
1421430164582,6
1421430169582,6
1421430174582,7
1421430179583,7
1421430184582,7
1421430189582,7
1421430194583,8
1421430199582,8
1421430204583,8
1421430209582,8
1421430214582,8
1421430219582,8
1421430224582,8
1421430229583,8
1421430234582,8
1421430239582,8
1421430244582,8
1421430249582,8
1421430254582,8
1421430259583,8
1421430264582,8
1421430269582,8
1421430274582,8
1421430279582,8
1421430284582,8
1421430289583,8
1421430294582,8
1421430299582,8
1421430304582,8
1421430309582,8
1421430314582,8
1421430319582,8
1421430324583,8
1421430329582,8
1421430334582,8
1421430339583,8
1421430344582,8
1421430349582,8
1421430354583,8
1421430359582,8
1421430364582,8
1421430369582,8
1421430374582,8
1421430379582,8
1421430384583,8
1421430389582,8
1421430394582,8
1421430399583,8
1421430404582,8
1421430409582,8
1421430414582,8
1421430419582,8
1421430424582,8
1421430429582,8
1421430434583,8
1421430439582,8
1421430444582,8
1421430449582,8
1421430454582,8
1421430459582,8
1421430464582,8
1421430469583,9
1421430474582,10
1421430479582,10
1421430484582,10
1421430489583,11
1421430494582,11
1421430499582,11
1421430504583,11
1421430509582,11
1421430514582,11
1421430519582,11
1421430524582,11
1421430529583,11
1421430534582,11
1421430539583,11
1421430544582,11
1421430549582,11
1421430554582,11
1421430559582,11
1421430564582,11
1421430569582,11
1421430574582,11
1421430579582,11
1421430584582,11
1421430589583,11
1421430594582,11
1421430599582,11
1421430604583,11
1421430609582,11
1421430614582,11
1421430619582,11
1421430624582,11
1421430629583,11
1421430634582,11
1421430639582,11
1421430644583,11
1421430649582,11
1421430654582,11
1421430659582,11
1421430664582,11
1421430669582,11
1421430674582,11
1421430679583,11
1421430684583,11
1421430689582,11
1421430694582,11
1421430699583,11
1421430704582,11
1421430709582,11
1421430714582,11
1421430719582,11
1421430724582,11
1421430729582,11
1421430734583,11
1421430739582,11
1421430744582,11
1421430749582,11
1421430754582,12
1421430759582,12
1421430764582,12
1421430769582,12
1421430774582,12
1421430779582,12
1421430784582,13
1421430789582,13
1421430794582,13
1421430799582,14
1421430804582,14
1421430809583,15
1421430814582,15
1421430819582,15
1421430824583,15
1421430829582,15
1421430834582,15
1421430839582,15
1421430844582,15
1421430849582,15
1421430854582,15
1421430859583,15
1421430864582,15
1421430869582,15
1421430874582,15
1421430879583,15
1421430884582,15
1421430889582,15
1421430894582,15
1421430899582,15
1421430904582,15
1421430909582,15
1421430914583,15
1421430919582,15
1421430924582,15
1421430929582,15
1421430934583,15
1421430939582,15
1421430944582,15
1421430949582,15
1421430954582,15
1421430959582,15
1421430964582,15
1421430969582,15
1421430974583,15
1421430979582,15
1421430984582,15
1421430989583,15
1421430994582,15
1421430999582,15
1421431004582,15
1421431009582,15
1421431014582,15
1421431019583,15
1421431024582,15
1421431029582,15
1421431034582,15
1421431039583,15
1421431044582,15
1421431049582,15
1421431054582,15
1421431059583,15
1421431064582,15
1421431069583,15
1421431074582,15
1421431079582,15
1421431084583,16
1421431089582,16
1421431094582,17
1421431099582,17
1421431104582,17
1421431109582,17
1421431114583,17
1421431119582,17
1421431124582,17
1421431129582,17
1421431134582,17
1421431139582,17
1421431144582,17
1421431149582,17
1421431154582,18
1421431159582,18
1421431164582,18
1421431169582,18
1421431174582,18
1421431179583,18
1421431184582,18
1421431189582,18
1421431194582,18
1421431199582,18
1421431204582,18
1421431209582,18
1421431214583,18
1421431219582,18
1421431224583,18
1421431229582,18
1421431234582,18
1421431239583,18
1421431244582,18
1421431249583,18
1421431254582,18
1421431259582,18
1421431264583,18
1421431269582,18
1421431274582,18
1421431279583,18
1421431284582,18
1421431289582,18
1421431294582,18
1421431299582,18
1421431304582,18
1421431309583,18
1421431314582,18
1421431319582,18
1421431324583,18
1421431329582,18
1421431334582,18
1421431339582,18
1421431344582,18
1421431349583,18
1421431354582,18
1421431359582,18
1421431364582,18
1421431369582,18
1421431374583,18
1421431379582,18
1421431384582,18
1421431389583,18
1421431394582,18
1421431399582,18
1421431404583,18
1421431409582,19
1421431414582,20
1421431419582,20
1421431424582,20
1421431429582,20
1421431434582,21
1421431439582,21
1421431444583,21
