timestamp,selfletID,service,numberOfReqs 
1422283915449, 2, videoProvisioner, 1
1422283915472, 2, videoProvisioner, 1
1422283923379, 4, videoProvisioner, 1
1422283931270, 2, videoProvisioner, 1
1422283939169, 2, videoProvisioner, 1
1422283947067, 2, videoProvisioner, 1
1422283954965, 3, videoProvisioner, 1
1422283962864, 3, videoProvisioner, 1
1422283970761, 4, videoProvisioner, 1
1422283978660, 3, videoProvisioner, 1
1422283986559, 3, videoProvisioner, 1
1422283994457, 2, videoProvisioner, 1
1422284002354, 3, videoProvisioner, 1
1422284010253, 2, videoProvisioner, 1
1422284018151, 4, videoProvisioner, 1
1422284026050, 2, videoProvisioner, 1
1422284033948, 4, videoProvisioner, 1
1422284041846, 4, videoProvisioner, 1
1422284049744, 3, videoProvisioner, 1
1422284057642, 3, videoProvisioner, 1
1422284065541, 2, videoProvisioner, 1
1422284073440, 4, videoProvisioner, 1
1422284081338, 2, videoProvisioner, 1
1422284089236, 4, videoProvisioner, 1
1422284097134, 2, videoProvisioner, 1
1422284105033, 4, videoProvisioner, 1
1422284112931, 2, videoProvisioner, 1
1422284120829, 4, videoProvisioner, 1
1422284128727, 3, videoProvisioner, 1
1422284136625, 2, videoProvisioner, 1
1422284144524, 4, videoProvisioner, 1
1422284152422, 2, videoProvisioner, 1
1422284160320, 2, videoProvisioner, 1
1422284168218, 2, videoProvisioner, 1
1422284176117, 4, videoProvisioner, 1
1422284184015, 3, videoProvisioner, 1
1422284191914, 3, videoProvisioner, 1
1422284199812, 4, videoProvisioner, 1
1422284207710, 4, videoProvisioner, 1
1422284215609, 2, videoProvisioner, 1
1422284222370, 2, videoProvisioner, 1
1422284229131, 3, videoProvisioner, 1
1422284235892, 3, videoProvisioner, 1
1422284242653, 2, videoProvisioner, 1
1422284249415, 4, videoProvisioner, 1
1422284256176, 3, videoProvisioner, 1
1422284262937, 2, videoProvisioner, 1
1422284269698, 6, videoProvisioner, 1
1422284276460, 2, videoProvisioner, 1
1422284283221, 4, videoProvisioner, 1
1422284289983, 3, videoProvisioner, 1
1422284296743, 4, videoProvisioner, 1
1422284303505, 3, videoProvisioner, 1
1422284310266, 4, videoProvisioner, 1
1422284317028, 2, videoProvisioner, 1
1422284323789, 3, videoProvisioner, 1
1422284330550, 6, videoProvisioner, 1
1422284337311, 3, videoProvisioner, 1
1422284344072, 4, videoProvisioner, 1
1422284350834, 4, videoProvisioner, 1
1422284357595, 5, videoProvisioner, 1
1422284364357, 3, videoProvisioner, 1
1422284371118, 7, videoProvisioner, 1
1422284377879, 3, videoProvisioner, 1
1422284384641, 6, videoProvisioner, 1
1422284391402, 4, videoProvisioner, 1
1422284398163, 6, videoProvisioner, 1
1422284404924, 7, videoProvisioner, 1
1422284411686, 5, videoProvisioner, 1
1422284418447, 4, videoProvisioner, 1
1422284425209, 2, videoProvisioner, 1
1422284431970, 7, videoProvisioner, 1
1422284438730, 3, videoProvisioner, 1
