timestamp,selflets 
1422347363067,0
1422347368067,0
1422347373067,0
1422347378067,0
1422347383067,0
1422347388067,0
1422347393067,0
1422347398067,0
1422347403067,0
1422347408068,0
1422347413067,0
1422347418067,0
1422347423067,0
1422347428067,0
1422347433067,0
1422347438067,0
1422347443067,0
1422347448068,0
1422347453067,0
1422347458067,0
1422347463067,0
1422347468067,0
1422347473067,0
1422347478067,0
1422347483067,0
1422347488067,0
1422347493067,3
1422347498067,3
1422347503067,3
1422347508067,3
1422347513067,3
1422347518067,3
1422347523067,3
1422347528068,3
1422347533067,3
1422347538068,3
1422347543067,3
1422347548068,3
1422347553067,3
1422347558068,3
1422347563067,3
1422347568068,3
1422347573067,3
1422347578068,3
1422347583067,3
1422347588068,3
1422347593067,3
1422347598067,3
1422347603067,3
1422347608067,3
1422347613068,3
1422347618067,3
1422347623068,3
1422347628067,3
1422347633067,3
1422347638067,3
1422347643067,3
1422347648068,3
1422347653067,3
1422347658067,3
1422347663067,3
1422347668067,3
1422347673068,3
1422347678067,3
1422347683067,3
1422347688067,3
1422347693067,3
1422347698067,3
1422347703067,3
1422347708067,3
1422347713067,3
1422347718067,3
1422347723067,3
1422347728067,3
1422347733067,3
1422347738067,3
1422347743067,3
1422347748067,3
1422347753067,3
1422347758068,3
1422347763067,3
1422347768067,3
1422347773067,3
1422347778068,3
1422347783067,3
1422347788067,3
1422347793067,3
1422347798067,3
1422347803068,3
1422347808067,3
1422347813067,4
1422347818067,4
1422347823067,6
1422347828067,6
1422347833067,6
1422347838067,6
1422347843067,6
1422347848068,6
1422347853067,6
1422347858067,6
1422347863068,6
1422347868067,6
1422347873067,6
1422347878067,6
1422347883067,6
1422347888067,6
1422347893068,6
1422347898067,6
1422347903068,6
1422347908067,6
1422347913068,6
1422347918067,6
1422347923067,6
1422347928067,6
1422347933067,6
1422347938067,6
1422347943067,6
1422347948067,6
1422347953067,6
1422347958067,6
1422347963067,6
1422347968067,6
1422347973067,6
1422347978068,6
1422347983067,6
1422347988067,6
1422347993067,6
1422347998067,6
1422348003067,6
1422348008067,6
1422348013067,6
1422348018068,6
1422348023067,6
1422348028067,6
1422348033067,6
1422348038067,6
1422348043067,6
1422348048067,6
1422348053067,6
1422348058067,6
1422348063067,6
1422348068067,6
1422348073067,6
1422348078067,6
1422348083067,6
1422348088067,6
1422348093067,6
1422348098067,6
1422348103067,6
1422348108068,6
1422348113067,6
1422348118067,6
1422348123067,6
1422348128067,6
1422348133068,6
1422348138067,7
1422348143067,7
1422348148067,7
1422348153067,7
1422348158067,7
1422348163067,7
1422348168067,7
1422348173068,7
1422348178067,7
1422348183067,7
1422348188067,7
1422348193068,8
1422348198067,8
1422348203067,8
1422348208067,8
1422348213067,8
1422348218067,8
1422348223067,8
1422348228067,8
1422348233067,8
1422348238068,8
1422348243067,8
1422348248068,8
1422348253067,8
1422348258068,8
1422348263067,8
1422348268067,8
1422348273067,8
1422348278067,9
1422348283067,9
1422348288067,9
1422348293067,9
1422348298067,9
1422348303068,9
1422348308067,9
1422348313067,9
1422348318067,9
1422348323067,9
1422348328067,9
1422348333068,9
1422348338067,9
1422348343067,9
1422348348067,9
1422348353067,9
1422348358067,9
1422348363067,9
1422348368068,9
1422348373067,9
1422348378067,9
1422348383067,9
1422348388067,9
1422348393067,9
1422348398067,9
1422348403067,9
1422348408068,9
1422348413067,9
1422348418068,9
1422348423067,9
1422348428068,9
1422348433067,9
1422348438067,9
1422348443067,9
1422348448067,9
1422348453067,9
1422348458067,9
1422348463068,9
1422348468067,9
1422348473067,9
1422348478067,9
1422348483067,9
1422348488067,9
1422348493067,9
1422348498067,9
1422348503067,9
1422348508067,9
1422348513068,9
1422348518067,9
1422348523068,9
1422348528067,9
1422348533067,9
1422348538067,9
1422348543067,9
1422348548067,9
1422348553067,9
1422348558067,9
1422348563067,10
1422348568067,10
1422348573067,10
1422348578067,10
1422348583067,10
1422348588068,10
1422348593067,10
1422348598067,10
1422348603067,10
1422348608067,10
1422348613067,10
1422348618067,10
1422348623068,10
1422348628067,10
1422348633067,10
1422348638067,10
1422348643068,10
1422348648067,10
1422348653067,10
1422348658067,10
1422348663067,10
1422348668067,10
1422348673067,10
1422348678067,10
1422348683067,10
1422348688067,10
1422348693068,10
1422348698067,10
1422348703068,10
1422348708067,10
1422348713067,10
1422348718067,10
1422348723067,10
1422348728067,10
1422348733067,10
1422348738067,11
1422348743067,11
1422348748068,11
1422348753067,11
1422348758068,11
1422348763067,11
1422348768068,11
1422348773067,11
1422348778067,11
1422348783068,11
1422348788067,11
1422348793067,11
1422348798067,11
1422348803067,11
1422348808067,11
1422348813067,11
1422348818067,11
1422348823068,11
1422348828067,11
1422348833067,11
1422348838067,11
1422348843067,11
1422348848067,11
1422348853067,11
1422348858067,11
1422348863067,11
1422348868068,11
1422348873067,11
1422348878067,11
1422348883067,11
1422348888067,12
1422348893068,12
1422348898067,12
1422348903067,12
1422348908068,12
1422348913067,12
1422348918068,12
1422348923067,12
1422348928067,12
1422348933067,12
1422348938067,12
1422348943067,12
1422348948067,12
1422348953067,12
1422348958067,12
1422348963067,12
1422348968067,12
1422348973067,12
1422348978067,12
1422348983067,12
1422348988067,12
1422348993067,12
1422348998067,12
1422349003067,12
1422349008067,12
1422349013067,12
1422349018068,12
1422349023067,12
1422349028068,12
1422349033067,13
1422349038067,13
1422349043067,14
1422349048067,14
1422349053067,14
1422349058067,14
1422349063067,14
1422349068067,14
1422349073067,14
1422349078067,14
1422349083067,14
1422349088067,14
1422349093067,14
1422349098067,14
1422349103067,14
1422349108068,14
1422349113067,14
1422349118067,14
1422349123067,14
1422349128067,14
1422349133067,14
1422349138067,14
1422349143067,14
