timestamp,reqType,service,rt,numberOfReqs 
1422302544930,local,scaleVideo,22587,1
1422302545550,local,transcodeVideo,619,1
1422302545762,local,bitDepthReduction,211,1
1422302545763,local,videoProvisioner,25480,1
1422302637994,local,checkIfAvailable,1847,1
1422302638202,local,downloadVideo,207,1
1422302638203,local,getVideoResource,2057,1
1422302640194,local,checkIfAvailable,8304,1
1422302640391,local,downloadVideo,192,1
1422302640391,local,getVideoResource,8502,1
1422302655289,local,downloadVideo,5973,1
1422302655290,local,getVideoResource,6269,1
1422302673902,local,scaleVideo,35699,1
1422302674864,local,transcodeVideo,959,1
1422302677132,local,bitDepthReduction,2267,1
1422302677133,local,videoProvisioner,40987,1
1422302679417,local,scaleVideo,39025,1
1422302679984,local,transcodeVideo,562,1
1422302680064,local,bitDepthReduction,79,1
1422302680064,local,videoProvisioner,48175,1
1422302694086,local,scaleVideo,38795,1
1422302695738,local,transcodeVideo,1651,1
1422302700362,local,bitDepthReduction,4623,1
1422302700363,local,videoProvisioner,51343,1
1422302722670,local,checkIfAvailable,698,1
1422302723086,local,downloadVideo,415,1
1422302723087,local,getVideoResource,1116,1
1422302745922,local,scaleVideo,22835,1
1422302748218,local,transcodeVideo,2295,1
1422302749078,local,bitDepthReduction,859,1
1422302749079,local,videoProvisioner,27108,1
1422302870650,local,checkIfAvailable,2189,1
1422302871290,local,downloadVideo,639,1
1422302871291,local,getVideoResource,2831,1
1422302879223,local,checkIfAvailable,2081,1
1422302879328,local,downloadVideo,104,1
1422302879328,local,getVideoResource,2187,1
1422302889571,local,checkIfAvailable,8086,1
1422302893055,local,downloadVideo,3483,1
1422302893056,local,getVideoResource,11575,1
1422302909727,local,scaleVideo,38436,1
1422302912543,local,transcodeVideo,2815,1
1422302915528,local,bitDepthReduction,2984,1
1422302918247,local,checkIfSubtitlesAvailable,2706,1
1422302918953,local,checkIfSubtitlesExists,705,1
1422302932113,local,getDefaultSubtitle,13159,1
1422302932414,local,translateSubtitleToLanguage,300,1
1422302932415,local,getSubtitles,16886,1
1422302934279,local,applySubtitles,1863,1
1422302934281,local,videoProvisioner,65821,1
1422302937182,local,scaleVideo,44125,1
1422302940776,local,bitDepthReduction,3494,1
1422302940776,local,videoProvisioner,59295,1
1422302966624,local,checkIfAvailable,2678,1
1422302967772,local,downloadVideo,1148,1
1422302967773,local,getVideoResource,3828,1
1422302973983,local,scaleVideo,94654,1
1422302974799,local,transcodeVideo,815,1
1422302976690,local,bitDepthReduction,1890,1
1422302977365,local,checkIfSubtitlesAvailable,674,1
1422302978525,local,checkIfSubtitlesExists,1159,1
1422302978973,local,getDefaultSubtitle,447,1
1422302979974,local,translateSubtitleToLanguage,1000,1
1422302979974,local,getSubtitles,3283,1
1422302982476,local,applySubtitles,2501,1
1422302982477,local,videoProvisioner,105336,1
1422302997082,local,scaleVideo,29308,1
1422302997742,local,transcodeVideo,659,1
1422302998822,local,bitDepthReduction,1079,1
1422302998823,local,videoProvisioner,34878,1
1422303025178,local,checkIfAvailable,469,1
1422303025230,local,downloadVideo,51,1
1422303025231,local,getVideoResource,523,1
1422303035534,local,scaleVideo,10303,1
1422303037494,local,transcodeVideo,1959,1
1422303039982,local,bitDepthReduction,2487,1
1422303039983,local,videoProvisioner,15275,1
1422303048414,local,checkIfAvailable,2004,1
1422303048522,local,downloadVideo,107,1
1422303048523,local,getVideoResource,2114,1
1422303073122,local,scaleVideo,24599,1
1422303073350,local,transcodeVideo,227,1
1422303073518,local,bitDepthReduction,167,1
1422303073519,local,videoProvisioner,27110,1
1422303128946,local,checkIfAvailable,3881,1
1422303129018,local,downloadVideo,71,1
1422303129018,local,getVideoResource,3954,1
1422303149350,local,scaleVideo,20331,1
1422303149634,local,transcodeVideo,283,1
1422303150098,local,bitDepthReduction,463,1
1422303151726,local,checkIfSubtitlesAvailable,1626,1
1422303151950,local,checkIfSubtitlesExists,223,1
1422303151951,local,getSubtitles,1852,1
1422303154050,local,applySubtitles,2099,1
1422303154051,local,videoProvisioner,28987,1
1422303337382,local,checkIfAvailable,430,1
1422303340838,local,downloadVideo,3455,1
1422303340839,local,getVideoResource,3888,1
1422303363174,local,scaleVideo,22335,1
1422303364410,local,transcodeVideo,1235,1
1422303365630,local,bitDepthReduction,1219,1
1422303365631,local,videoProvisioner,28680,1
1422303383362,local,checkIfAvailable,348,1
1422303383826,local,downloadVideo,463,1
1422303383829,local,getVideoResource,815,1
1422303403658,local,scaleVideo,19829,1
1422303404546,local,transcodeVideo,887,1
1422303405278,local,bitDepthReduction,731,1
1422303407110,local,checkIfSubtitlesAvailable,1831,1
1422303413394,local,checkIfSubtitlesExists,6283,1
1422303414310,local,getDefaultSubtitle,915,1
1422303414311,local,getSubtitles,9032,1
1422303414502,local,applySubtitles,191,1
1422303414503,local,videoProvisioner,31490,1
1422303416550,local,checkIfAvailable,1292,1
1422303417010,local,downloadVideo,459,1
1422303417011,local,getVideoResource,1754,1
1422303437594,local,scaleVideo,20583,1
1422303438194,local,transcodeVideo,599,1
1422303439206,local,bitDepthReduction,1011,1
1422303439207,local,videoProvisioner,23950,1
1422303461430,local,checkIfAvailable,207,1
1422303461570,local,downloadVideo,138,1
1422303461571,local,getVideoResource,349,1
1422303527038,local,scaleVideo,65467,1
1422303527650,local,transcodeVideo,611,1
1422303528758,local,bitDepthReduction,1107,1
1422303528759,local,videoProvisioner,67537,1
1422303544106,local,checkIfAvailable,1168,1
1422303546154,local,downloadVideo,2047,1
1422303546155,local,getVideoResource,3218,1
1422303609854,local,scaleVideo,63699,1
1422303610730,local,transcodeVideo,875,1
1422303612722,local,bitDepthReduction,1991,1
1422303612723,local,videoProvisioner,69786,1
1422303666566,local,checkIfAvailable,1054,1
1422303667434,local,downloadVideo,867,1
1422303667435,local,getVideoResource,1924,1
1422303681662,local,checkIfAvailable,821,1
1422303683231,local,downloadVideo,1568,1
1422303683231,local,getVideoResource,2398,1
1422303695958,local,checkIfAvailable,4906,1
1422303696412,local,downloadVideo,453,1
1422303696413,local,getVideoResource,5364,1
1422303719423,local,scaleVideo,51988,1
1422303719732,local,transcodeVideo,308,1
1422303719930,local,bitDepthReduction,196,1
1422303721609,local,checkIfSubtitlesAvailable,1675,1
1422303721609,local,getSubtitles,1678,1
1422303721998,local,applySubtitles,388,1
1422303721999,local,videoProvisioner,56488,1
1422303766845,local,scaleVideo,83613,1
1422303769777,local,transcodeVideo,2931,1
1422303769884,local,bitDepthReduction,106,1
1422303769884,local,videoProvisioner,89051,1
1422303780186,local,scaleVideo,83773,1
1422303781038,local,transcodeVideo,851,1
1422303782398,local,bitDepthReduction,1359,1
1422303782399,local,videoProvisioner,91350,1
1422301040940,local,checkIfAvailable,351,1
1422301041156,local,downloadVideo,212,1
1422301041157,local,getVideoResource,569,1
1422301046177,local,checkIfAvailable,491,1
1422301047408,local,downloadVideo,1229,1
1422301047408,local,getVideoResource,1723,1
1422301064413,local,scaleVideo,23255,1
1422301064499,local,transcodeVideo,85,1
1422301065616,local,bitDepthReduction,1117,1
1422301065617,local,videoProvisioner,25030,1
1422301072588,local,checkIfAvailable,1339,1
1422301072938,local,downloadVideo,348,1
1422301072938,local,getVideoResource,1691,1
1422301087577,local,scaleVideo,14637,1
1422301089835,local,transcodeVideo,2257,1
1422301090836,local,bitDepthReduction,1000,1
1422301090837,local,videoProvisioner,19590,1
1422301102959,local,checkIfAvailable,1035,1
1422301106787,local,downloadVideo,3827,1
1422301106788,local,getVideoResource,4865,1
1422301119951,local,scaleVideo,72542,1
1422301120115,local,transcodeVideo,163,1
1422301120524,local,bitDepthReduction,408,1
1422301120524,local,videoProvisioner,74840,1
1422301156527,local,checkIfAvailable,65,1
1422301158515,local,downloadVideo,1987,1
1422301158515,local,getVideoResource,2054,1
1422301170940,local,checkIfAvailable,837,1
1422301172989,local,downloadVideo,2048,1
1422301172990,local,getVideoResource,2894,1
1422301175267,local,scaleVideo,68478,1
1422301175481,local,transcodeVideo,213,1
1422301177019,local,bitDepthReduction,1537,1
1422301177023,local,videoProvisioner,75101,1
1422301183220,local,scaleVideo,24704,1
1422301185739,local,transcodeVideo,2518,1
1422301186055,local,bitDepthReduction,315,1
1422301187927,local,checkIfSubtitlesAvailable,1871,1
1422301190265,local,checkIfSubtitlesExists,2337,1
1422301191111,local,getDefaultSubtitle,844,1
1422301191407,local,translateSubtitleToLanguage,295,1
1422301191408,local,getSubtitles,5352,1
1422301191563,local,applySubtitles,154,1
1422301191564,local,videoProvisioner,35103,1
1422301226315,local,checkIfAvailable,1683,1
1422301229467,local,downloadVideo,3150,1
1422301229467,local,getVideoResource,4837,1
1422301239336,local,checkIfAvailable,1068,1
1422301240147,local,downloadVideo,810,1
1422301240148,local,getVideoResource,1883,1
1422301263008,local,scaleVideo,33540,1
1422301265906,local,transcodeVideo,2896,1
1422301268704,local,bitDepthReduction,2796,1
1422301269737,local,checkIfSubtitlesAvailable,1025,1
1422301270288,local,checkIfSubtitlesExists,550,1
1422301271274,local,getDefaultSubtitle,985,1
1422301271274,local,getSubtitles,2569,1
1422301271318,local,applySubtitles,43,1
1422301271318,local,videoProvisioner,46688,1
1422301276505,local,scaleVideo,36356,1
1422301277583,local,transcodeVideo,1077,1
1422301278065,local,bitDepthReduction,480,1
1422301278066,local,videoProvisioner,39802,1
1422301278379,local,checkIfAvailable,4323,1
1422301278727,local,downloadVideo,347,1
1422301278728,local,getVideoResource,4675,1
1422301280663,local,scaleVideo,107672,1
1422301283963,local,bitDepthReduction,1599,1
1422301283964,local,videoProvisioner,113869,1
1422301298628,local,checkIfAvailable,2410,1
1422301300307,local,downloadVideo,1678,1
1422301300307,local,getVideoResource,4098,1
1422301304027,local,scaleVideo,25298,1
1422301304323,local,transcodeVideo,295,1
1422301306348,local,bitDepthReduction,2024,1
1422301306349,local,videoProvisioner,32296,1
1422301316295,local,checkIfAvailable,1339,1
1422301317119,local,downloadVideo,823,1
1422301317119,local,getVideoResource,2164,1
1422301344014,local,scaleVideo,26894,1
1422301344974,local,transcodeVideo,958,1
1422301346161,local,bitDepthReduction,1186,1
1422301346162,local,videoProvisioner,31208,1
1422301367899,local,scaleVideo,67591,1
1422301368407,local,transcodeVideo,507,1
1422301369135,local,bitDepthReduction,727,1
1422301369135,local,videoProvisioner,72927,1
1422301401511,local,checkIfAvailable,2382,1
1422301402259,local,downloadVideo,747,1
1422301402259,local,getVideoResource,3130,1
1422301424080,local,checkIfAvailable,585,1
1422301424134,local,downloadVideo,52,1
1422301424135,local,getVideoResource,641,1
1422301426787,local,scaleVideo,24527,1
1422301428051,local,transcodeVideo,1262,1
1422301428383,local,bitDepthReduction,331,1
1422301428779,local,checkIfSubtitlesAvailable,392,1
1422301428883,local,checkIfSubtitlesExists,103,1
1422301430583,local,getDefaultSubtitle,1699,1
1422301431099,local,translateSubtitleToLanguage,515,1
1422301431099,local,getSubtitles,2715,1
1422301431347,local,applySubtitles,247,1
1422301431348,local,videoProvisioner,32220,1
1422301449171,local,scaleVideo,25035,1
1422301449351,local,transcodeVideo,179,1
1422301450139,local,bitDepthReduction,787,1
1422301450139,local,videoProvisioner,26646,1
1422301590803,local,checkIfAvailable,2378,1
1422301591683,local,downloadVideo,880,1
1422301591683,local,getVideoResource,3259,1
1422301655459,local,scaleVideo,63775,1
1422301656591,local,transcodeVideo,1131,1
1422301657639,local,bitDepthReduction,1047,1
1422301657639,local,videoProvisioner,69215,1
1422301716331,local,checkIfAvailable,62,1
1422301717255,local,downloadVideo,923,1
1422301717255,local,getVideoResource,987,1
1422301794831,local,scaleVideo,77575,1
1422301796315,local,transcodeVideo,1483,1
1422301797203,local,bitDepthReduction,887,1
1422301797555,local,checkIfSubtitlesAvailable,351,1
1422301799227,local,checkIfSubtitlesExists,1671,1
1422301800287,local,getDefaultSubtitle,1060,1
1422301800287,local,getSubtitles,3083,1
1422301800559,local,applySubtitles,271,1
1422301800559,local,videoProvisioner,84291,1
1422301808427,local,checkIfAvailable,1293,1
1422301809999,local,downloadVideo,1571,1
1422301809999,local,getVideoResource,2866,1
1422301828859,local,scaleVideo,18859,1
1422301832923,local,transcodeVideo,4063,1
1422301833087,local,bitDepthReduction,163,1
1422301833087,local,videoProvisioner,25954,1
1422301836331,local,checkIfAvailable,384,1
1422301836439,local,downloadVideo,107,1
1422301836439,local,getVideoResource,492,1
1422301849379,local,checkIfAvailable,2352,1
1422301852783,local,downloadVideo,3403,1
1422301852783,local,getVideoResource,5757,1
1422301859637,local,scaleVideo,23197,1
1422301865811,local,bitDepthReduction,6079,1
1422301865812,local,videoProvisioner,29866,1
1422301878609,local,scaleVideo,25825,1
1422301879044,local,checkIfAvailable,987,1
1422301879703,local,transcodeVideo,1093,1
1422301880005,local,downloadVideo,960,1
1422301880006,local,getVideoResource,1950,1
1422301880059,local,bitDepthReduction,355,1
1422301880059,local,videoProvisioner,33034,1
1422301945295,local,scaleVideo,65288,1
1422301945495,local,transcodeVideo,199,1
1422301946143,local,bitDepthReduction,647,1
1422301946347,local,checkIfSubtitlesAvailable,203,1
1422301948071,local,checkIfSubtitlesExists,1723,1
1422301950771,local,getDefaultSubtitle,2699,1
1422301950771,local,getSubtitles,4627,1
1422301951027,local,applySubtitles,255,1
1422301951027,local,videoProvisioner,72971,1
1422302038595,local,checkIfAvailable,1109,1
1422302039047,local,downloadVideo,451,1
1422302039047,local,getVideoResource,1562,1
1422302058155,local,scaleVideo,19107,1
1422302059171,local,transcodeVideo,1015,1
1422302061611,local,bitDepthReduction,2439,1
1422302061611,local,videoProvisioner,24126,1
1422302203507,local,checkIfAvailable,622,1
1422302205715,local,downloadVideo,2207,1
1422302205715,local,getVideoResource,2831,1
1422302227311,local,scaleVideo,21595,1
1422302227971,local,transcodeVideo,659,1
1422302228815,local,bitDepthReduction,843,1
1422302228815,local,videoProvisioner,25931,1
1422302315955,local,checkIfAvailable,511,1
1422302316179,local,downloadVideo,223,1
1422302316179,local,getVideoResource,735,1
1422302319793,local,checkIfAvailable,1355,1
1422302322647,local,downloadVideo,2853,1
1422302322647,local,getVideoResource,4210,1
1422302338547,local,scaleVideo,22367,1
1422302338719,local,transcodeVideo,171,1
1422302338849,local,bitDepthReduction,129,1
1422302338850,local,videoProvisioner,23407,1
1422302347575,local,scaleVideo,24927,1
1422302348099,local,transcodeVideo,523,1
1422302348647,local,bitDepthReduction,547,1
1422302349935,local,checkIfSubtitlesAvailable,1287,1
1422302352217,local,checkIfSubtitlesExists,2281,1
1422302353831,local,getDefaultSubtitle,1612,1
1422302353831,local,getSubtitles,5183,1
1422302354259,local,applySubtitles,427,1
1422302354259,local,videoProvisioner,35822,1
1422302407143,local,checkIfAvailable,1902,1
1422302410815,local,downloadVideo,3671,1
1422302410815,local,getVideoResource,5575,1
1422302421237,local,checkIfAvailable,1030,1
1422302421303,local,downloadVideo,65,1
1422302421303,local,getVideoResource,1097,1
1422302428051,local,checkIfAvailable,1848,1
1422302429456,local,downloadVideo,1404,1
1422302429457,local,getVideoResource,3264,1
1422302445382,local,checkIfAvailable,1225,1
