timestamp,selfletID,service,numberOfReqs 
1422261436913, 2, videoProvisioner, 1
1422261444373, 3, videoProvisioner, 1
1422261452264, 4, videoProvisioner, 1
1422261460163, 2, videoProvisioner, 1
1422261468060, 2, videoProvisioner, 1
1422261475958, 2, videoProvisioner, 1
1422261483856, 2, videoProvisioner, 1
1422261491754, 4, videoProvisioner, 1
1422261499652, 3, videoProvisioner, 1
1422261507550, 4, videoProvisioner, 1
1422261515448, 2, videoProvisioner, 1
1422261523346, 3, videoProvisioner, 1
1422261531244, 2, videoProvisioner, 1
1422261539142, 4, videoProvisioner, 1
1422261547040, 3, videoProvisioner, 1
1422261554938, 3, videoProvisioner, 1
1422261562835, 3, videoProvisioner, 1
1422261570734, 3, videoProvisioner, 1
1422261578631, 2, videoProvisioner, 1
1422261586529, 2, videoProvisioner, 1
1422261594427, 3, videoProvisioner, 1
1422261602325, 2, videoProvisioner, 1
1422261610223, 4, videoProvisioner, 1
1422261618121, 2, videoProvisioner, 1
1422261626019, 4, videoProvisioner, 1
1422261633916, 3, videoProvisioner, 1
1422261641815, 2, videoProvisioner, 1
1422261649713, 2, videoProvisioner, 1
1422261657611, 2, videoProvisioner, 1
1422261665509, 2, videoProvisioner, 1
1422261673407, 4, videoProvisioner, 1
1422261681306, 2, videoProvisioner, 1
1422261689203, 3, videoProvisioner, 1
1422261697100, 2, videoProvisioner, 1
1422261704999, 3, videoProvisioner, 1
1422261712896, 2, videoProvisioner, 1
1422261720795, 3, videoProvisioner, 1
1422261728694, 3, videoProvisioner, 1
1422261736590, 2, videoProvisioner, 1
1422261744488, 2, videoProvisioner, 1
1422261751249, 2, videoProvisioner, 1
1422261758010, 2, videoProvisioner, 1
1422261764771, 4, videoProvisioner, 1
1422261771534, 2, videoProvisioner, 1
1422261778292, 5, videoProvisioner, 1
1422261785054, 2, videoProvisioner, 1
1422261791815, 2, videoProvisioner, 1
1422261798576, 3, videoProvisioner, 1
1422261805336, 7, videoProvisioner, 1
1422261812097, 2, videoProvisioner, 1
1422261818858, 6, videoProvisioner, 1
1422261825620, 2, videoProvisioner, 1
1422261832380, 5, videoProvisioner, 1
1422261839142, 3, videoProvisioner, 1
1422261845903, 3, videoProvisioner, 1
1422261852664, 2, videoProvisioner, 1
1422261859425, 3, videoProvisioner, 1
1422261866185, 2, videoProvisioner, 1
1422261872946, 3, videoProvisioner, 1
1422261879707, 6, videoProvisioner, 1
1422261886468, 4, videoProvisioner, 1
1422261893230, 5, videoProvisioner, 1
1422261899991, 4, videoProvisioner, 1
1422261906751, 6, videoProvisioner, 1
1422261913512, 2, videoProvisioner, 1
1422261920274, 5, videoProvisioner, 1
1422261927035, 2, videoProvisioner, 1
1422261933795, 3, videoProvisioner, 1
1422261940556, 3, videoProvisioner, 1
1422261947318, 3, videoProvisioner, 1
1422261954078, 6, videoProvisioner, 1
1422261960839, 5, videoProvisioner, 1
1422261967600, 7, videoProvisioner, 1
1422261974362, 2, videoProvisioner, 1
1422261981122, 5, videoProvisioner, 1
1422261987884, 2, videoProvisioner, 1
1422261994645, 2, videoProvisioner, 1
1422262001406, 6, videoProvisioner, 1
1422262008167, 6, videoProvisioner, 1
1422262014929, 2, videoProvisioner, 1
1422262021690, 4, videoProvisioner, 1
1422262028450, 3, videoProvisioner, 1
1422262035211, 4, videoProvisioner, 1
1422262041972, 6, videoProvisioner, 1
1422262047151, 4, videoProvisioner, 1
1422262052329, 7, videoProvisioner, 1
1422262057507, 4, videoProvisioner, 1
1422262062685, 7, videoProvisioner, 1
1422262067864, 2, videoProvisioner, 1
1422262073042, 7, videoProvisioner, 1
1422262078220, 4, videoProvisioner, 1
1422262083398, 7, videoProvisioner, 1
1422262088577, 2, videoProvisioner, 1
1422262093755, 6, videoProvisioner, 1
1422262098934, 3, videoProvisioner, 1
1422262104112, 4, videoProvisioner, 1
1422262109291, 7, videoProvisioner, 1
1422262114470, 4, videoProvisioner, 1
1422262119648, 5, videoProvisioner, 1
1422262124829, 2, videoProvisioner, 1
1422262130004, 4, videoProvisioner, 1
1422262135183, 7, videoProvisioner, 1
1422262140361, 6, videoProvisioner, 1
1422262145540, 7, videoProvisioner, 1
1422262150718, 2, videoProvisioner, 1
1422262155896, 2, videoProvisioner, 1
1422262161075, 7, videoProvisioner, 1
1422262166253, 8, videoProvisioner, 1
1422262171431, 2, videoProvisioner, 1
1422262176610, 5, videoProvisioner, 1
1422262181788, 2, videoProvisioner, 1
1422262186966, 5, videoProvisioner, 1
1422262192144, 2, videoProvisioner, 1
1422262197324, 5, videoProvisioner, 1
1422262202501, 6, videoProvisioner, 1
1422262207680, 8, videoProvisioner, 1
1422262212858, 3, videoProvisioner, 1
1422262218037, 3, videoProvisioner, 1
1422262223215, 8, videoProvisioner, 1
1422262228394, 8, videoProvisioner, 1
1422262233572, 7, videoProvisioner, 1
1422262238751, 3, videoProvisioner, 1
1422262243929, 5, videoProvisioner, 1
1422262249107, 4, videoProvisioner, 1
1422262254286, 4, videoProvisioner, 1
1422262259464, 5, videoProvisioner, 1
1422262264642, 4, videoProvisioner, 1
1422262269820, 3, videoProvisioner, 1
1422262274999, 6, videoProvisioner, 1
1422262280177, 5, videoProvisioner, 1
1422262285356, 4, videoProvisioner, 1
1422262290535, 2, videoProvisioner, 1
1422262295713, 4, videoProvisioner, 1
1422262300891, 8, videoProvisioner, 1
1422262306070, 2, videoProvisioner, 1
1422262311248, 6, videoProvisioner, 1
1422262316426, 3, videoProvisioner, 1
1422262321605, 6, videoProvisioner, 1
1422262326783, 3, videoProvisioner, 1
1422262331961, 5, videoProvisioner, 1
1422262331966, 9, videoProvisioner, 1
1422262337145, 3, videoProvisioner, 1
1422262342469, 7, videoProvisioner, 1
1422262347794, 2, videoProvisioner, 1
1422262353118, 2, videoProvisioner, 1
1422262358443, 2, videoProvisioner, 1
1422262363767, 8, videoProvisioner, 1
1422262369091, 9, videoProvisioner, 1
1422262374416, 5, videoProvisioner, 1
1422262379741, 4, videoProvisioner, 1
1422262385066, 3, videoProvisioner, 1
1422262390393, 2, videoProvisioner, 1
1422262395714, 5, videoProvisioner, 1
1422262401039, 10, videoProvisioner, 1
1422262406363, 4, videoProvisioner, 1
1422262411688, 2, videoProvisioner, 1
1422262417012, 10, videoProvisioner, 1
1422262422337, 8, videoProvisioner, 1
1422262427660, 2, videoProvisioner, 1
1422262432985, 4, videoProvisioner, 1
1422262438309, 10, videoProvisioner, 1
1422262443634, 4, videoProvisioner, 1
1422262448958, 6, videoProvisioner, 1
1422262454283, 6, videoProvisioner, 1
1422262459607, 8, videoProvisioner, 1
1422262464931, 5, videoProvisioner, 1
1422262470256, 4, videoProvisioner, 1
1422262475580, 3, videoProvisioner, 1
1422262480904, 10, videoProvisioner, 1
1422262486229, 2, videoProvisioner, 1
1422262491553, 9, videoProvisioner, 1
1422262496877, 6, videoProvisioner, 1
1422262502202, 10, videoProvisioner, 1
1422262507526, 11, videoProvisioner, 1
1422262512849, 5, videoProvisioner, 1
1422262518175, 5, videoProvisioner, 1
1422262523500, 11, videoProvisioner, 1
1422262528824, 7, videoProvisioner, 1
1422262534149, 7, videoProvisioner, 1
1422262539475, 8, videoProvisioner, 1
1422262544799, 9, videoProvisioner, 1
1422262550124, 4, videoProvisioner, 1
1422262555449, 9, videoProvisioner, 1
1422262560774, 8, videoProvisioner, 1
1422262566098, 3, videoProvisioner, 1
1422262571424, 9, videoProvisioner, 1
1422262576748, 3, videoProvisioner, 1
1422262582074, 4, videoProvisioner, 1
1422262587398, 9, videoProvisioner, 1
1422262592723, 3, videoProvisioner, 1
1422262598048, 9, videoProvisioner, 1
1422262603372, 11, videoProvisioner, 1
1422262608697, 5, videoProvisioner, 1
1422262614022, 5, videoProvisioner, 1
1422262619346, 3, videoProvisioner, 1
1422262624671, 9, videoProvisioner, 1
1422262629996, 3, videoProvisioner, 1
1422262635321, 5, videoProvisioner, 1
1422262640645, 7, videoProvisioner, 1
1422262644986, 11, videoProvisioner, 1
1422262649327, 4, videoProvisioner, 1
1422262653667, 4, videoProvisioner, 1
1422262658008, 6, videoProvisioner, 1
1422262662349, 7, videoProvisioner, 1
1422262666689, 3, videoProvisioner, 1
1422262671030, 8, videoProvisioner, 1
1422262675371, 9, videoProvisioner, 1
1422262679711, 7, videoProvisioner, 1
1422262684053, 8, videoProvisioner, 1
1422262688391, 10, videoProvisioner, 1
1422262692732, 11, videoProvisioner, 1
1422262697073, 11, videoProvisioner, 1
1422262701414, 11, videoProvisioner, 1
1422262705754, 10, videoProvisioner, 1
1422262710094, 7, videoProvisioner, 1
1422262714435, 10, videoProvisioner, 1
1422262718775, 5, videoProvisioner, 1
1422262723116, 8, videoProvisioner, 1
1422262727457, 4, videoProvisioner, 1
1422262731797, 10, videoProvisioner, 1
1422262736138, 9, videoProvisioner, 1
1422262740478, 11, videoProvisioner, 1
1422262744819, 12, videoProvisioner, 1
1422262749159, 12, videoProvisioner, 1
1422262753501, 7, videoProvisioner, 1
1422262757840, 4, videoProvisioner, 1
1422262762180, 9, videoProvisioner, 1
1422262766521, 4, videoProvisioner, 1
1422262770861, 2, videoProvisioner, 1
1422262775203, 9, videoProvisioner, 1
1422262779542, 5, videoProvisioner, 1
1422262783883, 12, videoProvisioner, 1
1422262788223, 3, videoProvisioner, 1
1422262792564, 3, videoProvisioner, 1
1422262796904, 8, videoProvisioner, 1
1422262801245, 3, videoProvisioner, 1
1422262805586, 5, videoProvisioner, 1
1422262809927, 9, videoProvisioner, 1
1422262814267, 13, videoProvisioner, 1
1422262818608, 11, videoProvisioner, 1
1422262822951, 2, videoProvisioner, 1
1422262827290, 2, videoProvisioner, 1
1422262831630, 8, videoProvisioner, 1
1422262835971, 9, videoProvisioner, 1
1422262840312, 4, videoProvisioner, 1
1422262844653, 13, videoProvisioner, 1
1422262848993, 7, videoProvisioner, 1
1422262848998, 11, videoProvisioner, 1
1422262853339, 12, videoProvisioner, 1
1422262857680, 2, videoProvisioner, 1
1422262862021, 8, videoProvisioner, 1
1422262866361, 10, videoProvisioner, 1
1422262870701, 4, videoProvisioner, 1
1422262875042, 13, videoProvisioner, 1
1422262879384, 9, videoProvisioner, 1
1422262883724, 8, videoProvisioner, 1
1422262888064, 6, videoProvisioner, 1
1422262892405, 4, videoProvisioner, 1
1422262896745, 4, videoProvisioner, 1
1422262901086, 8, videoProvisioner, 1
1422262905427, 2, videoProvisioner, 1
1422262909768, 9, videoProvisioner, 1
1422262914108, 7, videoProvisioner, 1
1422262918449, 10, videoProvisioner, 1
1422262922789, 3, videoProvisioner, 1
1422262927130, 10, videoProvisioner, 1
1422262931470, 8, videoProvisioner, 1
1422262935811, 7, videoProvisioner, 1
1422262940151, 7, videoProvisioner, 1
1422262943744, 8, videoProvisioner, 1
1422262947339, 5, videoProvisioner, 1
1422262950932, 12, videoProvisioner, 1
1422262954525, 2, videoProvisioner, 1
1422262958119, 9, videoProvisioner, 1
1422262961712, 4, videoProvisioner, 1
1422262965306, 6, videoProvisioner, 1
1422262968899, 10, videoProvisioner, 1
1422262972493, 7, videoProvisioner, 1
1422262976086, 10, videoProvisioner, 1
1422262979680, 5, videoProvisioner, 1
1422262983273, 13, videoProvisioner, 1
1422262986866, 5, videoProvisioner, 1
1422262990460, 8, videoProvisioner, 1
1422262994054, 6, videoProvisioner, 1
1422262997647, 13, videoProvisioner, 1
1422263001241, 4, videoProvisioner, 1
1422263004834, 5, videoProvisioner, 1
1422263008428, 6, videoProvisioner, 1
1422263012021, 2, videoProvisioner, 1
1422263015615, 12, videoProvisioner, 1
1422263019207, 10, videoProvisioner, 1
1422263022801, 10, videoProvisioner, 1
1422263026395, 5, videoProvisioner, 1
1422263029988, 7, videoProvisioner, 1
1422263033582, 8, videoProvisioner, 1
1422263037175, 6, videoProvisioner, 1
1422263040768, 8, videoProvisioner, 1
1422263044362, 10, videoProvisioner, 1
1422263047956, 8, videoProvisioner, 1
1422263051548, 2, videoProvisioner, 1
1422263055142, 5, videoProvisioner, 1
1422263058736, 9, videoProvisioner, 1
1422263062330, 14, videoProvisioner, 1
1422263065923, 8, videoProvisioner, 1
1422263069516, 2, videoProvisioner, 1
1422263073111, 12, videoProvisioner, 1
1422263076703, 6, videoProvisioner, 1
1422263080297, 9, videoProvisioner, 1
1422263083890, 6, videoProvisioner, 1
1422263087483, 5, videoProvisioner, 1
1422263091077, 13, videoProvisioner, 1
1422263094671, 2, videoProvisioner, 1
1422263098263, 14, videoProvisioner, 1
1422263101857, 7, videoProvisioner, 1
1422263105450, 12, videoProvisioner, 1
1422263109044, 7, videoProvisioner, 1
1422263112637, 7, videoProvisioner, 1
1422263116231, 12, videoProvisioner, 1
1422263119824, 6, videoProvisioner, 1
1422263123418, 6, videoProvisioner, 1
1422263127011, 10, videoProvisioner, 1
1422263130604, 7, videoProvisioner, 1
1422263134198, 5, videoProvisioner, 1
1422263137791, 2, videoProvisioner, 1
1422263141384, 17, videoProvisioner, 1
1422263144978, 3, videoProvisioner, 1
1422263148571, 4, videoProvisioner, 1
1422263152165, 13, videoProvisioner, 1
1422263155758, 11, videoProvisioner, 1
1422263159351, 9, videoProvisioner, 1
1422263162945, 7, videoProvisioner, 1
1422263166539, 7, videoProvisioner, 1
1422263170132, 16, videoProvisioner, 1
1422263173725, 10, videoProvisioner, 1
1422263177318, 13, videoProvisioner, 1
1422263180912, 14, videoProvisioner, 1
1422263184505, 4, videoProvisioner, 1
1422263188098, 10, videoProvisioner, 1
1422263191692, 14, videoProvisioner, 1
1422263195285, 18, videoProvisioner, 1
1422263198878, 8, videoProvisioner, 1
1422263202472, 10, videoProvisioner, 1
1422263206065, 7, videoProvisioner, 1
1422263209659, 5, videoProvisioner, 1
1422263213253, 16, videoProvisioner, 1
1422263216846, 4, videoProvisioner, 1
1422263220439, 7, videoProvisioner, 1
1422263224032, 6, videoProvisioner, 1
1422263227625, 5, videoProvisioner, 1
1422263231219, 12, videoProvisioner, 1
1422263234812, 12, videoProvisioner, 1
1422263238406, 13, videoProvisioner, 1
1422263241999, 6, videoProvisioner, 1
1422263245592, 11, videoProvisioner, 1
1422263249186, 7, videoProvisioner, 1
1422263252779, 14, videoProvisioner, 1
1422263256372, 15, videoProvisioner, 1
1422263259967, 15, videoProvisioner, 1
1422263263559, 8, videoProvisioner, 1
1422263267152, 5, videoProvisioner, 1
1422263270746, 16, videoProvisioner, 1
1422263274339, 6, videoProvisioner, 1
1422263277933, 10, videoProvisioner, 1
1422263281526, 17, videoProvisioner, 1
1422263285119, 6, videoProvisioner, 1
1422263288712, 17, videoProvisioner, 1
1422263292306, 6, videoProvisioner, 1
1422263295899, 14, videoProvisioner, 1
1422263299492, 13, videoProvisioner, 1
1422263303086, 13, videoProvisioner, 1
1422263306679, 4, videoProvisioner, 1
1422263310273, 12, videoProvisioner, 1
1422263313871, 7, videoProvisioner, 1
1422263317459, 9, videoProvisioner, 1
1422263321053, 9, videoProvisioner, 1
1422263324646, 13, videoProvisioner, 1
1422263328239, 18, videoProvisioner, 1
1422263331832, 18, videoProvisioner, 1
1422263335426, 6, videoProvisioner, 1
1422263339019, 13, videoProvisioner, 1
1422263339023, 17, videoProvisioner, 1
1422263342617, 8, videoProvisioner, 1
1422263346211, 8, videoProvisioner, 1
1422263349805, 10, videoProvisioner, 1
1422263353397, 4, videoProvisioner, 1
1422263356991, 13, videoProvisioner, 1
1422263360585, 5, videoProvisioner, 1
1422263364178, 11, videoProvisioner, 1
1422263367771, 13, videoProvisioner, 1
1422263371364, 14, videoProvisioner, 1
1422263374957, 12, videoProvisioner, 1
1422263378550, 5, videoProvisioner, 1
1422263382144, 14, videoProvisioner, 1
1422263385737, 7, videoProvisioner, 1
1422263389331, 11, videoProvisioner, 1
1422263392924, 18, videoProvisioner, 1
1422263396517, 6, videoProvisioner, 1
1422263400110, 15, videoProvisioner, 1
1422263403704, 7, videoProvisioner, 1
1422263407297, 18, videoProvisioner, 1
1422263410891, 13, videoProvisioner, 1
1422263414484, 4, videoProvisioner, 1
1422263418077, 14, videoProvisioner, 1
1422263421671, 18, videoProvisioner, 1
1422263425263, 11, videoProvisioner, 1
1422263428858, 2, videoProvisioner, 1
1422263432450, 16, videoProvisioner, 1
1422263436044, 13, videoProvisioner, 1
1422263439637, 16, videoProvisioner, 1
1422263443230, 13, videoProvisioner, 1
1422263446823, 16, videoProvisioner, 1
1422263450417, 6, videoProvisioner, 1
1422263454011, 16, videoProvisioner, 1
1422263457604, 3, videoProvisioner, 1
1422263461197, 18, videoProvisioner, 1
1422263464791, 13, videoProvisioner, 1
1422263468384, 16, videoProvisioner, 1
1422263471977, 15, videoProvisioner, 1
1422263475570, 2, videoProvisioner, 1
1422263479164, 11, videoProvisioner, 1
1422263482757, 4, videoProvisioner, 1
1422263486350, 10, videoProvisioner, 1
1422263489944, 9, videoProvisioner, 1
1422263493536, 15, videoProvisioner, 1
1422263497130, 18, videoProvisioner, 1
1422263500724, 9, videoProvisioner, 1
1422263504317, 2, videoProvisioner, 1
1422263507910, 8, videoProvisioner, 1
1422263511504, 13, videoProvisioner, 1
1422263515096, 17, videoProvisioner, 1
1422263518690, 16, videoProvisioner, 1
1422263522283, 4, videoProvisioner, 1
1422263525877, 11, videoProvisioner, 1
1422263529470, 3, videoProvisioner, 1
1422263533063, 6, videoProvisioner, 1
1422263536657, 10, videoProvisioner, 1
1422263540249, 9, videoProvisioner, 1
1422263543588, 3, videoProvisioner, 1
1422263546926, 7, videoProvisioner, 1
1422263550265, 19, videoProvisioner, 1
1422263553603, 19, videoProvisioner, 1
1422263556941, 17, videoProvisioner, 1
1422263560279, 7, videoProvisioner, 1
1422263563618, 7, videoProvisioner, 1
1422263566956, 17, videoProvisioner, 1
1422263570294, 19, videoProvisioner, 1
1422263573632, 18, videoProvisioner, 1
1422263576971, 14, videoProvisioner, 1
1422263580309, 3, videoProvisioner, 1
1422263583648, 14, videoProvisioner, 1
1422263586986, 14, videoProvisioner, 1
1422263590324, 12, videoProvisioner, 1
1422263593662, 10, videoProvisioner, 1
1422263597001, 7, videoProvisioner, 1
1422263600339, 10, videoProvisioner, 1
1422263603677, 18, videoProvisioner, 1
1422263607016, 4, videoProvisioner, 1
1422263610354, 2, videoProvisioner, 1
1422263613692, 12, videoProvisioner, 1
1422263617031, 12, videoProvisioner, 1
1422263620368, 9, videoProvisioner, 1
1422263623707, 4, videoProvisioner, 1
1422263627046, 16, videoProvisioner, 1
1422263630384, 3, videoProvisioner, 1
1422263633722, 14, videoProvisioner, 1
1422263637060, 4, videoProvisioner, 1
1422263640399, 4, videoProvisioner, 1
1422263643737, 9, videoProvisioner, 1
1422263647075, 18, videoProvisioner, 1
1422263650414, 17, videoProvisioner, 1
1422263653752, 5, videoProvisioner, 1
1422263657090, 3, videoProvisioner, 1
1422263660428, 18, videoProvisioner, 1
1422263663766, 16, videoProvisioner, 1
1422263667105, 14, videoProvisioner, 1
1422263670443, 13, videoProvisioner, 1
1422263673781, 12, videoProvisioner, 1
1422263677120, 15, videoProvisioner, 1
1422263680458, 4, videoProvisioner, 1
1422263683796, 10, videoProvisioner, 1
1422263687134, 5, videoProvisioner, 1
1422263690472, 14, videoProvisioner, 1
1422263693811, 2, videoProvisioner, 1
1422263697150, 3, videoProvisioner, 1
1422263700487, 14, videoProvisioner, 1
1422263703826, 14, videoProvisioner, 1
1422263707164, 4, videoProvisioner, 1
1422263710503, 2, videoProvisioner, 1
1422263713841, 10, videoProvisioner, 1
1422263717179, 12, videoProvisioner, 1
1422263720517, 19, videoProvisioner, 1
1422263723856, 7, videoProvisioner, 1
1422263727194, 5, videoProvisioner, 1
1422263730533, 2, videoProvisioner, 1
1422263733870, 7, videoProvisioner, 1
1422263737208, 12, videoProvisioner, 1
1422263740547, 2, videoProvisioner, 1
1422263743885, 14, videoProvisioner, 1
1422263747223, 13, videoProvisioner, 1
1422263750561, 19, videoProvisioner, 1
1422263753900, 4, videoProvisioner, 1
1422263757238, 2, videoProvisioner, 1
1422263760577, 19, videoProvisioner, 1
1422263763934, 4, videoProvisioner, 1
1422263767253, 12, videoProvisioner, 1
1422263770592, 15, videoProvisioner, 1
1422263773930, 4, videoProvisioner, 1
1422263777269, 5, videoProvisioner, 1
1422263780606, 8, videoProvisioner, 1
1422263783946, 18, videoProvisioner, 1
