timestamp,selflet,utilization 
1425056554495,100,0.0
1425056559488,100,0.0
1425056564476,100,0.0
1425056569476,100,0.0
1425056574476,100,0.0
1425056579476,100,0.0
1425056584478,100,0.01
1425056589478,100,0.0225
1425056594477,100,0.0225
1425056599478,100,0.0225
1425056604478,100,0.0325
1425056609481,100,0.3191666666666667
1425056614485,100,0.3341666666666667
1425056619484,100,0.3341666666666667
1425056624483,100,0.3341666666666667
1425056629478,100,0.5716666666666667
1425056634481,100,0.5900000000000001
1425056639477,100,0.5900000000000001
1425056644478,100,0.5900000000000001
1425056649477,100,0.6000000000000001
1425056654477,100,0.6000000000000001
1425056659477,100,0.6000000000000001
1425056664476,100,0.6000000000000001
1425056669476,100,0.6000000000000001
1425056674477,100,0.6000000000000001
1425056679477,100,0.6000000000000001
1425056684476,100,0.6000000000000001
1425056689476,100,0.6000000000000001
1425056694476,100,0.6000000000000001
1425056699476,100,0.6000000000000001
1425056704476,100,0.5900000000000001
1425056709476,100,0.5774999999999999
1425056714477,100,0.5774999999999999
1425056719476,100,0.5774999999999999
1425056724476,100,0.5674999999999999
1425056729476,100,0.2808333333333334
1425056734476,100,0.26583333333333337
1425056739476,100,0.26583333333333337
1425056744475,100,0.26583333333333337
1425056749475,100,0.028333333333333335
1425056754475,100,0.01
1425056759476,100,0.01
1425056764475,100,0.01
1425056769476,100,0.0
1425056774476,100,0.0
1425056779476,100,0.0
1425056784476,100,0.0
1425056789475,100,0.0
1425056794475,100,0.0
1425056799475,100,0.0
1425056804475,100,0.0
1425056809476,100,0.0
1425056814475,100,0.0
1425056819475,100,0.01
1425056824476,100,0.045
1425056829476,100,0.0675
1425056834478,100,0.09
1425056839476,100,0.09
1425056844477,100,0.1
1425056849477,100,0.36833333333333335
1425056854477,100,0.36833333333333335
1425056859476,100,0.36833333333333335
1425056864476,100,0.36833333333333335
1425056869476,100,0.36833333333333335
1425056874476,100,0.36833333333333335
1425056879488,100,0.37833333333333335
1425056884479,100,0.6283333333333334
1425056889476,100,0.6283333333333334
1425056894477,100,0.6358333333333333
1425056899476,100,0.6358333333333333
1425056904477,100,0.6358333333333333
1425056909476,100,0.6466666666666667
1425056914478,100,0.9125
1425056919476,100,1.0
1425056924476,100,1.0
1425056929476,100,1.0
1425056934485,100,1.0
