timestamp,selflet 
1425139583366,100
1425139597030,101
1425127990670,10
1425139618355,102
1425139925258,104
1425139933604,105
1425128425924,11
1425128485497,12
1425128580624,13
1425128832710,14
1425128832845,15
1425128844743,16
1425129208365,17
1425129221623,18
1425129339374,19
1425129553969,20
1425129568478,21
1425127260658,2
1425129948181,23
1425130050457,24
1425130062073,25
1425130251953,26
1425130489652,27
1425130495164,28
1425130606656,29
1425130633069,30
1425130632414,31
1425127253937,3
1425131127162,32
1425131271932,33
1425131279342,34
1425131617918,35
1425131641644,36
1425131646931,37
1425131996194,38
1425132029424,39
1425132052350,40
1425132526724,41
1425127252979,4
1425132677564,42
1425132857164,43
1425132868732,44
1425132911915,45
1425133176217,46
1425133199846,47
1425133377029,48
1425133556971,49
1425133557068,50
1425133704815,51
1425127610592,5
1425134070599,52
1425134168356,53
1425134244912,54
1425134648507,55
1425134670214,56
1425134682789,57
1425135004359,58
1425135041442,59
1425135068316,60
1425135315038,61
1425127611777,6
1425135321410,62
1425135342554,63
1425135708002,64
1425135730578,65
1425135866152,66
1425136024029,67
1425136029430,68
1425136051405,69
1425136363725,70
1425136385921,71
1425127629441,7
1425136423783,72
1425136663025,73
1425136682518,74
1425136971460,76
1425136974941,77
1425137036202,78
1425137302593,79
1425137307432,80
1425137331685,81
1425127968383,8
1425137609520,82
1425137621570,83
1425137645055,84
1425137920492,85
1425137936857,86
1425137991522,87
1425138230690,88
1425138272363,89
1425138288106,90
1425138587503,91
1425127986945,9
1425138609808,92
1425138624786,93
1425138947817,94
1425138978005,95
1425139014472,96
1425139257195,97
1425139267336,98
1425139302214,99
