timestamp,service,rt,selfletID,numberOfReqs 
1425060631775,videoProvisioner,40414,4, 1
1425060641501,videoProvisioner,80144,2, 1
1425060643657,videoProvisioner,42294,4, 1
1425060646916,videoProvisioner,75550,2, 1
1425060650826,videoProvisioner,39462,4, 1
1425060650926,videoProvisioner,29561,3, 1
1425060668572,videoProvisioner,37206,3, 1
1425060673084,videoProvisioner,31716,4, 1
1425060685014,videoProvisioner,123682,2, 1
1425060688022,videoProvisioner,36653,3, 1
1425060688072,videoProvisioner,26701,4, 1
1425060697496,videoProvisioner,116136,2, 1
1425060702408,videoProvisioner,31036,3, 1
1425060712935,videoProvisioner,31562,3, 1
1425060729978,videoProvisioner,38604,2, 1
1425060738449,videoProvisioner,37074,2, 1
1425060747521,videoProvisioner,36145,2, 1
1425060757645,videoProvisioner,26266,4, 1
1425060763009,videoProvisioner,41631,2, 1
1425060774035,videoProvisioner,12652,2, 1
1425060777650,videoProvisioner,36270,3, 1
1425060804265,videoProvisioner,32881,4, 1
1425060810731,videoProvisioner,29345,3, 1
1425060829428,videoProvisioner,78047,4, 1
1425060838400,videoProvisioner,47013,3, 1
1425060853337,videoProvisioner,51948,2, 1
1425060866519,videoProvisioner,45129,2, 1
1425060875592,videoProvisioner,44200,2, 1
1425060886118,videoProvisioner,34723,2, 1
1425060900504,videoProvisioner,25774,2, 1
1425060920004,videoProvisioner,38607,4, 1
1425060929629,videoProvisioner,41564,4, 1
1425060933590,videoProvisioner,72195,3, 1
1425060937300,videoProvisioner,42569,4, 1
1425060939706,videoProvisioner,38307,5, 1
1425060944168,videoProvisioner,29433,6, 1
1425060944218,videoProvisioner,36151,2, 1
1425060956800,videoProvisioner,35400,2, 1
1425060961061,videoProvisioner,149672,3, 1
1425060963719,videoProvisioner,28984,6, 1
1425060975599,videoProvisioner,27529,4, 1
1425060980062,videoProvisioner,25325,2, 1
1425060981616,videoProvisioner,40213,4, 1
1425060988885,videoProvisioner,147490,3, 1
1425060994098,videoProvisioner,26027,5, 1
1425060994098,videoProvisioner,126035,3, 1
1425060996404,videoProvisioner,35000,7, 1
1425061006228,videoProvisioner,78160,2, 1
1425061008885,videoProvisioner,27479,6, 1
1425061019561,videoProvisioner,44822,7, 1
1425061022068,videoProvisioner,33995,5, 1
1425061035352,videoProvisioner,33944,5, 1
1425061037007,videoProvisioner,42266,7, 1
1425061043124,videoProvisioner,35049,7, 1
1425061043425,videoProvisioner,15347,2, 1
1425061044177,videoProvisioner,29434,2, 1
1425061051495,videoProvisioner,30085,6, 1
1425061064728,videoProvisioner,29984,3, 1
1425061069590,videoProvisioner,21511,6, 1
1425061078411,videoProvisioner,16997,2, 1
1425061084527,videoProvisioner,29781,5, 1
1425061092948,videoProvisioner,24868,2, 1
1425061099715,videoProvisioner,24967,7, 1
1425061106933,videoProvisioner,25517,2, 1
1425061114953,videoProvisioner,26871,4, 1
1425061127835,videoProvisioner,33085,5, 1
1425061130943,videoProvisioner,29526,5, 1
1425061136757,videoProvisioner,95346,3, 1
1425061142473,videoProvisioner,14386,7, 1
1425061146683,videoProvisioner,25265,2, 1
1425061182772,videoProvisioner,28016,2, 1
1425061190441,videoProvisioner,75690,2, 1
1425061196707,videoProvisioner,35285,5, 1
1425061228336,videoProvisioner,56912,3, 1
1425061231193,videoProvisioner,29761,2, 1
1425061231895,videoProvisioner,83808,6, 1
1425061238561,videoProvisioner,27127,4, 1
1425061238862,videoProvisioner,130777,6, 1
1425061243424,videoProvisioner,36991,2, 1
1425061244226,videoProvisioner,27790,7, 1
1425061256558,videoProvisioner,30120,2, 1
1425061258814,videoProvisioner,72385,6, 1
1425061268188,videoProvisioner,101764,3, 1
1425061269743,videoProvisioner,33302,7, 1
1425061272701,videoProvisioner,81272,3, 1
1425061278265,videoProvisioner,21819,7, 1
1425061281874,videoProvisioner,30429,4, 1
1425061286235,videoProvisioner,14785,4, 1
1425061295007,videoProvisioner,13555,2, 1
1425061312299,videoProvisioner,15842,8, 1
1425061313803,videoProvisioner,52356,6, 1
1425061318314,videoProvisioner,96877,3, 1
1425061323026,videoProvisioner,181606,6, 1
1425061324781,videoProvisioner,190028,6, 1
1425061329744,videoProvisioner,38289,4, 1
1425061336260,videoProvisioner,29802,4, 1
1425061339418,videoProvisioner,157991,5, 1
1425061339920,videoProvisioner,8455,8, 1
1425061342025,videoProvisioner,165599,5, 1
1425061343730,videoProvisioner,32271,2, 1
1425061349445,videoProvisioner,32984,2, 1
1425061352954,videoProvisioner,26491,9, 1
1425061354257,videoProvisioner,32795,8, 1
1425061354358,videoProvisioner,77907,5, 1
1425061358318,videoProvisioner,71865,5, 1
1425061368645,videoProvisioner,27178,9, 1
1425061372454,videoProvisioner,141014,5, 1
1425061380925,videoProvisioner,29456,4, 1
1425061381978,videoProvisioner,35510,8, 1
1425061396564,videoProvisioner,25089,8, 1
1425061401777,videoProvisioner,35304,6, 1
1425061410800,videoProvisioner,34324,7, 1
1425061412304,videoProvisioner,30827,10, 1
1425061423231,videoProvisioner,61759,7, 1
1425061426390,videoProvisioner,29909,2, 1
1425061427242,videoProvisioner,125784,3, 1
1425061431353,videoProvisioner,29871,4, 1
1425061433859,videoProvisioner,77388,2, 1
1425061434962,videoProvisioner,98496,3, 1
1425061441028,videoProvisioner,14539,10, 1
1425061443033,videoProvisioner,26547,7, 1
1425061458021,videoProvisioner,26532,9, 1
1425061466894,videoProvisioner,75415,5, 1
1425061480277,videoProvisioner,28782,6, 1
1425061495565,videoProvisioner,84081,6, 1
1425061500678,videoProvisioner,114200,3, 1
1425061500879,videoProvisioner,31380,2, 1
1425061513762,videoProvisioner,272320,3, 1
1425061520027,videoProvisioner,34522,4, 1
1425061526594,videoProvisioner,25085,8, 1
1425061528549,videoProvisioner,87057,8, 1
1425061531757,videoProvisioner,38250,2, 1
1425061536870,videoProvisioner,80374,7, 1
1425061542484,videoProvisioner,68983,9, 1
1425061545392,videoProvisioner,27878,6, 1
1425061545443,videoProvisioner,138960,3, 1
1425061547799,videoProvisioner,34286,8, 1
1425061551157,videoProvisioner,25640,5, 1
1425061559728,videoProvisioner,98231,7, 1
1425061561283,videoProvisioner,95785,7, 1
1425061564591,videoProvisioner,128101,3, 1
1425061568451,videoProvisioner,30931,10, 1
1425061572411,videoProvisioner,375980,3, 1
1425061573012,videoProvisioner,27489,4, 1
1425061573815,videoProvisioner,32292,4, 1
1425061575519,videoProvisioner,154032,3, 1
1425061575971,videoProvisioner,26445,5, 1
1425061576723,videoProvisioner,310275,3, 1
1425061583690,videoProvisioner,74178,10, 1
1425061597073,videoProvisioner,31544,10, 1
1425061600130,videoProvisioner,26598,9, 1
1425061602487,videoProvisioner,68968,6, 1
1425061602687,videoProvisioner,25154,4, 1
1425061603891,videoProvisioner,126389,7, 1
1425061604192,videoProvisioner,114686,3, 1
1425061605545,videoProvisioner,359102,3, 1
1425061606197,videoProvisioner,36667,11, 1
1425061612162,videoProvisioner,90646,3, 1
1425061623089,videoProvisioner,29551,11, 1
1425061623240,videoProvisioner,41705,10, 1
1425061626298,videoProvisioner,96780,9, 1
1425061626799,videoProvisioner,121289,2, 1
1425061629506,videoProvisioner,23964,5, 1
1425061632514,videoProvisioner,34975,9, 1
1425061636173,videoProvisioner,46636,2, 1
1425061639882,videoProvisioner,30339,6, 1
1425061641437,videoProvisioner,27893,4, 1
1425061645597,videoProvisioner,92072,2, 1
1425061646149,videoProvisioner,28604,4, 1
1425061646701,videoProvisioner,61165,3, 1
1425061650311,videoProvisioner,28764,5, 1
1425061650762,videoProvisioner,204269,7, 1
1425061657379,videoProvisioner,99852,7, 1
1425061659985,videoProvisioner,30436,9, 1
1425061669960,videoProvisioner,68419,2, 1
1425061672767,videoProvisioner,35215,9, 1
1425061674121,videoProvisioner,176613,3, 1
1425061675274,videoProvisioner,49725,2, 1
1425061683546,videoProvisioner,25988,4, 1
1425061688810,videoProvisioner,207307,7, 1
1425061691717,videoProvisioner,130189,2, 1
1425061693321,videoProvisioner,59770,3, 1
1425061696529,videoProvisioner,26967,8, 1
1425061696680,videoProvisioner,31119,6, 1
1425061698384,videoProvisioner,24821,4, 1
1425061700590,videoProvisioner,39031,5, 1
1425061702194,videoProvisioner,16627,11, 1
1425061706004,videoProvisioner,28439,2, 1
1425061713473,videoProvisioner,31908,9, 1
1425061725252,videoProvisioner,79697,3, 1
