timestamp,selflet 
1425056553268,100
1425056675097,101
1425045215667,10
1425056702121,102
1425056724191,103
1425057003500,104
1425057111593,105
1425057150710,106
1425045410409,11
1425045591384,12
1425045621158,13
1425045795092,14
1425045827988,15
1425045891491,16
1425046241607,17
1425046281066,18
1425046283676,19
1425046612477,20
1425046618148,21
1425044383740,2
1425046627230,22
1425047013869,23
1425047129484,24
1425047247058,25
1425047437018,26
1425047535753,27
1425047759439,28
1425047843825,29
1425047843744,30
1425048194094,31
1425044382739,3
1425048195068,32
1425048207677,33
1425048573409,34
1425048654931,35
1425048710607,36
1425048907113,37
1425048967951,38
1425048989325,39
1425049460587,40
1425049524580,41
1425044383646,4
1425049794109,42
1425049866151,43
1425049873895,44
1425050132818,45
1425050225043,46
1425050489645,47
1425050513462,48
1425050581594,49
1425050910854,50
1425051020382,51
1425044760280,5
1425051032422,52
1425051379164,53
1425051387554,54
1425051390556,55
1425051780719,56
1425051798389,57
1425051802464,58
1425052138115,59
1425052143031,60
1425052150542,61
1425044768437,6
1425052449787,62
1425052464927,63
1425052478056,64
1425052752932,65
1425052760548,66
1425052825925,67
1425053062652,68
1425053094417,69
1425053129555,70
1425053388361,71
1425044800306,7
1425053420438,72
1425053455338,73
1425053710637,74
1425053739630,75
1425053742535,76
1425054030427,77
1425054066263,78
1425054088804,79
1425054338602,80
1425054389553,81
1425045096888,8
1425054430864,82
1425054642525,83
1425054665131,84
1425054677297,85
1425054946381,86
1425054955087,87
1425054970445,88
1425055329795,89
1425055437579,90
1425055505276,91
1425045153930,9
1425055694407,92
1425055710486,93
1425055756544,94
1425056055379,95
1425056067452,96
1425056070719,97
1425056356948,98
1425056466386,99
