timestamp,reqType,service,rt,selflet,numberOfReqs 
1425038078930,LocalReqLocalExe,checkIfAvailable,476,100,1
1425038080860,LocalReqLocalExe,downloadVideo,1929,100,1
1425038080861,LocalReqLocalExe,getVideoResource,2408,100,1
1425038147112,LocalReqLocalExe,scaleVideo,66250,100,1
1425038149128,LocalReqLocalExe,transcodeVideo,2015,100,1
1425038149968,LocalReqLocalExe,bitDepthReduction,839,100,1
1425038149969,LocalReqLocalExe,videoProvisioner,71517,100,1
1425038176640,LocalReqLocalExe,checkIfAvailable,1862,100,1
1425038179096,LocalReqLocalExe,downloadVideo,2455,100,1
1425038179097,LocalReqLocalExe,getVideoResource,4320,100,1
1425038181365,LocalReqLocalExe,checkIfAvailable,329,100,1
1425038181835,LocalReqLocalExe,downloadVideo,468,100,1
1425038181836,LocalReqLocalExe,getVideoResource,801,100,1
1425038204004,LocalReqLocalExe,scaleVideo,24906,100,1
1425038204653,LocalReqLocalExe,transcodeVideo,648,100,1
1425038205349,LocalReqLocalExe,bitDepthReduction,695,100,1
1425038205349,LocalReqLocalExe,videoProvisioner,30572,100,1
1425038208794,LocalReqLocalExe,scaleVideo,26957,100,1
1425038209521,LocalReqLocalExe,checkIfAvailable,959,100,1
1425038209570,LocalReqLocalExe,downloadVideo,48,100,1
1425038209570,LocalReqLocalExe,getVideoResource,1009,100,1
1425038209609,LocalReqLocalExe,transcodeVideo,814,100,1
1425038209938,LocalReqLocalExe,bitDepthReduction,328,100,1
1425038210116,LocalReqLocalExe,checkIfSubtitlesAvailable,175,100,1
1425038210757,LocalReqLocalExe,checkIfSubtitlesExists,640,100,1
1425038211320,LocalReqLocalExe,getDefaultSubtitle,562,100,1
1425038211321,LocalReqLocalExe,getSubtitles,1381,100,1
1425038211716,LocalReqLocalExe,applySubtitles,394,100,1
1425038211717,LocalReqLocalExe,videoProvisioner,30683,100,1
1425038236612,LocalReqLocalExe,scaleVideo,27041,100,1
1425038237196,LocalReqLocalExe,transcodeVideo,583,100,1
1425038238728,LocalReqLocalExe,bitDepthReduction,1531,100,1
1425038238729,LocalReqLocalExe,videoProvisioner,30169,100,1
1425026622683,LocalReqLocalExe,checkIfAvailable,731,10,1
1425026622946,LocalReqLocalExe,downloadVideo,262,10,1
1425026622947,LocalReqLocalExe,getVideoResource,995,10,1
1425026630131,LocalReqLocalExe,checkIfAvailable,186,10,1
1425026630401,LocalReqLocalExe,downloadVideo,268,10,1
1425026630402,LocalReqLocalExe,getVideoResource,458,10,1
1425026670258,LocalReqLocalExe,checkIfAvailable,299,10,1
1425026678156,LocalReqLocalExe,downloadVideo,7896,10,1
1425026678156,LocalReqLocalExe,getVideoResource,8201,10,1
1425026726577,LocalReqLocalExe,checkIfAvailable,599,10,1
1425026726749,LocalReqLocalExe,scaleVideo,103801,10,1
1425026726930,LocalReqLocalExe,transcodeVideo,181,10,1
1425026727866,LocalReqLocalExe,scaleVideo,97464,10,1
1425026730160,LocalReqLocalExe,transcodeVideo,2293,10,1
1425026732214,LocalReqLocalExe,checkIfAvailable,2244,10,1
1425026733295,LocalReqLocalExe,bitDepthReduction,6364,10,1
1425026733295,LocalReqLocalExe,videoProvisioner,111344,10,1
1425026733777,LocalReqLocalExe,downloadVideo,7198,10,1
1425026733777,LocalReqLocalExe,getVideoResource,7805,10,1
1425026734820,LocalReqLocalExe,downloadVideo,2605,10,1
1425026734821,LocalReqLocalExe,getVideoResource,4853,10,1
1425026737715,LocalReqLocalExe,bitDepthReduction,7554,10,1
1425026737715,LocalReqLocalExe,videoProvisioner,107772,10,1
1425026761550,LocalReqLocalExe,scaleVideo,83393,10,1
1425026762753,LocalReqLocalExe,transcodeVideo,1202,10,1
1425026766755,LocalReqLocalExe,bitDepthReduction,4001,10,1
1425026766756,LocalReqLocalExe,videoProvisioner,96801,10,1
1425026772089,LocalReqLocalExe,scaleVideo,38311,10,1
1425026773211,LocalReqLocalExe,transcodeVideo,1121,10,1
1425026774990,LocalReqLocalExe,bitDepthReduction,1778,10,1
1425026774991,LocalReqLocalExe,videoProvisioner,49020,10,1
1425026776818,LocalReqLocalExe,scaleVideo,41997,10,1
1425026777650,LocalReqLocalExe,transcodeVideo,831,10,1
1425026779494,LocalReqLocalExe,bitDepthReduction,1843,10,1
1425026779495,LocalReqLocalExe,videoProvisioner,49528,10,1
1425026793918,LocalReqLocalExe,checkIfAvailable,3936,10,1
1425026795122,LocalReqLocalExe,downloadVideo,1203,10,1
1425026795123,LocalReqLocalExe,getVideoResource,5141,10,1
1425026823474,LocalReqLocalExe,scaleVideo,28351,10,1
1425026824742,LocalReqLocalExe,transcodeVideo,1267,10,1
1425026824882,LocalReqLocalExe,bitDepthReduction,139,10,1
1425026824883,LocalReqLocalExe,videoProvisioner,34902,10,1
1425026830454,LocalReqLocalExe,checkIfAvailable,4467,10,1
1425026832382,LocalReqLocalExe,downloadVideo,1927,10,1
1425026832383,LocalReqLocalExe,getVideoResource,6397,10,1
1425026844616,LocalReqLocalExe,checkIfAvailable,1960,10,1
1425026844867,LocalReqLocalExe,downloadVideo,249,10,1
1425026844867,LocalReqLocalExe,getVideoResource,2212,10,1
1425026857365,LocalReqLocalExe,scaleVideo,24982,10,1
1425026857649,LocalReqLocalExe,transcodeVideo,282,10,1
1425026859198,LocalReqLocalExe,bitDepthReduction,1548,10,1
1425026859199,LocalReqLocalExe,videoProvisioner,33213,10,1
1425026872526,LocalReqLocalExe,scaleVideo,27658,10,1
1425026873010,LocalReqLocalExe,transcodeVideo,483,10,1
