timestamp,selflet 
1423140559656,100
1423136364429,10
1423141188195,102
1423140889120,103
1423140908275,104
1423129690869,11
1423140712004,12
1423130143599,13
1423129899769,14
1423137675770,15
1423129906700,16
1423130372044,17
1423130215403,18
1423130866945,19
1423130998786,20
1423130704584,21
1423132275303,2
1423130896316,22
1423130941675,23
1423130882950,24
1423138413865,25
1423131977776,27
1423135510737,28
1423132365651,29
1423138717705,30
1423131629566,31
1423131923383,3
1423132585918,32
1423132339708,33
1423136489967,35
1423132773746,36
1423136523046,37
1423133160169,38
1423137187441,39
1423141034212,40
1423137438689,41
1423128576982,4
1423134518620,42
1423137882450,43
1423138476069,44
1423134377865,45
1423138370939,46
1423138483551,47
1423138745779,48
1423138901419,50
1423135287082,51
1423128675705,5
1423135662908,52
1423135898155,53
1423135620274,54
1423139123243,56
1423135757543,57
1423139362117,58
1423139667497,60
1423140319411,61
1423128684692,6
1423140008827,62
1423139970705,63
1423140282547,65
1423136759933,66
1423137205334,67
1423136717666,68
1423140579849,69
1423137480236,70
1423140906524,71
1423128708496,7
1423137437510,72
1423137336721,73
1423137964522,74
1423137952216,75
1423138104574,76
1423137699685,77
1423138068700,78
1423138510288,79
1423138521467,80
1423138494203,81
1423129262359,8
1423138399070,82
1423138461841,83
1423138675343,84
1423138818989,85
1423139130121,86
1423139039781,87
1423139129871,89
1423140066041,90
1423139504686,91
1423136631840,9
1423139821103,92
1423140067847,93
1423140114574,94
1423140115912,95
1423140178833,96
1423140533222,97
1423140240615,98
1423141149220,99
