timestamp,service,rt,selfletID,numberOfReqs 
1425044411791,videoProvisioner,19469,3, 1
1425044449286,videoProvisioner,36938,4, 1
1425044469688,videoProvisioner,27336,3, 1
1425044476205,videoProvisioner,53856,4, 1
1425044481468,videoProvisioner,79115,2, 1
1425044485579,videoProvisioner,33226,4, 1
1425044493908,videoProvisioner,101563,4, 1
1425044508493,videoProvisioner,46138,4, 1
1425044525185,videoProvisioner,32827,2, 1
1425044529095,videoProvisioner,56740,3, 1
1425044531551,videoProvisioner,99200,3, 1
1425044565434,videoProvisioner,83077,3, 1
1425044587492,videoProvisioner,45128,3, 1
1425044589146,videoProvisioner,86787,3, 1
1425044596214,videoProvisioner,33847,2, 1
1425044609798,videoProvisioner,87437,3, 1
1425044615613,videoProvisioner,103252,3, 1
1425044616516,videoProvisioner,84152,4, 1
1425044640926,videoProvisioner,88560,3, 1
1425044641578,videoProvisioner,49207,4, 1
1425044651403,videoProvisioner,29029,2, 1
1425044652907,videoProvisioner,20531,4, 1
1425044655062,videoProvisioner,52690,4, 1
1425044664037,videoProvisioner,11659,2, 1
1425044665491,videoProvisioner,83122,3, 1
1425044673411,videoProvisioner,31034,4, 1
1425044706545,videoProvisioner,34164,2, 1
1425044711157,videoProvisioner,28775,4, 1
1425044714365,videoProvisioner,141997,3, 1
1425044731959,videoProvisioner,32908,2, 1
1425044736170,videoProvisioner,23784,4, 1
1425044739328,videoProvisioner,76949,4, 1
1425044752911,videoProvisioner,60528,3, 1
1425044754665,videoProvisioner,28946,2, 1
1425044772509,videoProvisioner,160136,3, 1
1425044777722,videoProvisioner,38668,2, 1
1425044781682,videoProvisioner,35961,2, 1
1425044785090,videoProvisioner,19366,4, 1
1425044791758,videoProvisioner,86040,3, 1
1425044801482,videoProvisioner,29092,2, 1
1425044803788,videoProvisioner,84736,3, 1
1425044804891,videoProvisioner,25834,4, 1
1425044818725,videoProvisioner,26334,5, 1
1425044820680,videoProvisioner,34956,3, 1
1425044826195,videoProvisioner,93809,3, 1
1425044832260,videoProvisioner,79872,3, 1
1425044835870,videoProvisioner,76815,3, 1
1425044850155,videoProvisioner,37762,3, 1
1425044851408,videoProvisioner,45682,2, 1
1425044857875,videoProvisioner,32147,5, 1
1425044863689,videoProvisioner,64630,2, 1
1425044865043,videoProvisioner,32648,6, 1
1425044866096,videoProvisioner,27034,4, 1
1425044886347,videoProvisioner,27283,5, 1
1425044887601,videoProvisioner,41871,2, 1
1425044893165,videoProvisioner,74104,2, 1
1425044893416,videoProvisioner,27685,7, 1
1425044897476,videoProvisioner,45079,2, 1
1425044903341,videoProvisioner,30942,3, 1
1425044904645,videoProvisioner,25579,2, 1
1425044907452,videoProvisioner,21719,4, 1
1425044913117,videoProvisioner,14050,6, 1
1425044917578,videoProvisioner,25178,5, 1
1425044945949,videoProvisioner,26880,3, 1
1425044956727,videoProvisioner,30990,6, 1
1425044964296,videoProvisioner,31893,7, 1
1425044971163,videoProvisioner,32092,6, 1
1425044986003,videoProvisioner,33597,6, 1
1425044991317,videoProvisioner,45578,2, 1
1425044997934,videoProvisioner,32194,2, 1
1425045004301,videoProvisioner,31894,3, 1
1425045006808,videoProvisioner,27734,6, 1
1425045014075,videoProvisioner,28333,7, 1
1425045018937,videoProvisioner,26528,6, 1
1425045029564,videoProvisioner,27153,6, 1
1425045034226,videoProvisioner,75153,3, 1
1425045037935,videoProvisioner,125533,3, 1
1425045040091,videoProvisioner,32678,2, 1
1425045043850,videoProvisioner,16432,7, 1
1425045048562,videoProvisioner,36148,2, 1
1425045052572,videoProvisioner,146837,3, 1
1425045054777,videoProvisioner,57367,3, 1
1425045078435,videoProvisioner,36014,7, 1
1425045080590,videoProvisioner,33168,3, 1
1425045083147,videoProvisioner,30723,2, 1
1425045090014,videoProvisioner,32588,3, 1
1425045091719,videoProvisioner,29293,5, 1
1425045096631,videoProvisioner,74215,6, 1
1425045099137,videoProvisioner,66718,4, 1
1425045108660,videoProvisioner,31230,2, 1
1425045122445,videoProvisioner,40014,5, 1
1425045128811,videoProvisioner,26375,7, 1
1425045129262,videoProvisioner,41829,5, 1
1425045129463,videoProvisioner,92043,4, 1
1425045150865,videoProvisioner,33425,6, 1
1425045153171,videoProvisioner,25729,7, 1
