timestamp,selflet 
1425040749153,100
1425041190891,101
1425029276413,10
1425041206359,102
1425041279410,103
1425029800795,11
1425030106908,12
1425030195983,14
1425030728698,15
1425029922057,16
1425030407385,17
1425034489565,18
1425030404438,19
1425034528608,20
1425030526086,21
1425028547905,2
1425031066825,22
1425031039620,23
1425034704638,24
1425030959753,25
1425031827529,26
1425038873876,27
1425035213470,28
1425035696595,29
1425031955188,30
1425031899349,31
1425028497546,3
1425032348394,32
1425036547095,33
1425032469295,34
1425036471848,35
1425040163229,36
1425032883746,37
1425041028092,38
1425037528755,39
1425036880333,40
1425037416818,41
1425037775604,43
1425037976700,45
1425035107390,46
1425038002774,47
1425038076155,48
1425038343020,49
1425038982004,50
1425035709445,51
1425032691432,5
1425039350329,52
1425036257254,53
1425036118753,54
1425039365320,55
1425039644881,57
1425036057683,58
1425040240549,59
1425036637500,60
1425039969860,61
1425029079946,6
1425036956760,62
1425036729298,63
1425037281323,64
1425040562581,65
1425037907634,66
1425037500864,67
1425040879224,68
1425038116752,69
1425037446770,70
1425037744240,71
1425032294119,7
1425038402014,72
1425038518467,73
1425038414349,74
1425038470201,75
1425038476411,76
1425038946384,77
1425038424712,79
1425038623255,80
1425038999566,81
1425038709760,82
1425038946221,83
1425039275988,84
1425039375086,85
1425039257592,86
1425039758744,87
1425039450789,88
1425039610649,90
1425039642075,91
1425032946181,9
1425039884213,92
1425040195944,93
1425040238676,96
1425040279601,97
1425040589660,98
