timestamp,selflet 
1425142302697,101
1425131076719,10
1425142324035,102
1425142941038,104
1425142639239,105
1425131191672,11
1425131241263,12
1425131446441,13
1425131908666,14
1425131838727,15
1425132644483,17
1425132477634,18
1425139402834,19
1425136738508,20
1425132494309,21
1425130386744,2
1425133326487,24
1425136755646,26
1425136903300,27
1425133851259,28
1425140510100,29
1425133548895,30
1425133428234,31
1425130379979,3
1425141030547,32
1425134337824,33
1425134005092,34
1425134323697,35
1425134497458,36
1425134432648,37
1425138329734,38
1425142233708,39
1425141955355,40
1425139681348,41
1425130469014,4
1425142580745,42
1425139691365,43
1425139532670,44
1425140036470,45
1425136757546,46
1425136475915,47
1425139680366,48
1425140080714,49
1425140110975,50
1425140008468,51
1425130506485,5
1425136776345,52
1425137779627,53
1425137884563,55
1425140973635,56
1425141596779,57
1425138390539,58
1425138477602,59
1425137794061,60
1425138771182,61
1425130337600,6
1425138107311,62
1425138703923,64
1425138436349,65
1425142469684,66
1425139009879,67
1425138835225,68
1425142664854,69
1425142689178,71
1425134243344,7
1425139209608,72
1425139558925,73
1425139978538,74
1425139957311,76
1425140100853,77
1425140062105,78
1425140318469,79
1425140033180,80
1425134372119,8
1425140927560,83
1425140642530,86
1425141007343,87
1425140936356,88
1425140978066,89
1425140993880,90
1425141293172,91
1425130972826,9
1425141315517,92
1425141653477,94
1425141683659,95
1425142330442,96
1425142272956,97
1425141973002,98
1425142007843,99
