timestamp,selflet,started,ended,lifetime 
1423140559657,100,1423137853999,1423140559656,2705657
1423136364429,10,1423126400648,1423136364429,9963781
1423141188195,102,1423138172401,1423141188195,3015794
1423140889120,103,1423138183474,1423140889120,2705646
1423140908276,104,1423138202641,1423140908275,2705634
1423129690869,11,1423126865068,1423129690869,2825801
1423140712004,12,1423126896460,1423140712004,13815544
1423130143599,13,1423126937615,1423130143599,3205984
1423129899769,14,1423127174036,1423129899769,2725733
1423137675771,15,1423127190736,1423137675770,10485034
1423129906700,16,1423127190938,1423129906700,2715762
1423130372045,17,1423127476234,1423130372044,2895810
1423130215404,18,1423127509538,1423130215403,2705865
1423130866945,19,1423127560954,1423130866945,3305991
1423130998786,20,1423127782820,1423130998786,3215966
1423130704584,21,1423127848769,1423130704584,2855815
1423132275303,2,1423125621375,1423132275303,6653928
1423130896317,22,1423127850420,1423130896316,3045896
1423130941675,23,1423128085894,1423130941675,2855781
1423130882951,24,1423128117174,1423130882950,2765776
1423138413865,25,1423128129800,1423138413865,10284065
1423131977776,27,1423128591686,1423131977776,3386090
1423135510737,28,1423128596563,1423135510737,6914174
1423132365651,29,1423128799508,1423132365651,3566143
1423138717705,30,1423128814222,1423138717705,9903483
1423131629566,31,1423128883831,1423131629566,2745735
1423131923383,3,1423125619797,1423131923383,6303586
1423132585918,32,1423129580049,1423132585918,3005869
1423132339709,33,1423129593951,1423132339708,2745757
1423136489967,35,1423129976183,1423136489967,6513784
1423132773746,36,1423129987960,1423132773746,2785786
1423136523047,37,1423130199598,1423136523046,6323448
1423133160169,38,1423130374325,1423133160169,2785844
1423137187441,39,1423130823835,1423137187441,6363606
1423141034213,40,1423130830508,1423141034212,10203704
1423137438690,41,1423130944715,1423137438689,6493974
1423128576983,4,1423125621114,1423128576982,2955868
1423134518621,42,1423131242576,1423134518620,3276044
1423137882450,43,1423131298595,1423137882450,6583855
1423138476069,44,1423131311606,1423138476069,7164463
1423134377865,45,1423131672120,1423134377865,2705745
1423138370939,46,1423131827123,1423138370939,6543816
1423138483551,47,1423131839689,1423138483551,6643862
1423138745780,48,1423132131834,1423138745779,6613945
1423138901420,50,1423132287739,1423138901419,6613680
1423135287082,51,1423132441222,1423135287082,2845860
1423128675706,5,1423125969993,1423128675705,2705712
1423135662908,52,1423132446900,1423135662908,3216008
1423135898156,53,1423132471978,1423135898155,3426177
1423135620275,54,1423132754398,1423135620274,2865876
1423139123244,56,1423132819883,1423139123243,6303360
1423135757543,57,1423133051802,1423135757543,2705741
1423139362117,58,1423133058571,1423139362117,6303546
1423139667497,60,1423133363900,1423139667497,6303597
1423140319411,61,1423133395551,1423140319411,6923860
1423128684692,6,1423125978843,1423128684692,2705849
1423140008827,62,1423133405272,1423140008827,6603555
1423139970705,63,1423133667474,1423139970705,6303231
1423140282547,65,1423133679012,1423140282547,6603535
1423136759933,66,1423133974117,1423136759933,2785816
1423137205335,67,1423134009389,1423137205334,3195945
1423136717666,68,1423134011930,1423136717666,2705736
1423140579850,69,1423134276670,1423140579849,6303179
1423137480236,70,1423134284207,1423137480236,3196029
1423140906524,71,1423134293022,1423140906524,6613502
1423128708496,7,1423125982649,1423128708496,2725847
1423137437510,72,1423134601692,1423137437510,2835818
1423137336721,73,1423134630998,1423137336721,2705723
1423137964522,74,1423134648473,1423137964522,3316049
1423137952216,75,1423134986353,1423137952216,2965863
1423138104575,76,1423134988629,1423138104574,3115945
1423137699685,77,1423134993949,1423137699685,2705736
1423138068701,78,1423135322923,1423138068700,2745777
1423138510289,79,1423135324217,1423138510288,3186071
1423138521467,80,1423135345502,1423138521467,3175965
1423138494204,81,1423135658416,1423138494203,2835787
1423129262359,8,1423126326513,1423129262359,2935846
1423138399070,82,1423135673353,1423138399070,2725717
1423138461842,83,1423135696100,1423138461841,2765741
1423138675343,84,1423135969604,1423138675343,2705739
1423138818990,85,1423136113288,1423138818989,2705701
1423139130121,86,1423136114233,1423139130121,3015888
1423139039781,87,1423136334112,1423139039781,2705669
1423139129872,89,1423136424159,1423139129871,2705712
1423140066041,90,1423136740114,1423140066041,3325927
1423139504686,91,1423136799016,1423139504686,2705670
1423136631840,9,1423126337826,1423136631840,10294014
1423139821103,92,1423136815324,1423139821103,3005779
1423140067847,93,1423137052049,1423140067847,3015798
1423140114575,94,1423137098730,1423140114574,3015844
1423140115912,95,1423137100073,1423140115912,3015839
1423140178834,96,1423137473164,1423140178833,2705669
1423140533222,97,1423137527329,1423140533222,3005893
1423140240616,98,1423137534956,1423140240615,2705659
1423141149220,99,1423137843288,1423141149220,3305932
