timestamp,reqType,service,rt,selflet,numberOfReqs 
1425072569556,LocalReqLocalExe,checkIfAvailable,499,100,1
1425072571163,LocalReqLocalExe,downloadVideo,1605,100,1
1425072571164,LocalReqLocalExe,getVideoResource,2108,100,1
1425072579719,LocalReqLocalExe,scaleVideo,8555,100,1
1425072580459,LocalReqLocalExe,transcodeVideo,740,100,1
1425072582219,LocalReqLocalExe,bitDepthReduction,1760,100,1
1425072582219,LocalReqLocalExe,videoProvisioner,13164,100,1
1425072689687,LocalReqLocalExe,checkIfAvailable,2964,100,1
1425072690531,LocalReqLocalExe,downloadVideo,844,100,1
1425072690531,LocalReqLocalExe,getVideoResource,3808,100,1
1425072718387,LocalReqLocalExe,scaleVideo,27855,100,1
1425072718438,LocalReqLocalExe,transcodeVideo,51,100,1
1425072718582,LocalReqLocalExe,bitDepthReduction,143,100,1
1425072718583,LocalReqLocalExe,videoProvisioner,31861,100,1
1425072719273,LocalReqRemoteExe,checkIfAvailable,86,28,1
1425072721251,LocalReqLocalExe,downloadVideo,1978,100,1
1425072721251,LocalReqLocalExe,getVideoResource,2069,100,1
1425072741854,LocalReqLocalExe,scaleVideo,20602,100,1
1425072742512,LocalReqLocalExe,transcodeVideo,657,100,1
1425072743378,LocalReqLocalExe,bitDepthReduction,866,100,1
1425072743379,LocalReqLocalExe,videoProvisioner,24199,100,1
1425072745226,LocalReqLocalExe,checkIfAvailable,3522,100,1
1425072745227,LocalReqLocalExe,getVideoResource,3524,100,1
1425072767225,LocalReqLocalExe,checkIfAvailable,498,100,1
1425072767774,LocalReqLocalExe,downloadVideo,549,100,1
1425072767775,LocalReqLocalExe,getVideoResource,1049,100,1
1425072784394,LocalReqLocalExe,checkIfAvailable,148,100,1
1425072784428,LocalReqLocalExe,downloadVideo,34,100,1
1425072784428,LocalReqLocalExe,getVideoResource,186,100,1
1425072796985,LocalReqLocalExe,scaleVideo,29210,100,1
1425072799591,LocalReqLocalExe,checkIfAvailable,1584,100,1
1425072801099,LocalReqLocalExe,downloadVideo,1507,100,1
1425072801100,LocalReqLocalExe,getVideoResource,3094,100,1
1425072801224,LocalReqLocalExe,transcodeVideo,4238,100,1
1425072803362,LocalReqLocalExe,bitDepthReduction,2138,100,1
1425072803363,LocalReqLocalExe,videoProvisioner,36637,100,1
1425072835147,LocalReqLocalExe,scaleVideo,50718,100,1
1425072835197,LocalReqLocalExe,transcodeVideo,50,100,1
1425072836342,LocalReqLocalExe,bitDepthReduction,1145,100,1
1425072836343,LocalReqLocalExe,videoProvisioner,52101,100,1
1425072859911,LocalReqLocalExe,scaleVideo,114683,100,1
1425072860139,LocalReqLocalExe,transcodeVideo,227,100,1
1425072860514,LocalReqLocalExe,bitDepthReduction,374,100,1
1425072860515,LocalReqLocalExe,videoProvisioner,118813,100,1
1425072884712,LocalReqLocalExe,checkIfAvailable,370,100,1
1425072885191,LocalReqLocalExe,downloadVideo,479,100,1
1425072885191,LocalReqLocalExe,getVideoResource,850,100,1
1425072885635,LocalReqLocalExe,scaleVideo,84534,100,1
1425072885806,LocalReqLocalExe,transcodeVideo,171,100,1
1425072891481,LocalReqLocalExe,checkIfAvailable,2126,100,1
1425072894192,LocalReqLocalExe,bitDepthReduction,8385,100,1
1425072894193,LocalReqLocalExe,videoProvisioner,96188,100,1
1425072894243,LocalReqLocalExe,downloadVideo,2761,100,1
1425072894244,LocalReqLocalExe,getVideoResource,4895,100,1
1425072902163,LocalReqLocalExe,scaleVideo,7919,100,1
1425072903535,LocalReqLocalExe,transcodeVideo,1371,100,1
1425072904009,LocalReqLocalExe,bitDepthReduction,473,100,1
1425072904010,LocalReqLocalExe,videoProvisioner,14662,100,1
1425072934100,LocalReqLocalExe,checkIfAvailable,2217,100,1
1425072935582,LocalReqLocalExe,downloadVideo,1481,100,1
1425072935583,LocalReqLocalExe,getVideoResource,3700,100,1
1425072943826,LocalReqLocalExe,checkIfAvailable,4433,100,1
1425072944183,LocalReqLocalExe,downloadVideo,357,100,1
1425072944183,LocalReqLocalExe,getVideoResource,4794,100,1
1425072972655,LocalReqRemoteExe,checkIfAvailable,1980,102,1
