timestamp,selflet 
1425075189499,100
1425064039064,10
1425075449422,102
1425075474008,103
1425075521898,104
1425076070840,105
1425075774305,106
1425064542793,11
1425064976242,12
1425065199431,14
1425075373352,15
1425065494242,16
1425065367190,17
1425065468475,18
1425065273895,19
1425065431356,20
1425065764186,21
1425063396063,2
1425065850689,22
1425065704773,23
1425065671752,24
1425073512178,25
1425066318194,26
1425066658260,27
1425073476637,28
1425070340916,29
1425066641705,30
1425074087966,31
1425067365392,3
1425067119491,32
1425067049415,33
1425067430626,34
1425067756132,35
1425067657381,36
1425067527494,37
1425071220641,38
1425074950221,39
1425071623936,40
1425067799807,41
1425063307863,4
1425071829443,42
1425071916329,43
1425072369886,44
1425072656277,45
1425072579602,46
1425073271713,48
1425069945989,49
1425070405253,50
1425073353297,51
1425063901806,5
1425073662069,52
1425070753280,53
1425073849081,54
1425074049003,55
1425070771011,56
1425071318004,57
1425074282091,58
1425070770788,59
1425071017615,60
1425074920198,61
1425063813527,6
1425071296387,62
1425071332399,63
1425071934604,64
1425074927169,65
1425071865171,66
1425072339685,67
1425071858330,68
1425071935312,69
1425079135053,70
1425076183111,71
1425063941904,7
1425075834928,72
1425075837262,73
1425072561397,74
1425072925131,75
1425072610209,76
1425072700184,77
1425072997713,78
1425073427339,79
1425072989569,80
1425064127123,8
1425073446807,82
1425073376232,83
1425073549587,84
1425073577225,85
1425073595381,86
1425073917393,87
1425073927089,88
1425074230588,90
1425064187539,9
1425074250299,92
1425074841341,93
1425078129072,94
1425074536729,95
1425074839539,96
1425075143145,97
1425075145028,99
