timestamp,service,rt,selfletID,numberOfReqs 
1423125658693,videoProvisioner,25247,2, 1
1423125674032,videoProvisioner,40612,2, 1
1423125685810,videoProvisioner,42356,3, 1
1423125686111,videoProvisioner,32662,3, 1
1423125705808,videoProvisioner,32357,3, 1
1423125716484,videoProvisioner,33031,4, 1
1423125721947,videoProvisioner,28493,4, 1
1423125728763,videoProvisioner,25308,3, 1
1423125738438,videoProvisioner,24982,2, 1
1423125745907,videoProvisioner,82457,2, 1
1423125747411,videoProvisioner,13952,3, 1
1423125765905,videoProvisioner,22446,4, 1
1423125784049,videoProvisioner,30588,4, 1
1423125814071,videoProvisioner,30606,4, 1
1423125817429,videoProvisioner,53967,3, 1
1423125823093,videoProvisioner,49629,3, 1
1423125826552,videoProvisioner,33086,4, 1
1423125841688,videoProvisioner,118231,3, 1
1423125842390,videoProvisioner,28921,2, 1
1423125859330,videoProvisioner,25859,4, 1
1423125864292,videoProvisioner,60825,3, 1
1423125868252,videoProvisioner,44782,3, 1
1423125876220,videoProvisioner,32748,2, 1
1423125890355,videoProvisioner,36881,3, 1
1423125897523,videoProvisioner,34048,2, 1
1423125913212,videoProvisioner,29735,2, 1
1423125916670,videoProvisioner,23191,3, 1
1423125919929,videoProvisioner,16449,4, 1
1423125939075,videoProvisioner,65599,4, 1
1423125946994,videoProvisioner,33512,4, 1
1423125978670,videoProvisioner,31852,4, 1
1423125987341,videoProvisioner,53857,2, 1
1423125988895,videoProvisioner,35410,4, 1
1423125995160,videoProvisioner,35007,3, 1
1423125999771,videoProvisioner,12949,4, 1
1423126005585,videoProvisioner,38764,4, 1
1423126029745,videoProvisioner,29589,5, 1
1423126037865,videoProvisioner,44377,2, 1
1423126049494,videoProvisioner,36003,3, 1
1423126050346,videoProvisioner,30189,6, 1
1423126052101,videoProvisioner,25277,6, 1
1423126053103,videoProvisioner,72949,2, 1
1423126057414,videoProvisioner,117263,2, 1
1423126080623,videoProvisioner,33799,4, 1
1423126082729,videoProvisioner,22572,5, 1
1423126089145,videoProvisioner,115658,3, 1
1423126101073,videoProvisioner,177590,2, 1
1423126101224,videoProvisioner,27734,5, 1
1423126108492,videoProvisioner,68335,3, 1
1423126110346,videoProvisioner,30189,2, 1
1423126113955,videoProvisioner,60465,3, 1
1423126115209,videoProvisioner,81718,3, 1
1423126115460,videoProvisioner,28637,4, 1
1423126118919,videoProvisioner,112096,2, 1
1423126123530,videoProvisioner,30040,6, 1
1423126129545,videoProvisioner,29389,6, 1
1423126138867,videoProvisioner,32043,3, 1
1423126146586,videoProvisioner,33096,7, 1
1423126149844,videoProvisioner,29687,7, 1
1423126156460,videoProvisioner,29635,5, 1
1423126169541,videoProvisioner,102718,3, 1
1423126174403,videoProvisioner,27579,6, 1
1423126176358,videoProvisioner,36201,3, 1
1423126180117,videoProvisioner,26626,4, 1
1423126180518,videoProvisioner,20361,2, 1
1423126192246,videoProvisioner,12088,4, 1
1423126197008,videoProvisioner,23517,5, 1
1423126198061,videoProvisioner,31237,3, 1
1423126208336,videoProvisioner,21512,7, 1
1423126214501,videoProvisioner,81011,4, 1
1423126226981,videoProvisioner,26823,7, 1
1423126233798,videoProvisioner,40307,6, 1
1423126240815,videoProvisioner,33990,4, 1
1423126242619,videoProvisioner,29127,3, 1
1423126251391,videoProvisioner,31233,7, 1
1423126257456,videoProvisioner,23964,7, 1
1423126262469,videoProvisioner,35643,6, 1
1423126278507,videoProvisioner,35013,3, 1
1423126290637,videoProvisioner,52144,6, 1
1423126296451,videoProvisioner,47956,6, 1
1423126301413,videoProvisioner,32914,4, 1
1423126304270,videoProvisioner,50774,6, 1
1423126311237,videoProvisioner,32736,3, 1
1423126313392,videoProvisioner,49894,2, 1
1423126314395,videoProvisioner,55898,2, 1
1423126317452,videoProvisioner,43952,2, 1
1423126323117,videoProvisioner,34614,4, 1
1423126327628,videoProvisioner,29123,6, 1
1423126346925,videoProvisioner,33416,6, 1
1423126359104,videoProvisioner,30592,4, 1
1423126369630,videoProvisioner,76126,4, 1
1423126376298,videoProvisioner,42785,7, 1
1423126376900,videoProvisioner,38385,2, 1
1423126386925,videoProvisioner,23405,4, 1
1423126388329,videoProvisioner,79821,3, 1
1423126389382,videoProvisioner,35865,7, 1
1423126395448,videoProvisioner,36930,7, 1
1423126403669,videoProvisioner,30147,3, 1
1423126404572,videoProvisioner,36052,3, 1
1423126413093,videoProvisioner,29567,2, 1
1423126417805,videoProvisioner,29278,8, 1
1423126417905,videoProvisioner,94394,5, 1
1423126434997,videoProvisioner,26463,6, 1
1423126435950,videoProvisioner,22416,2, 1
1423126436501,videoProvisioner,42972,2, 1
1423126447428,videoProvisioner,28893,4, 1
1423126457253,videoProvisioner,28715,3, 1
1423126462767,videoProvisioner,179265,5, 1
1423126476205,videoProvisioner,37664,4, 1
1423126489987,videoProvisioner,141471,5, 1
1423126512141,videoProvisioner,18586,6, 1
1423126514146,videoProvisioner,30593,4, 1
1423126517053,videoProvisioner,28499,7, 1
1423126522266,videoProvisioner,18708,6, 1
1423126539206,videoProvisioner,80659,9, 1
1423126553540,videoProvisioner,24977,2, 1
1423126554492,videoProvisioner,250986,5, 1
1423126561059,videoProvisioner,27495,6, 1
1423126562262,videoProvisioner,163732,5, 1
1423126563816,videoProvisioner,160285,5, 1
1423126573039,videoProvisioner,31472,4, 1
1423126574492,videoProvisioner,36926,2, 1
1423126584667,videoProvisioner,31096,4, 1
1423126591132,videoProvisioner,147589,5, 1
1423126591984,videoProvisioner,26410,6, 1
1423126601958,videoProvisioner,133408,8, 1
1423126605818,videoProvisioner,132267,8, 1
1423126610680,videoProvisioner,112122,8, 1
1423126614689,videoProvisioner,37111,9, 1
1423126615141,videoProvisioner,53568,9, 1
1423126626318,videoProvisioner,24733,7, 1
1423126645516,videoProvisioner,221979,8, 1
1423126645616,videoProvisioner,40029,9, 1
1423126646568,videoProvisioner,32980,2, 1
1423126652433,videoProvisioner,62852,10, 1
1423126663861,videoProvisioner,185309,5, 1
1423126663861,videoProvisioner,38269,2, 1
1423126665665,videoProvisioner,44074,2, 1
1423126667470,videoProvisioner,29874,7, 1
