timestamp,service,rt,selfletID,numberOfReqs 
1425128262713,videoProvisioner,34432,7, 1
1425128270183,videoProvisioner,29900,2, 1
1425128279909,videoProvisioner,142640,4, 1
1425128282817,videoProvisioner,30531,7, 1
1425128291943,videoProvisioner,83665,9, 1
1425128304476,videoProvisioner,44189,2, 1
1425128305981,videoProvisioner,121708,6, 1
1425128309089,videoProvisioner,108813,4, 1
1425128310493,videoProvisioner,26200,10, 1
1425128313050,videoProvisioner,88770,4, 1
1425128314554,videoProvisioner,94275,4, 1
1425128314704,videoProvisioner,70420,6, 1
1425128332352,videoProvisioner,60062,3, 1
1425128332402,videoProvisioner,12103,9, 1
1425128337767,videoProvisioner,29469,8, 1
1425128340474,videoProvisioner,64184,2, 1
1425128348395,videoProvisioner,68104,2, 1
1425128349900,videoProvisioner,37601,5, 1
1425128359525,videoProvisioner,91235,6, 1
1425128359776,videoProvisioner,31474,4, 1
1425128360278,videoProvisioner,156001,4, 1
1425128360830,videoProvisioner,96541,6, 1
1425128364940,videoProvisioner,108653,6, 1
1425128366093,videoProvisioner,61797,2, 1
1425128373262,videoProvisioner,36959,7, 1
1425128378927,videoProvisioner,86633,6, 1
1425128383389,videoProvisioner,83093,5, 1
1425128383991,videoProvisioner,87696,3, 1
1425128386748,videoProvisioner,38443,5, 1
1425128389154,videoProvisioner,28846,4, 1
1425128390107,videoProvisioner,45803,2, 1
1425128390258,videoProvisioner,37951,8, 1
1425128395521,videoProvisioner,71220,3, 1
1425128401437,videoProvisioner,165154,3, 1
1425128402591,videoProvisioner,154306,3, 1
1425128411364,videoProvisioner,55058,7, 1
1425128417280,videoProvisioner,128987,2, 1
1425128420839,videoProvisioner,52529,6, 1
1425128425652,videoProvisioner,29337,9, 1
1425128429362,videoProvisioner,37048,4, 1
1425128429663,videoProvisioner,41350,2, 1
1425128429663,videoProvisioner,57353,7, 1
1425128431267,videoProvisioner,54956,7, 1
1425128433172,videoProvisioner,100870,6, 1
1425128434376,videoProvisioner,26058,5, 1
1425128435629,videoProvisioner,31312,3, 1
1425128442948,videoProvisioner,30629,10, 1
1425128445304,videoProvisioner,105000,6, 1
1425128447761,videoProvisioner,27440,8, 1
1425128449967,videoProvisioner,17642,10, 1
1425128450769,videoProvisioner,50453,7, 1
1425128455932,videoProvisioner,139633,3, 1
1425128461999,videoProvisioner,97690,6, 1
1425128463954,videoProvisioner,35631,7, 1
1425128466261,videoProvisioner,25934,7, 1
1425128470321,videoProvisioner,33996,5, 1
1425128477591,videoProvisioner,25262,2, 1
1425128478543,videoProvisioner,30214,2, 1
1425128482504,videoProvisioner,98191,6, 1
1425128486114,videoProvisioner,13781,9, 1
1425128491729,videoProvisioner,31399,5, 1
1425128493985,videoProvisioner,29654,5, 1
1425128509978,videoProvisioner,34311,2, 1
1425128510580,videoProvisioner,24911,9, 1
1425128510831,videoProvisioner,28496,11, 1
1425128513789,videoProvisioner,34788,4, 1
1425128518852,videoProvisioner,102532,6, 1
1425128531336,videoProvisioner,15661,4, 1
1425128532189,videoProvisioner,43186,6, 1
1425128534896,videoProvisioner,29223,2, 1
1425128538205,videoProvisioner,25864,9, 1
1425128542316,videoProvisioner,162002,6, 1
1425128545976,videoProvisioner,101649,8, 1
1425128546477,videoProvisioner,24134,7, 1
1425128548031,videoProvisioner,91701,6, 1
1425128552543,videoProvisioner,33534,10, 1
1425128572898,videoProvisioner,27217,9, 1
1425128575104,videoProvisioner,150781,6, 1
1425128577360,videoProvisioner,38347,12, 1
1425128582574,videoProvisioner,40227,4, 1
1425128584830,videoProvisioner,32482,4, 1
1425128584830,videoProvisioner,22479,10, 1
1425128585432,videoProvisioner,89761,8, 1
1425128604483,videoProvisioner,48800,11, 1
1425128607441,videoProvisioner,41756,11, 1
1425128610048,videoProvisioner,107709,8, 1
1425128612505,videoProvisioner,63491,2, 1
1425128619875,videoProvisioner,110868,8, 1
1425128620075,videoProvisioner,34386,9, 1
1425128624537,videoProvisioner,45517,11, 1
1425128625139,videoProvisioner,126134,8, 1
1425128625540,videoProvisioner,23181,11, 1
1425128625591,videoProvisioner,29900,4, 1
1425128627095,videoProvisioner,91416,8, 1
1425128629000,videoProvisioner,46646,8, 1
1425128634665,videoProvisioner,22304,13, 1
1425128642586,videoProvisioner,33559,12, 1
1425128645244,videoProvisioner,119567,3, 1
1425128648001,videoProvisioner,28972,13, 1
1425128651411,videoProvisioner,25714,6, 1
1425128652063,videoProvisioner,183730,3, 1
1425128654770,videoProvisioner,32407,5, 1
1425128661288,videoProvisioner,68932,10, 1
1425128663694,videoProvisioner,27994,4, 1
1425128665199,videoProvisioner,49504,12, 1
1425128671115,videoProvisioner,28747,7, 1
1425128672819,videoProvisioner,140474,8, 1
1425128677883,videoProvisioner,32181,7, 1
1425128683548,videoProvisioner,77855,9, 1
1425128684000,videoProvisioner,31630,13, 1
1425128685303,videoProvisioner,29599,6, 1
1425128686707,videoProvisioner,87682,4, 1
1425128694227,videoProvisioner,125209,3, 1
1425128694528,videoProvisioner,135511,3, 1
1425128697536,videoProvisioner,15159,12, 1
1425128705206,videoProvisioner,26164,7, 1
1425128713980,videoProvisioner,51608,5, 1
1425128714682,videoProvisioner,55644,8, 1
1425128715184,videoProvisioner,222847,3, 1
1425128716989,videoProvisioner,77956,9, 1
1425128717089,videoProvisioner,31379,11, 1
1425128718643,videoProvisioner,52937,5, 1
1425128720699,videoProvisioner,28321,13, 1
1425128725863,videoProvisioner,76827,6, 1
1425128729071,videoProvisioner,23357,7, 1
1425128737294,videoProvisioner,148271,9, 1
1425128743762,videoProvisioner,24711,13, 1
1425128744414,videoProvisioner,68706,8, 1
1425128744765,videoProvisioner,29048,4, 1
1425128747071,videoProvisioner,34688,2, 1
1425128750129,videoProvisioner,117763,9, 1
1425128755143,videoProvisioner,32758,11, 1
1425128758953,videoProvisioner,26566,5, 1
1425128763816,videoProvisioner,68103,4, 1
1425128764518,videoProvisioner,92144,10, 1
1425128766223,videoProvisioner,37170,12, 1
1425128768179,videoProvisioner,22455,2, 1
1425128775598,videoProvisioner,106558,5, 1
1425128783770,videoProvisioner,21376,5, 1
1425128784322,videoProvisioner,28596,4, 1
1425128784974,videoProvisioner,32582,10, 1
1425128789236,videoProvisioner,90190,8, 1
1425128792494,videoProvisioner,33434,6, 1
1425128796054,videoProvisioner,30326,5, 1
1425128803324,videoProvisioner,174293,8, 1
1425128807535,videoProvisioner,26563,6, 1
1425128814905,videoProvisioner,36792,10, 1
1425128816861,videoProvisioner,127816,3, 1
1425128818415,videoProvisioner,116035,3, 1
1425128821724,videoProvisioner,35035,9, 1
1425128827440,videoProvisioner,32176,2, 1
1425128828142,videoProvisioner,27158,12, 1
1425128829646,videoProvisioner,103927,12, 1
1425128830699,videoProvisioner,41152,9, 1
1425128832304,videoProvisioner,93249,8, 1
1425128834409,videoProvisioner,42004,4, 1
1425128838069,videoProvisioner,28508,6, 1
1425128838621,videoProvisioner,96232,12, 1
1425128846793,videoProvisioner,111072,8, 1
1425128847896,videoProvisioner,46915,4, 1
1425128850703,videoProvisioner,46860,8, 1
1425128861332,videoProvisioner,332321,3, 1
1425128864892,videoProvisioner,49616,4, 1
1425128870557,videoProvisioner,26697,12, 1
1425128874066,videoProvisioner,33065,10, 1
1425128874618,videoProvisioner,99363,7, 1
1425128874618,videoProvisioner,102221,7, 1
1425128875972,videoProvisioner,57837,11, 1
1425128878278,videoProvisioner,40135,2, 1
1425128879983,videoProvisioner,53273,7, 1
1425128880234,videoProvisioner,131176,3, 1
1425128883793,videoProvisioner,308107,3, 1
1425128884596,videoProvisioner,37878,6, 1
1425128885699,videoProvisioner,78997,8, 1
1425128886150,videoProvisioner,30857,9, 1
1425128886301,videoProvisioner,313948,3, 1
1425128893971,videoProvisioner,124909,3, 1
1425128896578,videoProvisioner,44143,6, 1
1425128899285,videoProvisioner,115455,11, 1
1425128900388,videoProvisioner,27945,14, 1
1425128902143,videoProvisioner,89724,8, 1
1425128903647,videoProvisioner,79795,3, 1
1425128903848,videoProvisioner,82855,8, 1
1425128907006,videoProvisioner,197957,8, 1
1425128908610,videoProvisioner,41884,12, 1
1425128911218,videoProvisioner,41632,12, 1
1425128911519,videoProvisioner,30499,13, 1
1425128913574,videoProvisioner,84006,11, 1
1425128914627,videoProvisioner,56475,2, 1
1425128918938,videoProvisioner,26487,14, 1
1425128923150,videoProvisioner,44990,11, 1
1425128923752,videoProvisioner,125630,2, 1
1425128924153,videoProvisioner,74576,11, 1
1425128926459,videoProvisioner,31149,6, 1
1425128927111,videoProvisioner,28943,12, 1
1425128929518,videoProvisioner,45641,12, 1
1425128935082,videoProvisioner,59781,11, 1
1425128935283,videoProvisioner,34257,4, 1
1425128936286,videoProvisioner,75276,2, 1
1425128937539,videoProvisioner,73671,7, 1
1425128938342,videoProvisioner,28741,9, 1
1425128954034,videoProvisioner,38717,2, 1
1425128954285,videoProvisioner,36110,6, 1
1425128958346,videoProvisioner,28737,13, 1
1425128961404,videoProvisioner,17505,14, 1
1425128962006,videoProvisioner,15248,8, 1
1425128963911,videoProvisioner,28586,11, 1
1425128966868,videoProvisioner,62984,2, 1
1425128969175,videoProvisioner,19559,14, 1
1425128970679,videoProvisioner,29637,13, 1
1425128974389,videoProvisioner,53355,2, 1
1425128976594,videoProvisioner,89860,3, 1
1425128980305,videoProvisioner,73563,4, 1
1425128988478,videoProvisioner,36004,10, 1
1425128991486,videoProvisioner,33295,2, 1
1425128999106,videoProvisioner,86647,4, 1
1425129004772,videoProvisioner,169487,4, 1
1425129005424,videoProvisioner,81532,8, 1
1425129005625,videoProvisioner,78875,6, 1
1425129006327,videoProvisioner,28129,13, 1
1425129008232,videoProvisioner,75765,4, 1
1425129011892,videoProvisioner,22260,9, 1
1425129013696,videoProvisioner,181270,4, 1
1425129016203,videoProvisioner,29430,15, 1
1425129022270,videoProvisioner,41213,6, 1
1425129024476,videoProvisioner,29128,12, 1
1425129025830,videoProvisioner,136237,7, 1
1425129027735,videoProvisioner,26670,14, 1
1425129030743,videoProvisioner,55403,10, 1
1425129031395,videoProvisioner,33189,3, 1
1425129031947,videoProvisioner,93764,10, 1
1425129033301,videoProvisioner,66536,7, 1
1425129040170,videoProvisioner,84838,3, 1
1425129040472,videoProvisioner,33691,2, 1
1425129042227,videoProvisioner,81177,16, 1
1425129047692,videoProvisioner,43770,10, 1
1425129048093,videoProvisioner,84185,16, 1
1425129051201,videoProvisioner,32987,12, 1
1425129055213,videoProvisioner,82731,7, 1
1425129055664,videoProvisioner,63174,6, 1
1425129058372,videoProvisioner,37300,5, 1
1425129059625,videoProvisioner,32836,2, 1
1425129060077,videoProvisioner,24714,15, 1
1425129066093,videoProvisioner,82178,7, 1
1425129069352,videoProvisioner,13982,11, 1
1425129073664,videoProvisioner,35443,14, 1
1425129074115,videoProvisioner,24461,12, 1
1425129074266,videoProvisioner,64627,6, 1
1425129074918,videoProvisioner,59562,6, 1
1425129075119,videoProvisioner,28323,4, 1
1425129076673,videoProvisioner,35593,15, 1
1425129076924,videoProvisioner,47277,14, 1
1425129082490,videoProvisioner,49985,6, 1
1425129089860,videoProvisioner,28773,11, 1
1425129094322,videoProvisioner,27519,3, 1
1425129094423,videoProvisioner,124799,7, 1
1425129096027,videoProvisioner,26366,11, 1
1425129106656,videoProvisioner,34136,4, 1
1425129109615,videoProvisioner,34594,9, 1
1425129111068,videoProvisioner,47123,2, 1
1425129115731,videoProvisioner,91801,12, 1
1425129119993,videoProvisioner,107495,2, 1
1425129124456,videoProvisioner,34427,6, 1
1425129127514,videoProvisioner,49991,2, 1
1425129129419,videoProvisioner,31887,3, 1
1425129130422,videoProvisioner,50399,2, 1
1425129130523,videoProvisioner,25487,15, 1
1425129131074,videoProvisioner,48549,12, 1
1425129134834,videoProvisioner,39803,8, 1
1425129136189,videoProvisioner,83676,10, 1
1425129140650,videoProvisioner,82422,16, 1
1425129141854,videoProvisioner,29314,11, 1
1425129145765,videoProvisioner,53235,5, 1
1425129146066,videoProvisioner,23522,6, 1
1425129148171,videoProvisioner,104233,5, 1
1425129148222,videoProvisioner,28178,16, 1
1425129150478,videoProvisioner,42941,8, 1
1425129150679,videoProvisioner,63151,4, 1
1425129151732,videoProvisioner,24186,3, 1
1425129160404,videoProvisioner,45364,5, 1
1425129161257,videoProvisioner,61224,5, 1
1425129163914,videoProvisioner,31365,13, 1
1425129170181,videoProvisioner,25126,2, 1
1425129174994,videoProvisioner,64956,4, 1
1425129176247,videoProvisioner,38696,12, 1
1425129177200,videoProvisioner,59658,12, 1
1425129178905,videoProvisioner,28848,3, 1
1425129180509,videoProvisioner,12943,14, 1
1425129181011,videoProvisioner,40958,16, 1
1425129182265,videoProvisioner,34709,7, 1
1425129184019,videoProvisioner,41466,2, 1
1425129185624,videoProvisioner,23059,15, 1
1425129187579,videoProvisioner,27517,11, 1
1425129190437,videoProvisioner,25373,9, 1
1425129192492,videoProvisioner,67446,4, 1
1425129193445,videoProvisioner,63398,4, 1
1425129197455,videoProvisioner,44896,2, 1
1425129197556,videoProvisioner,24988,7, 1
1425129200815,videoProvisioner,45756,10, 1
1425129205828,videoProvisioner,20754,11, 1
1425129206280,videoProvisioner,28710,2, 1
1425129207734,videoProvisioner,72684,6, 1
1425129208887,videoProvisioner,123861,12, 1
1425129215855,videoProvisioner,45788,8, 1
1425129217209,videoProvisioner,114675,8, 1
1425129223576,videoProvisioner,43505,8, 1
1425129230595,videoProvisioner,40518,5, 1
1425129232450,videoProvisioner,34870,7, 1
1425129232451,videoProvisioner,37372,4, 1
1425129239921,videoProvisioner,24833,7, 1
1425129247742,videoProvisioner,30152,15, 1
1425129258572,videoProvisioner,28477,17, 1
1425129260076,videoProvisioner,67499,12, 1
1425129260227,videoProvisioner,85158,4, 1
1425129261781,videoProvisioner,29184,8, 1
1425129263636,videoProvisioner,51049,3, 1
1425129266193,videoProvisioner,58608,4, 1
1425129266594,videoProvisioner,28994,12, 1
1425129273714,videoProvisioner,28604,8, 1
1425129274817,videoProvisioner,74735,3, 1
1425129278427,videoProvisioner,30822,16, 1
1425129281786,videoProvisioner,31681,6, 1
1425129283040,videoProvisioner,40438,7, 1
1425129283341,videoProvisioner,73255,10, 1
1425129284795,videoProvisioner,29687,16, 1
1425129290159,videoProvisioner,70068,6, 1
1425129291814,videoProvisioner,134253,10, 1
1425129291915,videoProvisioner,14294,4, 1
1425129299284,videoProvisioner,31668,8, 1
1425129309462,videoProvisioner,29339,5, 1
1425129311818,videoProvisioner,86725,2, 1
1425129322448,videoProvisioner,57334,12, 1
1425129326660,videoProvisioner,31530,13, 1
1425129331323,videoProvisioner,128741,3, 1
1425129331373,videoProvisioner,126289,3, 1
1425129332176,videoProvisioner,34545,7, 1
1425129333128,videoProvisioner,30490,6, 1
1425129344760,videoProvisioner,32120,14, 1
1425129346514,videoProvisioner,111416,10, 1
1425129349974,videoProvisioner,67350,11, 1
1425129350024,videoProvisioner,74904,12, 1
1425129351027,videoProvisioner,128435,9, 1
1425129353834,videoProvisioner,23686,5, 1
1425129354135,videoProvisioner,31490,7, 1
1425129357695,videoProvisioner,52560,4, 1
1425129359600,videoProvisioner,69473,12, 1
1425129359701,videoProvisioner,39558,7, 1
1425129362408,videoProvisioner,109801,3, 1
1425129365617,videoProvisioner,30466,6, 1
1425129369828,videoProvisioner,112218,10, 1
1425129373388,videoProvisioner,30733,8, 1
1425129373789,videoProvisioner,41139,12, 1
1425129375394,videoProvisioner,22734,11, 1
1425129382062,videoProvisioner,31904,11, 1
1425129382965,videoProvisioner,200392,10, 1
1425129387126,videoProvisioner,99499,4, 1
1425129387377,videoProvisioner,42221,15, 1
1425129388230,videoProvisioner,125617,3, 1
1425129389835,videoProvisioner,149735,9, 1
1425129390236,videoProvisioner,130124,10, 1
1425129391389,videoProvisioner,18719,5, 1
1425129393846,videoProvisioner,206271,3, 1
1425129393896,videoProvisioner,31231,19, 1
1425129394999,videoProvisioner,102370,3, 1
1425129396102,videoProvisioner,30936,2, 1
1425129396353,videoProvisioner,123735,12, 1
1425129399813,videoProvisioner,89675,3, 1
1425129399813,videoProvisioner,32146,4, 1
1425129403272,videoProvisioner,118147,10, 1
1425129403774,videoProvisioner,103642,3, 1
1425129405980,videoProvisioner,78333,15, 1
1425129406081,videoProvisioner,88439,9, 1
1425129407284,videoProvisioner,24609,13, 1
1425129408187,videoProvisioner,28014,2, 1
1425129410844,videoProvisioner,63187,3, 1
1425129412248,videoProvisioner,42079,15, 1
1425129415206,videoProvisioner,30030,5, 1
1425129416760,videoProvisioner,26581,13, 1
1425129417463,videoProvisioner,189869,9, 1
1425129417613,videoProvisioner,14928,18, 1
1425129418767,videoProvisioner,93622,9, 1
1425129420020,videoProvisioner,44848,14, 1
1425129420121,videoProvisioner,79968,9, 1
1425129420171,videoProvisioner,105030,4, 1
1425129422578,videoProvisioner,114941,5, 1
1425129422879,videoProvisioner,85227,10, 1
1425129426388,videoProvisioner,33708,16, 1
1425129427943,videoProvisioner,32762,15, 1
1425129428244,videoProvisioner,10551,11, 1
1425129429347,videoProvisioner,29163,10, 1
1425129429698,videoProvisioner,69535,6, 1
1425129430200,videoProvisioner,52528,15, 1
1425129431403,videoProvisioner,76242,12, 1
1425129431554,videoProvisioner,18864,6, 1
1425129433710,videoProvisioner,76048,10, 1
1425129436367,videoProvisioner,38685,5, 1
1425129437720,videoProvisioner,32534,7, 1
1425129438723,videoProvisioner,51045,5, 1
1425129440529,videoProvisioner,30339,7, 1
1425129442234,videoProvisioner,34546,17, 1
1425129447849,videoProvisioner,27655,8, 1
1425129454567,videoProvisioner,31872,8, 1
1425129454918,videoProvisioner,39727,4, 1
1425129460283,videoProvisioner,35087,4, 1
1425129460784,videoProvisioner,28084,3, 1
1425129461085,videoProvisioner,33387,2, 1
1425129462239,videoProvisioner,192122,10, 1
1425129462640,videoProvisioner,32441,2, 1
1425129464645,videoProvisioner,26943,16, 1
1425129465749,videoProvisioner,18042,18, 1
1425129465849,videoProvisioner,23144,18, 1
1425129468807,videoProvisioner,28603,13, 1
1425129474272,videoProvisioner,39071,4, 1
1425129475927,videoProvisioner,30721,16, 1
1425129479036,videoProvisioner,28827,15, 1
1425129484501,videoProvisioner,31791,6, 1
1425129493476,videoProvisioner,38265,19, 1
1425129494930,videoProvisioner,34716,17, 1
1425129496334,videoProvisioner,31117,14, 1
1425129502902,videoProvisioner,22677,4, 1
1425129502952,videoProvisioner,30232,14, 1
1425129510372,videoProvisioner,32649,18, 1
1425129511726,videoProvisioner,36505,17, 1
1425129514835,videoProvisioner,12100,19, 1
1425129520751,videoProvisioner,63038,15, 1
1425129522356,videoProvisioner,29626,10, 1
1425129527323,videoProvisioner,27089,18, 1
1425129529780,videoProvisioner,24543,14, 1
1425129534193,videoProvisioner,38962,12, 1
1425129534695,videoProvisioner,46967,7, 1
1425129538706,videoProvisioner,28467,15, 1
1425129541766,videoProvisioner,56539,11, 1
1425129544273,videoProvisioner,29032,9, 1
1425129546530,videoProvisioner,26286,8, 1
1425129548586,videoProvisioner,25841,18, 1
1425129548837,videoProvisioner,18587,2, 1
1425129548938,videoProvisioner,66213,7, 1
1425129552648,videoProvisioner,54916,4, 1
1425129554454,videoProvisioner,26707,6, 1
1425129562979,videoProvisioner,27728,18, 1
1425129562979,videoProvisioner,37733,4, 1
1425129563230,videoProvisioner,10469,12, 1
1425129563481,videoProvisioner,25728,7, 1
1425129564785,videoProvisioner,32035,15, 1
1425129567794,videoProvisioner,25039,13, 1
1425129567894,videoProvisioner,17635,16, 1
1425129572608,videoProvisioner,109893,7, 1
1425129574765,videoProvisioner,29509,9, 1
1425129578727,videoProvisioner,38472,5, 1
1425129580583,videoProvisioner,32826,17, 1
1425129583040,videoProvisioner,75303,14, 1
1425129584946,videoProvisioner,29685,8, 1
1425129585097,videoProvisioner,24833,18, 1
