timestamp,selflet 
1425038043489,100
1425038185112,101
1425026380592,10
1425038200595,102
1425038263636,103
1425026854973,11
1425026890906,12
1425026935451,13
1425027180118,14
1425027192531,15
1425027216257,16
1425027501493,17
1425027555300,18
1425027558680,19
1425027804712,20
1425027820337,21
1425025612024,2
1425027820824,22
1425028103807,23
1425028110877,24
1425028153926,25
1425028431374,26
1425028429601,27
1425028539327,28
1425028962682,29
1425029039353,30
1425029063523,31
1425025611695,3
1425029622601,32
1425029622812,33
1425029763525,34
1425029938085,35
1425029959382,36
1425029967932,37
1425030514097,38
1425030524425,39
1425030556823,40
1425030912966,41
1425025612127,4
1425030955841,42
1425031171873,43
1425031254910,44
1425031403031,45
1425031611149,46
1425031619111,47
1425031642468,48
1425031939435,49
1425032678571,50
1425032723580,51
1425025997522,5
1425032736571,52
1425033031243,53
1425033032821,54
1425033061923,55
1425033334781,56
1425033341589,57
1425033351927,58
1425033637022,59
1425033641626,60
1425033666596,61
1425025993970,6
1425033940866,62
1425033953551,63
1425033965205,64
1425034259469,65
1425034306422,66
1425034324834,67
1425034575953,68
1425034580550,69
1425034590944,70
1425034918455,71
1425025990761,7
1425034925871,72
1425034942266,73
1425035248383,74
1425035284238,75
1425035300436,76
1425035560275,77
1425035646761,78
1425035648939,79
1425035917533,80
1425035993703,81
1425026326326,8
1425036004015,82
1425036240528,83
1425036260173,84
1425036359282,85
1425036551918,86
1425036742923,87
1425036745112,88
1425036868480,89
1425036904975,90
1425036936395,91
1425026372458,9
1425037178568,92
1425037180140,93
1425037178928,94
1425037487366,95
1425037533049,96
1425037573992,97
1425037884028,98
1425037937888,99
