timestamp,selflet,started,ended,lifetime 
1425059258933,100,1425056553268,1425059258932,2705664
1425059380794,101,1425056675097,1425059380794,2705697
1425047961410,10,1425045215667,1425047961410,2745743
1425059407783,102,1425056702121,1425059407783,2705662
1425059429810,103,1425056724191,1425059429809,2705618
1425059709135,104,1425057003500,1425059709135,2705635
1425059817264,105,1425057111593,1425059817264,2705671
1425059856352,106,1425057150710,1425059856352,2705642
1425048596423,11,1425045410409,1425048596423,3186014
1425049077616,12,1425045591384,1425049077616,3486232
1425048506973,13,1425045621158,1425048506972,2885814
1425049211185,14,1425045795092,1425049211185,3416093
1425048563725,15,1425045827988,1425048563724,2735736
1425048597262,16,1425045891491,1425048597261,2705770
1425049597762,17,1425046241607,1425049597762,3356155
1425049687126,18,1425046281066,1425049687126,3406060
1425049519712,19,1425046283676,1425049519711,3236035
1425050018573,20,1425046612477,1425050018573,3406096
1425049984224,21,1425046618148,1425049984223,3366075
1425047499674,2,1425044383740,1425047499674,3115934
1425050173405,22,1425046627230,1425050173405,3546175
1425049719623,23,1425047013869,1425049719623,2705754
1425050155387,24,1425047129484,1425050155386,3025902
1425053971093,25,1425047247058,1425053971093,6724035
1425050262801,26,1425047437018,1425050262800,2825782
1425054219631,27,1425047535753,1425054219631,6683878
1425050725290,28,1425047759439,1425050725290,2965851
1425054167326,29,1425047843825,1425054167325,6323500
1425057747333,30,1425047843744,1425057747333,9903589
1425050939889,31,1425048194094,1425050939889,2745795
1425047958986,3,1425044382739,1425047958985,3576246
1425058098503,32,1425048195068,1425058098503,9903435
1425051403680,33,1425048207677,1425051403679,3196002
1425058786988,34,1425048573409,1425058786987,10213578
1425055669333,35,1425048654931,1425055669333,7014402
1425058924461,36,1425048710607,1425058924461,10213854
1425051652842,37,1425048907113,1425051652842,2745729
1425051683663,38,1425048967951,1425051683663,2715712
1425051695022,39,1425048989325,1425051695021,2705696
1425059363712,40,1425049460587,1425059363712,9903125
1425056398685,41,1425049524580,1425056398685,6874105
1425051428054,4,1425044383646,1425051428054,7044408
1425059697286,42,1425049794109,1425059697285,9903176
1425056229776,43,1425049866151,1425056229776,6363625
1425056177344,44,1425049873895,1425056177343,6303448
1425056576520,45,1425050132818,1425056576520,6443702
1425057089035,46,1425050225043,1425057089035,6863992
1425057143678,47,1425050489645,1425057143678,6654033
1425057097406,48,1425050513462,1425057097405,6583943
1425054207793,49,1425050581594,1425054207792,3626198
1425053776111,51,1425051020382,1425053776111,2755729
1425047486012,5,1425044760280,1425047486012,2725732
1425053798207,52,1425051032422,1425053798207,2765785
1425057682606,53,1425051379164,1425057682606,6303442
1425054933735,54,1425051387554,1425054933735,3546181
1425054326403,55,1425051390556,1425054326402,2935846
1425058084108,56,1425051780719,1425058084108,6303389
1425055008484,58,1425051802464,1425055008484,3206020
1425055354093,59,1425052138115,1425055354093,3215978
1425055066359,61,1425052150542,1425055066359,2915817
1425047994483,6,1425044768437,1425047994483,3226046
1425058753097,62,1425052449787,1425058753097,6303310
1425055630853,63,1425052464927,1425055630852,3165925
1425055614007,64,1425052478056,1425055614006,3135950
1425055568785,65,1425052752932,1425055568785,2815853
1425059063789,66,1425052760548,1425059063789,6303241
1425059129448,67,1425052825925,1425059129447,6303522
1425059397577,69,1425053094417,1425059397577,6303160
1425055855267,70,1425053129555,1425055855267,2725712
1425056394326,71,1425053388361,1425056394326,3005965
1425047806227,7,1425044800306,1425047806226,3005920
1425056216247,72,1425053420438,1425056216247,2795809
1425056391168,73,1425053455338,1425056391167,2935829
1425056476458,74,1425053710637,1425056476458,2765821
1425056925581,75,1425053739630,1425056925580,3185950
1425057173749,76,1425053742535,1425057173749,3431214
1425057236389,77,1425054030427,1425057236388,3205961
1425057322324,78,1425054066263,1425057322324,3256061
1425057334752,79,1425054088804,1425057334752,3245948
1425057174455,80,1425054338602,1425057174455,2835853
1425057245336,81,1425054389553,1425057245336,2855783
1425055481775,8,1425045096888,1425055481775,10384887
1425057348255,83,1425054642525,1425057348255,2705730
1425057971113,84,1425054665131,1425057971113,3305982
1425057383016,85,1425054677297,1425057383015,2705718
1425057652079,86,1425054946381,1425057652079,2705698
1425057660775,87,1425054955087,1425057660775,2705688
1425057986259,88,1425054970445,1425057986259,3015814
1425058035519,89,1425055329795,1425058035519,2705724
1425058210977,91,1425055505276,1425058210976,2705700
1425048009758,9,1425045153930,1425048009758,2855828
1425058400101,92,1425055694407,1425058400100,2705693
1425058416196,93,1425055710486,1425058416196,2705710
1425058462213,94,1425055756544,1425058462213,2705669
1425058761041,95,1425056055379,1425058761041,2705662
1425058773166,96,1425056067452,1425058773166,2705714
1425059672874,98,1425056356948,1425059672873,3315925
1425059172057,99,1425056466386,1425059172056,2705670
