timestamp,reqType,service,rt,numberOfReqs 
1421787216600,local,bitDepthReduction,472,1
1421787216600,local,videoProvisioner,23289,1
1421787301044,local,checkIfAvailable,131,1
1421787301059,local,downloadVideo,14,1
1421787301060,local,getVideoResource,148,1
1421787320675,local,scaleVideo,19614,1
1421787321007,local,transcodeVideo,331,1
1421787322287,local,bitDepthReduction,1279,1
1421787322288,local,videoProvisioner,21376,1
1421787365323,local,checkIfAvailable,1852,1
1421787368467,local,downloadVideo,3143,1
1421787368468,local,getVideoResource,4997,1
1421787406139,local,scaleVideo,37670,1
1421787409555,local,transcodeVideo,3415,1
1421787409583,local,bitDepthReduction,26,1
1421787409584,local,videoProvisioner,46114,1
1421775563773,local,checkIfAvailable,3046,1
1421775564795,local,downloadVideo,1018,1
1421775564797,local,getVideoResource,4070,1
1421775586391,local,scaleVideo,21594,1
1421775586875,local,transcodeVideo,483,1
1421775586911,local,bitDepthReduction,35,1
1421775586911,local,videoProvisioner,26185,1
1421775652103,local,checkIfAvailable,1371,1
1421775653603,local,downloadVideo,1499,1
1421775653604,local,getVideoResource,2873,1
1421775661465,local,checkIfAvailable,729,1
1421775662120,local,downloadVideo,653,1
1421775662120,local,getVideoResource,1386,1
1421775677983,local,scaleVideo,24379,1
1421775678619,local,transcodeVideo,634,1
1421775679595,local,bitDepthReduction,975,1
1421775679596,local,videoProvisioner,28865,1
1421775686255,local,scaleVideo,24133,1
1421775686639,local,transcodeVideo,383,1
1421775686955,local,bitDepthReduction,315,1
1421775687083,local,checkIfSubtitlesAvailable,127,1
1421775687083,local,getSubtitles,127,1
1421775687219,local,applySubtitles,135,1
1421775687219,local,videoProvisioner,26485,1
1421775801327,local,checkIfAvailable,1552,1
1421775805419,local,downloadVideo,4091,1
1421775805419,local,getVideoResource,5645,1
1421775832844,local,checkIfAvailable,1059,1
1421775833282,local,downloadVideo,437,1
1421775833283,local,getVideoResource,1499,1
1421775855719,local,scaleVideo,22435,1
1421775857069,local,transcodeVideo,1349,1
1421775860267,local,bitDepthReduction,3197,1
1421775860268,local,videoProvisioner,28484,1
1421775868163,local,scaleVideo,62743,1
1421775869611,local,transcodeVideo,1447,1
1421775872079,local,bitDepthReduction,2467,1
1421775872079,local,videoProvisioner,72305,1
1421775905007,local,checkIfAvailable,1201,1
1421775905039,local,downloadVideo,31,1
1421775905039,local,getVideoResource,1233,1
1421775921342,local,checkIfAvailable,1523,1
1421775922341,local,downloadVideo,998,1
1421775922341,local,getVideoResource,2530,1
1421775931714,local,scaleVideo,26674,1
1421775931993,local,transcodeVideo,278,1
1421775937355,local,bitDepthReduction,5361,1
1421775937356,local,videoProvisioner,33551,1
1421775939285,local,checkIfAvailable,15466,1
1421775940196,local,downloadVideo,911,1
1421775940196,local,getVideoResource,16384,1
1421775953967,local,scaleVideo,31625,1
1421775956227,local,transcodeVideo,2259,1
1421775957072,local,bitDepthReduction,844,1
1421775957072,local,videoProvisioner,37262,1
1421775965815,local,scaleVideo,25618,1
1421775965831,local,transcodeVideo,15,1
1421775968219,local,bitDepthReduction,2387,1
1421775968219,local,videoProvisioner,44408,1
1421775986411,local,checkIfAvailable,581,1
1421775988695,local,downloadVideo,2283,1
1421775988695,local,getVideoResource,2865,1
1421775989733,local,checkIfAvailable,568,1
1421775991003,local,downloadVideo,1269,1
1421775991004,local,getVideoResource,1840,1
1421775993408,local,checkIfAvailable,897,1
1421775996754,local,downloadVideo,3345,1
1421775996755,local,getVideoResource,4257,1
1421776029562,local,checkIfAvailable,385,1
1421776033165,local,scaleVideo,42160,1
1421776035014,local,transcodeVideo,1847,1
1421776035484,local,bitDepthReduction,469,1
1421776035485,local,videoProvisioner,46321,1
1421776036481,local,scaleVideo,47785,1
1421776036513,local,downloadVideo,6949,1
1421776036514,local,getVideoResource,7338,1
1421776037621,local,transcodeVideo,1139,1
1421776038675,local,bitDepthReduction,1052,1
1421776038677,local,videoProvisioner,52848,1
1421776043111,local,checkIfAvailable,597,1
1421776044263,local,downloadVideo,1151,1
1421776044264,local,getVideoResource,1754,1
1421776073663,local,scaleVideo,37148,1
1421776077605,local,transcodeVideo,3941,1
1421776078099,local,bitDepthReduction,493,1
1421776078100,local,videoProvisioner,48925,1
1421776086256,local,scaleVideo,41990,1
1421776086487,local,transcodeVideo,230,1
1421776086947,local,bitDepthReduction,459,1
1421776086947,local,videoProvisioner,44437,1
1421776103203,local,checkIfAvailable,675,1
1421776104153,local,downloadVideo,949,1
1421776104153,local,getVideoResource,1626,1
1421776108972,local,checkIfAvailable,3107,1
1421776111130,local,downloadVideo,2157,1
1421776111130,local,getVideoResource,5269,1
1421776121313,local,scaleVideo,124557,1
1421776125435,local,transcodeVideo,4121,1
1421776126530,local,bitDepthReduction,1093,1
1421776126533,local,videoProvisioner,134036,1
1421776129718,local,checkIfAvailable,3848,1
1421776129719,local,getVideoResource,3852,1
1421776155451,local,scaleVideo,51297,1
1421776155816,local,transcodeVideo,363,1
1421776157931,local,scaleVideo,46800,1
1421776159952,local,bitDepthReduction,4134,1
1421776160147,local,checkIfSubtitlesAvailable,187,1
1421776161984,local,transcodeVideo,4052,1
1421776163386,local,checkIfSubtitlesExists,3238,1
1421776163710,local,getDefaultSubtitle,323,1
1421776163774,local,bitDepthReduction,1789,1
1421776163774,local,videoProvisioner,57914,1
1421776164193,local,translateSubtitleToLanguage,482,1
1421776164194,local,getSubtitles,4242,1
1421776164931,local,applySubtitles,736,1
1421776164932,local,videoProvisioner,62406,1
1421776170371,local,scaleVideo,40651,1
1421776171151,local,transcodeVideo,779,1
1421776174335,local,bitDepthReduction,3183,1
1421776174336,local,videoProvisioner,48470,1
1421776206591,local,checkIfAvailable,4033,1
1421776207551,local,downloadVideo,959,1
1421776207552,local,getVideoResource,4995,1
1421776221082,local,getVideoResource,1856,1
1421776232871,local,scaleVideo,25319,1
1421776235382,local,transcodeVideo,2509,1
1421776235763,local,bitDepthReduction,380,1
1421776235764,local,videoProvisioner,33207,1
1421776246118,local,checkIfAvailable,219,1
1421776247781,local,downloadVideo,1662,1
1421776247782,local,getVideoResource,1884,1
1421776255579,local,checkIfAvailable,3010,1
1421776255580,local,getVideoResource,3014,1
1421776262960,local,checkIfAvailable,390,1
1421776265731,local,downloadVideo,2769,1
1421776265733,local,getVideoResource,3165,1
1421776302703,local,scaleVideo,47123,1
1421776310563,local,transcodeVideo,7859,1
1421776312250,local,bitDepthReduction,1686,1
1421776312251,local,videoProvisioner,59686,1
1421776317699,local,scaleVideo,51965,1
1421776318951,local,bitDepthReduction,972,1
1421776318952,local,videoProvisioner,56384,1
1421776324153,local,checkIfAvailable,5362,1
1421776327069,local,downloadVideo,2915,1
1421776327070,local,getVideoResource,8283,1
1421776338318,local,downloadVideo,1998,1
1421776338323,local,getVideoResource,2395,1
1421776387667,local,scaleVideo,166584,1
1421776387949,local,transcodeVideo,281,1
1421776388079,local,checkIfAvailable,700,1
1421776391144,local,scaleVideo,52821,1
1421776393078,local,downloadVideo,4997,1
1421776393078,local,getVideoResource,5702,1
1421776396588,local,transcodeVideo,5443,1
1421776398768,local,bitDepthReduction,10818,1
1421776398769,local,videoProvisioner,179544,1
1421776404438,local,scaleVideo,156655,1
1421776405709,local,bitDepthReduction,9119,1
1421776406039,local,checkIfSubtitlesAvailable,327,1
1421776407659,local,transcodeVideo,3220,1
1421776407986,local,bitDepthReduction,325,1
1421776407987,local,videoProvisioner,162090,1
1421776411138,local,checkIfSubtitlesExists,5098,1
1421776411449,local,getDefaultSubtitle,309,1
1421776411449,local,getSubtitles,5739,1
1421776411512,local,applySubtitles,62,1
1421776411512,local,videoProvisioner,75584,1
1421776425949,local,scaleVideo,32870,1
1421776425967,local,transcodeVideo,15,1
1421776429239,local,bitDepthReduction,3271,1
1421776429240,local,videoProvisioner,41864,1
1421776445658,local,checkIfAvailable,1117,1
1421776445658,local,getVideoResource,1118,1
1421776446443,local,scaleVideo,119372,1
1421776448637,local,transcodeVideo,2193,1
1421776448843,local,bitDepthReduction,205,1
1421776448848,local,videoProvisioner,130061,1
1421776459183,local,checkIfAvailable,351,1
1421776459271,local,downloadVideo,87,1
1421776459271,local,getVideoResource,440,1
1421776471224,local,checkIfAvailable,3815,1
1421776472895,local,downloadVideo,1670,1
1421776472896,local,getVideoResource,5491,1
1421776476231,local,scaleVideo,30572,1
1421776478183,local,transcodeVideo,1949,1
1421776478372,local,bitDepthReduction,188,1
1421776479815,local,checkIfSubtitlesAvailable,1440,1
1421776481457,local,checkIfSubtitlesExists,1641,1
1421776482114,local,getDefaultSubtitle,655,1
1421776482591,local,translateSubtitleToLanguage,476,1
1421776482592,local,getSubtitles,4219,1
1421776484464,local,applySubtitles,1869,1
1421776484465,local,videoProvisioner,39926,1
1421776493122,local,scaleVideo,33850,1
1421776493311,local,transcodeVideo,188,1
1421776494679,local,bitDepthReduction,1367,1
1421776495911,local,checkIfSubtitlesAvailable,1231,1
1421776497298,local,checkIfSubtitlesExists,1386,1
1421776498269,local,getDefaultSubtitle,970,1
1421776498270,local,getSubtitles,3590,1
1421776498335,local,applySubtitles,64,1
1421776498335,local,videoProvisioner,39504,1
1421776540225,local,checkIfAvailable,1358,1
1421776542123,local,downloadVideo,1897,1
1421776542124,local,getVideoResource,3258,1
1421776550207,local,scaleVideo,77310,1
1421776551811,local,transcodeVideo,1603,1
1421776552131,local,bitDepthReduction,319,1
1421776554802,local,checkIfSubtitlesAvailable,2669,1
1421776558832,local,checkIfSubtitlesExists,4029,1
1421776559177,local,getDefaultSubtitle,344,1
1421776559177,local,getSubtitles,7045,1
1421776559659,local,applySubtitles,481,1
1421776559660,local,videoProvisioner,92255,1
1421776567479,local,scaleVideo,25355,1
1421776568231,local,transcodeVideo,744,1
1421776570511,local,bitDepthReduction,2279,1
1421776570695,local,checkIfSubtitlesAvailable,183,1
1421776574391,local,getDefaultSubtitle,184,1
1421776574391,local,getSubtitles,3879,1
1421776574587,local,applySubtitles,195,1
1421776574587,local,videoProvisioner,35721,1
1421776591151,local,checkIfAvailable,2977,1
1421776593655,local,downloadVideo,2503,1
1421776593655,local,getVideoResource,5482,1
1421776603627,local,checkIfAvailable,446,1
1421776612891,local,downloadVideo,9263,1
1421776612892,local,getVideoResource,9712,1
1421776619231,local,scaleVideo,25575,1
1421776620480,local,transcodeVideo,1248,1
1421776622559,local,bitDepthReduction,2078,1
1421776622560,local,videoProvisioner,34387,1
1421776632622,local,checkIfAvailable,1928,1
1421776634064,local,checkIfAvailable,868,1
1421776635129,local,scaleVideo,22237,1
1421776635296,local,getVideoResource,2103,1
1421776635663,local,transcodeVideo,533,1
1421776636298,local,bitDepthReduction,634,1
1421776640078,local,checkIfSubtitlesAvailable,3778,1
1421776641972,local,checkIfSubtitlesExists,1893,1
1421776643290,local,getDefaultSubtitle,1317,1
1421776643291,local,getSubtitles,6992,1
1421776643804,local,downloadVideo,11180,1
1421776643805,local,getVideoResource,13112,1
1421776645227,local,applySubtitles,1936,1
1421776645229,local,videoProvisioner,42050,1
1421776665927,local,scaleVideo,30630,1
1421776666744,local,transcodeVideo,816,1
1421776669963,local,bitDepthReduction,3218,1
1421776669964,local,videoProvisioner,36771,1
1421776673443,local,scaleVideo,29638,1
1421776675495,local,transcodeVideo,2051,1
1421776676767,local,bitDepthReduction,1271,1
1421776676767,local,videoProvisioner,46074,1
1421776733339,local,checkIfAvailable,97,1
1421776733339,local,getVideoResource,98,1
1421776742991,local,checkIfAvailable,2243,1
1421776744970,local,downloadVideo,1978,1
1421776744970,local,getVideoResource,4223,1
1421776764096,local,scaleVideo,19125,1
1421776765137,local,transcodeVideo,1040,1
1421776765166,local,bitDepthReduction,28,1
1421776765166,local,videoProvisioner,24420,1
1421776798011,local,scaleVideo,64671,1
1421776798135,local,transcodeVideo,123,1
1421776799047,local,bitDepthReduction,912,1
1421776799047,local,videoProvisioner,65806,1
1421776811215,local,checkIfAvailable,435,1
1421776812207,local,downloadVideo,991,1
1421776812208,local,getVideoResource,1428,1
1421776825090,local,checkIfAvailable,4301,1
1421776826563,local,downloadVideo,1472,1
1421776826564,local,getVideoResource,5779,1
1421776839159,local,scaleVideo,26951,1
1421776839727,local,transcodeVideo,567,1
1421776840107,local,bitDepthReduction,379,1
1421776840331,local,checkIfSubtitlesAvailable,223,1
1421776841564,local,checkIfSubtitlesExists,1232,1
1421776842944,local,getDefaultSubtitle,1379,1
1421776842945,local,getSubtitles,2837,1
1421776843103,local,applySubtitles,158,1
1421776843103,local,videoProvisioner,32324,1
1421776851911,local,scaleVideo,25346,1
1421776854079,local,transcodeVideo,2167,1
1421776854175,local,bitDepthReduction,95,1
1421776854175,local,videoProvisioner,33391,1
1421776856247,local,checkIfAvailable,445,1
1421776856247,local,getVideoResource,445,1
1421776876087,local,scaleVideo,19839,1
1421776876423,local,transcodeVideo,335,1
1421776876691,local,bitDepthReduction,267,1
1421776876691,local,videoProvisioner,20890,1
1421776883743,local,checkIfAvailable,427,1
1421776888235,local,downloadVideo,4491,1
1421776888235,local,getVideoResource,4920,1
1421776912339,local,scaleVideo,24103,1
1421776912519,local,transcodeVideo,179,1
1421776913539,local,bitDepthReduction,1019,1
1421776913539,local,videoProvisioner,30224,1
1421776944227,local,checkIfAvailable,882,1
1421776944907,local,downloadVideo,679,1
1421776944907,local,getVideoResource,1563,1
1421776951627,local,checkIfAvailable,778,1
1421776951809,local,downloadVideo,181,1
1421776951810,local,getVideoResource,962,1
1421776955436,local,scaleVideo,10528,1
1421776955716,local,transcodeVideo,279,1
1421776956091,local,bitDepthReduction,374,1
1421776956091,local,videoProvisioner,12747,1
1421776976183,local,scaleVideo,24373,1
1421776976795,local,transcodeVideo,611,1
1421776978479,local,bitDepthReduction,1683,1
1421776978939,local,checkIfSubtitlesAvailable,459,1
1421776981039,local,checkIfSubtitlesExists,2099,1
1421776982007,local,getDefaultSubtitle,967,1
1421776982007,local,getSubtitles,3527,1
1421776982227,local,applySubtitles,219,1
1421776982227,local,videoProvisioner,31379,1
1421777117443,local,checkIfAvailable,1516,1
1421777118471,local,downloadVideo,1027,1
1421777118471,local,getVideoResource,2544,1
1421777128539,local,scaleVideo,10067,1
1421777128899,local,transcodeVideo,359,1
1421777129867,local,bitDepthReduction,967,1
1421777129867,local,videoProvisioner,13941,1
1421777211283,remote,scaleVideo,18839,1
1421777268883,local,checkIfAvailable,377,1
1421777271163,local,downloadVideo,2279,1
1421777271163,local,getVideoResource,2657,1
1421777281787,remote,downloadVideo,1263,1
1421777283611,local,checkIfAvailable,98,1
1421777284135,local,downloadVideo,522,1
1421777284136,local,getVideoResource,624,1
1421777291289,local,scaleVideo,20125,1
1421777291795,local,transcodeVideo,505,1
1421777294625,local,bitDepthReduction,2829,1
1421777298499,local,checkIfSubtitlesAvailable,3864,1
1421777300819,local,checkIfSubtitlesExists,2319,1
1421777300820,local,getSubtitles,6194,1
1421777300955,local,applySubtitles,135,1
1421777300955,local,videoProvisioner,32450,1
1421777314707,local,checkIfAvailable,1179,1
1421777315695,local,downloadVideo,987,1
1421777315696,local,getVideoResource,2169,1
1421777339668,local,scaleVideo,23972,1
1421777339907,local,transcodeVideo,239,1
1421777342379,local,bitDepthReduction,2471,1
1421777342380,local,videoProvisioner,28853,1
1421777357103,local,scaleVideo,72967,1
1421777357539,local,transcodeVideo,435,1
1421777358231,local,bitDepthReduction,691,1
1421777358267,local,checkIfSubtitlesAvailable,35,1
1421777359347,local,checkIfSubtitlesExists,1080,1
1421777360219,local,getDefaultSubtitle,871,1
1421777360515,local,translateSubtitleToLanguage,295,1
1421777360515,local,getSubtitles,2283,1
1421777360991,local,applySubtitles,474,1
1421777360991,local,videoProvisioner,77479,1
1421777486391,local,checkIfAvailable,280,1
1421777493607,local,downloadVideo,7215,1
1421777493607,local,getVideoResource,7496,1
1421777503635,local,checkIfAvailable,13,1
1421777505954,local,downloadVideo,2318,1
1421777505954,local,getVideoResource,2333,1
1421777515067,local,scaleVideo,21459,1
1421777516853,local,transcodeVideo,1785,1
1421777518320,local,bitDepthReduction,1467,1
1421777518321,local,videoProvisioner,32211,1
1421777527037,remote,checkIfAvailable,3401,1
1421777529487,local,scaleVideo,23532,1
1421777529544,local,transcodeVideo,56,1
1421777529615,local,bitDepthReduction,70,1
1421777529616,local,videoProvisioner,25996,1
1421777636879,local,checkIfAvailable,691,1
1421777638195,local,downloadVideo,1316,1
1421777638195,local,getVideoResource,2008,1
1421777642082,local,checkIfAvailable,896,1
1421777643775,local,downloadVideo,1692,1
1421777643776,local,getVideoResource,2591,1
1421777648007,local,checkIfAvailable,1812,1
1421777651682,local,downloadVideo,3667,1
1421777651684,local,getVideoResource,5495,1
1421777652027,local,checkIfAvailable,3334,1
1421777658969,local,downloadVideo,6941,1
1421777658970,local,getVideoResource,10281,1
1421777667126,local,checkIfAvailable,3429,1
1421777668422,local,downloadVideo,1295,1
1421777668422,local,getVideoResource,4726,1
1421777713055,local,scaleVideo,69279,1
1421777713145,local,transcodeVideo,89,1
1421777715786,local,bitDepthReduction,2640,1
1421777715787,local,videoProvisioner,74602,1
1421777726043,local,scaleVideo,67073,1
1421777726621,local,transcodeVideo,577,1
1421777727460,local,bitDepthReduction,839,1
1421777727461,local,videoProvisioner,78772,1
1421777733546,local,scaleVideo,65123,1
1421777738737,local,transcodeVideo,5190,1
1421777739027,local,checkIfAvailable,5296,1
1421777739417,local,downloadVideo,389,1
1421777739418,local,getVideoResource,5689,1
1421777741235,local,scaleVideo,103039,1
1421777742327,local,transcodeVideo,1091,1
1421777742395,local,bitDepthReduction,3658,1
1421777743330,local,bitDepthReduction,1002,1
1421777743331,local,videoProvisioner,107144,1
1421777744054,local,checkIfSubtitlesAvailable,1653,1
1421777750515,local,checkIfSubtitlesExists,6459,1
1421777752623,local,getDefaultSubtitle,2108,1
1421777752753,local,translateSubtitleToLanguage,129,1
1421777752754,local,getSubtitles,10354,1
1421777752873,local,applySubtitles,118,1
1421777752873,local,videoProvisioner,89178,1
1421777777148,local,checkIfAvailable,894,1
1421777777633,local,downloadVideo,484,1
1421777777633,local,getVideoResource,1382,1
1421777788737,local,scaleVideo,137053,1
1421777789437,local,transcodeVideo,699,1
1421777789775,local,bitDepthReduction,337,1
1421777789780,local,videoProvisioner,143591,1
1421777809167,local,scaleVideo,31533,1
1421777809343,local,transcodeVideo,175,1
1421777809432,local,bitDepthReduction,89,1
1421777809433,local,videoProvisioner,33183,1
1421777821299,local,scaleVideo,81881,1
1421777822759,local,transcodeVideo,1459,1
1421777822783,local,bitDepthReduction,23,1
1421777823051,local,checkIfSubtitlesAvailable,267,1
1421777823563,local,checkIfSubtitlesExists,511,1
1421777824059,local,getDefaultSubtitle,495,1
1421777824079,local,translateSubtitleToLanguage,19,1
1421777824079,local,getSubtitles,1296,1
1421777824119,local,applySubtitles,39,1
1421777824119,local,videoProvisioner,90390,1
1421777827931,local,checkIfAvailable,1652,1
1421777830531,local,checkIfAvailable,1752,1
1421777830965,local,downloadVideo,3033,1
1421777830965,local,getVideoResource,4691,1
1421777831587,local,downloadVideo,1055,1
1421777831588,local,getVideoResource,2810,1
1421777854643,local,scaleVideo,23677,1
1421777857467,local,scaleVideo,25879,1
1421777857483,local,transcodeVideo,15,1
1421777857910,local,transcodeVideo,3266,1
1421777858323,local,bitDepthReduction,839,1
1421777858324,local,videoProvisioner,29546,1
1421777861099,local,bitDepthReduction,3188,1
1421777861179,local,checkIfSubtitlesAvailable,79,1
1421777861259,local,checkIfSubtitlesExists,80,1
1421777862919,local,getDefaultSubtitle,1660,1
1421777862919,local,getSubtitles,1819,1
1421777864155,local,applySubtitles,1235,1
1421777864155,local,videoProvisioner,37881,1
1421777895367,local,checkIfAvailable,1560,1
1421777896191,local,downloadVideo,823,1
1421777896191,local,getVideoResource,2385,1
1421777954983,local,checkIfAvailable,1148,1
1421777957099,local,downloadVideo,2115,1
1421777957100,local,getVideoResource,3265,1
1421777961063,local,scaleVideo,64871,1
1421777961270,local,transcodeVideo,206,1
1421777961783,local,bitDepthReduction,513,1
1421777961783,local,videoProvisioner,67977,1
1421777983243,local,scaleVideo,26143,1
1421777983723,local,transcodeVideo,479,1
1421777986411,local,bitDepthReduction,2688,1
1421777986411,local,videoProvisioner,32576,1
1421778021639,local,checkIfAvailable,269,1
1421778022183,local,downloadVideo,543,1
1421778022183,local,getVideoResource,813,1
1421778045527,local,scaleVideo,23343,1
1421778045587,local,transcodeVideo,59,1
1421778046515,local,bitDepthReduction,928,1
1421778046515,local,videoProvisioner,25146,1
1421778136959,local,checkIfAvailable,537,1
1421778142439,local,downloadVideo,5479,1
1421778142440,local,getVideoResource,6019,1
1421778145707,local,checkIfAvailable,1781,1
1421778146807,local,downloadVideo,1099,1
1421778146808,local,getVideoResource,2883,1
1421778169715,local,scaleVideo,27274,1
1421778170315,local,transcodeVideo,599,1
1421778171693,local,scaleVideo,24885,1
1421778171835,local,bitDepthReduction,1519,1
1421778171836,local,videoProvisioner,35415,1
1421778171967,local,transcodeVideo,273,1
1421778172535,local,bitDepthReduction,567,1
1421778172535,local,videoProvisioner,28610,1
1421778250039,local,checkIfAvailable,1063,1
1421778251167,local,downloadVideo,1127,1
1421778251167,local,getVideoResource,2192,1
1421778275283,local,scaleVideo,24115,1
1421778279447,local,transcodeVideo,4163,1
1421778279667,local,bitDepthReduction,219,1
1421778279667,local,videoProvisioner,30692,1
1421778290883,local,checkIfAvailable,1888,1
1421778292795,local,downloadVideo,1911,1
1421778292796,local,getVideoResource,3802,1
1421778317675,local,scaleVideo,24879,1
1421778318651,local,transcodeVideo,975,1
1421778319539,local,bitDepthReduction,887,1
1421778319539,local,videoProvisioner,30545,1
1421778327311,local,checkIfAvailable,5794,1
1421778328755,local,downloadVideo,1443,1
1421778328756,local,getVideoResource,7240,1
1421778333625,local,checkIfAvailable,2106,1
1421778336015,local,downloadVideo,2389,1
1421778336016,local,getVideoResource,4498,1
1421778340220,local,checkIfAvailable,1192,1
1421778346489,local,downloadVideo,6268,1
1421778346489,local,getVideoResource,7467,1
1421778365933,local,scaleVideo,37177,1
1421778368437,local,transcodeVideo,2503,1
1421778368770,local,bitDepthReduction,332,1
1421778369378,remote,checkIfAvailable,332,1
1421778371075,local,checkIfSubtitlesAvailable,2301,1
1421778374145,local,checkIfSubtitlesExists,3069,1
1421778375424,local,getDefaultSubtitle,1278,1
1421778375424,local,getSubtitles,6653,1
1421778379838,local,applySubtitles,4413,1
1421778379839,local,videoProvisioner,58323,1
1421778384107,local,scaleVideo,48091,1
1421778384867,local,transcodeVideo,759,1
1421778386094,local,scaleVideo,39604,1
1421778386499,local,transcodeVideo,404,1
1421778388608,local,bitDepthReduction,3736,1
1421778388609,local,videoProvisioner,57091,1
1421778389151,local,bitDepthReduction,2652,1
1421778389152,local,videoProvisioner,50130,1
1421778467727,local,checkIfAvailable,1144,1
1421778468463,local,downloadVideo,735,1
1421778468463,local,getVideoResource,1881,1
1421778553283,local,scaleVideo,84819,1
1421778553687,local,transcodeVideo,403,1
1421778553903,local,bitDepthReduction,216,1
1421778554135,local,checkIfSubtitlesAvailable,231,1
1421778556563,local,checkIfSubtitlesExists,2428,1
1421778558235,local,getDefaultSubtitle,1671,1
1421778558235,local,getSubtitles,4332,1
1421778558635,local,applySubtitles,399,1
1421778558635,local,videoProvisioner,92053,1
1421778677515,local,checkIfAvailable,3332,1
1421778678191,local,downloadVideo,675,1
1421778678191,local,getVideoResource,4009,1
1421778699759,local,scaleVideo,21567,1
1421778702495,local,transcodeVideo,2735,1
1421778703567,local,bitDepthReduction,1071,1
1421778703567,local,videoProvisioner,29385,1
1421787140872,local,checkIfAvailable,90,1
1421787143180,local,downloadVideo,2304,1
1421787143181,local,getVideoResource,2400,1
1421787166035,local,scaleVideo,22853,1
1421787166471,local,transcodeVideo,435,1
1421787168255,local,bitDepthReduction,1783,1
1421787168255,local,videoProvisioner,27475,1
1421787183871,local,checkIfAvailable,567,1
1421787184315,local,downloadVideo,443,1
1421787184316,local,getVideoResource,1013,1
1421787194131,local,scaleVideo,9815,1
1421787194619,local,transcodeVideo,487,1
1421787198175,local,bitDepthReduction,3555,1
1421787198176,local,videoProvisioner,14873,1
1421787244939,local,checkIfAvailable,1576,1
1421787246615,local,downloadVideo,1675,1
1421787246616,local,getVideoResource,3254,1
1421787270235,local,scaleVideo,23618,1
1421787270271,local,transcodeVideo,35,1
1421787274375,local,bitDepthReduction,4103,1
1421787274376,local,videoProvisioner,31015,1
1421787303715,local,checkIfAvailable,300,1
1421787312643,local,downloadVideo,8927,1
1421787312644,local,getVideoResource,9230,1
1421787335747,local,scaleVideo,23103,1
1421787336879,local,transcodeVideo,1131,1
1421787336991,local,bitDepthReduction,111,1
1421787337163,local,checkIfSubtitlesAvailable,169,1
1421787337163,local,getSubtitles,171,1
1421787337463,local,applySubtitles,299,1
1421787337463,local,videoProvisioner,34049,1
1421775720161,local,checkIfAvailable,393,1
1421775722520,local,downloadVideo,2355,1
1421775722521,local,getVideoResource,2753,1
1421775741358,remote,transcodeVideo,999,1
