timestamp,reqType,service,rt,numberOfReqs 
1421773096255,local,bitDepthReduction,268,1
1421773096256,local,videoProvisioner,27966,1
1421773121006,local,scaleVideo,25954,1
1421773122034,local,transcodeVideo,1027,1
1421773123338,local,bitDepthReduction,1303,1
1421773123338,local,videoProvisioner,28757,1
1421761376768,local,checkIfAvailable,4034,1
1421761377350,local,downloadVideo,578,1
1421761377351,local,getVideoResource,4618,1
1421761402686,local,scaleVideo,25334,1
1421761406238,local,transcodeVideo,3551,1
1421761406350,local,bitDepthReduction,111,1
1421761406350,local,videoProvisioner,33617,1
1421761432890,local,checkIfAvailable,158,1
1421761433674,local,downloadVideo,783,1
1421761433675,local,getVideoResource,943,1
1421761458574,local,scaleVideo,24899,1
1421761461850,local,transcodeVideo,3274,1
1421761463354,local,bitDepthReduction,1503,1
1421761463355,local,videoProvisioner,30624,1
1421761497158,local,checkIfAvailable,1407,1
1421761497706,local,downloadVideo,547,1
1421761497707,local,getVideoResource,1957,1
1421761512806,local,checkIfAvailable,1050,1
1421761513126,local,downloadVideo,319,1
1421761513126,local,getVideoResource,1371,1
1421761526740,local,scaleVideo,29032,1
1421761527141,local,transcodeVideo,400,1
1421761529649,local,bitDepthReduction,2506,1
1421761529650,local,videoProvisioner,33901,1
1421761532763,local,checkIfAvailable,981,1
1421761533078,local,downloadVideo,314,1
1421761533079,local,getVideoResource,1318,1
1421761537138,local,scaleVideo,24011,1
1421761537514,local,checkIfAvailable,1748,1
1421761538854,local,transcodeVideo,1715,1
1421761539264,local,bitDepthReduction,408,1
1421761539265,local,videoProvisioner,27511,1
1421761539871,local,downloadVideo,2356,1
1421761539872,local,getVideoResource,4109,1
1421761548291,local,checkIfAvailable,521,1
1421761549405,local,downloadVideo,1113,1
1421761549406,local,getVideoResource,1639,1
1421761562487,local,checkIfAvailable,2715,1
1421761565531,local,downloadVideo,3043,1
1421761565532,local,getVideoResource,5762,1
1421761572332,local,checkIfAvailable,8558,1
1421761577589,local,scaleVideo,44509,1
1421761578264,local,transcodeVideo,674,1
1421761579230,local,downloadVideo,6897,1
1421761579231,local,getVideoResource,15460,1
1421761584637,local,bitDepthReduction,6372,1
1421761584638,local,videoProvisioner,52878,1
1421761612216,local,scaleVideo,62809,1
1421761613612,local,transcodeVideo,1392,1
1421761614065,local,bitDepthReduction,451,1
1421761614066,local,videoProvisioner,66300,1
1421761626090,local,scaleVideo,60557,1
1421761627731,local,transcodeVideo,1640,1
1421761628154,local,bitDepthReduction,422,1
1421761628155,local,videoProvisioner,68386,1
1421761632387,local,scaleVideo,53155,1
1421761633590,local,transcodeVideo,1202,1
1421761634167,local,bitDepthReduction,576,1
1421761634167,local,videoProvisioner,70397,1
1421761654698,local,scaleVideo,114825,1
1421761659666,local,transcodeVideo,4967,1
1421761660089,local,checkIfAvailable,287,1
1421761660429,local,downloadVideo,338,1
1421761660430,local,getVideoResource,629,1
1421761661650,local,bitDepthReduction,1983,1
1421761661651,local,videoProvisioner,125889,1
1421761679882,local,scaleVideo,19451,1
1421761681506,local,transcodeVideo,1623,1
1421761681706,local,bitDepthReduction,199,1
1421761681707,local,videoProvisioner,21907,1
1421761775426,local,checkIfAvailable,922,1
1421761778234,local,downloadVideo,2807,1
1421761778235,local,getVideoResource,3732,1
1421761806078,local,scaleVideo,27843,1
1421761807694,local,transcodeVideo,1615,1
1421761810822,local,bitDepthReduction,3127,1
1421761811958,local,checkIfSubtitlesAvailable,1134,1
1421761817138,local,checkIfSubtitlesExists,5179,1
1421761818570,local,getDefaultSubtitle,1430,1
1421761818571,local,getSubtitles,7748,1
1421761819966,local,applySubtitles,1395,1
1421761819966,local,videoProvisioner,45463,1
1421761840506,local,checkIfAvailable,2652,1
1421761840622,local,downloadVideo,115,1
1421761840623,local,getVideoResource,2769,1
1421761862730,local,scaleVideo,22107,1
1421761862966,local,transcodeVideo,235,1
1421761863458,local,bitDepthReduction,491,1
1421761863459,local,videoProvisioner,25606,1
1421761905386,local,checkIfAvailable,849,1
1421761905490,local,downloadVideo,103,1
1421761905491,local,getVideoResource,954,1
1421761927822,local,scaleVideo,22330,1
1421761928424,local,checkIfAvailable,546,1
1421761930404,local,transcodeVideo,2581,1
1421761930598,local,downloadVideo,2173,1
1421761930599,local,getVideoResource,2722,1
1421761930911,local,bitDepthReduction,506,1
1421761930912,local,videoProvisioner,26376,1
1421761935554,local,checkIfAvailable,1006,1
1421761937782,local,downloadVideo,2226,1
1421761937783,local,getVideoResource,3237,1
1421761964111,local,scaleVideo,26327,1
1421761964154,local,transcodeVideo,42,1
1421761965694,local,bitDepthReduction,1539,1
1421761965695,local,videoProvisioner,31150,1
1421761994898,local,scaleVideo,64299,1
1421761995402,local,transcodeVideo,503,1
1421761995562,local,bitDepthReduction,159,1
1421761995562,local,videoProvisioner,67686,1
1421762003774,remote,checkIfAvailable,2537,1
1421762016526,local,checkIfAvailable,1959,1
1421762016546,local,downloadVideo,19,1
1421762016546,local,getVideoResource,1979,1
1421762038886,local,scaleVideo,22339,1
1421762039094,local,transcodeVideo,207,1
1421762039230,local,bitDepthReduction,135,1
1421762039230,local,videoProvisioner,24664,1
1421762045014,local,checkIfAvailable,438,1
1421762045198,local,downloadVideo,183,1
1421762045199,local,getVideoResource,624,1
1421762074262,local,checkIfAvailable,628,1
1421762074534,local,downloadVideo,271,1
1421762074535,local,getVideoResource,902,1
1421762086599,local,checkIfAvailable,1530,1
1421762092009,local,downloadVideo,5408,1
1421762092010,local,getVideoResource,6944,1
1421762108672,local,checkIfAvailable,3590,1
1421762121939,local,downloadVideo,13265,1
1421762121939,local,getVideoResource,16865,1
1421762149226,local,scaleVideo,57215,1
1421762149273,local,transcodeVideo,46,1
1421762150984,local,scaleVideo,105785,1
1421762152886,local,checkIfAvailable,2078,1
1421762154418,local,bitDepthReduction,5144,1
1421762154419,local,videoProvisioner,69354,1
1421762154587,local,transcodeVideo,3602,1
1421762155904,local,downloadVideo,3017,1
1421762155905,local,getVideoResource,5098,1
1421762156015,local,bitDepthReduction,1427,1
1421762159773,local,checkIfSubtitlesAvailable,3756,1
1421762162390,local,checkIfSubtitlesExists,2616,1
1421762170403,local,getDefaultSubtitle,8011,1
1421762170403,local,getSubtitles,14388,1
1421762171326,local,checkIfAvailable,508,1
1421762172598,local,applySubtitles,2194,1
1421762172599,local,videoProvisioner,128025,1
1421762173428,local,downloadVideo,2101,1
1421762173428,local,getVideoResource,2614,1
1421762196382,local,scaleVideo,74442,1
1421762199491,local,transcodeVideo,3108,1
1421762201614,local,bitDepthReduction,2122,1
1421762201618,local,videoProvisioner,96545,1
1421762228857,local,checkIfAvailable,873,1
1421762230377,local,downloadVideo,1519,1
1421762230378,local,getVideoResource,2399,1
1421762231856,local,scaleVideo,58427,1
1421762232494,local,transcodeVideo,636,1
1421762232736,local,bitDepthReduction,240,1
1421762232737,local,videoProvisioner,61924,1
1421762239770,local,scaleVideo,165234,1
1421762242143,local,transcodeVideo,2372,1
1421762243378,local,bitDepthReduction,1234,1
1421762243379,local,videoProvisioner,169747,1
1421762266578,local,scaleVideo,36199,1
1421762267561,local,transcodeVideo,982,1
1421762268268,local,bitDepthReduction,706,1
1421762268269,local,videoProvisioner,40290,1
1421762277358,local,checkIfAvailable,6506,1
1421762277768,local,downloadVideo,409,1
1421762277769,local,getVideoResource,6918,1
1421762283189,local,scaleVideo,127283,1
1421762284077,local,transcodeVideo,887,1
1421762285362,local,bitDepthReduction,1284,1
1421762285363,local,videoProvisioner,134557,1
1421762290710,local,downloadVideo,66,1
1421762290710,local,getVideoResource,2710,1
1421762294693,local,checkIfAvailable,972,1
1421762300834,local,downloadVideo,6140,1
1421762300835,local,getVideoResource,7117,1
1421762302278,local,checkIfAvailable,5700,1
1421762306077,local,scaleVideo,28307,1
1421762309458,local,downloadVideo,7174,1
1421762309459,local,getVideoResource,12884,1
1421762311178,local,transcodeVideo,5100,1
1421762319056,local,bitDepthReduction,7876,1
1421762320300,local,checkIfSubtitlesAvailable,1240,1
1421762320300,local,getSubtitles,1243,1
1421762323839,local,scaleVideo,23003,1
1421762325455,local,applySubtitles,5154,1
1421762325456,local,videoProvisioner,54605,1
1421762326040,local,transcodeVideo,2200,1
1421762326771,local,bitDepthReduction,730,1
1421762326771,local,videoProvisioner,33054,1
1421762328862,local,scaleVideo,19403,1
1421762329372,local,transcodeVideo,508,1
1421762330379,local,bitDepthReduction,1006,1
1421762330380,local,videoProvisioner,33805,1
1421762333294,local,scaleVideo,42583,1
1421762333582,local,transcodeVideo,287,1
1421762335086,local,bitDepthReduction,1503,1
1421762335087,local,videoProvisioner,47087,1
1421762355534,local,checkIfAvailable,364,1
1421762358230,local,downloadVideo,2695,1
1421762358230,local,getVideoResource,3061,1
1421762378818,local,scaleVideo,20587,1
1421762381634,local,transcodeVideo,2815,1
1421762382546,local,bitDepthReduction,911,1
1421762382546,local,videoProvisioner,27377,1
1421762425578,local,checkIfAvailable,375,1
1421762426478,local,downloadVideo,898,1
1421762426479,local,getVideoResource,1276,1
1421762430258,local,checkIfAvailable,50,1
1421762431462,local,downloadVideo,1203,1
1421762431462,local,getVideoResource,1256,1
1421762441246,local,scaleVideo,14766,1
1421762441336,local,transcodeVideo,89,1
1421762442633,local,bitDepthReduction,1296,1
1421762442634,local,videoProvisioner,17431,1
1421762456622,local,scaleVideo,25159,1
1421762457522,local,transcodeVideo,899,1
1421762459758,local,bitDepthReduction,2233,1
1421762460618,local,checkIfSubtitlesAvailable,859,1
1421762461690,local,checkIfSubtitlesExists,1071,1
1421762463230,local,getDefaultSubtitle,1538,1
1421762463230,local,getSubtitles,3471,1
1421762464018,local,applySubtitles,787,1
1421762464019,local,videoProvisioner,33814,1
1421762495762,local,checkIfAvailable,523,1
1421762496550,local,downloadVideo,787,1
1421762496551,local,getVideoResource,1314,1
1421762521662,local,checkIfAvailable,6414,1
1421762522337,local,downloadVideo,674,1
1421762522342,local,getVideoResource,7095,1
1421762522625,local,checkIfAvailable,4872,1
1421762522950,local,downloadVideo,325,1
1421762522950,local,getVideoResource,5202,1
1421762525240,local,scaleVideo,28689,1
1421762526361,local,checkIfAvailable,1105,1
1421762526998,local,downloadVideo,635,1
1421762526999,local,getVideoResource,1746,1
1421762527245,local,transcodeVideo,2005,1
1421762534982,local,bitDepthReduction,7736,1
1421762534983,local,videoProvisioner,39747,1
1421762572334,local,scaleVideo,49383,1
1421762573193,local,scaleVideo,50850,1
1421762574451,local,transcodeVideo,2116,1
1421762574720,local,transcodeVideo,1526,1
1421762575503,local,bitDepthReduction,782,1
1421762575504,local,videoProvisioner,60257,1
1421762576334,local,scaleVideo,49334,1
1421762576694,local,bitDepthReduction,2242,1
1421762576702,local,transcodeVideo,367,1
1421762576838,local,checkIfSubtitlesAvailable,142,1
1421762576905,local,checkIfSubtitlesExists,66,1
1421762577267,local,bitDepthReduction,564,1
1421762579250,local,checkIfSubtitlesAvailable,1981,1
1421762584650,local,getDefaultSubtitle,7744,1
1421762584650,local,getSubtitles,7955,1
1421762587872,local,checkIfAvailable,10088,1
1421762588013,local,applySubtitles,3362,1
1421762588013,local,videoProvisioner,70266,1
1421762588060,local,downloadVideo,187,1
1421762588061,local,getVideoResource,10280,1
1421762588818,local,checkIfSubtitlesExists,9567,1
1421762589994,local,getSubtitles,12726,1
1421762592088,local,applySubtitles,2093,1
1421762592088,local,videoProvisioner,66835,1
1421762597994,local,scaleVideo,9932,1
1421762599666,local,transcodeVideo,1671,1
1421762599982,local,bitDepthReduction,315,1
1421762599982,local,videoProvisioner,22201,1
1421762643174,local,checkIfAvailable,361,1
1421762646046,local,downloadVideo,2871,1
1421762646047,local,getVideoResource,3234,1
1421762660158,local,checkIfAvailable,2338,1
1421762660942,local,downloadVideo,783,1
1421762660942,local,getVideoResource,3123,1
1421762670741,local,scaleVideo,24694,1
1421762671162,local,transcodeVideo,420,1
1421762674004,local,bitDepthReduction,2841,1
1421762674005,local,videoProvisioner,31193,1
1421762680070,local,scaleVideo,19127,1
1421762680582,local,transcodeVideo,511,1
1421762681490,local,bitDepthReduction,907,1
1421762681490,local,videoProvisioner,23672,1
1421762697346,local,checkIfAvailable,2004,1
1421762697722,local,downloadVideo,375,1
1421762697722,local,getVideoResource,2380,1
1421762709598,local,checkIfAvailable,1752,1
1421762715014,local,downloadVideo,5415,1
1421762715015,local,getVideoResource,7170,1
1421762723159,local,scaleVideo,25436,1
1421762723420,local,transcodeVideo,260,1
1421762723934,local,bitDepthReduction,513,1
1421762723934,local,videoProvisioner,28593,1
1421762738190,local,scaleVideo,23174,1
1421762738238,local,transcodeVideo,47,1
1421762740002,local,bitDepthReduction,1763,1
1421762740822,local,checkIfSubtitlesAvailable,819,1
1421762744670,local,checkIfSubtitlesExists,3847,1
1421762745930,local,getDefaultSubtitle,1259,1
1421762746578,local,translateSubtitleToLanguage,647,1
1421762746578,local,getSubtitles,6575,1
1421762747310,local,applySubtitles,731,1
1421762747310,local,videoProvisioner,39466,1
1421762826350,local,checkIfAvailable,949,1
1421762827930,local,downloadVideo,1579,1
1421762827931,local,getVideoResource,2531,1
1421762855253,local,checkIfAvailable,2338,1
1421762855717,local,downloadVideo,463,1
1421762855718,local,getVideoResource,2804,1
1421762882614,local,scaleVideo,26895,1
1421762882738,local,transcodeVideo,123,1
1421762884426,local,bitDepthReduction,1687,1
1421762884427,local,videoProvisioner,31513,1
1421762906522,local,scaleVideo,78591,1
1421762907674,local,transcodeVideo,1151,1
1421762908450,local,bitDepthReduction,774,1
1421762908451,local,videoProvisioner,83051,1
1421762940478,local,checkIfAvailable,2521,1
1421762940694,local,downloadVideo,215,1
1421762940694,local,getVideoResource,2737,1
1421763005646,local,scaleVideo,64951,1
1421763006122,local,transcodeVideo,475,1
1421763009070,local,bitDepthReduction,2947,1
1421763009071,local,videoProvisioner,71115,1
1421763066614,local,checkIfAvailable,1090,1
1421763068046,local,downloadVideo,1431,1
1421763068047,local,getVideoResource,2523,1
1421763092130,local,scaleVideo,24083,1
1421763093802,local,transcodeVideo,1671,1
1421763094862,local,bitDepthReduction,1059,1
1421763094862,local,videoProvisioner,29339,1
1421763254806,local,checkIfAvailable,1692,1
1421763258934,local,downloadVideo,4127,1
1421763258935,local,getVideoResource,5821,1
1421763280518,local,scaleVideo,21583,1
1421763281078,local,transcodeVideo,559,1
1421763281534,local,bitDepthReduction,455,1
1421763281535,local,videoProvisioner,28422,1
1421763343282,local,checkIfAvailable,124,1
1421763348526,local,downloadVideo,5243,1
1421763348527,local,getVideoResource,5369,1
1421763356818,local,scaleVideo,8291,1
1421763363350,local,transcodeVideo,6531,1
1421763365350,local,bitDepthReduction,1999,1
1421763365350,local,videoProvisioner,22192,1
1421763514998,local,checkIfAvailable,1757,1
1421763515610,local,downloadVideo,611,1
1421763515610,local,getVideoResource,2370,1
1421763527912,local,checkIfAvailable,2164,1
1421763528369,local,downloadVideo,456,1
1421763528369,local,getVideoResource,2622,1
1421763540917,local,scaleVideo,25306,1
1421763541044,local,checkIfAvailable,276,1
1421763541687,local,transcodeVideo,769,1
1421763543032,local,downloadVideo,1988,1
1421763543032,local,getVideoResource,2270,1
1421763544202,local,bitDepthReduction,2514,1
1421763544202,local,videoProvisioner,30962,1
1421763565486,local,scaleVideo,22453,1
1421763565826,local,transcodeVideo,339,1
1421763565997,local,bitDepthReduction,170,1
1421763565997,local,videoProvisioner,25235,1
1421763596135,local,checkIfAvailable,353,1
1421763596294,local,downloadVideo,158,1
1421763596295,local,getVideoResource,514,1
1421763599976,local,scaleVideo,71606,1
1421763604552,local,transcodeVideo,4576,1
1421763607211,local,scaleVideo,10915,1
1421763607850,local,bitDepthReduction,3297,1
1421763607851,local,videoProvisioner,82105,1
1421763609718,local,bitDepthReduction,1833,1
1421763609720,local,videoProvisioner,13940,1
1421763613566,local,checkIfAvailable,2778,1
1421763613866,local,downloadVideo,299,1
1421763613866,local,getVideoResource,3078,1
1421763627434,local,scaleVideo,13567,1
1421763627810,local,transcodeVideo,375,1
1421763628362,local,bitDepthReduction,551,1
1421763628362,local,videoProvisioner,17574,1
1421763646178,remote,downloadVideo,1392,1
1421763671074,local,checkIfAvailable,5259,1
1421763671118,local,downloadVideo,43,1
1421763671118,local,getVideoResource,5304,1
1421763694218,local,scaleVideo,23099,1
1421763694738,local,transcodeVideo,519,1
1421763695586,local,bitDepthReduction,847,1
1421763696062,local,checkIfSubtitlesAvailable,475,1
1421763698810,local,checkIfSubtitlesExists,2747,1
1421763698946,local,getDefaultSubtitle,135,1
1421763698946,local,getSubtitles,3359,1
1421763702234,local,applySubtitles,3287,1
1421763702234,local,videoProvisioner,36420,1
1421763706074,local,checkIfAvailable,241,1
1421763711414,local,downloadVideo,5339,1
1421763711414,local,getVideoResource,5582,1
1421763728530,local,checkIfAvailable,185,1
1421763731186,local,scaleVideo,19771,1
1421763731616,local,transcodeVideo,429,1
1421763732397,local,bitDepthReduction,780,1
1421763732398,local,videoProvisioner,26566,1
1421763734510,local,downloadVideo,5979,1
1421763734510,local,getVideoResource,6165,1
1421763763118,local,scaleVideo,28607,1
1421763764294,local,transcodeVideo,1175,1
1421763764614,local,bitDepthReduction,319,1
1421763764614,local,videoProvisioner,36270,1
1421772879333,local,checkIfAvailable,2461,1
1421772879337,local,getVideoResource,2465,1
1421772896183,local,scaleVideo,16844,1
1421772898051,local,transcodeVideo,1867,1
1421772899035,local,bitDepthReduction,983,1
1421772899035,local,videoProvisioner,22164,1
1421772919847,local,checkIfAvailable,2955,1
1421772921339,local,downloadVideo,1491,1
1421772921340,local,getVideoResource,4449,1
1421772929954,local,checkIfAvailable,550,1
1421772931867,local,downloadVideo,1912,1
1421772931868,local,getVideoResource,2465,1
1421772941876,local,scaleVideo,20535,1
1421772942715,local,transcodeVideo,838,1
1421772943444,local,bitDepthReduction,728,1
1421772944241,local,checkIfSubtitlesAvailable,795,1
1421772946283,local,checkIfSubtitlesExists,2040,1
1421772947158,local,getDefaultSubtitle,874,1
1421772947577,local,translateSubtitleToLanguage,418,1
1421772947578,local,getSubtitles,4133,1
1421772947929,local,applySubtitles,350,1
1421772947930,local,videoProvisioner,31040,1
1421772955719,local,scaleVideo,23849,1
1421772956263,local,transcodeVideo,543,1
1421772956355,local,bitDepthReduction,91,1
1421772956355,local,videoProvisioner,26953,1
1421772984067,local,checkIfAvailable,2115,1
1421772986207,local,downloadVideo,2139,1
1421772986207,local,getVideoResource,4256,1
1421773008835,local,scaleVideo,22627,1
1421773012019,local,transcodeVideo,3183,1
1421773012375,local,bitDepthReduction,355,1
1421773012376,local,videoProvisioner,30425,1
1421773081359,local,checkIfAvailable,1811,1
1421773081497,local,downloadVideo,137,1
1421773081497,local,getVideoResource,1949,1
1421773083399,local,checkIfAvailable,2599,1
1421773084544,local,downloadVideo,1143,1
1421773084545,local,getVideoResource,3746,1
1421773107686,local,scaleVideo,23140,1
1421773108038,local,transcodeVideo,351,1
1421773108899,local,bitDepthReduction,860,1
1421773108899,local,videoProvisioner,28101,1
1421773136007,local,checkIfAvailable,155,1
1421773138044,local,downloadVideo,2036,1
1421773138045,local,getVideoResource,2194,1
1421773146424,local,scaleVideo,64926,1
1421773148975,local,transcodeVideo,2550,1
1421773151826,local,bitDepthReduction,2850,1
1421773151826,local,videoProvisioner,72279,1
1421773174831,local,scaleVideo,36785,1
1421773176447,local,transcodeVideo,1615,1
1421773178595,local,bitDepthReduction,2147,1
1421773178595,local,videoProvisioner,42745,1
1421772932519,local,checkIfAvailable,592,1
1421772932894,local,downloadVideo,371,1
1421772932895,local,getVideoResource,969,1
1421772956001,local,scaleVideo,23105,1
1421772956077,local,transcodeVideo,75,1
1421772956257,local,bitDepthReduction,179,1
1421772956258,local,videoProvisioner,24333,1
