service videoProvisioner lifetime = 6501
service scaleVideo lifetime = 2382
service videoProvisioner lifetime = 1499
service getVideoResource lifetime = 1498
service downloadVideo lifetime = 491
1421508730191,REDIRECT_SERVICE
1421508731253,local,downloadVideo,1551,1
1421508731253,local,getVideoResource,2558,1
1421508745979,local,scaleVideo,83488,1
1421508748184,local,transcodeVideo,2204,1
1421508750192,REDIRECT_SERVICE
1421508754895,local,bitDepthReduction,6710,1
1421508754896,local,videoProvisioner,93732,1
service videoProvisioner lifetime = 36499
service scaleVideo lifetime = 32383
service videoProvisioner lifetime = 31500
service scaleVideo lifetime = 28940
1421508760195,REDIRECT_SERVICE
1421508764623,local,scaleVideo,36812,1
1421508765556,local,transcodeVideo,932,1
1421508766499,local,checkIfSubtitlesAvailable,298,1
1421508766799,local,scaleVideo,35545,1
1421508767079,local,transcodeVideo,279,1
1421508767200,local,checkIfSubtitlesExists,700,1
1421508767315,local,bitDepthReduction,235,1
1421508767315,local,videoProvisioner,38621,1
1421508767964,local,getDefaultSubtitle,763,1
1421508767964,local,getSubtitles,1764,1
1421508768148,local,applySubtitles,183,1
1421508768148,local,videoProvisioner,44456,1
1421508826600,local,checkIfAvailable,359,1
1421508826660,local,downloadVideo,59,1
1421508826660,local,getVideoResource,420,1
1421508850012,local,scaleVideo,23351,1
1421508850140,local,transcodeVideo,127,1
service videoProvisioner lifetime = 23950
service bitDepthReduction lifetime = 49
1421508851256,local,bitDepthReduction,1115,1
1421508851256,local,videoProvisioner,25016,1
1421508913796,local,checkIfAvailable,13,1
1421508915524,local,downloadVideo,1728,1
1421508915524,local,getVideoResource,1742,1
1421508939628,local,scaleVideo,24103,1
1421508939792,local,transcodeVideo,164,1
service videoProvisioner lifetime = 26408
service bitDepthReduction lifetime = 399
1421508942012,local,bitDepthReduction,2220,1
1421508942012,local,videoProvisioner,28230,1
1421509021084,local,checkIfAvailable,2252,1
1421509021668,local,downloadVideo,583,1
1421509021668,local,getVideoResource,2837,1
service videoProvisioner lifetime = 11359
service scaleVideo lifetime = 8521
1421509031972,local,scaleVideo,10303,1
1421509032040,local,transcodeVideo,67,1
1421509033836,local,bitDepthReduction,1796,1
1421509033836,local,videoProvisioner,15005,1
1421509082024,local,checkIfAvailable,660,1
1421509087596,local,downloadVideo,5571,1
1421509087597,local,getVideoResource,6234,1
service videoProvisioner lifetime = 8827
service scaleVideo lifetime = 2592
1421509090192,REDIRECT_SERVICE
1421509100197,REDIRECT_SERVICE
1421509110194,REDIRECT_SERVICE
1421509110940,local,scaleVideo,23342,1
1421509112296,local,transcodeVideo,1355,1
1421509112424,local,bitDepthReduction,127,1
1421509112424,local,videoProvisioner,31061,1
1421509190184,local,checkIfAvailable,1273,1
1421509192070,local,checkIfAvailable,656,1
1421509192310,local,downloadVideo,2125,1
1421509192311,local,getVideoResource,3400,1
1421509193017,local,downloadVideo,946,1
1421509193017,local,getVideoResource,1604,1
service videoProvisioner lifetime = 21280
service videoProvisioner lifetime = 18781
service scaleVideo lifetime = 17881
service scaleVideo lifetime = 17175
1421509212299,local,checkIfAvailable,875,1
1421509213049,local,downloadVideo,749,1
1421509213050,local,getVideoResource,1627,1
1421509220312,local,scaleVideo,28000,1
1421509220420,local,scaleVideo,27402,1
1421509222397,local,transcodeVideo,1976,1
1421509222868,local,transcodeVideo,2555,1
1421509223847,local,bitDepthReduction,1449,1
1421509223847,local,videoProvisioner,32435,1
1421509224802,local,bitDepthReduction,1933,1
1421509224803,local,videoProvisioner,35893,1
1421509230192,REDIRECT_SERVICE
service videoProvisioner lifetime = 28768
service scaleVideo lifetime = 27143
1421509240192,REDIRECT_SERVICE
1421509250197,REDIRECT_SERVICE
service videoProvisioner lifetime = 58767
service scaleVideo lifetime = 57139
1421509294420,local,scaleVideo,81369,1
1421509295012,local,transcodeVideo,592,1
1421509298232,local,bitDepthReduction,3219,1
1421509298476,local,checkIfSubtitlesAvailable,243,1
1421509299884,local,checkIfSubtitlesExists,1408,1
service videoProvisioner lifetime = 88767
service getSubtitles lifetime = 1958
service getDefaultSubtitle lifetime = 305
1421509300744,local,getDefaultSubtitle,859,1
1421509300744,local,getSubtitles,2512,1
1421509301528,local,applySubtitles,783,1
1421509301528,local,videoProvisioner,90105,1
1421509405924,local,checkIfAvailable,626,1
1421509406408,local,downloadVideo,483,1
1421509406408,local,getVideoResource,1111,1
service videoProvisioner lifetime = 14893
service scaleVideo lifetime = 13782
service videoProvisioner lifetime = 44894
service scaleVideo lifetime = 43782
service videoProvisioner lifetime = 74898
service scaleVideo lifetime = 73787
1421509486224,local,scaleVideo,79815,1
1421509487524,local,transcodeVideo,1300,1
1421509487572,local,bitDepthReduction,47,1
1421509487572,local,videoProvisioner,82275,1
1421509507488,local,checkIfAvailable,850,1
1421509509936,local,downloadVideo,2447,1
1421509509936,local,getVideoResource,3298,1
service videoProvisioner lifetime = 3560
service scaleVideo lifetime = 260
1421509533796,local,scaleVideo,23859,1
1421509536064,local,transcodeVideo,2267,1
1421509536224,local,bitDepthReduction,159,1
1421509536224,local,videoProvisioner,29587,1
1421509540191,REDIRECT_SERVICE
1421509550192,REDIRECT_SERVICE
1421509560192,REDIRECT_SERVICE
1421509580240,local,checkIfAvailable,1033,1
1421509581288,local,downloadVideo,1048,1
1421509581288,local,getVideoResource,2082,1
1421509581974,local,checkIfAvailable,264,1
1421509582559,local,downloadVideo,584,1
1421509582560,local,getVideoResource,851,1
1421509595244,local,scaleVideo,13955,1
1421509596559,local,transcodeVideo,1314,1
1421509596767,local,bitDepthReduction,207,1
1421509596768,local,videoProvisioner,17562,1
service videoProvisioner lifetime = 18481
service scaleVideo lifetime = 17630
1421509606348,local,scaleVideo,23788,1
1421509607104,local,transcodeVideo,755,1
1421509608200,local,bitDepthReduction,1095,1
1421509608200,local,videoProvisioner,26491,1
1421509698604,remote,downloadVideo,1238,1
1421509707380,local,checkIfAvailable,1805,1
1421509707984,local,downloadVideo,604,1
1421509707984,local,getVideoResource,2409,1
1421509713755,local,checkIfAvailable,1923,1
1421509714119,local,downloadVideo,363,1
1421509714120,local,getVideoResource,2289,1
service videoProvisioner lifetime = 14616
service scaleVideo lifetime = 12206
service videoProvisioner lifetime = 8360
service scaleVideo lifetime = 6071
1421509730165,local,scaleVideo,22180,1
1421509730289,local,transcodeVideo,122,1
1421509732043,local,bitDepthReduction,1754,1
1421509732920,local,checkIfSubtitlesAvailable,875,1
1421509733179,local,checkIfSubtitlesExists,258,1
1421509733403,local,getDefaultSubtitle,223,1
1421509733404,local,getSubtitles,1360,1
1421509733953,local,applySubtitles,548,1
1421509733954,local,videoProvisioner,28380,1
1421509742656,local,scaleVideo,28536,1
1421509742808,remote,transcodeVideo,2012,1
1421509746384,local,transcodeVideo,3727,1
1421509749432,local,bitDepthReduction,3047,1
1421509749432,local,videoProvisioner,37601,1
1421509750193,REDIRECT_SERVICE
1421509750684,local,checkIfAvailable,55,1
1421509750684,local,getVideoResource,55,1
1421509760194,REDIRECT_SERVICE
1421509761202,local,checkIfAvailable,563,1
1421509762274,local,downloadVideo,1071,1
1421509762274,local,getVideoResource,1636,1
1421509770200,REDIRECT_SERVICE
1421509776580,local,scaleVideo,25895,1
1421509777759,local,transcodeVideo,1178,1
1421509777984,local,bitDepthReduction,224,1
1421509777992,remote,videoProvisioner,27363,1
service videoProvisioner lifetime = 19553
service scaleVideo lifetime = 17916
1421509786032,local,scaleVideo,23757,1
1421509786253,local,checkIfAvailable,1853,1
1421509786695,local,downloadVideo,441,1
1421509786695,local,getVideoResource,2296,1
1421509787660,local,transcodeVideo,1627,1
1421509788739,local,bitDepthReduction,1078,1
1421509789280,local,checkIfSubtitlesAvailable,539,1
1421509790192,ADD_SELFLET
1421509799269,local,checkIfSubtitlesExists,9988,1
1421509799563,local,getDefaultSubtitle,293,1
1421509799564,local,getSubtitles,10824,1
1421509800192,REDIRECT_SERVICE
1421509800912,local,applySubtitles,1347,1
1421509800912,local,videoProvisioner,40274,1
service videoProvisioner lifetime = 25793
service scaleVideo lifetime = 23499
1421509810205,REDIRECT_SERVICE
1421509812836,local,scaleVideo,26140,1
1421509813512,local,transcodeVideo,675,1
1421509815692,local,bitDepthReduction,2179,1
1421509815692,local,videoProvisioner,31294,1
1421509820193,REDIRECT_SERVICE
1421509830193,REDIRECT_SERVICE
1421509832568,local,checkIfAvailable,624,1
1421509832796,local,downloadVideo,227,1
1421509832796,local,getVideoResource,853,1
service videoProvisioner lifetime = 8247
service scaleVideo lifetime = 7393
1421509850208,local,checkIfAvailable,747,1
1421509850424,local,downloadVideo,215,1
1421509850425,local,getVideoResource,965,1
1421509859164,local,scaleVideo,26367,1
1421509859616,local,transcodeVideo,451,1
1421509859878,local,bitDepthReduction,261,1
1421509859878,local,videoProvisioner,27935,1
service videoProvisioner lifetime = 20731
service scaleVideo lifetime = 19765
1421509870560,local,scaleVideo,20134,1
1421509871192,local,transcodeVideo,632,1
1421509871952,local,bitDepthReduction,759,1
1421509871952,local,videoProvisioner,22493,1
1421510070012,local,checkIfAvailable,336,1
1421510072632,local,downloadVideo,2619,1
1421510072632,local,getVideoResource,2956,1
service videoProvisioner lifetime = 10515
service scaleVideo lifetime = 7557
1421510082785,local,checkIfAvailable,1851,1
1421510085046,local,downloadVideo,2260,1
1421510085047,local,getVideoResource,4113,1
1421510094907,local,scaleVideo,22274,1
1421510095396,local,transcodeVideo,488,1
1421510095894,local,bitDepthReduction,497,1
1421510095895,remote,videoProvisioner,26220,1
1421510097227,local,checkIfAvailable,31,1
1421510104897,local,downloadVideo,7670,1
1421510104897,local,getVideoResource,7702,1
service videoProvisioner lifetime = 29257
service scaleVideo lifetime = 25147
service videoProvisioner lifetime = 13000
service scaleVideo lifetime = 5297
1421510110194,REDIRECT_SERVICE
1421510111098,local,scaleVideo,26050,1
1421510115864,local,transcodeVideo,4765,1
1421510119228,local,bitDepthReduction,3363,1
1421510119228,remote,videoProvisioner,38294,1
1421510120200,REDIRECT_SERVICE
1421510125600,local,scaleVideo,20702,1
1421510127652,local,bitDepthReduction,1491,1
1421510127652,local,videoProvisioner,30457,1
1421510130193,REDIRECT_SERVICE
1421510133688,local,checkIfAvailable,209,1
1421510134192,local,downloadVideo,504,1
1421510134192,local,getVideoResource,714,1
service videoProvisioner lifetime = 6712
service scaleVideo lifetime = 6000
1421510140193,REDIRECT_SERVICE
1421510161308,local,scaleVideo,27115,1
1421510161412,local,transcodeVideo,103,1
1421510161548,local,bitDepthReduction,135,1
1421510161548,local,videoProvisioner,28070,1
1421510169916,local,checkIfAvailable,149,1
1421510170124,local,downloadVideo,208,1
1421510170124,local,getVideoResource,358,1
service videoProvisioner lifetime = 425
service scaleVideo lifetime = 67
1421510175296,local,checkIfAvailable,524,1
1421510176664,local,downloadVideo,1366,1
1421510176665,local,getVideoResource,1894,1
1421510180193,CHANGE_SERVICE_IMPLEMENTATION
1421510190192,CHANGE_SERVICE_IMPLEMENTATION
1421510195140,local,scaleVideo,25015,1
1421510197802,local,transcodeVideo,2661,1
service videoProvisioner lifetime = 30425
service videoProvisioner lifetime = 25422
service scaleVideo lifetime = 23528
service bitDepthReduction lifetime = 2390
1421510200192,CHANGE_SERVICE_IMPLEMENTATION
1421510202109,local,bitDepthReduction,4306,1
1421510202661,local,checkIfSubtitlesAvailable,550,1
1421510203422,local,checkIfSubtitlesExists,760,1
1421510203886,local,getDefaultSubtitle,462,1
1421510206459,local,translateSubtitleToLanguage,2573,1
1421510206460,local,getSubtitles,4350,1
1421510206586,local,applySubtitles,125,1
1421510206587,local,videoProvisioner,36821,1
1421510210194,REDIRECT_SERVICE
1421510213939,local,checkIfAvailable,1632,1
1421510215346,local,downloadVideo,1406,1
1421510215347,local,getVideoResource,3041,1
1421510216608,remote,checkIfAvailable,1788,1
1421510217977,local,checkIfAvailable,662,1
1421510218189,local,downloadVideo,210,1
1421510218190,local,getVideoResource,878,1
1421510220194,REDIRECT_SERVICE
service videoProvisioner lifetime = 55420
service scaleVideo lifetime = 53527
service videoProvisioner lifetime = 17886
service scaleVideo lifetime = 14844
service videoProvisioner lifetime = 12881
service scaleVideo lifetime = 12001
1421510230201,REDIRECT_SERVICE
1421510241171,local,scaleVideo,22980,1
1421510245106,local,transcodeVideo,3934,1
1421510245759,local,bitDepthReduction,651,1
1421510245760,local,videoProvisioner,28449,1
1421510246270,local,checkIfAvailable,2678,1
1421510250193,REDIRECT_SERVICE
1421510252891,local,downloadVideo,6619,1
1421510252892,local,getVideoResource,9306,1
service videoProvisioner lifetime = 85420
service scaleVideo lifetime = 83528
service videoProvisioner lifetime = 47887
service scaleVideo lifetime = 44845
service videoProvisioner lifetime = 16608
service scaleVideo lifetime = 7302
1421510260193,REDIRECT_SERVICE
1421510264724,local,scaleVideo,49376,1
1421510265557,local,scaleVideo,88892,1
1421510265655,local,transcodeVideo,97,1
1421510265775,local,bitDepthReduction,119,1
1421510265776,local,videoProvisioner,91006,1
1421510265924,local,transcodeVideo,1199,1
1421510267615,local,bitDepthReduction,1690,1
1421510267616,local,videoProvisioner,55310,1
1421510270193,REDIRECT_SERVICE
1421510278132,local,scaleVideo,25240,1
1421510278180,local,transcodeVideo,47,1
1421510280199,REDIRECT_SERVICE
1421510280708,local,bitDepthReduction,2528,1
1421510281676,local,checkIfSubtitlesAvailable,967,1
1421510286632,local,checkIfSubtitlesExists,4955,1
1421510287232,local,getDefaultSubtitle,599,1
1421510287232,local,getSubtitles,6524,1
1421510288324,local,applySubtitles,1091,1
1421510288324,local,videoProvisioner,44739,1
1421510290193,REDIRECT_SERVICE
1421510300193,REDIRECT_SERVICE
1421510300404,local,checkIfAvailable,1767,1
1421510300820,local,downloadVideo,416,1
1421510300820,local,getVideoResource,2184,1
1421510310193,REDIRECT_SERVICE
1421510312888,local,scaleVideo,12067,1
1421510313404,local,transcodeVideo,516,1
1421510313844,local,bitDepthReduction,439,1
1421510313844,local,videoProvisioner,15208,1
1421510353868,local,checkIfAvailable,180,1
1421510355220,local,downloadVideo,1352,1
1421510355220,local,getVideoResource,1533,1
1421510378324,local,scaleVideo,23103,1
1421510378568,local,transcodeVideo,243,1
1421510379028,local,bitDepthReduction,460,1
1421510379028,local,videoProvisioner,25341,1
1421510396564,local,checkIfAvailable,4087,1
1421510396564,local,getVideoResource,4088,1
1421510400198,REDIRECT_SERVICE
service videoProvisioner lifetime = 17721
service scaleVideo lifetime = 13634
1421510410198,REDIRECT_SERVICE
1421510420193,REDIRECT_SERVICE
1421510421424,local,scaleVideo,24859,1
1421510423352,local,transcodeVideo,1927,1
1421510424740,local,bitDepthReduction,1388,1
1421510424740,local,videoProvisioner,32264,1
1421510430192,ADD_SELFLET
1421510440191,REDIRECT_SERVICE
1421510450191,REDIRECT_SERVICE
1421510512068,local,checkIfAvailable,728,1
1421510515199,local,checkIfAvailable,105,1
1421510515415,local,downloadVideo,3346,1
1421510515415,local,getVideoResource,4076,1
1421510515472,local,downloadVideo,272,1
1421510515473,local,getVideoResource,380,1
service videoProvisioner lifetime = 18852
service videoProvisioner lifetime = 15099
service scaleVideo lifetime = 14777
service scaleVideo lifetime = 14720
1421510541024,local,scaleVideo,25551,1
1421510542450,local,scaleVideo,27035,1
1421510542577,local,transcodeVideo,126,1
1421510542683,local,bitDepthReduction,105,1
1421510542683,local,videoProvisioner,31344,1
1421510543824,local,transcodeVideo,2799,1
1421510545672,local,bitDepthReduction,1847,1
1421510545672,local,videoProvisioner,30579,1
1421510555676,local,checkIfAvailable,545,1
1421510556192,local,downloadVideo,515,1
1421510556192,local,getVideoResource,1062,1
service videoProvisioner lifetime = 5060
service scaleVideo lifetime = 3998
1421510578804,local,scaleVideo,22611,1
1421510578976,local,transcodeVideo,171,1
1421510580852,local,bitDepthReduction,1875,1
1421510580852,local,videoProvisioner,25722,1
1421510669108,local,checkIfAvailable,121,1
1421510669948,local,downloadVideo,840,1
1421510669948,local,getVideoResource,962,1
1421510674143,local,checkIfAvailable,1403,1
1421510675348,local,downloadVideo,1203,1
1421510675349,local,getVideoResource,2610,1
service videoProvisioner lifetime = 11204
service scaleVideo lifetime = 10243
service videoProvisioner lifetime = 7453
service scaleVideo lifetime = 4842
1421510689483,local,checkIfAvailable,1721,1
1421510692986,local,downloadVideo,3502,1
1421510692987,local,getVideoResource,5228,1
1421510694579,local,checkIfAvailable,3065,1
1421510698951,local,downloadVideo,4371,1
1421510698951,local,getVideoResource,7439,1
1421510707842,local,scaleVideo,32492,1
1421510709744,local,scaleVideo,39795,1
service videoProvisioner lifetime = 41204
service videoProvisioner lifetime = 37453
service videoProvisioner lifetime = 22434
service videoProvisioner lifetime = 18680
service scaleVideo lifetime = 17204
service scaleVideo lifetime = 11241
service transcodeVideo lifetime = 2349
service transcodeVideo lifetime = 448
1421510712798,local,transcodeVideo,3053,1
1421510713842,local,bitDepthReduction,1044,1
1421510713844,local,videoProvisioner,44858,1
1421510714049,local,transcodeVideo,6205,1
1421510715657,local,bitDepthReduction,1607,1
1421510715658,local,videoProvisioner,42919,1
1421510720194,REDIRECT_SERVICE
1421510730193,REDIRECT_SERVICE
1421510730356,local,scaleVideo,31404,1
1421510734601,local,bitDepthReduction,2222,1
1421510734601,local,videoProvisioner,43089,1
service videoProvisioner lifetime = 52432
service scaleVideo lifetime = 47203
1421510755092,local,scaleVideo,62104,1
1421510755376,local,transcodeVideo,283,1
1421510755848,local,bitDepthReduction,472,1
1421510755849,local,videoProvisioner,68091,1
1421510761848,remote,transcodeVideo,559,1
1421510899700,local,checkIfAvailable,1743,1
1421510901456,local,downloadVideo,1755,1
1421510901456,local,getVideoResource,3500,1
1421510920008,local,checkIfAvailable,782,1
service videoProvisioner lifetime = 22235
service scaleVideo lifetime = 18743
service videoProvisioner lifetime = 976
service getVideoResource lifetime = 976
service downloadVideo lifetime = 192
1421510924233,local,scaleVideo,22776,1
1421510925156,local,transcodeVideo,922,1
1421510925765,local,bitDepthReduction,607,1
1421510925899,local,checkIfSubtitlesAvailable,132,1
1421510926031,local,checkIfSubtitlesExists,131,1
1421510926104,local,getDefaultSubtitle,72,1
1421510926104,local,getSubtitles,338,1
1421510926304,local,applySubtitles,199,1
1421510926304,local,videoProvisioner,28348,1
1421510926434,local,downloadVideo,6425,1
1421510926434,local,getVideoResource,7209,1
1421510940192,REDIRECT_SERVICE
service videoProvisioner lifetime = 30966
service scaleVideo lifetime = 23761
1421510950195,REDIRECT_SERVICE
1421510950812,local,scaleVideo,24377,1
1421510950952,local,transcodeVideo,139,1
1421510951296,local,bitDepthReduction,343,1
1421510951296,local,videoProvisioner,32071,1
1421510974720,local,checkIfAvailable,439,1
1421510974832,local,downloadVideo,112,1
1421510974832,local,getVideoResource,552,1
service videoProvisioner lifetime = 5910
service scaleVideo lifetime = 5359
1421510994432,local,scaleVideo,19600,1
1421510994788,local,transcodeVideo,356,1
1421510995272,local,bitDepthReduction,484,1
1421510995720,local,checkIfSubtitlesAvailable,447,1
1421510996096,local,checkIfSubtitlesExists,376,1
1421510997424,local,getDefaultSubtitle,1328,1
1421510997424,local,getSubtitles,2152,1
1421510999032,local,applySubtitles,1607,1
1421510999032,local,videoProvisioner,24752,1
1421511000193,REDIRECT_SERVICE
1421511010242,REDIRECT_SERVICE
1421511020199,REDIRECT_SERVICE
1421511069716,local,checkIfAvailable,344,1
service videoProvisioner lifetime = 819
service getVideoResource lifetime = 819
service downloadVideo lifetime = 474
1421511070272,local,downloadVideo,555,1
1421511070272,local,getVideoResource,901,1
1421511089864,local,scaleVideo,19591,1
1421511091500,local,transcodeVideo,1635,1
1421511092652,local,bitDepthReduction,1151,1
1421511093136,local,checkIfSubtitlesAvailable,483,1
1421511093200,local,checkIfSubtitlesExists,64,1
1421511095112,local,getDefaultSubtitle,1912,1
1421511096848,local,translateSubtitleToLanguage,1735,1
1421511096848,local,getSubtitles,4195,1
1421511097196,local,applySubtitles,347,1
1421511097196,local,videoProvisioner,27825,1
1421511100193,REDIRECT_SERVICE
1421511110193,REDIRECT_SERVICE
1421511120193,REDIRECT_SERVICE
1421511144860,local,checkIfAvailable,4172,1
1421511145892,local,downloadVideo,1031,1
1421511145892,local,getVideoResource,5205,1
1421511150201,REDIRECT_SERVICE
service videoProvisioner lifetime = 19503
service scaleVideo lifetime = 14298
1421511160194,REDIRECT_SERVICE
1421511162728,local,scaleVideo,16835,1
1421511162776,local,transcodeVideo,47,1
1421511163360,local,bitDepthReduction,584,1
1421511163504,local,checkIfSubtitlesAvailable,143,1
1421511165188,local,checkIfSubtitlesExists,1684,1
1421511167828,local,getDefaultSubtitle,2639,1
1421511167940,local,translateSubtitleToLanguage,111,1
1421511167940,local,getSubtitles,4580,1
1421511167996,local,applySubtitles,55,1
1421511167996,local,videoProvisioner,27309,1
1421511170193,REDIRECT_SERVICE
1421511180192,REDIRECT_SERVICE
1421511190193,REDIRECT_SERVICE
1421511369448,local,checkIfAvailable,2296,1
service videoProvisioner lifetime = 3038
service getVideoResource lifetime = 3039
service downloadVideo lifetime = 743
1421511372796,local,downloadVideo,3348,1
1421511372796,local,getVideoResource,5644,1
1421511394137,local,checkIfAvailable,4464,1
1421511395113,local,downloadVideo,975,1
1421511395114,local,getVideoResource,5442,1
1421511399392,local,scaleVideo,26595,1
1421511399932,local,transcodeVideo,539,1
service videoProvisioner lifetime = 33039
service videoProvisioner lifetime = 10520
service scaleVideo lifetime = 5077
service bitDepthReduction lifetime = 260
1421511400193,REDIRECT_SERVICE
1421511402464,local,bitDepthReduction,2531,1
1421511402465,local,videoProvisioner,35313,1
1421511410193,REDIRECT_SERVICE
1421511417975,local,checkIfAvailable,4528,1
1421511418172,local,scaleVideo,23057,1
1421511419893,local,transcodeVideo,1720,1
1421511419932,local,downloadVideo,1955,1
1421511419932,local,getVideoResource,6486,1
1421511420193,REDIRECT_SERVICE
1421511424395,local,bitDepthReduction,4501,1
1421511424395,local,videoProvisioner,34723,1
service videoProvisioner lifetime = 16745
service scaleVideo lifetime = 10257
1421511430192,REDIRECT_SERVICE
1421511440192,REDIRECT_SERVICE
1421511442796,local,scaleVideo,22863,1
1421511443560,local,transcodeVideo,763,1
1421511443764,local,bitDepthReduction,203,1
1421511443764,local,videoProvisioner,30319,1
1421511469312,local,checkIfAvailable,815,1
1421511470060,local,downloadVideo,748,1
1421511470060,local,getVideoResource,1564,1
1421511476052,local,checkIfAvailable,44,1
1421511477668,local,downloadVideo,1615,1
1421511477669,local,getVideoResource,1662,1
service videoProvisioner lifetime = 21695
service scaleVideo lifetime = 20139
service videoProvisioner lifetime = 14193
service scaleVideo lifetime = 12531
1421511501769,local,scaleVideo,24100,1
1421511502168,local,transcodeVideo,399,1
1421511502605,local,bitDepthReduction,436,1
1421511502606,local,videoProvisioner,26599,1
service videoProvisioner lifetime = 51695
service scaleVideo lifetime = 50134
1421511527238,local,checkIfAvailable,3682,1
1421511527281,local,downloadVideo,42,1
1421511527282,local,getVideoResource,3727,1
1421511530193,REDIRECT_SERVICE
1421511532665,local,scaleVideo,62604,1
1421511532936,local,transcodeVideo,270,1
1421511533681,local,bitDepthReduction,744,1
1421511533681,local,videoProvisioner,65185,1
1421511540193,REDIRECT_SERVICE
service videoProvisioner lifetime = 26636
service scaleVideo lifetime = 22914
1421511550195,REDIRECT_SERVICE
1421511552252,local,scaleVideo,24970,1
1421511552344,local,transcodeVideo,91,1
1421511553224,local,bitDepthReduction,880,1
1421511553224,local,videoProvisioner,29669,1
1421511606480,local,checkIfAvailable,1603,1
1421511607608,local,downloadVideo,1128,1
1421511607608,local,getVideoResource,2731,1
service videoProvisioner lifetime = 5314
service scaleVideo lifetime = 2585
1421511616237,local,checkIfAvailable,3853,1
1421511617235,local,downloadVideo,997,1
1421511617235,local,getVideoResource,4852,1
1421511620193,REDIRECT_SERVICE
1421511630192,REDIRECT_SERVICE
1421511633257,local,scaleVideo,25648,1
1421511633788,local,transcodeVideo,531,1
1421511634306,local,bitDepthReduction,518,1
1421511634307,local,videoProvisioner,29431,1
1421511638528,local,scaleVideo,21292,1
1421511638704,local,transcodeVideo,175,1
service videoProvisioner lifetime = 27807
service bitDepthReduction lifetime = 1483
1421511640193,REDIRECT_SERVICE
1421511642148,local,bitDepthReduction,3440,1
1421511642148,local,videoProvisioner,29765,1
1421511700199,ADD_SELFLET
1421511780276,local,checkIfAvailable,235,1
1421511780812,local,downloadVideo,536,1
1421511780812,local,getVideoResource,772,1
1421511785668,local,checkIfAvailable,623,1
1421511785669,local,getVideoResource,625,1
service videoProvisioner lifetime = 10157
service scaleVideo lifetime = 9386
service videoProvisioner lifetime = 5155
service scaleVideo lifetime = 4529
1421511796744,local,scaleVideo,11074,1
1421511796956,local,transcodeVideo,211,1
1421511797541,local,bitDepthReduction,584,1
1421511797541,local,videoProvisioner,12497,1
1421511805288,local,scaleVideo,24475,1
1421511809216,local,transcodeVideo,3928,1
1421511810192,REDIRECT_SERVICE
1421511811056,local,bitDepthReduction,1840,1
1421511815096,local,checkIfSubtitlesAvailable,4039,1
1421511815752,local,checkIfSubtitlesExists,656,1
1421511815864,local,getDefaultSubtitle,112,1
1421511815864,local,getSubtitles,4808,1
1421511815992,local,applySubtitles,128,1
1421511815992,local,videoProvisioner,35952,1
1421511820192,REDIRECT_SERVICE
1421511830192,REDIRECT_SERVICE
1421511836620,local,checkIfAvailable,1527,1
1421511837244,local,downloadVideo,623,1
1421511837244,local,getVideoResource,2152,1
1421511840192,REDIRECT_SERVICE
service videoProvisioner lifetime = 15098
service scaleVideo lifetime = 12945
1421511862376,local,scaleVideo,25131,1
1421511863892,local,transcodeVideo,1516,1
1421511864868,local,bitDepthReduction,975,1
1421511864868,local,videoProvisioner,29776,1
1421511895148,local,checkIfAvailable,1252,1
1421511896152,local,downloadVideo,1003,1
1421511896152,local,getVideoResource,2256,1
service videoProvisioner lifetime = 16295
service scaleVideo lifetime = 14038
1421511917545,local,checkIfAvailable,3630,1
1421511917974,local,downloadVideo,428,1
1421511917975,local,getVideoResource,4061,1
1421511919710,local,scaleVideo,23557,1
1421511920169,local,transcodeVideo,458,1
1421511920192,REDIRECT_SERVICE
1421511921872,local,bitDepthReduction,1702,1
1421511923116,local,checkIfSubtitlesAvailable,1242,1
1421511924607,local,checkIfSubtitlesExists,1490,1
1421511924901,local,getDefaultSubtitle,293,1
1421511924902,local,getSubtitles,3029,1
1421511925253,local,applySubtitles,351,1
1421511925254,local,videoProvisioner,31359,1
1421511930193,REDIRECT_SERVICE
1421511932606,local,checkIfAvailable,1174,1
1421511933292,local,downloadVideo,685,1
1421511933293,local,getVideoResource,1862,1
1421511939596,local,scaleVideo,21621,1
service videoProvisioner lifetime = 26276
service videoProvisioner lifetime = 8760
service scaleVideo lifetime = 6898
service transcodeVideo lifetime = 594
1421511940195,REDIRECT_SERVICE
1421511941384,local,transcodeVideo,1787,1
1421511943524,local,bitDepthReduction,2139,1
1421511943524,local,videoProvisioner,29610,1
1421511955832,local,scaleVideo,22539,1
1421511955912,local,transcodeVideo,80,1
1421511956264,local,bitDepthReduction,352,1
1421511956264,local,videoProvisioner,24833,1
1421511962552,local,checkIfAvailable,1093,1
1421511963720,local,downloadVideo,1167,1
1421511963720,local,getVideoResource,2262,1
service videoProvisioner lifetime = 8732
service scaleVideo lifetime = 6470
1421511986324,local,scaleVideo,22603,1
1421511989112,local,transcodeVideo,2787,1
1421511989264,local,bitDepthReduction,152,1
1421511989264,local,videoProvisioner,27806,1
1421511990192,REDIRECT_SERVICE
1421511997116,local,checkIfAvailable,1876,1
1421511999144,local,downloadVideo,2028,1
1421511999144,local,getVideoResource,3904,1
service videoProvisioner lifetime = 4951
service scaleVideo lifetime = 1047
1421512000194,REDIRECT_SERVICE
1421512010193,REDIRECT_SERVICE
1421512026540,local,scaleVideo,27395,1
