timestamp,selfletID,service,numberOfReqs 
1421774772788, 3, videoProvisioner, 1
1421774782273, 4, videoProvisioner, 1
1421774792267, 4, videoProvisioner, 1
1421774802268, 4, videoProvisioner, 1
1421774812270, 2, videoProvisioner, 1
1421774822271, 4, videoProvisioner, 1
1421774832272, 2, videoProvisioner, 1
1421774842273, 4, videoProvisioner, 1
1421774852275, 3, videoProvisioner, 1
1421774862276, 2, videoProvisioner, 1
1421774872277, 4, videoProvisioner, 1
1421774882279, 3, videoProvisioner, 1
1421774892279, 3, videoProvisioner, 1
1421774902281, 3, videoProvisioner, 1
1421774912282, 2, videoProvisioner, 1
1421774922283, 4, videoProvisioner, 1
1421774932284, 2, videoProvisioner, 1
1421774942285, 4, videoProvisioner, 1
1421774952286, 2, videoProvisioner, 1
1421774962288, 3, videoProvisioner, 1
1421774972289, 3, videoProvisioner, 1
1421774982290, 4, videoProvisioner, 1
1421774992291, 2, videoProvisioner, 1
1421775002293, 4, videoProvisioner, 1
1421775012294, 4, videoProvisioner, 1
1421775022295, 3, videoProvisioner, 1
1421775032296, 2, videoProvisioner, 1
1421775042297, 2, videoProvisioner, 1
1421775052299, 4, videoProvisioner, 1
1421775062299, 4, videoProvisioner, 1
1421775072301, 3, videoProvisioner, 1
1421775082302, 3, videoProvisioner, 1
1421775088969, 3, videoProvisioner, 1
1421775095637, 2, videoProvisioner, 1
1421775102304, 3, videoProvisioner, 1
1421775108971, 4, videoProvisioner, 1
1421775115638, 4, videoProvisioner, 1
1421775122306, 2, videoProvisioner, 1
1421775128973, 7, videoProvisioner, 1
1421775135639, 5, videoProvisioner, 1
1421775142307, 7, videoProvisioner, 1
1421775148974, 6, videoProvisioner, 1
1421775155642, 3, videoProvisioner, 1
1421775162309, 6, videoProvisioner, 1
1421775168976, 3, videoProvisioner, 1
1421775175644, 6, videoProvisioner, 1
1421775182310, 7, videoProvisioner, 1
1421775188978, 7, videoProvisioner, 1
1421775195644, 2, videoProvisioner, 1
1421775202312, 5, videoProvisioner, 1
1421775208979, 5, videoProvisioner, 1
1421775215646, 3, videoProvisioner, 1
1421775222313, 3, videoProvisioner, 1
1421775228981, 3, videoProvisioner, 1
1421775235648, 7, videoProvisioner, 1
1421775242315, 7, videoProvisioner, 1
1421775248983, 7, videoProvisioner, 1
1421775255650, 2, videoProvisioner, 1
1421775262317, 5, videoProvisioner, 1
1421775268984, 7, videoProvisioner, 1
1421775275652, 4, videoProvisioner, 1
1421775282318, 6, videoProvisioner, 1
1421775288986, 4, videoProvisioner, 1
1421775295654, 3, videoProvisioner, 1
1421775302321, 7, videoProvisioner, 1
1421775308988, 5, videoProvisioner, 1
1421775315655, 7, videoProvisioner, 1
1421775322322, 6, videoProvisioner, 1
1421775328990, 2, videoProvisioner, 1
1421775335657, 6, videoProvisioner, 1
1421775342324, 7, videoProvisioner, 1
1421775348991, 2, videoProvisioner, 1
1421775355658, 7, videoProvisioner, 1
1421775362325, 6, videoProvisioner, 1
1421775368993, 2, videoProvisioner, 1
1421775375660, 6, videoProvisioner, 1
1421775380661, 4, videoProvisioner, 1
1421775385663, 5, videoProvisioner, 1
1421775390663, 6, videoProvisioner, 1
1421775395665, 3, videoProvisioner, 1
1421775400666, 2, videoProvisioner, 1
1421775405668, 6, videoProvisioner, 1
1421775410668, 6, videoProvisioner, 1
1421775415670, 4, videoProvisioner, 1
1421775420670, 3, videoProvisioner, 1
1421775425673, 3, videoProvisioner, 1
1421775430674, 2, videoProvisioner, 1
1421775435674, 7, videoProvisioner, 1
1421775440676, 8, videoProvisioner, 1
1421775445677, 7, videoProvisioner, 1
1421775450678, 7, videoProvisioner, 1
1421775455680, 4, videoProvisioner, 1
1421775460681, 6, videoProvisioner, 1
1421775465682, 3, videoProvisioner, 1
1421775470683, 8, videoProvisioner, 1
1421775475684, 2, videoProvisioner, 1
1421775480685, 6, videoProvisioner, 1
1421775485687, 5, videoProvisioner, 1
1421775490688, 5, videoProvisioner, 1
1421775495689, 2, videoProvisioner, 1
1421775500690, 5, videoProvisioner, 1
1421775505692, 8, videoProvisioner, 1
1421775510693, 3, videoProvisioner, 1
1421775515694, 2, videoProvisioner, 1
1421775520695, 4, videoProvisioner, 1
1421775525696, 8, videoProvisioner, 1
1421775530698, 6, videoProvisioner, 1
1421775535699, 7, videoProvisioner, 1
1421775540700, 8, videoProvisioner, 1
