timestamp,reqType,service,rt,numberOfReqs 
1421505009624,local,bitDepthReduction,1371,1
1421505009625,local,videoProvisioner,32742,1
1421505018226,local,scaleVideo,23439,1
1421505018614,local,transcodeVideo,387,1
1421505019638,local,bitDepthReduction,1023,1
1421505019638,local,videoProvisioner,27747,1
1421505098186,local,checkIfAvailable,1244,1
1421505099050,local,downloadVideo,863,1
1421505099050,local,getVideoResource,2108,1
1421505120728,local,scaleVideo,21677,1
1421505121300,local,transcodeVideo,571,1
1421505122406,local,checkIfAvailable,2951,1
1421505122470,local,downloadVideo,63,1
1421505122470,local,getVideoResource,3017,1
1421505123414,local,bitDepthReduction,2113,1
1421505123567,local,checkIfSubtitlesAvailable,145,1
1421505124158,local,checkIfSubtitlesExists,590,1
1421505126262,local,getDefaultSubtitle,2103,1
1421505126263,local,getSubtitles,2848,1
1421505126631,local,applySubtitles,367,1
1421505126631,local,videoProvisioner,29690,1
1421505144358,local,scaleVideo,21887,1
1421505144530,local,transcodeVideo,171,1
1421505147786,local,bitDepthReduction,3256,1
1421505147786,local,videoProvisioner,28333,1
1421505227186,local,checkIfAvailable,175,1
1421505227710,local,downloadVideo,523,1
1421505227710,local,getVideoResource,699,1
1421505253558,local,scaleVideo,25847,1
1421505253730,local,transcodeVideo,171,1
1421505254754,local,bitDepthReduction,1023,1
1421505256082,local,checkIfSubtitlesAvailable,1327,1
1421505257958,local,checkIfSubtitlesExists,1872,1
1421505257959,local,getSubtitles,3204,1
1421505258554,local,applySubtitles,594,1
1421505258555,local,videoProvisioner,31545,1
1421505259610,local,checkIfAvailable,2583,1
1421505260318,local,downloadVideo,707,1
1421505260318,local,getVideoResource,3292,1
1421505278906,local,scaleVideo,18587,1
1421505280390,local,transcodeVideo,1483,1
1421505283046,local,checkIfAvailable,1007,1
1421505283142,local,downloadVideo,94,1
1421505283143,local,getVideoResource,1105,1
1421505283190,local,bitDepthReduction,2799,1
1421505283190,local,videoProvisioner,26165,1
1421505342850,local,scaleVideo,59706,1
1421505343310,local,transcodeVideo,459,1
1421505344702,local,bitDepthReduction,1391,1
1421505344702,local,videoProvisioner,62665,1
1421505404206,remote,transcodeVideo,385,1
1421505410762,local,checkIfAvailable,1159,1
1421505411310,local,downloadVideo,547,1
1421505411310,local,getVideoResource,1708,1
1421505417897,local,checkIfAvailable,790,1
1421505419052,local,downloadVideo,1154,1
1421505419053,local,getVideoResource,1947,1
1421505433683,local,checkIfAvailable,4072,1
1421505437267,local,downloadVideo,3583,1
1421505437268,local,getVideoResource,7661,1
1421505443498,local,scaleVideo,32187,1
1421505445285,local,transcodeVideo,1786,1
1421505446247,local,bitDepthReduction,961,1
1421505446248,local,videoProvisioner,36646,1
1421505452770,local,scaleVideo,33716,1
1421505455756,local,transcodeVideo,2983,1
1421505458526,local,bitDepthReduction,2764,1
1421505458647,local,checkIfSubtitlesAvailable,119,1
1421505458647,local,getSubtitles,120,1
1421505459667,local,applySubtitles,1019,1
1421505459667,local,videoProvisioner,42561,1
1421505465214,local,scaleVideo,27946,1
1421505466982,local,transcodeVideo,1767,1
1421505468342,local,bitDepthReduction,1359,1
1421505468342,local,videoProvisioner,38735,1
1421505553546,local,checkIfAvailable,1379,1
1421505554042,local,downloadVideo,495,1
1421505554042,local,getVideoResource,1876,1
1421505575090,local,checkIfAvailable,412,1
1421505578660,local,downloadVideo,3569,1
1421505578660,local,getVideoResource,3983,1
1421505579138,local,scaleVideo,25095,1
1421505580133,local,transcodeVideo,994,1
1421505582704,local,bitDepthReduction,2571,1
1421505582704,local,videoProvisioner,30539,1
1421505603566,local,scaleVideo,24905,1
1421505608886,local,transcodeVideo,5319,1
1421505617866,local,bitDepthReduction,8979,1
1421505617866,local,videoProvisioner,43189,1
1421505662255,local,checkIfAvailable,2534,1
1421505663458,local,downloadVideo,1202,1
1421505663458,local,getVideoResource,3738,1
1421505687554,local,scaleVideo,24095,1
1421505690118,local,transcodeVideo,2563,1
1421505694574,local,bitDepthReduction,4455,1
1421505694574,local,videoProvisioner,34854,1
1421505710098,local,checkIfAvailable,2858,1
1421505710142,local,downloadVideo,43,1
1421505710142,local,getVideoResource,2902,1
1421505735982,local,scaleVideo,25839,1
1421505736002,local,transcodeVideo,19,1
1421505737366,local,bitDepthReduction,1364,1
1421505737598,local,checkIfSubtitlesAvailable,231,1
1421505737622,local,checkIfSubtitlesExists,24,1
1421505739422,local,getDefaultSubtitle,1800,1
1421505739422,local,getSubtitles,2055,1
1421505740459,local,applySubtitles,1036,1
1421505740460,local,videoProvisioner,33221,1
1421505740634,local,checkIfAvailable,878,1
1421505743346,local,downloadVideo,2712,1
1421505743346,local,getVideoResource,3591,1
1421505767430,local,scaleVideo,24079,1
1421505767598,local,transcodeVideo,167,1
1421505769222,local,bitDepthReduction,1624,1
1421505769222,local,videoProvisioner,29468,1
1421505795502,local,checkIfAvailable,720,1
1421505795694,local,downloadVideo,191,1
1421505795694,local,getVideoResource,913,1
1421505805494,local,scaleVideo,9799,1
1421505806058,local,transcodeVideo,563,1
1421505808950,local,bitDepthReduction,2891,1
1421505808950,local,videoProvisioner,14169,1
1421505878398,local,checkIfAvailable,1077,1
1421505879326,local,downloadVideo,927,1
1421505879326,local,getVideoResource,2005,1
1421505904910,local,scaleVideo,25583,1
1421505905562,local,transcodeVideo,651,1
1421505908082,local,bitDepthReduction,2519,1
1421505908082,local,videoProvisioner,30762,1
1421505998982,local,checkIfAvailable,1602,1
1421506001582,local,downloadVideo,2599,1
1421506001582,local,getVideoResource,4202,1
1421506024909,local,checkIfAvailable,2517,1
1421506025582,local,downloadVideo,672,1
1421506025582,local,getVideoResource,3191,1
1421506043347,local,checkIfAvailable,943,1
1421506044370,local,downloadVideo,1022,1
1421506044371,local,getVideoResource,1971,1
1421506053687,local,checkIfAvailable,1242,1
1421506055904,local,downloadVideo,2216,1
1421506055905,local,getVideoResource,3463,1
1421506079711,local,scaleVideo,35339,1
1421506087196,local,transcodeVideo,7484,1
1421506090168,local,bitDepthReduction,2971,1
1421506090169,local,videoProvisioner,47769,1
1421506108177,local,scaleVideo,106594,1
1421506110857,local,bitDepthReduction,2278,1
1421506110858,local,videoProvisioner,113479,1
1421506111042,local,scaleVideo,55136,1
1421506111586,local,transcodeVideo,543,1
1421506112878,local,bitDepthReduction,1291,1
1421506112879,local,videoProvisioner,60437,1
1421506119362,local,checkIfAvailable,1925,1
1421506120688,local,downloadVideo,1325,1
1421506120690,local,getVideoResource,3254,1
1421506142512,local,scaleVideo,116928,1
1421506143992,local,scaleVideo,23301,1
1421506144246,local,transcodeVideo,253,1
1421506144414,local,bitDepthReduction,167,1
1421506144415,local,videoProvisioner,26979,1
1421506145314,local,transcodeVideo,2801,1
1421506148014,local,bitDepthReduction,2699,1
1421506148014,local,videoProvisioner,125623,1
1421506158090,local,checkIfAvailable,634,1
1421506158586,local,downloadVideo,495,1
1421506158586,local,getVideoResource,1131,1
1421506174401,local,checkIfAvailable,1938,1
1421506175066,local,checkIfAvailable,99,1
1421506176695,local,downloadVideo,2293,1
1421506176696,local,getVideoResource,4234,1
1421506179912,local,downloadVideo,4845,1
1421506179913,local,getVideoResource,4949,1
1421506218814,local,scaleVideo,38900,1
1421506221434,local,transcodeVideo,2619,1
1421506222029,local,bitDepthReduction,594,1
1421506222030,local,videoProvisioner,47067,1
1421506223074,local,scaleVideo,46377,1
1421506223162,local,transcodeVideo,87,1
1421506223601,local,scaleVideo,65014,1
1421506224399,local,transcodeVideo,797,1
1421506224735,local,bitDepthReduction,1573,1
1421506224735,local,videoProvisioner,52273,1
1421506227826,local,bitDepthReduction,3426,1
1421506228282,local,checkIfSubtitlesAvailable,455,1
1421506229222,local,checkIfSubtitlesExists,940,1
1421506230178,local,getDefaultSubtitle,955,1
1421506230178,local,getSubtitles,2351,1
1421506230302,local,applySubtitles,123,1
1421506230302,local,videoProvisioner,72847,1
1421506242698,local,checkIfAvailable,201,1
1421506242750,local,downloadVideo,52,1
1421506242750,local,getVideoResource,254,1
1421506315990,local,scaleVideo,73239,1
1421506316926,local,transcodeVideo,935,1
1421506318106,local,bitDepthReduction,1179,1
1421506318107,local,videoProvisioner,75611,1
1421506321630,local,checkIfAvailable,1591,1
1421506322130,local,downloadVideo,499,1
1421506322130,local,getVideoResource,2091,1
1421506326206,local,checkIfAvailable,1163,1
1421506326618,local,downloadVideo,411,1
1421506326623,local,getVideoResource,1581,1
1421506347626,local,scaleVideo,21002,1
1421506349212,local,transcodeVideo,1585,1
1421506350081,local,bitDepthReduction,868,1
1421506350082,local,videoProvisioner,25041,1
1421506353993,local,checkIfAvailable,1436,1
1421506354390,local,downloadVideo,396,1
1421506354390,local,getVideoResource,1833,1
1421506379824,local,checkIfAvailable,2254,1
1421506380639,local,checkIfAvailable,570,1
1421506383087,local,downloadVideo,3261,1
1421506383088,local,getVideoResource,5521,1
1421506383736,local,downloadVideo,3096,1
1421506383736,local,getVideoResource,3668,1
1421506383817,local,scaleVideo,29426,1
1421506384157,local,transcodeVideo,339,1
1421506388260,local,bitDepthReduction,4102,1
1421506388261,local,videoProvisioner,35705,1
1421506400621,local,scaleVideo,17532,1
1421506401301,local,transcodeVideo,679,1
1421506405331,local,bitDepthReduction,4029,1
1421506405331,local,videoProvisioner,27765,1
1421506405859,local,scaleVideo,83728,1
1421506406005,local,transcodeVideo,145,1
1421506407025,local,bitDepthReduction,1019,1
1421506407025,local,videoProvisioner,86987,1
1421506419558,local,scaleVideo,35821,1
1421506419946,local,transcodeVideo,387,1
1421506420338,local,bitDepthReduction,392,1
1421506420338,local,videoProvisioner,40270,1
1421506485450,local,checkIfAvailable,331,1
1421506485454,local,getVideoResource,335,1
1421506505790,local,scaleVideo,20335,1
1421506506202,local,transcodeVideo,411,1
1421506507138,local,bitDepthReduction,935,1
1421506507138,local,videoProvisioner,22020,1
1421506580174,local,checkIfAvailable,5012,1
1421506581930,local,downloadVideo,1755,1
1421506581930,local,getVideoResource,6768,1
1421506612746,local,checkIfAvailable,63,1
1421506615434,local,downloadVideo,2687,1
1421506615435,local,getVideoResource,2753,1
1421506644111,local,scaleVideo,28675,1
1421506644144,local,transcodeVideo,32,1
1421506648174,local,bitDepthReduction,4030,1
1421506650428,local,checkIfAvailable,2727,1
1421506651098,local,downloadVideo,669,1
1421506651099,local,getVideoResource,3402,1
1421506652390,local,checkIfSubtitlesAvailable,4212,1
1421506657020,local,checkIfSubtitlesExists,4629,1
1421506658030,local,scaleVideo,76099,1
1421506658604,local,transcodeVideo,573,1
1421506661217,local,getDefaultSubtitle,4196,1
1421506661260,local,translateSubtitleToLanguage,42,1
1421506661261,local,getSubtitles,13086,1
1421506663108,local,bitDepthReduction,4503,1
1421506663108,local,videoProvisioner,87946,1
1421506663420,local,applySubtitles,2159,1
1421506663420,local,videoProvisioner,50738,1
1421506671264,local,checkIfAvailable,1055,1
1421506672371,local,downloadVideo,1106,1
1421506672371,local,getVideoResource,2163,1
1421506681414,local,scaleVideo,30315,1
1421506683862,local,transcodeVideo,2447,1
1421506685081,local,bitDepthReduction,1218,1
1421506685253,local,checkIfSubtitlesAvailable,170,1
1421506691838,local,getDefaultSubtitle,2381,1
1421506692953,local,translateSubtitleToLanguage,1114,1
1421506692953,local,getSubtitles,7871,1
1421506693556,local,applySubtitles,602,1
1421506693556,local,videoProvisioner,45859,1
1421506737846,local,scaleVideo,65474,1
1421506738102,local,transcodeVideo,255,1
1421506738614,local,bitDepthReduction,512,1
1421506738714,local,checkIfSubtitlesAvailable,99,1
1421506740534,local,checkIfSubtitlesExists,1820,1
1421506740534,local,getSubtitles,1920,1
1421506740570,local,applySubtitles,35,1
1421506740570,local,videoProvisioner,70362,1
1421506775358,local,checkIfAvailable,99,1
1421506776966,local,downloadVideo,1607,1
1421506776966,local,getVideoResource,1708,1
1421506806697,local,checkIfAvailable,3924,1
1421506806698,local,getVideoResource,3925,1
1421506829644,local,scaleVideo,22946,1
1421506830255,local,transcodeVideo,610,1
1421506830545,local,bitDepthReduction,289,1
1421506830546,local,videoProvisioner,27774,1
1421506837903,local,checkIfAvailable,114,1
1421506838284,local,downloadVideo,380,1
1421506838284,local,getVideoResource,496,1
1421506844762,local,scaleVideo,67795,1
1421506844894,local,transcodeVideo,131,1
1421506845292,local,bitDepthReduction,397,1
1421506845292,local,videoProvisioner,70034,1
1421506898158,local,checkIfAvailable,340,1
1421506899803,local,downloadVideo,1644,1
1421506899804,local,getVideoResource,1987,1
1421506907938,local,checkIfAvailable,114,1
1421506908839,local,checkIfAvailable,6016,1
1421506911783,local,downloadVideo,2942,1
1421506911784,local,getVideoResource,8964,1
1421506914732,local,scaleVideo,76447,1
1421506915467,local,transcodeVideo,734,1
1421506916037,local,downloadVideo,8098,1
1421506916037,local,getVideoResource,8215,1
1421506917356,local,bitDepthReduction,1887,1
1421506917357,local,videoProvisioner,79569,1
1421506940376,local,checkIfAvailable,2538,1
1421506948153,local,scaleVideo,48348,1
1421506949232,local,downloadVideo,8856,1
1421506949232,local,getVideoResource,11396,1
1421506950226,local,transcodeVideo,2072,1
1421506950458,local,bitDepthReduction,231,1
1421506950459,local,videoProvisioner,52642,1
1421506956081,local,checkIfAvailable,726,1
1421506957757,local,getVideoResource,2405,1
1421506958368,local,scaleVideo,42330,1
1421506961802,local,transcodeVideo,3433,1
1421506975676,local,bitDepthReduction,13873,1
1421506975677,local,videoProvisioner,67855,1
1421506986733,local,checkIfAvailable,1372,1
1421506988647,local,downloadVideo,1914,1
1421506988648,local,getVideoResource,3288,1
1421506996691,local,scaleVideo,47458,1
1421506997763,local,transcodeVideo,1071,1
1421506998161,local,bitDepthReduction,396,1
1421506998162,local,videoProvisioner,60326,1
1421507001903,local,checkIfAvailable,1534,1
1421507004822,local,downloadVideo,2918,1
1421507004823,local,getVideoResource,4458,1
1421507008986,local,scaleVideo,51228,1
1421507012796,local,transcodeVideo,3809,1
1421507016975,local,bitDepthReduction,4179,1
1421507016976,local,videoProvisioner,61624,1
1421507056834,local,scaleVideo,52011,1
1421507058866,local,scaleVideo,147082,1
1421507059467,local,transcodeVideo,2632,1
1421507060380,local,transcodeVideo,1513,1
1421507060956,local,bitDepthReduction,575,1
1421507060957,local,videoProvisioner,158138,1
1421507062696,local,bitDepthReduction,3229,1
1421507062697,local,videoProvisioner,62332,1
1421507086078,local,scaleVideo,97429,1
1421507086482,local,transcodeVideo,402,1
1421507086966,local,bitDepthReduction,484,1
1421507086966,local,videoProvisioner,101607,1
1421507099606,local,checkIfAvailable,1692,1
1421507100746,local,downloadVideo,1139,1
1421507100746,local,getVideoResource,2833,1
1421507122838,local,scaleVideo,22091,1
1421507123398,local,transcodeVideo,554,1
1421507124186,local,bitDepthReduction,788,1
1421507125046,local,checkIfSubtitlesAvailable,859,1
1421507126838,local,checkIfSubtitlesExists,1791,1
1421507127298,local,getDefaultSubtitle,459,1
1421507127298,local,getSubtitles,3111,1
1421507127798,local,applySubtitles,499,1
1421507127798,local,videoProvisioner,29885,1
1421507269722,local,checkIfAvailable,1726,1
1421507271082,local,downloadVideo,1360,1
1421507271082,local,getVideoResource,3086,1
1421507273422,local,checkIfAvailable,422,1
1421507274768,local,downloadVideo,1345,1
1421507274768,local,getVideoResource,1769,1
1421507291777,local,checkIfAvailable,1266,1
1421507291853,local,downloadVideo,75,1
1421507291853,local,getVideoResource,1346,1
1421507299941,local,scaleVideo,28858,1
1421507306208,local,scaleVideo,31439,1
1421507306973,local,transcodeVideo,7031,1
1421507307351,local,bitDepthReduction,377,1
1421507307351,local,videoProvisioner,39355,1
1421507308430,local,transcodeVideo,2221,1
1421507309804,local,bitDepthReduction,1373,1
1421507311806,local,checkIfSubtitlesAvailable,2001,1
1421507314197,local,checkIfSubtitlesExists,2390,1
1421507315536,local,getDefaultSubtitle,1336,1
1421507315835,local,translateSubtitleToLanguage,298,1
1421507315836,local,getSubtitles,6031,1
1421507315927,local,applySubtitles,91,1
1421507315928,local,videoProvisioner,42930,1
1421507325090,local,scaleVideo,33236,1
1421507327286,local,bitDepthReduction,2050,1
1421507327286,local,videoProvisioner,36779,1
1421507388618,local,checkIfAvailable,560,1
1421507391234,local,downloadVideo,2616,1
1421507391234,local,getVideoResource,3176,1
1421507398526,local,scaleVideo,7291,1
1421507401214,local,checkIfAvailable,649,1
1421507402228,local,downloadVideo,1013,1
1421507402228,local,getVideoResource,1664,1
1421507403079,local,transcodeVideo,4552,1
1421507406690,local,checkIfAvailable,3621,1
1421507406890,local,bitDepthReduction,3810,1
1421507406890,local,videoProvisioner,18833,1
1421507408238,local,downloadVideo,1547,1
1421507408239,local,getVideoResource,5173,1
1421507410939,local,checkIfAvailable,367,1
1421507410940,local,getVideoResource,371,1
1421507429469,local,scaleVideo,18529,1
1421507429697,local,transcodeVideo,227,1
1421507429994,local,bitDepthReduction,297,1
1421507429995,local,videoProvisioner,19427,1
1421507441906,local,scaleVideo,33667,1
1421507447226,local,transcodeVideo,5319,1
1421507448530,local,bitDepthReduction,1301,1
1421507448531,local,videoProvisioner,45466,1
1421507500042,local,scaleVideo,97813,1
1421507500442,local,transcodeVideo,399,1
1421507503678,local,bitDepthReduction,3235,1
1421507503678,local,videoProvisioner,103115,1
1421507582106,local,checkIfAvailable,1458,1
1421507583790,local,downloadVideo,1683,1
1421507583790,local,getVideoResource,3143,1
1421507591796,local,checkIfAvailable,1142,1
1421507593536,local,downloadVideo,1739,1
1421507593537,local,getVideoResource,2884,1
1421507601126,local,checkIfAvailable,466,1
1421507608019,local,downloadVideo,6892,1
1421507608019,local,getVideoResource,7362,1
1421507614391,local,scaleVideo,30600,1
1421507615100,local,transcodeVideo,708,1
1421507615762,local,bitDepthReduction,661,1
1421507615762,local,videoProvisioner,35115,1
1421507636909,local,scaleVideo,28889,1
1421507638386,local,transcodeVideo,1476,1
1421507639114,local,bitDepthReduction,727,1
1421507639114,local,videoProvisioner,38457,1
1421507644082,local,checkIfAvailable,902,1
1421507644342,local,downloadVideo,259,1
1421507644342,local,getVideoResource,1163,1
1421507650613,local,scaleVideo,57075,1
1421507650887,local,transcodeVideo,273,1
1421507651032,local,bitDepthReduction,144,1
1421507651032,local,videoProvisioner,60380,1
1421507704134,local,scaleVideo,59791,1
1421507705214,local,transcodeVideo,1079,1
1421507707154,local,bitDepthReduction,1939,1
1421507708902,local,checkIfSubtitlesAvailable,1747,1
1421507709946,local,checkIfSubtitlesExists,1043,1
1421507709946,local,getSubtitles,2791,1
1421507710250,local,applySubtitles,303,1
1421507710250,local,videoProvisioner,67071,1
1421507765826,local,checkIfAvailable,92,1
1421507766406,local,downloadVideo,579,1
1421507766406,local,getVideoResource,673,1
1421507779422,local,checkIfAvailable,3683,1
1421507783135,local,downloadVideo,3712,1
1421507783146,local,getVideoResource,7408,1
1421507783471,local,checkIfAvailable,225,1
1421507798809,local,checkIfAvailable,554,1
1421507799559,local,downloadVideo,16087,1
1421507799560,local,getVideoResource,16318,1
1421507806299,local,downloadVideo,7489,1
1421507806299,local,getVideoResource,8050,1
1421507820338,local,scaleVideo,53931,1
1421507823367,local,transcodeVideo,3029,1
1421507824544,local,bitDepthReduction,1176,1
1421507824544,local,videoProvisioner,58811,1
1421507855266,local,scaleVideo,55705,1
1421507856814,local,transcodeVideo,1547,1
1421507861291,local,bitDepthReduction,4476,1
1421507862637,local,checkIfSubtitlesAvailable,1338,1
1421507864380,local,checkIfSubtitlesExists,1742,1
1421507865394,local,getDefaultSubtitle,1013,1
1421507865394,local,getSubtitles,4102,1
1421507866203,local,applySubtitles,808,1
1421507866203,local,videoProvisioner,82962,1
1421507901888,local,scaleVideo,118741,1
1421507903591,local,transcodeVideo,1702,1
1421507904820,local,bitDepthReduction,1228,1
1421507904821,local,videoProvisioner,129084,1
1421507913362,local,checkIfAvailable,60,1
1421507914826,local,scaleVideo,108526,1
1421507915529,local,downloadVideo,2166,1
1421507915530,local,getVideoResource,2229,1
1421507915653,local,transcodeVideo,826,1
1421507918420,local,bitDepthReduction,2766,1
1421507918818,local,checkIfSubtitlesAvailable,396,1
1421507919490,local,checkIfSubtitlesExists,671,1
1421507920555,local,getDefaultSubtitle,1064,1
1421507920556,local,getSubtitles,2134,1
1421507921422,local,applySubtitles,866,1
1421507921422,local,videoProvisioner,123174,1
1421507935514,local,scaleVideo,19984,1
1421507940146,local,transcodeVideo,4631,1
1421507941318,local,bitDepthReduction,1171,1
1421507941318,local,videoProvisioner,28017,1
1421507988358,local,checkIfAvailable,21,1
1421507992426,local,downloadVideo,4068,1
1421507992426,local,getVideoResource,4089,1
1421508017274,local,scaleVideo,24847,1
1421508017686,local,transcodeVideo,411,1
1421508019066,local,bitDepthReduction,1379,1
1421508019066,local,videoProvisioner,30730,1
1421508050498,local,checkIfAvailable,2132,1
1421508050814,local,downloadVideo,316,1
1421508050814,local,getVideoResource,2448,1
1421508074232,local,checkIfAvailable,855,1
1421508074238,local,scaleVideo,23423,1
1421508074309,local,transcodeVideo,70,1
1421508074344,local,downloadVideo,111,1
1421508074344,local,getVideoResource,967,1
1421508078127,local,bitDepthReduction,3817,1
1421508078127,local,videoProvisioner,29762,1
1421508096810,local,scaleVideo,22465,1
1421508097922,local,transcodeVideo,1111,1
1421508098838,local,bitDepthReduction,915,1
1421508098838,local,videoProvisioner,25462,1
1421508106346,local,checkIfAvailable,454,1
1421508107850,local,downloadVideo,1503,1
1421508107850,local,getVideoResource,1958,1
1421508131954,local,scaleVideo,24103,1
1421508132838,local,transcodeVideo,883,1
1421508132914,local,bitDepthReduction,76,1
1421508134246,local,checkIfSubtitlesAvailable,1331,1
1421508137938,local,checkIfSubtitlesExists,3691,1
1421508137938,local,getSubtitles,5024,1
1421508138246,local,applySubtitles,307,1
1421508138246,local,videoProvisioner,32354,1
1421508305342,local,checkIfAvailable,1857,1
1421508306822,local,downloadVideo,1479,1
1421508306822,local,getVideoResource,3338,1
1421508343202,local,scaleVideo,36379,1
1421508343510,local,transcodeVideo,308,1
1421508345410,local,bitDepthReduction,1900,1
1421508345410,local,videoProvisioner,41926,1
1421508441858,local,checkIfAvailable,803,1
1421508445794,local,downloadVideo,3935,1
1421508445794,local,getVideoResource,4740,1
1421508470926,remote,checkIfAvailable,2347,1
1421508471862,local,scaleVideo,26067,1
1421508472298,local,transcodeVideo,435,1
1421508473806,local,bitDepthReduction,1507,1
1421508474718,local,checkIfSubtitlesAvailable,911,1
1421508475898,local,checkIfSubtitlesExists,1179,1
1421508476398,local,getDefaultSubtitle,499,1
1421508478702,local,translateSubtitleToLanguage,2303,1
1421508478702,local,getSubtitles,4895,1
1421508478830,local,applySubtitles,127,1
1421508478830,local,videoProvisioner,37776,1
1421508561750,local,checkIfAvailable,638,1
1421508564662,local,downloadVideo,2911,1
1421508564662,local,getVideoResource,3551,1
1421508628898,local,scaleVideo,64235,1
1421508629082,local,transcodeVideo,183,1
1421508631927,local,checkIfAvailable,781,1
1421508632796,local,bitDepthReduction,3714,1
1421508632797,local,videoProvisioner,71686,1
1421508633306,local,downloadVideo,1378,1
1421508633306,local,getVideoResource,2161,1
1421508658406,local,scaleVideo,25099,1
1421508658458,local,transcodeVideo,51,1
1421508658586,local,bitDepthReduction,128,1
1421508660670,local,checkIfSubtitlesAvailable,2083,1
1421508660670,local,getSubtitles,2084,1
1421508660926,local,applySubtitles,255,1
1421508660926,local,videoProvisioner,29782,1
1421508724106,local,checkIfAvailable,2919,1
1421508724130,local,downloadVideo,23,1
1421508724130,local,getVideoResource,2943,1
1421508732498,local,checkIfAvailable,1305,1
1421508735212,local,downloadVideo,2713,1
1421508735213,local,getVideoResource,4020,1
1421508748692,local,scaleVideo,24561,1
1421508749142,local,transcodeVideo,449,1
1421508749187,local,bitDepthReduction,44,1
1421508749187,local,videoProvisioner,28001,1
1421508773274,local,scaleVideo,38061,1
1421508773746,local,transcodeVideo,471,1
1421508774142,local,bitDepthReduction,395,1
1421508776154,local,checkIfSubtitlesAvailable,2011,1
1421508777102,local,checkIfSubtitlesExists,943,1
1421508777398,local,getDefaultSubtitle,295,1
1421508778130,local,translateSubtitleToLanguage,732,1
1421508778130,local,getSubtitles,3988,1
1421508778762,local,applySubtitles,631,1
1421508778762,local,videoProvisioner,47570,1
1421508817502,local,checkIfAvailable,1270,1
1421508817546,local,downloadVideo,43,1
1421508817546,local,getVideoResource,1314,1
1421508829507,local,checkIfAvailable,768,1
1421508829508,local,getVideoResource,770,1
1421508838654,local,scaleVideo,21107,1
1421508839670,local,transcodeVideo,1015,1
1421508840238,local,bitDepthReduction,567,1
1421508840238,local,videoProvisioner,24007,1
1421508858032,local,checkIfAvailable,1780,1
1421508859655,local,downloadVideo,1622,1
1421508859656,local,getVideoResource,3405,1
1421508867794,local,checkIfAvailable,1535,1
1421508867819,local,downloadVideo,24,1
1421508867820,local,getVideoResource,1564,1
1421508890266,local,checkIfAvailable,1497,1
1421508890303,local,downloadVideo,36,1
1421508890304,local,getVideoResource,1536,1
1421508926149,local,scaleVideo,58328,1
1421508927781,local,transcodeVideo,1631,1
1421508928814,local,bitDepthReduction,1032,1
1421508930584,local,checkIfSubtitlesAvailable,1765,1
1421508933682,local,checkIfSubtitlesExists,3097,1
1421508936944,local,getDefaultSubtitle,3261,1
1421508939981,local,translateSubtitleToLanguage,3036,1
1421508939982,local,getSubtitles,11167,1
1421508944193,local,applySubtitles,4211,1
1421508944194,local,videoProvisioner,77938,1
1421508947236,local,scaleVideo,117727,1
1421508948269,local,scaleVideo,57965,1
1421508949369,local,transcodeVideo,1099,1
1421508950405,local,bitDepthReduction,1035,1
1421508950700,local,transcodeVideo,3463,1
1421508951346,local,checkIfSubtitlesAvailable,937,1
1421508951839,local,bitDepthReduction,1138,1
1421508951839,local,videoProvisioner,123101,1
1421508952562,local,checkIfSubtitlesExists,1215,1
1421508952635,local,getDefaultSubtitle,72,1
1421508952900,local,getSubtitles,2495,1
1421508953109,local,applySubtitles,208,1
1421508953109,local,videoProvisioner,64342,1
1421508982130,local,checkIfAvailable,817,1
1421508982227,local,downloadVideo,96,1
1421508982228,local,getVideoResource,916,1
1421508987437,local,scaleVideo,127781,1
1421508988436,local,transcodeVideo,998,1
1421508989274,local,bitDepthReduction,837,1
1421508989274,local,videoProvisioner,133023,1
1421509007366,local,checkIfAvailable,1043,1
1421509010300,local,scaleVideo,28072,1
1421509010617,local,downloadVideo,3250,1
1421509010617,local,getVideoResource,4295,1
1421509011083,local,transcodeVideo,781,1
1421509012456,local,bitDepthReduction,1372,1
1421509012460,local,videoProvisioner,31148,1
1421509034822,local,scaleVideo,24204,1
1421509037182,local,transcodeVideo,2360,1
1421509038370,local,bitDepthReduction,1187,1
1421509038370,local,videoProvisioner,32048,1
1421509055858,local,checkIfAvailable,4514,1
1421509057718,local,downloadVideo,1858,1
1421509057718,local,getVideoResource,6374,1
1421509080566,local,scaleVideo,22847,1
1421509081446,local,transcodeVideo,879,1
1421509083550,local,bitDepthReduction,2103,1
1421509083550,local,videoProvisioner,32206,1
1421509107546,local,checkIfAvailable,1176,1
1421509111070,local,downloadVideo,3524,1
1421509111070,local,getVideoResource,4700,1
1421509135212,local,checkIfAvailable,1328,1
1421509137563,local,downloadVideo,2350,1
1421509137563,local,getVideoResource,3680,1
1421509137678,local,scaleVideo,26607,1
1421509139154,local,transcodeVideo,1475,1
1421509139298,local,bitDepthReduction,143,1
1421509139298,local,videoProvisioner,32928,1
1421509152302,local,scaleVideo,14738,1
1421509152570,local,transcodeVideo,267,1
1421509152666,local,bitDepthReduction,95,1
1421509152666,local,videoProvisioner,18783,1
1421509324386,local,checkIfAvailable,2915,1
1421509324718,local,downloadVideo,331,1
1421509324718,local,getVideoResource,3248,1
1421509334518,local,scaleVideo,9799,1
1421509334798,local,transcodeVideo,280,1
1421509334974,local,bitDepthReduction,176,1
