timestamp,selflet 
1424262275994,100
1424262545866,101
1424252460116,10
1424262544720,102
1424262563857,103
1424263195648,104
1424262929244,106
1424263505056,107
1424263228289,109
1424264118191,110
1424263514057,111
1424252742266,11
1424263520364,112
1424264128499,114
1424263830431,115
1424252594682,12
1424252490491,13
1424253007746,14
1424252668585,15
1424252651809,16
1424252996315,17
1424253591794,18
1424253144195,19
1424253580006,20
1424253378241,21
1424254931532,2
1424254112268,22
1424261164186,23
1424254213238,24
1424254640883,25
1424253900996,26
1424254058369,27
1424254014174,28
1424254857855,29
1424254994273,30
1424254891836,31
1424255531682,3
1424255345500,32
1424254755042,33
1424255752273,35
1424258797343,36
1424255520256,37
1424255658824,38
1424255598845,39
1424259908102,40
1424259827587,41
1424255010280,4
1424263026591,42
1424260362554,43
1424260490054,45
1424260738866,46
1424260236293,49
1424260720034,51
1424255027468,5
1424257832931,52
1424261079288,53
1424261470111,54
1424261327312,56
1424261344156,57
1424261387333,58
1424258469957,59
1424258425697,60
1424258708722,61
1424255150582,6
1424258424816,62
1424259277677,63
1424259133025,64
1424259086777,65
1424259206584,66
1424259179630,67
1424262968787,68
1424262988970,69
1424262703617,70
1424251711894,7
1424259410032,72
1424263014686,73
1424263288575,74
1424263901759,75
1424260345477,76
1424260466651,77
1424260757537,78
1424263618658,79
1424260298386,80
1424251762352,8
1424261018160,82
1424261135240,83
1424261232727,84
1424261154048,85
1424261213771,86
1424261242641,87
1424261297504,88
1424261300136,89
1424261876357,90
1424261268174,91
1424252099517,9
1424261884077,92
1424261610249,93
1424261626189,94
1424261923828,95
1424262239626,96
1424261935825,97
1424262223836,98
1424262248264,99
