timestamp,selflet,started,ended,lifetime 
1423053345785,100,1423050019832,1423053345784,3325952
1423052733758,101,1423050028088,1423052733758,2705670
1423042954726,10,1423039818688,1423042954725,3136037
1423052824771,102,1423050119076,1423052824770,2705694
1423053027487,103,1423050321803,1423053027487,2705684
1423053035414,104,1423050329746,1423053035414,2705668
1423053690805,106,1423050675031,1423053690804,3015773
1423053714697,107,1423050708918,1423053714697,3005779
1423054026455,108,1423050710497,1423054026455,3315958
1423053687532,110,1423050981872,1423053687531,2705659
1423053709718,111,1423051004061,1423053709718,2705657
1423043216009,11,1423039949859,1423043216008,3266149
1423053994890,112,1423051289217,1423053994890,2705673
1423054022399,113,1423051316760,1423054022399,2705639
1423054022794,114,1423051317153,1423054022793,2705640
1423043569905,12,1423040133777,1423043569904,3436127
1423043109568,13,1423040143702,1423043109568,2965866
1423043813804,14,1423040307677,1423043813804,3506127
1423043130130,15,1423040424393,1423043130130,2705737
1423043885731,16,1423040429597,1423043885731,3456134
1423044173176,17,1423040746960,1423044173176,3426216
1423054259682,18,1423040755042,1423054259681,13504639
1423043931940,20,1423041046132,1423043931939,2885807
1423051371424,21,1423041057141,1423051371423,10314282
1423042224459,2,1423038858333,1423042224459,3366126
1423043913522,22,1423041167738,1423043913522,2745784
1423044060644,23,1423041354859,1423044060644,2705785
1423044691913,24,1423041365902,1423044691913,3326011
1423044202165,25,1423041396440,1423044202165,2805725
1423044390621,26,1423041664832,1423044390621,2725789
1423044469437,27,1423041663645,1423044469437,2805792
1423044372668,28,1423041666923,1423044372668,2705745
1423044981810,29,1423042015898,1423044981809,2965911
1423045453291,30,1423042017169,1423045453291,3436122
1423045324393,31,1423042028351,1423045324393,3296042
1423041824866,3,1423038858980,1423041824865,2965885
1423045281625,32,1423042315757,1423045281625,2965868
1423045407939,33,1423042381986,1423045407939,3025953
1423045528460,35,1423042622652,1423045528459,2905807
1423045971252,36,1423042625164,1423045971252,3346088
1423046010599,37,1423042644540,1423046010598,3366058
1423046040661,38,1423043224889,1423046040661,2815772
1423045960215,39,1423043234436,1423045960215,2725779
1423045998262,40,1423043292535,1423045998261,2705726
1423050379809,41,1423043525765,1423050379809,6854044
1423041833310,4,1423038857453,1423041833310,2975857
1423050259044,42,1423043534976,1423050259043,6724067
1423050378616,43,1423043674757,1423050378616,6703859
1423054367376,44,1423043853290,1423054367375,10514085
1423053901828,45,1423043998494,1423053901827,9903333
1423051240225,46,1423044185934,1423051240225,7054291
1423050548847,47,1423044225322,1423050548847,6323525
1423054739737,48,1423044235859,1423054739737,10503878
1423050826852,49,1423044523371,1423050826852,6303481
1423051398698,50,1423044534658,1423051398698,6864040
1423050883623,51,1423044540107,1423050883623,6343516
1423041931970,5,1423039206166,1423041931969,2725803
1423047653147,52,1423044837386,1423047653147,2815761
1423047688515,53,1423044872687,1423047688514,2815827
1423047621774,54,1423044886005,1423047621773,2735768
1423051538333,55,1423045234937,1423051538333,6303396
1423051684295,56,1423045340870,1423051684295,6343425
1423052023512,57,1423045409802,1423052023512,6613710
1423051902287,58,1423045598835,1423051902286,6303451
1423051933087,59,1423045629596,1423051933086,6303490
1423052265346,60,1423045661841,1423052265345,6603504
1423049207363,61,1423045951221,1423049207362,3256141
1423042154795,6,1423039208897,1423042154795,2945898
1423048881558,62,1423046045740,1423048881557,2835817
1423048817528,63,1423046061678,1423048817528,2755850
1423049145099,65,1423046269247,1423049145098,2875851
1423049083872,66,1423046278006,1423049083871,2805865
1423049265906,67,1423046560115,1423049265906,2705791
1423052886854,68,1423046583593,1423052886854,6303261
1423049292031,69,1423046586298,1423049292031,2705733
1423053165435,71,1423046862173,1423053165435,6303262
1423053327926,7,1423039216485,1423053327926,14111441
1423053183637,72,1423046880415,1423053183637,6303222
1423050680547,73,1423047169286,1423050680546,3511260
1423053792609,74,1423047178749,1423053792608,6613859
1423050104910,75,1423047179101,1423050104909,2925808
1423054386148,76,1423047472403,1423054386147,6913744
1423050748742,77,1423047492517,1423050748742,3256225
1423050200351,78,1423047494624,1423050200350,2705726
1423054092458,79,1423047789281,1423054092458,6303177
1423050641910,81,1423047806102,1423050641910,2835808
1423050855064,82,1423048099344,1423050855064,2755720
1423051121614,83,1423048105675,1423051121613,3015938
1423051037624,84,1423048111809,1423051037624,2925815
1423051731259,85,1423048425204,1423051731258,3306054
1423051752072,86,1423048446021,1423051752071,3306050
1423051672505,87,1423048496557,1423051672504,3175947
1423052009869,88,1423048743840,1423052009868,3266028
1423051995354,89,1423048749336,1423051995354,3246018
1423051732338,90,1423048756441,1423051732338,2975897
1423051750424,91,1423049044737,1423051750423,2705686
1423042882042,9,1423039575981,1423042882041,3306060
1423051833766,92,1423049128034,1423051833766,2705732
1423051904119,93,1423049198419,1423051904119,2705700
1423052060989,94,1423049355248,1423052060989,2705741
1423052084150,95,1423049378449,1423052084150,2705701
1423052084067,96,1423049378390,1423052084066,2705676
1423052427563,97,1423049721831,1423052427562,2705731
1423052759705,98,1423049753908,1423052759705,3005797
1423052820753,99,1423049804828,1423052820752,3015924
