timestamp,selflet 
1424259570272,100
1424259840188,101
1424249334155,10
1424259839038,102
1424259858160,103
1424260179882,104
1424260182747,105
1424260223581,106
1424260489292,107
1424260501069,108
1424260522643,109
1424260792306,110
1424260808385,111
1424249366129,11
1424260814719,112
1424261093658,113
1424261112613,114
1424261124775,115
1424249658633,12
1424249664704,13
1424249891801,14
1424249942811,15
1424249946089,16
1424250250563,17
1424250275732,18
1424250428353,19
1424250554123,20
1424250572482,21
1424248397911,2
1424250586141,22
1424250859621,23
1424250887166,24
1424251104780,25
1424251165259,26
1424251182573,27
1424251198420,28
1424251471778,29
1424251528194,30
1424251535734,31
1424248397366,3
1424251999452,32
1424252009223,33
1424252005854,34
1424252376225,35
1424252383676,36
1424252394368,37
1424252732985,38
1424252773034,39
1424252813711,40
1424253083581,41
1424248396482,4
1424253123598,42
1424253227972,43
1424253422561,44
1424253425229,45
1424253514075,46
1424253753516,47
1424253767881,48
1424253802666,49
1424254251214,50
1424254336010,51
1424248724075,5
1424254366780,52
1424254715397,53
1424254726053,54
1424254725764,55
1424255023786,56
1424255040711,57
1424255083980,58
1424255394055,59
1424255399750,60
1424255472679,61
1424248736972,6
1424255719005,62
1424255791528,63
1424255796965,64
1424256050879,65
1424256070635,66
1424256093622,67
1424256354858,68
1424256375419,69
1424256400396,70
1424256680774,71
1424248756060,7
1424256704277,72
1424256711458,73
1424256985387,74
1424256988081,75
1424257009419,76
1424257290664,77
1424257311424,78
1424257315535,79
1424257592638,80
1424257597095,81
1424249056621,8
1424257612070,82
1424257909231,83
1424257926618,84
1424257958058,85
1424258217917,86
1424258216766,87
1424258221609,88
1424258554342,89
1424258560369,90
1424258562486,91
1424249283662,9
1424258878250,92
1424258904506,93
1424258920429,94
1424259218147,95
1424259223830,96
1424259230152,97
1424259518154,98
1424259542551,99
