timestamp,selflets 
1424354035049,0
1424354040049,0
1424354045049,0
1424354050128,0
1424354055050,0
1424354060049,0
1424354065050,0
1424354070049,0
1424354075049,0
1424354080049,0
1424354085049,0
1424354090050,0
1424354095049,0
1424354100049,0
1424354105049,0
1424354110049,0
1424354115050,0
1424354120049,0
1424354125049,0
1424354130049,0
1424354135049,0
1424354140049,0
1424354145049,0
1424354150049,0
1424354155049,0
1424354160049,0
1424354165049,0
1424354170049,0
1424354175049,1
1424354180050,3
1424354185049,3
1424354190050,3
1424354195049,3
1424354200049,3
1424354205049,3
1424354210049,3
1424354215049,3
1424354220049,3
1424354225049,3
1424354230049,3
1424354235049,3
1424354240050,3
1424354245049,3
1424354250050,3
1424354255049,3
1424354260049,3
1424354265049,3
1424354270049,3
1424354275049,3
1424354280049,3
1424354285049,3
1424354290049,3
1424354295049,3
1424354300049,3
1424354305049,3
1424354310049,3
1424354315049,3
1424354320049,3
1424354325049,3
1424354330049,3
1424354335051,3
1424354340049,3
1424354345049,3
1424354350049,3
1424354355049,3
1424354360050,3
1424354365049,3
1424354370049,3
1424354375049,3
1424354380049,3
1424354385050,3
1424354390049,3
1424354395049,3
1424354400049,3
1424354405049,3
1424354410049,3
1424354415049,3
1424354420049,3
1424354425049,3
1424354430049,3
1424354435049,3
1424354440049,3
1424354445049,3
1424354450049,3
1424354455049,3
1424354460049,3
1424354465049,3
1424354470049,3
1424354475049,4
1424354480049,4
1424354485049,4
1424354490049,4
1424354495049,5
1424354500049,6
1424354505049,6
1424354510049,6
1424354515049,6
1424354520049,6
1424354525049,6
1424354530049,6
1424354535049,6
1424354540050,6
1424354545049,6
1424354550049,6
1424354555049,6
1424354560049,6
1424354565049,6
1424354570049,6
1424354575049,6
1424354580049,6
1424354585049,6
1424354590049,6
1424354595049,6
1424354600050,6
1424354605049,6
1424354610049,6
1424354615049,6
1424354620049,6
1424354625049,6
1424354630049,6
1424354635049,6
1424354640049,6
1424354645050,6
1424354650049,6
1424354655049,6
1424354660050,6
1424354665049,6
1424354670049,6
1424354675049,6
1424354680049,6
1424354685049,6
1424354690049,6
1424354695050,6
1424354700049,6
1424354705049,6
1424354710050,6
1424354715049,6
1424354720049,6
1424354725049,6
1424354730049,6
1424354735050,6
1424354740049,6
1424354745049,6
1424354750049,6
1424354755049,6
1424354760049,6
1424354765049,6
1424354770049,6
1424354775050,6
1424354780049,6
1424354785049,6
1424354790049,7
1424354795049,7
1424354800049,7
1424354805049,7
1424354810049,7
1424354815049,7
1424354820049,7
1424354825049,7
1424354830049,7
1424354835049,8
1424354840049,8
1424354845049,8
1424354850049,8
1424354855050,8
1424354860049,8
1424354865049,8
1424354870049,8
1424354875049,8
1424354880049,8
1424354885049,8
1424354890049,8
1424354895049,8
1424354900049,8
1424354905049,8
1424354910049,8
1424354915049,8
1424354920049,8
1424354925049,8
1424354930049,8
1424354935050,8
1424354940049,8
1424354945049,8
1424354950049,8
1424354955049,8
1424354960049,8
1424354965049,8
1424354970049,8
1424354975050,8
1424354980049,8
1424354985050,8
1424354990049,8
1424354995050,8
1424355000049,8
1424355005049,8
1424355010049,8
1424355015049,8
1424355020050,8
1424355025049,8
1424355030049,8
1424355035049,8
1424355040049,8
1424355045050,8
1424355050049,8
1424355055049,8
1424355060050,8
1424355065049,8
1424355070049,8
1424355075049,8
1424355080050,8
1424355085049,9
1424355090049,9
1424355095049,9
1424355100050,9
1424355105049,11
1424355110049,11
1424355115049,11
1424355120049,11
1424355125050,11
1424355130049,11
1424355135049,11
1424355140050,11
1424355145049,11
1424355150049,11
1424355155050,11
1424355160049,11
1424355165049,11
1424355170049,11
1424355175050,11
1424355180049,11
1424355185049,11
1424355190050,11
1424355195049,11
1424355200049,11
1424355205049,11
1424355210049,11
1424355215049,11
1424355220049,11
1424355225049,11
1424355230049,11
1424355235049,11
1424355240050,11
1424355245049,11
1424355250049,11
1424355255049,11
1424355260049,11
1424355265050,11
1424355270049,11
1424355275049,11
1424355280049,11
1424355285050,11
1424355290049,11
1424355295049,11
1424355300049,11
1424355305050,11
1424355310049,11
1424355315049,11
1424355320049,11
1424355325049,11
1424355330050,11
1424355335049,11
1424355340049,11
1424355345049,12
1424355350049,12
1424355355049,12
1424355360049,12
1424355365049,12
1424355370050,12
1424355375049,12
1424355380049,12
1424355385049,12
1424355390049,12
1424355395050,12
1424355400049,12
1424355405049,12
1424355410049,12
1424355415049,12
1424355420050,12
1424355425049,12
1424355430049,12
1424355435049,12
1424355440049,12
1424355445049,13
1424355450049,13
1424355455049,13
1424355460049,13
1424355465049,13
1424355470049,13
1424355475049,13
1424355480049,13
1424355485049,13
1424355490049,13
1424355495049,13
1424355500049,13
1424355505049,13
1424355510050,13
1424355515049,13
1424355520050,13
1424355525049,13
1424355530049,13
1424355535049,13
1424355540049,13
1424355545049,13
1424355550049,14
1424355555049,15
1424355560049,15
1424355565049,15
1424355570049,15
1424355575049,15
1424355580049,15
1424355585049,15
1424355590049,15
1424355595049,15
1424355600049,15
1424355605050,15
1424355610049,15
1424355615049,15
1424355620050,15
1424355625049,15
1424355630049,15
1424355635049,15
1424355640049,15
1424355645049,15
1424355650049,15
1424355655049,15
1424355660049,15
1424355665049,15
1424355670049,15
1424355675049,15
1424355680049,15
1424355685050,15
1424355690049,15
1424355695049,15
1424355700049,15
1424355705049,15
1424355710049,15
1424355715050,15
1424355720049,15
1424355725049,15
1424355730049,15
1424355735049,15
1424355740049,15
1424355745049,15
1424355750049,15
1424355755050,15
1424355760049,15
1424355765049,15
1424355770049,15
1424355775049,15
1424355780050,15
1424355785049,15
1424355790050,15
1424355795049,15
1424355800049,15
1424355805049,15
1424355810049,15
1424355815049,15
1424355820049,15
1424355825049,15
1424355830049,15
1424355835049,15
1424355840050,15
1424355845049,15
1424355850049,15
1424355855049,15
1424355860049,15
1424355865049,15
1424355870049,15
1424355875049,15
1424355880049,15
1424355885049,15
1424355890050,15
1424355895049,15
1424355900049,15
1424355905050,15
1424355910049,16
1424355915049,17
1424355920049,18
1424355925050,18
1424355930050,18
1424355935049,18
1424355940049,18
1424355945050,18
1424355950049,18
1424355955049,18
1424355960049,18
1424355965050,18
1424355970049,18
1424355975049,18
1424355980049,18
1424355985049,18
1424355990049,18
1424355995049,18
1424356000049,18
1424356005049,18
1424356010049,18
1424356015049,18
1424356020049,18
1424356025049,18
1424356030049,18
1424356035050,18
1424356040049,18
1424356045049,18
1424356050050,18
1424356055049,18
1424356060049,18
1424356065050,18
1424356070049,18
1424356075049,18
1424356080049,18
1424356085049,18
1424356090049,18
1424356095049,18
1424356100049,18
1424356105049,18
1424356110049,18
1424356115049,18
1424356120049,18
1424356125049,18
1424356130049,18
1424356135049,18
1424356140049,18
1424356145049,18
1424356150050,18
1424356155049,18
1424356160049,18
1424356165049,18
1424356170049,18
1424356175049,18
1424356180049,18
1424356185050,18
1424356190049,18
1424356195049,18
1424356200049,18
1424356205049,18
1424356210050,18
1424356215049,18
1424356220049,18
1424356225049,18
1424356230049,18
1424356235049,18
1424356240049,19
1424356245050,20
1424356250049,20
1424356255049,21
1424356260049,21
1424356265049,21
1424356270049,21
1424356275050,21
1424356280049,21
1424356285049,21
1424356290049,21
1424356295049,21
1424356300049,21
1424356305049,21
1424356310049,21
1424356315049,21
1424356320049,21
1424356325050,21
1424356330050,21
1424356335049,21
1424356340049,21
1424356345049,21
1424356350049,21
1424356355049,21
1424356360049,21
1424356365049,21
1424356370049,21
1424356375049,21
1424356380049,21
1424356385049,21
1424356390049,21
1424356395049,21
1424356400049,21
1424356405049,21
1424356410049,21
1424356415049,21
1424356420049,21
1424356425049,21
1424356430049,21
1424356435050,21
1424356440050,21
1424356445049,21
1424356450049,21
1424356455049,21
1424356460049,21
1424356465049,21
1424356470049,21
1424356475049,21
1424356480049,21
1424356485049,21
1424356490049,21
1424356495049,21
1424356500049,21
1424356505049,21
1424356510049,21
1424356515049,21
1424356520049,21
1424356525049,21
1424356530049,21
1424356535049,21
1424356540050,21
1424356545049,21
1424356550049,21
1424356555049,21
1424356560050,21
1424356565049,21
1424356570049,21
1424356575049,21
1424356580049,21
1424356585050,21
1424356590050,21
1424356595049,21
1424356600049,21
1424356605049,21
1424356610049,21
1424356615049,21
1424356620049,22
1424356625049,22
1424356630049,22
1424356635049,22
1424356640049,22
1424356645049,22
1424356650049,22
1424356655049,23
1424356660049,23
1424356665049,23
1424356670049,23
1424356675049,23
1424356680049,23
1424356685049,23
1424356690050,23
1424356695049,23
1424356700049,23
1424356705050,23
1424356710050,23
1424356715049,23
1424356720049,23
1424356725049,23
1424356730050,23
1424356735049,23
1424356740049,23
1424356745050,23
1424356750049,23
1424356755049,23
1424356760049,23
1424356765050,23
1424356770049,23
1424356775049,23
1424356780049,23
1424356785050,24
1424356790049,24
1424356795049,24
1424356800049,24
1424356805050,24
1424356810049,24
1424356815049,24
1424356820049,24
1424356825049,24
1424356830049,24
1424356835049,24
1424356840049,24
1424356845049,24
1424356850050,24
1424356855049,24
1424356860049,24
1424356865050,24
1424356870049,24
1424356875049,24
1424356880049,23
1424356885049,23
1424356890050,23
1424356895050,23
1424356900049,23
1424356905049,23
1424356910049,23
1424356915049,23
1424356920049,23
1424356925049,23
1424356930049,23
1424356935049,23
1424356940049,23
1424356945049,24
1424356950050,24
1424356955049,24
1424356960049,24
1424356965049,24
1424356970049,24
1424356975049,24
1424356980049,24
1424356985049,24
1424356990050,24
1424356995049,24
1424357000049,24
1424357005049,24
1424357010049,24
1424357015050,24
1424357020049,24
1424357025049,24
1424357030049,25
1424357035050,25
1424357040049,25
1424357045049,25
1424357050049,25
1424357055049,25
1424357060049,25
1424357065049,25
1424357070049,25
1424357075049,25
1424357080050,25
1424357085049,25
1424357090050,25
1424357095049,25
1424357100049,25
1424357105049,25
1424357110050,25
1424357115049,25
1424357120049,25
1424357125049,25
1424357130049,26
1424357135049,26
1424357140049,26
1424357145049,26
1424357150050,26
1424357155049,26
1424357160049,26
1424357165049,26
1424357170049,26
1424357175049,26
1424357180049,26
1424357185049,26
1424357190049,26
1424357195049,26
1424357200049,26
1424357205049,26
1424357210049,26
1424357215049,26
1424357220049,26
1424357225049,26
1424357230049,26
1424357235049,26
1424357240049,26
1424357245049,27
1424357250049,27
1424357255049,27
1424357260049,28
1424357265049,28
1424357270049,29
1424357275049,29
1424357280049,29
1424357285049,29
1424357290050,29
1424357295049,29
1424357300049,29
1424357305049,29
1424357310050,29
1424357315049,29
1424357320049,29
1424357325050,29
1424357330049,29
1424357335049,29
1424357340049,29
1424357345049,29
1424357350049,29
1424357355049,29
1424357360049,29
1424357365049,29
1424357370049,29
1424357375050,29
1424357380049,29
1424357385049,29
1424357390049,29
1424357395049,29
1424357400049,29
1424357405050,29
1424357410049,29
1424357415049,29
1424357420050,29
1424357425049,29
1424357430049,29
1424357435049,29
1424357440049,29
1424357445049,29
1424357450050,29
1424357455049,29
1424357460049,29
1424357465049,29
1424357470049,29
1424357475049,29
1424357480049,29
1424357485050,29
1424357490049,29
1424357495049,29
1424357500049,29
1424357505049,29
1424357510049,29
1424357515049,29
1424357520049,29
1424357525049,29
1424357530049,29
1424357535049,29
1424357540049,29
1424357545050,29
1424357550049,29
1424357555049,29
1424357560049,30
1424357565049,30
1424357570049,30
1424357575049,30
1424357580050,30
1424357585049,29
1424357590050,29
1424357595049,29
1424357600050,29
1424357605049,29
1424357610049,28
1424357615049,28
1424357620049,27
1424357625050,27
1424357630049,27
1424357635049,27
1424357640049,27
1424357645050,27
1424357650049,27
1424357655049,27
1424357660049,27
1424357665050,27
1424357670049,27
1424357675049,27
1424357680049,27
1424357685049,27
1424357690049,27
1424357695049,27
1424357700050,27
1424357705049,27
1424357710049,27
1424357715049,27
1424357720049,28
1424357725049,28
1424357730049,28
1424357735049,28
1424357740049,28
1424357745049,28
1424357750049,28
1424357755052,28
1424357760049,28
1424357765050,28
1424357770049,28
1424357775049,28
1424357780049,28
1424357785049,28
1424357790049,28
1424357795049,28
1424357800050,28
1424357805049,28
1424357810049,28
1424357815049,28
1424357820049,28
1424357825049,28
1424357830050,28
1424357835049,28
1424357840049,28
1424357845049,28
1424357850049,28
1424357855049,28
1424357860050,28
1424357865049,28
1424357870049,28
1424357875049,28
1424357880049,28
1424357885049,28
1424357890049,28
1424357895049,28
1424357900050,28
1424357905050,27
1424357910049,27
1424357915049,27
1424357920049,27
1424357925049,26
1424357930049,26
1424357935049,26
1424357940049,26
1424357945050,26
