timestamp,selflet 
1424345718895,100
1424345729773,101
1424335291637,10
1424345759075,102
1424346030717,103
1424346065388,104
1424346076634,105
1424346336568,106
1424346415952,107
1424346470077,108
1424346701157,109
1424346747207,110
1424346767527,111
1424335563286,11
1424347012689,112
1424347028825,113
1424347033952,114
1424347353383,115
1424335640400,12
1424335700185,13
1424335882464,14
1424335898679,15
1424335940838,16
1424336222056,17
1424336251977,18
1424336313202,19
1424336551837,20
1424336598025,21
1424334551644,2
1424336668101,22
1424336861416,23
1424336924041,24
1424337041200,25
1424337172015,26
1424337209132,27
1424337278711,28
1424337500295,29
1424337527420,30
1424337633606,31
1424334552856,3
1424337819392,32
1424337849231,33
1424337859592,34
1424338166267,35
1424338179594,36
1424338183981,37
1424338620234,38
1424338712001,39
1424338863264,40
1424338949902,41
1424334554973,4
1424339059843,42
1424339087039,43
1424339409029,44
1424339424315,45
1424339551598,46
1424339759058,47
1424339891813,48
1424340087854,49
1424340180243,50
1424340335834,51
1424334849619,5
1424340393836,52
1424340506619,53
1424340511918,54
1424340813421,55
1424340915538,56
1424340938810,57
1424341284108,58
1424341352101,59
1424341348338,60
1424341636234,61
1424334866577,6
1424341646520,62
1424341674875,63
1424341954547,64
1424341959036,65
1424341964308,66
1424342266470,67
1424342279136,68
1424342282722,69
1424342567816,70
1424342571945,71
1424334873721,7
1424342574460,72
1424342876426,73
1424342891137,74
1424342894657,75
1424343178710,76
1424343181975,77
1424343183647,78
1424343485488,79
1424343494513,80
1424343514888,81
1424335224453,8
1424343811884,82
1424343841007,83
1424343844081,84
1424344123710,85
1424344127684,86
1424344134114,87
1424344426631,88
1424344447570,89
1424344494454,90
1424344753588,91
1424335272297,9
1424344757332,92
1424344821318,93
1424345074676,94
1424345111196,95
1424345119937,96
1424345376521,97
1424345487950,98
1424345550516,99
