timestamp,selflet,started,ended,lifetime 
1424367868922,100,1424365163184,1424367868922,2705738
1424367886685,101,1424365181004,1424367886684,2705680
1424357949133,10,1424355083282,1424357949132,2865850
1424367888983,102,1424365183257,1424367888983,2705726
1424368213282,103,1424365507627,1424368213281,2705654
1424368231109,104,1424365525414,1424368231108,2705694
1424368256613,105,1424365550956,1424368256613,2705657
1424368513361,106,1424365807691,1424368513361,2705670
1424368533315,107,1424365827683,1424368533315,2705632
1424368531779,108,1424365826131,1424368531779,2705648
1424368868774,109,1424366163129,1424368868774,2705645
1424368881343,110,1424366175674,1424368881342,2705668
1424369202357,111,1424366186539,1424369202356,3015817
1424361464340,11,1424355100788,1424361464340,6363552
1424369502378,112,1424366486591,1424369502378,3015787
1424369553968,114,1424366538221,1424369553967,3015746
1424369493426,115,1424366787783,1424369493425,2705642
1424369494464,116,1424366788749,1424369494464,2705715
1424369499958,117,1424366794327,1424369499958,2705631
1424357947605,12,1424355101813,1424357947604,2845791
1424358359402,13,1424355343518,1424358359401,3015883
1424358516966,14,1424355441012,1424358516966,3075954
1424358554511,15,1424355548613,1424358554510,3005897
1424359145060,16,1424355548854,1424359145059,3596205
1424358630024,17,1424355904291,1424358630024,2725733
1424358616831,18,1424355911028,1424358616831,2705803
1424359211465,19,1424355915371,1424359211464,3296093
1424359032405,20,1424356236624,1424359032405,2795781
1424359054981,21,1424356239187,1424359054981,2815794
1424359708129,22,1424356251997,1424359708129,3456132
1424359952181,23,1424356616127,1424359952181,3336054
1424360158661,24,1424356652299,1424360158661,3506362
1424359519269,25,1424356783545,1424359519268,2735723
1424359955161,26,1424356939285,1424359955161,3015876
1424360043355,27,1424357027452,1424360043355,3015903
1424360620361,28,1424357124185,1424360620361,3496176
1424360007606,29,1424357241856,1424360007606,2765750
1424360442426,30,1424357256375,1424360442426,3186051
1424360451734,31,1424357265676,1424360451733,3186057
1424356880054,3,1424354174307,1424356880054,2705747
1424368070146,32,1424357556145,1424368070146,10514001
1424360532583,33,1424357716825,1424360532583,2815758
1424361109551,34,1424357893449,1424361109551,3216102
1424361226145,35,1424357970184,1424361226144,3255960
1424361163465,36,1424358007501,1424361163464,3155963
1424364686458,37,1424358202436,1424364686458,6484022
1424364654098,38,1424358260616,1424364654097,6393481
1424361343122,39,1424358277237,1424361343122,3065885
1424361400129,40,1424358534169,1424361400129,2865960
1424364977838,41,1424358574105,1424364977837,6403732
1424367681818,4,1424354176264,1424367681808,13505544
1424364989383,42,1424358635705,1424364989382,6353677
1424369153499,44,1424358949946,1424369153499,10203553
1424365308938,45,1424358955397,1424365308937,6353540
1424369110282,46,1424359206974,1424369110281,9903307
1424365682613,47,1424359308984,1424365682613,6373629
1424369215407,48,1424359312148,1424369215407,9903259
1424366053453,49,1424359579776,1424366053452,6473676
1424369605335,50,1424359702448,1424369605335,9902887
1424363051885,51,1424359735788,1424363051884,3316096
1424357897045,5,1424354470935,1424357897045,3426110
1424363127638,52,1424360011687,1424363127638,3115951
1424366486676,53,1424360053040,1424366486676,6433636
1424367022632,54,1424360278722,1424367022632,6743910
1424367046965,55,1424360312963,1424367046965,6734002
1424366976724,56,1424360322845,1424366976724,6653879
1424367059377,57,1424360335467,1424367059376,6723909
1424367067305,58,1424360763855,1424367067304,6303449
1424367719902,59,1424360805638,1424367719901,6914263
1424367124274,60,1424360820770,1424367124274,6303504
1424367412987,61,1424361109595,1424367412987,6303392
1424357630385,6,1424354494294,1424357630385,3136091
1424364694906,62,1424361128702,1424364694906,3566204
1424364497055,63,1424361140865,1424364497055,3356190
1424364133594,64,1424361427860,1424364133594,2705734
1424367734412,65,1424361431027,1424367734411,6303384
1424364537103,66,1424361491184,1424364537103,3045919
1424364662416,67,1424361736500,1424364662415,2925915
1424364451098,69,1424361745340,1424364451098,2705758
1424368641257,70,1424362037730,1424368641257,6603527
1424368344316,71,1424362041029,1424368344316,6303287
1424357627747,7,1424354491716,1424357627747,3136031
1424364806631,72,1424362100912,1424364806631,2705719
1424368644325,73,1424362341068,1424368644324,6303256
1424365611399,74,1424362345367,1424365611399,3266032
1424365593496,75,1424362347455,1424365593496,3246041
1424365727917,76,1424362641981,1424365727917,3085936
1424365813702,77,1424362647722,1424365813702,3165980
1424365710063,78,1424362664169,1424365710063,3045894
1424366322900,79,1424362941634,1424366322900,3381266
1424369254225,80,1424362950984,1424369254225,6303241
1424365823393,81,1424362957495,1424365823392,2865897
1424357623478,8,1424354787670,1424357623477,2835807
1424365952207,82,1424363246494,1424365952206,2705712
1424369858906,83,1424363245486,1424369858905,6613419
1424365976693,84,1424363250962,1424365976693,2725731
1424366966832,85,1424363550673,1424366966832,3416159
1424366973929,86,1424363557817,1424366973929,3416112
1424366987864,87,1424363561718,1424366987864,3426146
1424366840333,89,1424363874502,1424366840333,2965831
1424366919258,90,1424363883183,1424366919258,3036075
1424367181130,91,1424364175264,1424367181129,3005865
1424361333587,9,1424354829918,1424361333587,6503669
1424366915326,92,1424364199592,1424366915326,2715734
1424367224180,93,1424364198276,1424367224179,3025903
1424367828097,94,1424364522142,1424367828097,3305955
1424367598459,96,1424364582507,1424367598459,3015952
1424367866847,97,1424364850987,1424367866846,3015859
1424367575365,99,1424364869656,1424367575365,2705709
