timestamp,selflet 
1424365163184,100
1424365181004,101
1424355083282,10
1424365183257,102
1424365507627,103
1424365525414,104
1424365550956,105
1424365807691,106
1424365827683,107
1424365826131,108
1424366163129,109
1424366175674,110
1424366186539,111
1424355100788,11
1424366486591,112
1424366538254,113
1424366538221,114
1424366787783,115
1424366788749,116
1424366794327,117
1424355101813,12
1424355343518,13
1424355441012,14
1424355548613,15
1424355548854,16
1424355904291,17
1424355911028,18
1424355915371,19
1424356236624,20
1424356239187,21
1424354173256,2
1424356251997,22
1424356616127,23
1424356652299,24
1424356783545,25
1424356939285,26
1424357027452,27
1424357124185,28
1424357241856,29
1424357256375,30
1424357265676,31
1424354174307,3
1424357556145,32
1424357716825,33
1424357893449,34
1424357970184,35
1424358007501,36
1424358202436,37
1424358260616,38
1424358277237,39
1424358534169,40
1424358574105,41
1424354176264,4
1424358635705,42
1424358902808,43
1424358949946,44
1424358955397,45
1424359206974,46
1424359308984,47
1424359312148,48
1424359579776,49
1424359702448,50
1424359735788,51
1424354470935,5
1424360011687,52
1424360053040,53
1424360278722,54
1424360312963,55
1424360322845,56
1424360335467,57
1424360763855,58
1424360805638,59
1424360820770,60
1424361109595,61
1424354494294,6
1424361128702,62
1424361140865,63
1424361427860,64
1424361431027,65
1424361491184,66
1424361736500,67
1424361740949,68
1424361745340,69
1424362037730,70
1424362041029,71
1424354491716,7
1424362100912,72
1424362341068,73
1424362345367,74
1424362347455,75
1424362641981,76
1424362647722,77
1424362664169,78
1424362941634,79
1424362950984,80
1424362957495,81
1424354787670,8
1424363246494,82
1424363245486,83
1424363250962,84
1424363550673,85
1424363557817,86
1424363561718,87
1424363865283,88
1424363874502,89
1424363883183,90
1424364175264,91
1424354829918,9
1424364199592,92
1424364198276,93
1424364522142,94
1424364545369,95
1424364582507,96
1424364850987,97
1424364857567,98
1424364869656,99
