timestamp,service,rt,selfletID,numberOfReqs 
1424265375622,videoProvisioner,39018,2, 1
1424265376074,videoProvisioner,30046,2, 1
1424265381938,videoProvisioner,25915,3, 1
1424265409755,videoProvisioner,33730,2, 1
1424265430808,videoProvisioner,44782,4, 1
1424265457923,videoProvisioner,51894,3, 1
1424265468950,videoProvisioner,52919,3, 1
1424265475767,videoProvisioner,79739,4, 1
1424265482233,videoProvisioner,56201,3, 1
1424265494665,videoProvisioner,58633,4, 1
1424265497321,videoProvisioner,41286,3, 1
1424265504640,videoProvisioner,138616,4, 1
1424265505893,videoProvisioner,29855,2, 1
1424265510305,videoProvisioner,44269,4, 1
1424265580830,videoProvisioner,44785,3, 1
1424265586444,videoProvisioner,140410,3, 1
1424265597771,videoProvisioner,91729,2, 1
1424265618274,videoProvisioner,52226,2, 1
1424265621182,videoProvisioner,105140,2, 1
1424265637822,videoProvisioner,91776,3, 1
1424265640529,videoProvisioner,154491,2, 1
1424265650904,videoProvisioner,24848,4, 1
1424265657420,videoProvisioner,71369,3, 1
1424265667599,videoProvisioner,14873,4, 1
1424265669203,videoProvisioner,113156,3, 1
1424265672912,videoProvisioner,26854,4, 1
1424265686696,videoProvisioner,80643,3, 1
1424265690706,videoProvisioner,94654,3, 1
1424265694315,videoProvisioner,198275,3, 1
1424265697624,videoProvisioner,81569,2, 1
1424265707097,videoProvisioner,41037,3, 1
1424265708851,videoProvisioner,36124,3, 1
1424265715317,videoProvisioner,79260,2, 1
1424265721031,videoProvisioner,34970,4, 1
1424265726296,videoProvisioner,33568,6, 1
1424265734617,videoProvisioner,28554,4, 1
1424265737875,videoProvisioner,211832,2, 1
1424265739128,videoProvisioner,26398,6, 1
1424265741083,videoProvisioner,41686,4, 1
1424265747749,videoProvisioner,28351,3, 1
1424265753363,videoProvisioner,27298,5, 1
1424265763588,videoProvisioner,104196,2, 1
1424265763939,videoProvisioner,84545,2, 1
1424265767247,videoProvisioner,34515,6, 1
1424265768450,videoProvisioner,29051,3, 1
1424265769352,videoProvisioner,193303,2, 1
1424265780429,videoProvisioner,34362,5, 1
1424265794114,videoProvisioner,34714,6, 1
1424265796875,videoProvisioner,44141,2, 1
1424265802688,videoProvisioner,36619,2, 1
1424265813765,videoProvisioner,27696,5, 1
1424265816722,videoProvisioner,23985,5, 1
1424265819530,videoProvisioner,46795,2, 1
1424265829504,videoProvisioner,50101,2, 1
1424265837976,videoProvisioner,38572,7, 1
1424265853568,videoProvisioner,47497,7, 1
1424265862791,videoProvisioner,43386,4, 1
1424265866600,videoProvisioner,33860,5, 1
1424265871562,videoProvisioner,45488,4, 1
1424265874169,videoProvisioner,34762,4, 1
1424265881486,videoProvisioner,68747,3, 1
1424265881537,videoProvisioner,35463,7, 1
1424265887902,videoProvisioner,35160,3, 1
1424265889306,videoProvisioner,29897,7, 1
1424265901937,videoProvisioner,22526,4, 1
1424265918180,videoProvisioner,25436,6, 1
1424265927202,videoProvisioner,41125,2, 1
1424265927854,videoProvisioner,21775,4, 1
1424265930862,videoProvisioner,31450,2, 1
1424265936375,videoProvisioner,70299,5, 1
1424265956625,videoProvisioner,83882,6, 1
1424265957878,videoProvisioner,38465,7, 1
1424265958430,videoProvisioner,32350,7, 1
1424265966602,videoProvisioner,27187,5, 1
1424265969109,videoProvisioner,36361,2, 1
1424265977680,videoProvisioner,28262,3, 1
1424265982191,videoProvisioner,69445,4, 1
1424265984848,videoProvisioner,25427,7, 1
1424265987555,videoProvisioner,33136,2, 1
1424265995123,videoProvisioner,30702,5, 1
1424266002040,videoProvisioner,32618,5, 1
1424266005900,videoProvisioner,31476,3, 1
1424266007253,videoProvisioner,22827,3, 1
1424266010962,videoProvisioner,31538,8, 1
1424266034523,videoProvisioner,35094,7, 1
1424266038934,videoProvisioner,34503,7, 1
1424266054722,videoProvisioner,65295,2, 1
1424266055424,videoProvisioner,35989,3, 1
1424266063594,videoProvisioner,24154,3, 1
1424266069008,videoProvisioner,24568,5, 1
1424266077829,videoProvisioner,28387,10, 1
1424266079934,videoProvisioner,50497,6, 1
1424266081288,videoProvisioner,26845,5, 1
1424266082691,videoProvisioner,88262,2, 1
1424266092065,videoProvisioner,32621,8, 1
1424266094471,videoProvisioner,25025,10, 1
1424266107151,videoProvisioner,27702,3, 1
1424266114920,videoProvisioner,30469,5, 1
1424266116324,videoProvisioner,171908,2, 1
1424266125396,videoProvisioner,35944,9, 1
1424266129907,videoProvisioner,30453,8, 1
1424266140833,videoProvisioner,76387,2, 1
1424266142437,videoProvisioner,27979,10, 1
1424266150157,videoProvisioner,25697,8, 1
1424266153666,videoProvisioner,34208,5, 1
1424266157325,videoProvisioner,27864,7, 1
1424266158829,videoProvisioner,24366,9, 1
1424266161285,videoProvisioner,86837,7, 1
1424266161937,videoProvisioner,137501,6, 1
1424266165446,videoProvisioner,60990,6, 1
1424266171360,videoProvisioner,31896,9, 1
1424266176122,videoProvisioner,81669,6, 1
1424266176774,videoProvisioner,67317,2, 1
1424266178077,videoProvisioner,28611,10, 1
1424266185044,videoProvisioner,25576,10, 1
1424266185646,videoProvisioner,31179,5, 1
1424266185997,videoProvisioner,151559,6, 1
1424266194668,videoProvisioner,185236,2, 1
1424266196774,videoProvisioner,27303,4, 1
1424266198628,videoProvisioner,54163,2, 1
1424266201385,videoProvisioner,186952,2, 1
1424266204695,videoProvisioner,40226,6, 1
1424266206500,videoProvisioner,32028,3, 1
1424266213968,videoProvisioner,34495,7, 1
1424266214820,videoProvisioner,30346,3, 1
1424266214820,videoProvisioner,25344,10, 1
1424266227402,videoProvisioner,32925,7, 1
1424266233669,videoProvisioner,34190,5, 1
1424266236276,videoProvisioner,21795,9, 1
1424266249511,videoProvisioner,30028,7, 1
1424266253371,videoProvisioner,43891,9, 1
1424266256078,videoProvisioner,26593,6, 1
1424266256580,videoProvisioner,32096,10, 1
1424266259186,videoProvisioner,24699,8, 1
1424266260891,videoProvisioner,56412,9, 1
1424266272069,videoProvisioner,32582,6, 1
1424266275077,videoProvisioner,27585,7, 1
1424266280690,videoProvisioner,29199,7, 1
1424266285652,videoProvisioner,26158,8, 1
1424266287006,videoProvisioner,23511,5, 1
1424266289964,videoProvisioner,34472,8, 1
1424266314173,videoProvisioner,46677,4, 1
1424266317481,videoProvisioner,41983,4, 1
1424266317581,videoProvisioner,38081,10, 1
1424266318985,videoProvisioner,27482,7, 1
1424266326404,videoProvisioner,14895,11, 1
1424266330014,videoProvisioner,26507,6, 1
1424266330265,videoProvisioner,30759,3, 1
1424266332771,videoProvisioner,89282,2, 1
1424266335428,videoProvisioner,27920,10, 1
1424266336180,videoProvisioner,40675,10, 1
1424266342696,videoProvisioner,23184,10, 1
1424266349813,videoProvisioner,34302,8, 1
1424266351016,videoProvisioner,79519,9, 1
1424266352671,videoProvisioner,29157,11, 1
1424266362745,videoProvisioner,31229,3, 1
1424266372620,videoProvisioner,33101,8, 1
1424266378334,videoProvisioner,90831,9, 1
1424266378986,videoProvisioner,51471,9, 1
1424266383348,videoProvisioner,31826,2, 1
1424266386758,videoProvisioner,51241,9, 1
1424266387912,videoProvisioner,104411,4, 1
1424266392374,videoProvisioner,48855,4, 1
1424266392575,videoProvisioner,33051,12, 1
1424266401396,videoProvisioner,53874,4, 1
1424266405206,videoProvisioner,33678,9, 1
1424266410670,videoProvisioner,31140,3, 1
1424266410820,videoProvisioner,27288,6, 1
1424266412174,videoProvisioner,48648,8, 1
1424266414680,videoProvisioner,15144,10, 1
1424266422651,videoProvisioner,67128,8, 1
1424266423503,videoProvisioner,47973,8, 1
