timestamp,selflet 
1424279232562,100
1424279173450,101
1424268727792,10
1424279182604,102
1424279507886,103
1424279479828,104
1424279791754,105
1424279542528,106
1424279789605,107
1424280105145,108
1424279818957,109
1424283691725,110
1424280717396,111
1424269864801,11
1424280403593,113
1424280411699,114
1424280426778,115
1424281032406,116
1424280758252,117
1424280765581,118
1424269393865,12
1424269115509,13
1424269687790,14
1424269388821,15
1424270091386,16
1424281038517,17
1424269944553,18
1424270001062,19
1424270277907,20
1424270584630,21
1424268710195,2
1424281107448,22
1424270363383,23
1424270355511,24
1424274431582,25
1424271334641,26
1424271370400,27
1424270864697,28
1424275222541,29
1424275383975,30
1424271216793,31
1424268709097,3
1424271529925,32
1424271567736,34
1424279336720,35
1424272230055,36
1424275644641,37
1424272264446,38
1424272508883,39
1424272563375,40
1424272610953,41
1424268698040,4
1424272550384,42
1424272590906,43
1424277215962,44
1424276601051,45
1424276821424,46
1424280748624,48
1424277469719,49
1424281420447,50
1424268696473,5
1424281154272,52
1424278141650,53
1424278088471,55
1424278028941,56
1424278086884,57
1424278126560,58
1424278365744,59
1424275573871,60
1424275648792,61
1424268846866,6
1424278712733,62
1424275573703,63
1424276021812,64
1424279317236,65
1424275456704,66
1424276276575,67
1424279986970,68
1424279392474,69
1424276300186,70
1424276514901,71
1424272021120,7
1424276407229,72
1424276541767,73
1424276476985,74
1424276425538,75
1424280377047,76
1424277082817,77
1424277464723,78
1424276995708,79
1424277203518,80
1424277207202,81
1424268672317,8
1424277076678,82
1424277512769,83
1424278143004,84
1424278177208,85
1424277718254,86
1424278231413,87
1424277830173,88
1424278338010,89
1424277984590,90
1424278127063,91
1424268761894,9
1424278251105,92
1424278253331,93
1424278567546,95
1424278594471,96
1424282191092,97
1424278869949,98
1424278894669,99
