timestamp,selflet,started,ended,lifetime 
1424262275994,100,1424259570272,1424262275994,2705722
1424262545866,101,1424259840188,1424262545866,2705678
1424252460116,10,1424249334155,1424252460116,3125961
1424262544720,102,1424259839038,1424262544720,2705682
1424262563858,103,1424259858160,1424262563857,2705697
1424263195648,104,1424260179882,1424263195648,3015766
1424262929244,106,1424260223581,1424262929244,2705663
1424263505056,107,1424260489292,1424263505056,3015764
1424263228290,109,1424260522643,1424263228289,2705646
1424264118191,110,1424260792306,1424264118191,3325885
1424263514057,111,1424260808385,1424263514057,2705672
1424252742266,11,1424249366129,1424252742266,3376137
1424263520364,112,1424260814719,1424263520364,2705645
1424264128499,114,1424261112613,1424264128499,3015886
1424263830431,115,1424261124775,1424263830431,2705656
1424252594683,12,1424249658633,1424252594682,2936049
1424252490491,13,1424249664704,1424252490491,2825787
1424253007746,14,1424249891801,1424253007746,3115945
1424252668586,15,1424249942811,1424252668585,2725774
1424252651810,16,1424249946089,1424252651809,2705720
1424252996315,17,1424250250563,1424252996315,2745752
1424253591794,18,1424250275732,1424253591794,3316062
1424253144195,19,1424250428353,1424253144195,2715842
1424253580006,20,1424250554123,1424253580006,3025883
1424253378241,21,1424250572482,1424253378241,2805759
1424254931532,2,1424248397911,1424254931532,6533621
1424254112269,22,1424250586141,1424254112268,3526127
1424261164186,23,1424250859621,1424261164186,10304565
1424254213238,24,1424250887166,1424254213238,3326072
1424254640883,25,1424251104780,1424254640883,3536103
1424253900996,26,1424251165259,1424253900996,2735737
1424254058370,27,1424251182573,1424254058369,2875796
1424254014174,28,1424251198420,1424254014174,2815754
1424254857856,29,1424251471778,1424254857855,3386077
1424254994273,30,1424251528194,1424254994273,3466079
1424254891836,31,1424251535734,1424254891836,3356102
1424255531682,3,1424248397366,1424255531682,7134316
1424255345500,32,1424251999452,1424255345500,3346048
1424254755042,33,1424252009223,1424254755042,2745819
1424255752273,35,1424252376225,1424255752273,3376048
1424258797343,36,1424252383676,1424258797343,6413667
1424255520256,37,1424252394368,1424255520256,3125888
1424255658824,38,1424252732985,1424255658824,2925839
1424255598846,39,1424252773034,1424255598845,2825811
1424259908102,40,1424252813711,1424259908102,7094391
1424259827587,41,1424253083581,1424259827587,6744006
1424255010280,4,1424248396482,1424255010280,6613798
1424263026592,42,1424253123598,1424263026591,9902993
1424260362554,43,1424253227972,1424260362554,7134582
1424260490054,45,1424253425229,1424260490054,7064825
1424260738866,46,1424253514075,1424260738866,7224791
1424260236293,49,1424253802666,1424260236293,6433627
1424260720035,51,1424254336010,1424260720034,6384024
1424255027468,5,1424248724075,1424255027468,6303393
1424257832932,52,1424254366780,1424257832931,3466151
1424261079289,53,1424254715397,1424261079288,6363891
1424261470111,54,1424254726053,1424261470111,6744058
1424261327312,56,1424255023786,1424261327312,6303526
1424261344156,57,1424255040711,1424261344156,6303445
1424261387333,58,1424255083980,1424261387333,6303353
1424258469958,59,1424255394055,1424258469957,3075902
1424258425697,60,1424255399750,1424258425697,3025947
1424258708722,61,1424255472679,1424258708722,3236043
1424255150583,6,1424248736972,1424255150582,6413610
1424258424817,62,1424255719005,1424258424816,2705811
1424259277677,63,1424255791528,1424259277677,3486149
1424259133026,64,1424255796965,1424259133025,3336060
1424259086778,65,1424256050879,1424259086777,3035898
1424259206584,66,1424256070635,1424259206584,3135949
1424259179631,67,1424256093622,1424259179630,3086008
1424262968788,68,1424256354858,1424262968787,6613929
1424262988970,69,1424256375419,1424262988970,6613551
1424262703617,70,1424256400396,1424262703617,6303221
1424251711894,7,1424248756060,1424251711894,2955834
1424259410033,72,1424256704277,1424259410032,2705755
1424263014687,73,1424256711458,1424263014686,6303228
1424263288575,74,1424256985387,1424263288575,6303188
1424263901760,75,1424256988081,1424263901759,6913678
1424260345478,76,1424257009419,1424260345477,3336058
1424260466651,77,1424257290664,1424260466651,3175987
1424260757537,78,1424257311424,1424260757537,3446113
1424263618659,79,1424257315535,1424263618658,6303123
1424260298386,80,1424257592638,1424260298386,2705748
1424251762352,8,1424249056621,1424251762352,2705731
1424261018161,82,1424257612070,1424261018160,3406090
1424261135241,83,1424257909231,1424261135240,3226009
1424261232727,84,1424257926618,1424261232727,3306109
1424261154048,85,1424257958058,1424261154048,3195990
1424261213771,86,1424258217917,1424261213771,2995854
1424261242642,87,1424258216766,1424261242641,3025875
1424261297504,88,1424258221609,1424261297504,3075895
1424261300136,89,1424258554342,1424261300136,2745794
1424261876357,90,1424258560369,1424261876357,3315988
1424261268174,91,1424258562486,1424261268174,2705688
1424252099518,9,1424249283662,1424252099517,2815855
1424261884077,92,1424258878250,1424261884077,3005827
1424261610249,93,1424258904506,1424261610249,2705743
1424261626190,94,1424258920429,1424261626189,2705760
1424261923828,95,1424259218147,1424261923828,2705681
1424262239627,96,1424259223830,1424262239626,3015796
1424261935825,97,1424259230152,1424261935825,2705673
1424262223836,98,1424259518154,1424262223836,2705682
1424262248264,99,1424259542551,1424262248264,2705713
