timestamp,service,rt,selfletID,numberOfReqs 
1423038898968,videoProvisioner,27237,4, 1
1423038913655,videoProvisioner,32368,4, 1
1423038921774,videoProvisioner,30491,2, 1
1423038927838,videoProvisioner,26555,3, 1
1423038957508,videoProvisioner,26221,3, 1
1423038979259,videoProvisioner,37971,4, 1
1423039000261,videoProvisioner,28969,2, 1
1423039002718,videoProvisioner,91433,4, 1
1423039012241,videoProvisioner,30948,4, 1
1423039017003,videoProvisioner,95717,3, 1
1423039019058,videoProvisioner,57768,3, 1
1423039047425,videoProvisioner,36129,2, 1
1423039065317,videoProvisioner,114027,3, 1
1423039082307,videoProvisioner,41007,3, 1
1423039092833,videoProvisioner,61534,2, 1
1423039100050,videoProvisioner,98754,4, 1
1423039101253,videoProvisioner,109959,2, 1
1423039123657,videoProvisioner,52354,3, 1
1423039129622,videoProvisioner,108325,3, 1
1423039134283,videoProvisioner,42978,3, 1
1423039135837,videoProvisioner,74535,2, 1
1423039138995,videoProvisioner,87694,2, 1
1423039150523,videoProvisioner,69218,2, 1
1423039180745,videoProvisioner,59436,2, 1
1423039187361,videoProvisioner,46050,3, 1
1423039192023,videoProvisioner,90716,4, 1
1423039200043,videoProvisioner,48731,3, 1
1423039209718,videoProvisioner,28401,2, 1
1423039213978,videoProvisioner,82668,4, 1
1423039220244,videoProvisioner,58930,3, 1
1423039227411,videoProvisioner,56096,3, 1
1423039227762,videoProvisioner,116454,2, 1
1423039236333,videoProvisioner,21681,2, 1
1423039242748,videoProvisioner,54764,4, 1
1423039247761,videoProvisioner,46443,4, 1
1423039248262,videoProvisioner,53611,3, 1
1423039253726,videoProvisioner,25739,6, 1
1423039255230,videoProvisioner,33910,3, 1
1423039256232,videoProvisioner,48247,4, 1
1423039264403,videoProvisioner,29749,4, 1
1423039265456,videoProvisioner,24135,5, 1
1423039280844,videoProvisioner,32854,5, 1
1423039292021,videoProvisioner,37366,3, 1
1423039296281,videoProvisioner,28291,2, 1
1423039303349,videoProvisioner,42026,3, 1
1423039315929,videoProvisioner,21270,6, 1
1423039322996,videoProvisioner,48337,3, 1
1423039323348,videoProvisioner,42024,3, 1
1423039323649,videoProvisioner,35657,4, 1
1423039339138,videoProvisioner,24477,4, 1
1423039339188,videoProvisioner,37862,4, 1
1423039339740,videoProvisioner,11745,5, 1
1423039339740,videoProvisioner,31747,7, 1
1423039362695,videoProvisioner,41367,3, 1
1423039364600,videoProvisioner,36601,3, 1
1423039366354,videoProvisioner,31688,7, 1
1423039379786,videoProvisioner,25119,5, 1
1423039380538,videoProvisioner,39205,3, 1
1423039381892,videoProvisioner,33891,7, 1
1423039413570,videoProvisioner,45567,4, 1
1423039432064,videoProvisioner,24058,7, 1
1423039442990,videoProvisioner,68320,4, 1
1423039455571,videoProvisioner,40898,4, 1
1423039458929,videoProvisioner,17587,7, 1
1423039459180,videoProvisioner,77843,7, 1
1423039465345,videoProvisioner,104010,4, 1
1423039476471,videoProvisioner,75132,2, 1
1423039478727,videoProvisioner,30718,6, 1
1423039483037,videoProvisioner,95033,2, 1
1423039488801,videoProvisioner,54126,5, 1
1423039495768,videoProvisioner,101097,5, 1
1423039496670,videoProvisioner,16992,7, 1
1423039500480,videoProvisioner,25802,2, 1
1423039501783,videoProvisioner,33773,4, 1
1423039507347,videoProvisioner,52671,3, 1
1423039514665,videoProvisioner,29985,2, 1
1423039523085,videoProvisioner,101745,5, 1
1423039523186,videoProvisioner,13500,2, 1
1423039525391,videoProvisioner,30709,4, 1
1423039530754,videoProvisioner,26069,6, 1
1423039540527,videoProvisioner,79184,3, 1
1423039559071,videoProvisioner,29380,5, 1
1423039562129,videoProvisioner,37440,5, 1
1423039563082,videoProvisioner,43393,5, 1
1423039563132,videoProvisioner,23439,4, 1
1423039578519,videoProvisioner,28824,7, 1
1423039590849,videoProvisioner,21148,5, 1
1423039593104,videoProvisioner,28405,5, 1
1423039594558,videoProvisioner,94874,3, 1
1423039611147,videoProvisioner,36446,7, 1
1423039613253,videoProvisioner,185245,3, 1
1423039617914,videoProvisioner,103227,3, 1
1423039637461,videoProvisioner,47756,7, 1
1423039643225,videoProvisioner,88528,3, 1
1423039644829,videoProvisioner,100134,3, 1
1423039646984,videoProvisioner,62280,2, 1
1423039652548,videoProvisioner,22832,4, 1
1423039653350,videoProvisioner,73647,2, 1
1423039661270,videoProvisioner,36556,8, 1
1423039674053,videoProvisioner,74345,7, 1
1423039678513,videoProvisioner,143821,2, 1
1423039680267,videoProvisioner,65556,7, 1
1423039682874,videoProvisioner,78165,2, 1
1423039686082,videoProvisioner,46364,8, 1
1423039688538,videoProvisioner,93832,3, 1
1423039690894,videoProvisioner,46176,7, 1
1423039695105,videoProvisioner,45385,8, 1
1423039695306,videoProvisioner,35583,3, 1
1423039701821,videoProvisioner,67105,2, 1
1423039707685,videoProvisioner,97975,7, 1
1423039709089,videoProvisioner,44366,8, 1
1423039710191,videoProvisioner,25462,4, 1
1423039717810,videoProvisioner,48086,4, 1
1423039727267,videoProvisioner,167569,2, 1
1423039734685,videoProvisioner,39954,6, 1
1423039736089,videoProvisioner,46360,2, 1
1423039737744,videoProvisioner,33012,7, 1
1423039745365,videoProvisioner,255684,3, 1
1423039749878,videoProvisioner,95156,3, 1
1423039753537,videoProvisioner,33800,7, 1
1423039759251,videoProvisioner,79524,3, 1
1423039770277,videoProvisioner,45539,7, 1
1423039781504,videoProvisioner,36762,6, 1
1423039787218,videoProvisioner,77484,3, 1
1423039789423,videoProvisioner,34678,9, 1
1423039790927,videoProvisioner,56187,5, 1
1423039798545,videoProvisioner,178833,3, 1
1423039800901,videoProvisioner,86166,6, 1
1423039806414,videoProvisioner,41666,3, 1
1423039809121,videoProvisioner,26368,8, 1
1423039810274,videoProvisioner,135548,6, 1
1423039813030,videoProvisioner,63286,5, 1
1423039813281,videoProvisioner,113550,6, 1
1423039818293,videoProvisioner,78552,5, 1
1423039819446,videoProvisioner,44696,4, 1
1423039822754,videoProvisioner,44003,4, 1
1423039825361,videoProvisioner,22602,9, 1
1423039828067,videoProvisioner,68321,6, 1
1423039832679,videoProvisioner,25919,3, 1
1423039838543,videoProvisioner,23781,6, 1
1423039839796,videoProvisioner,41038,4, 1
1423039840899,videoProvisioner,111160,5, 1
1423039842703,videoProvisioner,47947,4, 1
1423039842904,videoProvisioner,73155,2, 1
1423039845761,videoProvisioner,35000,9, 1
1423039851376,videoProvisioner,60622,6, 1
1423039864858,videoProvisioner,38092,6, 1
1423039875033,videoProvisioner,28261,3, 1
1423039875033,videoProvisioner,36263,6, 1
1423039883955,videoProvisioner,29181,5, 1
1423039889418,videoProvisioner,26641,2, 1
1423039890671,videoProvisioner,23893,4, 1
1423039890922,videoProvisioner,60155,8, 1
1423039897488,videoProvisioner,74723,9, 1
1423039901648,videoProvisioner,82884,8, 1
1423039905357,videoProvisioner,30577,2, 1
1423039916182,videoProvisioner,21396,3, 1
1423039919641,videoProvisioner,68868,3, 1
1423039925306,videoProvisioner,90538,8, 1
1423039928113,videoProvisioner,37328,6, 1
1423039934682,videoProvisioner,55901,8, 1
1423039938592,videoProvisioner,151838,8, 1
1423039946311,videoProvisioner,75532,10, 1
1423039946412,videoProvisioner,39623,6, 1
1423039951274,videoProvisioner,40483,6, 1
1423039952928,videoProvisioner,34135,9, 1
1423039956537,videoProvisioner,33742,7, 1
1423039956637,videoProvisioner,29841,5, 1
1423039957289,videoProvisioner,18490,6, 1
1423039960247,videoProvisioner,29450,3, 1
1423039964006,videoProvisioner,17203,4, 1
1423039968818,videoProvisioner,86036,7, 1
1423039970322,videoProvisioner,35523,5, 1
1423039972477,videoProvisioner,29675,4, 1
1423039978392,videoProvisioner,75604,9, 1
1423039980196,videoProvisioner,29392,5, 1
1423039984758,videoProvisioner,97975,10, 1
1423039990572,videoProvisioner,35766,9, 1
