timestamp,reqType,service,rt,selflet,numberOfReqs 
1424346038626,LocalReqLocalExe,checkIfAvailable,218,100,1
1424346039552,LocalReqLocalExe,downloadVideo,925,100,1
1424346039552,LocalReqLocalExe,getVideoResource,1145,100,1
1424346107933,LocalReqLocalExe,checkIfAvailable,3239,100,1
1424346107933,LocalReqLocalExe,getVideoResource,3240,100,1
1424346124163,LocalReqLocalExe,scaleVideo,84610,100,1
1424346124308,LocalReqLocalExe,transcodeVideo,143,100,1
1424346129867,LocalReqLocalExe,bitDepthReduction,5558,100,1
1424346129867,LocalReqLocalExe,videoProvisioner,91461,100,1
1424346134359,LocalReqLocalExe,scaleVideo,26425,100,1
1424346134447,LocalReqLocalExe,transcodeVideo,86,100,1
1424346135379,LocalReqLocalExe,bitDepthReduction,931,100,1
1424346135380,LocalReqLocalExe,videoProvisioner,30688,100,1
1424346165475,LocalReqLocalExe,checkIfAvailable,3228,100,1
1424346166760,LocalReqLocalExe,downloadVideo,1284,100,1
1424346166761,LocalReqLocalExe,getVideoResource,4515,100,1
1424346176828,LocalReqLocalExe,checkIfAvailable,814,100,1
1424346177488,LocalReqLocalExe,downloadVideo,660,100,1
1424346177489,LocalReqLocalExe,getVideoResource,1476,100,1
1424346195206,LocalReqLocalExe,scaleVideo,28444,100,1
1424346195905,LocalReqLocalExe,transcodeVideo,698,100,1
1424346196052,LocalReqLocalExe,bitDepthReduction,146,100,1
1424346196053,LocalReqLocalExe,videoProvisioner,33808,100,1
1424346204851,LocalReqLocalExe,scaleVideo,27362,100,1
1424346207335,LocalReqLocalExe,transcodeVideo,2483,100,1
1424346207912,LocalReqLocalExe,bitDepthReduction,576,100,1
1424346207912,LocalReqLocalExe,videoProvisioner,31900,100,1
1424346256195,LocalReqLocalExe,checkIfAvailable,105,100,1
1424346259155,LocalReqLocalExe,downloadVideo,2959,100,1
1424346259156,LocalReqLocalExe,getVideoResource,3066,100,1
1424346283256,LocalReqLocalExe,scaleVideo,24099,100,1
1424346283555,LocalReqLocalExe,transcodeVideo,299,100,1
1424346283695,LocalReqLocalExe,bitDepthReduction,139,100,1
1424346283696,LocalReqLocalExe,videoProvisioner,27607,100,1
1424346284975,LocalReqLocalExe,checkIfAvailable,109,100,1
1424346284976,LocalReqLocalExe,getVideoResource,110,100,1
1424346307324,LocalReqLocalExe,scaleVideo,22348,100,1
1424346307759,LocalReqLocalExe,transcodeVideo,435,100,1
1424346309187,LocalReqLocalExe,bitDepthReduction,1427,100,1
1424346309188,LocalReqLocalExe,videoProvisioner,24323,100,1
1424346338799,LocalReqLocalExe,checkIfAvailable,2635,100,1
1424346339279,LocalReqLocalExe,downloadVideo,479,100,1
1424346339280,LocalReqLocalExe,getVideoResource,3117,100,1
1424346363391,LocalReqLocalExe,scaleVideo,24110,100,1
1424346363588,LocalReqLocalExe,transcodeVideo,196,100,1
1424346363611,LocalReqLocalExe,bitDepthReduction,23,100,1
1424346363612,LocalReqLocalExe,videoProvisioner,27449,100,1
1424346512067,LocalReqLocalExe,checkIfAvailable,1989,100,1
1424346515907,LocalReqLocalExe,downloadVideo,3839,100,1
1424346515908,LocalReqLocalExe,getVideoResource,5831,100,1
1424346540500,LocalReqLocalExe,scaleVideo,24592,100,1
1424346541243,LocalReqLocalExe,transcodeVideo,743,100,1
1424346541803,LocalReqLocalExe,bitDepthReduction,559,100,1
