timestamp,selflet 
1423050019832,100
1423050028088,101
1423039818688,10
1423050119076,102
1423050321803,103
1423050329746,104
1423050339857,105
1423050675031,106
1423050708918,107
1423050710497,108
1423050975404,109
1423050981872,110
1423051004061,111
1423039949859,11
1423051289217,112
1423051316760,113
1423051317153,114
1423040133777,12
1423040143702,13
1423040307677,14
1423040424393,15
1423040429597,16
1423040746960,17
1423040755042,18
1423040784158,19
1423041046132,20
1423041057141,21
1423038858333,2
1423041167738,22
1423041354859,23
1423041365902,24
1423041396440,25
1423041664832,26
1423041663645,27
1423041666923,28
1423042015898,29
1423042017169,30
1423042028351,31
1423038858980,3
1423042315757,32
1423042381986,33
1423042413869,34
1423042622652,35
1423042625164,36
1423042644540,37
1423043224889,38
1423043234436,39
1423043292535,40
1423043525765,41
1423038857453,4
1423043534976,42
1423043674757,43
1423043853290,44
1423043998494,45
1423044185934,46
1423044225322,47
1423044235859,48
1423044523371,49
1423044534658,50
1423044540107,51
1423039206166,5
1423044837386,52
1423044872687,53
1423044886005,54
1423045234937,55
1423045340870,56
1423045409802,57
1423045598835,58
1423045629596,59
1423045661841,60
1423045951221,61
1423039208897,6
1423046045740,62
1423046061678,63
1423046253231,64
1423046269247,65
1423046278006,66
1423046560115,67
1423046583593,68
1423046586298,69
1423046861421,70
1423046862173,71
1423039216485,7
1423046880415,72
1423047169286,73
1423047178749,74
1423047179101,75
1423047472403,76
1423047492517,77
1423047494624,78
1423047789281,79
1423047803934,80
1423047806102,81
1423039546056,8
1423048099344,82
1423048105675,83
1423048111809,84
1423048425204,85
1423048446021,86
1423048496557,87
1423048743840,88
1423048749336,89
1423048756441,90
1423049044737,91
1423039575981,9
1423049128034,92
1423049198419,93
1423049355248,94
1423049378449,95
1423049378390,96
1423049721831,97
1423049753908,98
1423049804828,99
