timestamp,selflet 
1423053345784,100
1423052733758,101
1423042954725,10
1423052824770,102
1423053027487,103
1423053035414,104
1423053690804,106
1423053714697,107
1423054026455,108
1423053687531,110
1423053709718,111
1423043216008,11
1423053994890,112
1423054022399,113
1423054022793,114
1423043569904,12
1423043109568,13
1423043813804,14
1423043130130,15
1423043885731,16
1423044173176,17
1423054259681,18
1423043931939,20
1423051371423,21
1423042224459,2
1423043913522,22
1423044060644,23
1423044691913,24
1423044202165,25
1423044390621,26
1423044469437,27
1423044372668,28
1423044981809,29
1423045453291,30
1423045324393,31
1423041824865,3
1423045281625,32
1423045407939,33
1423045528459,35
1423045971252,36
1423046010598,37
1423046040661,38
1423045960215,39
1423045998261,40
1423050379809,41
1423041833310,4
1423050259043,42
1423050378616,43
1423054367375,44
1423053901827,45
1423051240225,46
1423050548847,47
1423054739737,48
1423050826852,49
1423051398698,50
1423050883623,51
1423041931969,5
1423047653147,52
1423047688514,53
1423047621773,54
1423051538333,55
1423051684295,56
1423052023512,57
1423051902286,58
1423051933086,59
1423052265345,60
1423049207362,61
1423042154795,6
1423048881557,62
1423048817528,63
1423049145098,65
1423049083871,66
1423049265906,67
1423052886854,68
1423049292031,69
1423053165435,71
1423053327926,7
1423053183637,72
1423050680546,73
1423053792608,74
1423050104909,75
1423054386147,76
1423050748742,77
1423050200350,78
1423054092458,79
1423050641910,81
1423050855064,82
1423051121613,83
1423051037624,84
1423051731258,85
1423051752071,86
1423051672504,87
1423052009868,88
1423051995354,89
1423051732338,90
1423051750423,91
1423042882041,9
1423051833766,92
1423051904119,93
1423052060989,94
1423052084150,95
1423052084066,96
1423052427562,97
1423052759705,98
1423052820752,99
