timestamp,selfletID,service,numberOfReqs 
1422370876664, 4, videoProvisioner, 1
1422370884029, 4, videoProvisioner, 1
1422370891920, 2, videoProvisioner, 1
1422370899818, 3, videoProvisioner, 1
1422370907716, 2, videoProvisioner, 1
1422370915614, 2, videoProvisioner, 1
1422370923514, 3, videoProvisioner, 1
1422370931412, 3, videoProvisioner, 1
1422370939310, 3, videoProvisioner, 1
1422370947209, 4, videoProvisioner, 1
1422370955107, 3, videoProvisioner, 1
1422370963005, 4, videoProvisioner, 1
1422370970903, 4, videoProvisioner, 1
1422370978801, 4, videoProvisioner, 1
1422370986699, 3, videoProvisioner, 1
1422370994598, 2, videoProvisioner, 1
1422371002496, 3, videoProvisioner, 1
1422371010396, 2, videoProvisioner, 1
1422371018292, 2, videoProvisioner, 1
1422371026191, 2, videoProvisioner, 1
1422371034089, 3, videoProvisioner, 1
1422371041988, 3, videoProvisioner, 1
1422371049886, 4, videoProvisioner, 1
1422371057784, 2, videoProvisioner, 1
1422371065682, 4, videoProvisioner, 1
1422371073581, 2, videoProvisioner, 1
1422371081478, 2, videoProvisioner, 1
1422371089377, 4, videoProvisioner, 1
1422371097275, 4, videoProvisioner, 1
1422371105173, 4, videoProvisioner, 1
1422371113071, 3, videoProvisioner, 1
1422371120969, 2, videoProvisioner, 1
1422371128868, 3, videoProvisioner, 1
1422371136766, 3, videoProvisioner, 1
1422371144665, 3, videoProvisioner, 1
1422371152563, 3, videoProvisioner, 1
1422371160461, 4, videoProvisioner, 1
1422371168360, 3, videoProvisioner, 1
1422371176257, 4, videoProvisioner, 1
1422371184155, 3, videoProvisioner, 1
1422371190916, 2, videoProvisioner, 1
1422371197678, 6, videoProvisioner, 1
1422371204439, 6, videoProvisioner, 1
1422371211200, 3, videoProvisioner, 1
1422371217961, 4, videoProvisioner, 1
1422371224723, 5, videoProvisioner, 1
1422371231484, 7, videoProvisioner, 1
1422371238246, 5, videoProvisioner, 1
1422371245006, 7, videoProvisioner, 1
1422371251768, 4, videoProvisioner, 1
1422371258529, 2, videoProvisioner, 1
1422371265291, 7, videoProvisioner, 1
1422371272052, 7, videoProvisioner, 1
1422371278813, 3, videoProvisioner, 1
1422371285574, 5, videoProvisioner, 1
1422371292336, 5, videoProvisioner, 1
1422371299097, 7, videoProvisioner, 1
1422371305859, 6, videoProvisioner, 1
1422371312620, 5, videoProvisioner, 1
1422371319383, 6, videoProvisioner, 1
1422371326142, 4, videoProvisioner, 1
1422371332903, 7, videoProvisioner, 1
1422371339665, 3, videoProvisioner, 1
1422371346426, 6, videoProvisioner, 1
1422371353186, 4, videoProvisioner, 1
1422371359948, 3, videoProvisioner, 1
1422371366710, 5, videoProvisioner, 1
1422371373471, 3, videoProvisioner, 1
1422371380232, 3, videoProvisioner, 1
1422371386993, 6, videoProvisioner, 1
1422371393754, 5, videoProvisioner, 1
1422371400516, 6, videoProvisioner, 1
1422371407277, 5, videoProvisioner, 1
1422371414039, 6, videoProvisioner, 1
1422371420800, 5, videoProvisioner, 1
1422371427561, 4, videoProvisioner, 1
1422371434322, 4, videoProvisioner, 1
1422371441084, 6, videoProvisioner, 1
1422371447844, 6, videoProvisioner, 1
1422371454606, 3, videoProvisioner, 1
1422371461368, 5, videoProvisioner, 1
1422371468129, 4, videoProvisioner, 1
1422371474889, 6, videoProvisioner, 1
1422371481651, 4, videoProvisioner, 1
1422371486829, 6, videoProvisioner, 1
1422371492007, 6, videoProvisioner, 1
1422371497185, 3, videoProvisioner, 1
1422371502364, 4, videoProvisioner, 1
1422371507542, 6, videoProvisioner, 1
1422371512721, 2, videoProvisioner, 1
1422371517899, 4, videoProvisioner, 1
1422371523077, 5, videoProvisioner, 1
1422371528256, 4, videoProvisioner, 1
1422371533433, 6, videoProvisioner, 1
1422371538613, 9, videoProvisioner, 1
1422371543790, 9, videoProvisioner, 1
1422371548968, 6, videoProvisioner, 1
1422371554147, 2, videoProvisioner, 1
1422371559325, 3, videoProvisioner, 1
1422371564504, 7, videoProvisioner, 1
1422371569681, 5, videoProvisioner, 1
1422371574860, 5, videoProvisioner, 1
1422371580038, 6, videoProvisioner, 1
1422371585217, 7, videoProvisioner, 1
1422371590395, 9, videoProvisioner, 1
1422371595573, 6, videoProvisioner, 1
1422371600751, 3, videoProvisioner, 1
1422371605929, 6, videoProvisioner, 1
1422371611108, 6, videoProvisioner, 1
1422371616286, 9, videoProvisioner, 1
1422371621464, 2, videoProvisioner, 1
1422371626643, 9, videoProvisioner, 1
1422371631820, 9, videoProvisioner, 1
1422371636999, 5, videoProvisioner, 1
1422371637005, 8, videoProvisioner, 1
1422371642184, 9, videoProvisioner, 1
1422371647362, 7, videoProvisioner, 1
1422371652540, 8, videoProvisioner, 1
1422371657719, 4, videoProvisioner, 1
1422371662897, 7, videoProvisioner, 1
1422371668075, 8, videoProvisioner, 1
1422371673254, 9, videoProvisioner, 1
1422371678432, 7, videoProvisioner, 1
1422371683610, 7, videoProvisioner, 1
1422371688789, 9, videoProvisioner, 1
1422371693967, 2, videoProvisioner, 1
1422371699145, 4, videoProvisioner, 1
1422371704323, 2, videoProvisioner, 1
1422371709541, 5, videoProvisioner, 1
1422371714680, 5, videoProvisioner, 1
1422371719857, 3, videoProvisioner, 1
1422371725101, 7, videoProvisioner, 1
1422371730215, 5, videoProvisioner, 1
1422371735394, 9, videoProvisioner, 1
1422371740572, 2, videoProvisioner, 1
1422371745750, 5, videoProvisioner, 1
1422371750928, 3, videoProvisioner, 1
1422371756106, 7, videoProvisioner, 1
1422371761285, 8, videoProvisioner, 1
1422371766462, 6, videoProvisioner, 1
1422371771640, 7, videoProvisioner, 1
1422371776819, 2, videoProvisioner, 1
1422371781998, 9, videoProvisioner, 1
1422371787322, 2, videoProvisioner, 1
1422371792645, 10, videoProvisioner, 1
1422371797970, 9, videoProvisioner, 1
1422371803295, 4, videoProvisioner, 1
1422371808618, 10, videoProvisioner, 1
1422371813942, 10, videoProvisioner, 1
1422371819267, 4, videoProvisioner, 1
1422371824592, 4, videoProvisioner, 1
1422371829917, 2, videoProvisioner, 1
1422371835241, 8, videoProvisioner, 1
1422371840565, 5, videoProvisioner, 1
1422371845889, 7, videoProvisioner, 1
1422371851213, 2, videoProvisioner, 1
1422371856537, 11, videoProvisioner, 1
1422371861862, 5, videoProvisioner, 1
1422371867187, 3, videoProvisioner, 1
1422371872510, 8, videoProvisioner, 1
1422371877834, 3, videoProvisioner, 1
1422371883159, 2, videoProvisioner, 1
1422371888483, 10, videoProvisioner, 1
1422371893807, 8, videoProvisioner, 1
1422371899132, 3, videoProvisioner, 1
1422371904456, 5, videoProvisioner, 1
1422371909780, 6, videoProvisioner, 1
1422371915104, 7, videoProvisioner, 1
1422371920429, 5, videoProvisioner, 1
1422371925753, 4, videoProvisioner, 1
1422371931077, 4, videoProvisioner, 1
1422371936401, 5, videoProvisioner, 1
1422371941726, 6, videoProvisioner, 1
1422371947050, 10, videoProvisioner, 1
1422371952374, 7, videoProvisioner, 1
1422371957698, 9, videoProvisioner, 1
1422371963022, 10, videoProvisioner, 1
1422371968347, 6, videoProvisioner, 1
1422371973670, 2, videoProvisioner, 1
1422371978995, 11, videoProvisioner, 1
1422371984320, 6, videoProvisioner, 1
1422371989644, 2, videoProvisioner, 1
1422371994968, 7, videoProvisioner, 1
1422372000293, 9, videoProvisioner, 1
1422372005616, 11, videoProvisioner, 1
1422372010941, 2, videoProvisioner, 1
1422372016265, 11, videoProvisioner, 1
1422372021589, 12, videoProvisioner, 1
1422372026913, 10, videoProvisioner, 1
1422372032238, 7, videoProvisioner, 1
1422372037562, 10, videoProvisioner, 1
1422372042886, 6, videoProvisioner, 1
1422372051214, 4, videoProvisioner, 1
1422372051218, 10, videoProvisioner, 1
1422372056543, 10, videoProvisioner, 1
1422372061867, 2, videoProvisioner, 1
1422372067192, 2, videoProvisioner, 1
1422372072516, 12, videoProvisioner, 1
1422372077840, 8, videoProvisioner, 1
1422372082180, 7, videoProvisioner, 1
1422372086520, 2, videoProvisioner, 1
1422372090861, 2, videoProvisioner, 1
1422372095201, 5, videoProvisioner, 1
1422372099541, 12, videoProvisioner, 1
1422372103881, 12, videoProvisioner, 1
1422372108221, 7, videoProvisioner, 1
1422372112562, 11, videoProvisioner, 1
1422372116902, 11, videoProvisioner, 1
1422372121242, 6, videoProvisioner, 1
1422372125582, 8, videoProvisioner, 1
1422372129923, 7, videoProvisioner, 1
1422372134263, 3, videoProvisioner, 1
1422372138603, 6, videoProvisioner, 1
1422372142944, 6, videoProvisioner, 1
1422372147284, 5, videoProvisioner, 1
1422372151624, 11, videoProvisioner, 1
1422372155964, 8, videoProvisioner, 1
1422372160304, 5, videoProvisioner, 1
1422372164645, 12, videoProvisioner, 1
1422372168985, 10, videoProvisioner, 1
1422372173325, 5, videoProvisioner, 1
1422372177666, 7, videoProvisioner, 1
1422372182005, 9, videoProvisioner, 1
1422372186347, 6, videoProvisioner, 1
1422372190687, 13, videoProvisioner, 1
1422372195026, 5, videoProvisioner, 1
1422372199367, 12, videoProvisioner, 1
1422372203707, 7, videoProvisioner, 1
1422372208047, 11, videoProvisioner, 1
1422372212388, 11, videoProvisioner, 1
1422372216728, 3, videoProvisioner, 1
1422372221068, 11, videoProvisioner, 1
1422372225408, 9, videoProvisioner, 1
1422372229749, 4, videoProvisioner, 1
1422372234089, 4, videoProvisioner, 1
1422372238429, 12, videoProvisioner, 1
1422372242769, 11, videoProvisioner, 1
1422372247110, 4, videoProvisioner, 1
1422372251450, 6, videoProvisioner, 1
1422372255790, 12, videoProvisioner, 1
1422372260130, 5, videoProvisioner, 1
1422372264470, 14, videoProvisioner, 1
1422372268811, 13, videoProvisioner, 1
1422372273151, 11, videoProvisioner, 1
1422372277491, 4, videoProvisioner, 1
1422372281831, 10, videoProvisioner, 1
1422372286172, 7, videoProvisioner, 1
1422372290512, 13, videoProvisioner, 1
1422372294852, 12, videoProvisioner, 1
1422372299193, 7, videoProvisioner, 1
1422372303533, 6, videoProvisioner, 1
1422372307873, 13, videoProvisioner, 1
1422372312213, 12, videoProvisioner, 1
1422372316553, 9, videoProvisioner, 1
1422372320893, 4, videoProvisioner, 1
1422372325234, 12, videoProvisioner, 1
1422372329574, 4, videoProvisioner, 1
1422372333914, 12, videoProvisioner, 1
1422372338255, 2, videoProvisioner, 1
1422372342594, 3, videoProvisioner, 1
1422372346935, 3, videoProvisioner, 1
1422372351275, 10, videoProvisioner, 1
1422372355615, 8, videoProvisioner, 1
1422372359955, 5, videoProvisioner, 1
