timestamp,selflets 
1422199596459,0
1422199601460,0
1422199606459,0
1422199611460,0
1422199616459,0
1422199621459,0
1422199626459,0
1422199631460,0
1422199636460,0
1422199641459,0
1422199646459,0
1422199651459,0
1422199656460,0
1422199661459,0
1422199666459,0
1422199671459,0
1422199676459,0
1422199681459,0
1422199686459,0
1422199691459,0
1422199696460,0
1422199701459,0
1422199706460,0
1422199711459,0
1422199716459,0
1422199721459,0
1422199726459,0
1422199731459,0
1422199736459,0
1422199741459,0
1422199746459,0
1422199751459,0
1422199756459,0
1422199761460,0
1422199766459,0
1422199771459,3
1422199776459,3
1422199781459,3
1422199786459,3
1422199791459,3
1422199796459,3
1422199801459,3
1422199806460,3
1422199811459,3
1422199816459,3
1422199821459,3
1422199826460,3
1422199831459,3
1422199836459,3
1422199841459,3
1422199846459,3
1422199851460,3
1422199856459,3
1422199861460,3
1422199866459,3
1422199871459,3
1422199876460,3
1422199881459,3
1422199886459,3
1422199891459,3
1422199896459,3
1422199901459,3
1422199906459,3
1422199911459,3
1422199916459,3
1422199921459,3
1422199926459,3
1422199931459,3
1422199936459,3
1422199941460,3
1422199946459,3
1422199951459,3
1422199956460,3
1422199961459,3
1422199966459,3
1422199971459,3
1422199976459,3
1422199981459,3
1422199986459,3
1422199991459,3
1422199996459,3
1422200001459,3
1422200006459,3
1422200011459,3
1422200016459,3
1422200021459,3
1422200026459,3
1422200031459,3
1422200036459,3
1422200041460,3
1422200046459,3
1422200051459,3
1422200056460,3
1422200061460,3
1422200066459,3
1422200071460,3
1422200076459,3
1422200081459,3
1422200086459,3
1422200091459,3
1422200096459,3
1422200101459,3
1422200106459,3
1422200111459,3
1422200116459,3
1422200121459,4
1422200126460,4
1422200131459,4
1422200136459,4
1422200141459,4
1422200146459,4
1422200151460,4
1422200156460,4
1422200161459,4
1422200166459,4
1422200171459,4
1422200176460,4
1422200181460,5
1422200186460,5
1422200191459,6
1422200196459,6
1422200201459,6
1422200206459,6
1422200211459,6
1422200216460,6
1422200221459,6
1422200226460,6
1422200231459,6
1422200236459,6
1422200241459,6
1422200246459,6
1422200251459,6
1422200256460,6
1422200261459,6
1422200266459,6
1422200271460,6
1422200276459,6
1422200281459,6
1422200286459,6
1422200291459,6
1422200296459,6
1422200301459,6
1422200306460,6
1422200311459,6
1422200316459,6
1422200321460,6
1422200326459,6
1422200331459,6
1422200336460,6
1422200341460,6
1422200346459,6
1422200351460,6
1422200356459,6
1422200361459,6
1422200366459,6
1422200371459,6
1422200376459,6
1422200381541,6
1422200386459,6
1422200391459,6
1422200396459,6
1422200401459,6
1422200406459,6
1422200411459,6
1422200416459,6
1422200421460,6
1422200426459,6
1422200431459,6
1422200436459,6
1422200441459,6
1422200446459,6
1422200451459,6
1422200456459,6
1422200461459,6
1422200466459,6
1422200471460,6
1422200476459,6
1422200481459,6
1422200486459,6
1422200491460,6
1422200496459,6
1422200501459,6
1422200506460,6
1422200511459,6
1422200516459,6
1422200521459,7
1422200526459,8
1422200531460,8
1422200536459,8
1422200541459,8
1422200546459,8
1422200551459,8
1422200556459,8
1422200561459,8
1422200566459,8
1422200571459,8
1422200576459,8
1422200581459,8
1422200586460,8
1422200591459,8
1422200596459,8
1422200601459,8
1422200606459,8
1422200611459,8
1422200616459,8
1422200621460,8
1422200626459,8
1422200631459,8
1422200636460,8
1422200641459,8
1422200646459,8
1422200651459,8
1422200656459,8
1422200661459,9
1422200666459,9
1422200671460,9
1422200676459,9
1422200681459,9
1422200686459,9
1422200691459,9
1422200696459,9
1422200701459,9
1422200706459,9
1422200711459,9
1422200716459,9
1422200721459,9
1422200726460,9
1422200731459,9
1422200736459,9
1422200741459,9
1422200746459,9
1422200751459,9
1422200756460,9
1422200761459,9
1422200766459,9
1422200771459,9
1422200776459,9
1422200781460,9
1422200786459,9
1422200791459,9
1422200796459,9
1422200801459,9
1422200806460,9
1422200811459,9
1422200816459,9
1422200821459,9
1422200826459,9
1422200831459,9
1422200836459,9
1422200841459,9
1422200846459,9
1422200851459,9
1422200856459,9
1422200861459,9
1422200866459,9
1422200871460,9
1422200876459,10
1422200881459,10
1422200886459,11
