timestamp,reqType,service,rt,numberOfReqs 
1421157838107,local,bitDepthReduction,1364,1
1421157838186,local,checkIfSubtitlesAvailable,78,1
1421157838967,local,checkIfSubtitlesExists,780,1
1421157839182,local,getDefaultSubtitle,215,1
1421157839491,local,translateSubtitleToLanguage,307,1
1421157839491,local,getSubtitles,1384,1
1421157840159,local,applySubtitles,667,1
1421157840159,local,videoProvisioner,38933,1
1421157998515,local,checkIfAvailable,2195,1
1421157998667,local,downloadVideo,152,1
1421157998667,local,getVideoResource,2348,1
1421158022747,local,scaleVideo,24078,1
1421158023063,local,transcodeVideo,316,1
1421158028027,local,bitDepthReduction,4964,1
1421158028027,local,videoProvisioner,31708,1
1421158030459,local,checkIfAvailable,1624,1
1421158031327,local,downloadVideo,868,1
1421158031327,local,getVideoResource,2493,1
1421158055430,local,scaleVideo,24102,1
1421158056551,local,transcodeVideo,1119,1
1421158056734,local,bitDepthReduction,183,1
1421158056735,local,videoProvisioner,27901,1
1421158152099,local,checkIfAvailable,706,1
1421158156445,local,downloadVideo,4346,1
1421158156446,local,getVideoResource,5054,1
1421158159584,local,checkIfAvailable,3188,1
1421158159747,local,downloadVideo,162,1
1421158159747,local,getVideoResource,3352,1
1421158184792,local,scaleVideo,28346,1
1421158185544,local,transcodeVideo,751,1
1421158186270,local,bitDepthReduction,725,1
1421158186459,local,checkIfSubtitlesAvailable,187,1
1421158186667,local,checkIfSubtitlesExists,204,1
1421158190234,local,getDefaultSubtitle,3566,1
1421158190234,local,getSubtitles,3963,1
1421158191563,local,applySubtitles,1328,1
1421158191564,local,videoProvisioner,40172,1
1421158221678,local,scaleVideo,61930,1
1421158225275,local,transcodeVideo,3595,1
1421158225502,local,bitDepthReduction,227,1
1421158225503,local,videoProvisioner,69108,1
1421158339303,local,checkIfAvailable,322,1
1421158339915,local,downloadVideo,612,1
1421158339915,local,getVideoResource,934,1
1421158429199,local,scaleVideo,89284,1
1421158429603,local,transcodeVideo,404,1
1421158429850,local,bitDepthReduction,247,1
1421158429851,local,videoProvisioner,90871,1
1421158514790,local,checkIfAvailable,722,1
1421158515455,local,downloadVideo,664,1
1421158515455,local,getVideoResource,1388,1
1421158538287,local,scaleVideo,22831,1
1421158539301,local,checkIfAvailable,220,1
1421158540595,local,transcodeVideo,2308,1
1421158540608,local,bitDepthReduction,13,1
1421158540609,local,videoProvisioner,26542,1
1421158543131,local,downloadVideo,3829,1
1421158543131,local,getVideoResource,4050,1
1421158553927,local,scaleVideo,10795,1
1421158556023,local,transcodeVideo,2095,1
1421158560155,local,bitDepthReduction,4132,1
1421158560155,local,videoProvisioner,21075,1
1421158690670,local,checkIfAvailable,1520,1
1421158691530,local,downloadVideo,859,1
1421158691531,local,getVideoResource,2381,1
1421158711867,local,scaleVideo,20336,1
1421158711967,local,transcodeVideo,100,1
1421158717167,local,bitDepthReduction,5200,1
1421158717167,local,videoProvisioner,28017,1
1421158736031,local,checkIfAvailable,1859,1
1421158740019,local,downloadVideo,3988,1
1421158740019,local,getVideoResource,5848,1
1421158763610,local,scaleVideo,23591,1
1421158766362,local,transcodeVideo,2751,1
1421158766434,local,bitDepthReduction,71,1
1421158766435,local,videoProvisioner,32264,1
1421158831067,local,checkIfAvailable,1849,1
1421158831710,local,downloadVideo,643,1
1421158831711,local,getVideoResource,2494,1
1421158851355,local,checkIfAvailable,2128,1
1421158851604,local,downloadVideo,248,1
1421158851604,local,getVideoResource,2378,1
1421158854890,local,scaleVideo,23179,1
1421158855975,local,transcodeVideo,1084,1
1421158857323,local,bitDepthReduction,1348,1
1421158857323,local,videoProvisioner,28106,1
1421158876091,local,scaleVideo,24486,1
1421158876314,local,transcodeVideo,223,1
1421158881142,local,bitDepthReduction,4827,1
1421158881143,local,videoProvisioner,31917,1
1421159042463,local,checkIfAvailable,643,1
1421159045167,local,downloadVideo,2704,1
1421159045167,local,getVideoResource,3347,1
1421159070506,local,scaleVideo,25339,1
1421159070806,local,transcodeVideo,299,1
1421159071614,local,bitDepthReduction,807,1
1421159072043,local,checkIfSubtitlesAvailable,426,1
1421159075163,local,checkIfSubtitlesExists,3120,1
1421159075415,local,getDefaultSubtitle,252,1
1421159075415,local,getSubtitles,3800,1
1421159075979,local,applySubtitles,564,1
1421159075979,local,videoProvisioner,34160,1
1421159095142,local,checkIfAvailable,620,1
1421159097486,local,downloadVideo,2343,1
1421159097487,local,getVideoResource,2966,1
1421159104569,local,checkIfAvailable,218,1
1421159105227,local,downloadVideo,657,1
1421159105227,local,getVideoResource,877,1
1421159124220,local,scaleVideo,26733,1
1421159125791,local,transcodeVideo,1570,1
1421159126357,local,bitDepthReduction,565,1
1421159126358,local,videoProvisioner,31837,1
1421159135790,local,checkIfAvailable,1426,1
1421159138710,local,downloadVideo,2919,1
1421159138711,local,getVideoResource,4347,1
1421159149929,local,checkIfAvailable,3056,1
1421159151480,local,downloadVideo,1550,1
1421159151480,local,getVideoResource,4610,1
1421159179563,local,scaleVideo,40852,1
1421159180124,local,transcodeVideo,561,1
1421159181246,local,bitDepthReduction,1121,1
1421159181247,local,videoProvisioner,46883,1
1421159192335,local,scaleVideo,87107,1
1421159193186,local,transcodeVideo,851,1
1421159194039,local,bitDepthReduction,853,1
1421159194399,local,checkIfSubtitlesAvailable,356,1
1421159194979,local,checkIfSubtitlesExists,580,1
1421159194979,local,getSubtitles,939,1
1421159195493,local,scaleVideo,44012,1
1421159195572,local,transcodeVideo,78,1
1421159195918,local,applySubtitles,939,1
1421159195918,local,videoProvisioner,91568,1
1421159196098,local,bitDepthReduction,525,1
1421159196330,local,checkIfSubtitlesAvailable,231,1
1421159196938,local,checkIfSubtitlesExists,607,1
1421159196998,local,getDefaultSubtitle,59,1
1421159197399,local,translateSubtitleToLanguage,400,1
1421159197399,local,getSubtitles,1300,1
1421159199238,local,applySubtitles,1839,1
1421159199239,local,videoProvisioner,52369,1
1421159235647,local,checkIfAvailable,1235,1
1421159236443,local,downloadVideo,796,1
1421159236443,local,getVideoResource,2031,1
1421159245779,local,checkIfAvailable,1362,1
1421159246472,local,downloadVideo,693,1
1421159246472,local,getVideoResource,2056,1
1421159270819,local,scaleVideo,24346,1
1421159271141,local,transcodeVideo,321,1
1421159272694,local,bitDepthReduction,1552,1
1421159272694,local,videoProvisioner,28278,1
1421159273646,local,scaleVideo,37202,1
1421159274390,local,transcodeVideo,743,1
1421159276426,local,bitDepthReduction,2035,1
1421159276427,local,videoProvisioner,42016,1
1421159284971,local,checkIfAvailable,3035,1
1421159286806,local,downloadVideo,1835,1
1421159286808,local,getVideoResource,4873,1
1421159309134,local,scaleVideo,22326,1
1421159309227,local,transcodeVideo,92,1
1421159309594,local,bitDepthReduction,367,1
1421159309595,local,videoProvisioner,27660,1
1421159369563,local,checkIfAvailable,86,1
1421159371243,local,downloadVideo,1680,1
1421159371243,local,getVideoResource,1766,1
1421159390570,local,scaleVideo,19327,1
1421159390950,local,transcodeVideo,379,1
1421159391046,local,bitDepthReduction,95,1
1421159391699,local,checkIfSubtitlesAvailable,651,1
1421159392446,local,checkIfSubtitlesExists,746,1
1421159392623,local,getDefaultSubtitle,172,1
1421159392735,local,translateSubtitleToLanguage,112,1
1421159392735,local,getSubtitles,1688,1
1421159393391,local,applySubtitles,655,1
1421159393391,local,videoProvisioner,23915,1
1421159483103,local,checkIfAvailable,1066,1
1421159485247,local,downloadVideo,2143,1
1421159485247,local,getVideoResource,3211,1
1421159550714,local,scaleVideo,65467,1
1421159552198,local,transcodeVideo,1483,1
1421159557719,local,bitDepthReduction,5519,1
1421159557719,local,videoProvisioner,75683,1
1421159596746,local,checkIfAvailable,2157,1
1421159597066,local,downloadVideo,319,1
1421159597067,local,getVideoResource,2478,1
1421159618642,local,scaleVideo,21575,1
1421159619106,local,transcodeVideo,463,1
1421159619382,local,bitDepthReduction,275,1
1421159619383,local,videoProvisioner,24795,1
1421159662279,local,checkIfAvailable,2659,1
1421159662279,local,getVideoResource,2659,1
1421159685115,local,scaleVideo,22836,1
1421159686590,local,transcodeVideo,1475,1
1421159687342,local,bitDepthReduction,751,1
1421159687343,local,videoProvisioner,27723,1
1421159715746,local,checkIfAvailable,1099,1
1421159716950,local,downloadVideo,1203,1
1421159716951,local,getVideoResource,2305,1
1421159737291,local,scaleVideo,20340,1
1421159738030,local,transcodeVideo,739,1
1421159738639,local,bitDepthReduction,608,1
1421159738639,local,videoProvisioner,23993,1
1421159740011,local,checkIfAvailable,352,1
1421159740423,local,downloadVideo,411,1
1421159740423,local,getVideoResource,765,1
1421159763767,local,scaleVideo,23344,1
1421159764835,local,transcodeVideo,1068,1
1421159766850,local,bitDepthReduction,2015,1
1421159766851,local,videoProvisioner,27193,1
1421159771515,local,checkIfAvailable,1842,1
1421159773323,local,downloadVideo,1808,1
1421159773323,local,getVideoResource,3650,1
1421159794895,local,scaleVideo,21572,1
1421159795123,local,transcodeVideo,228,1
1421159795210,local,bitDepthReduction,87,1
1421159795211,local,videoProvisioner,25539,1
1421159810442,local,checkIfAvailable,3250,1
1421159810631,local,downloadVideo,188,1
1421159810631,local,getVideoResource,3440,1
1421159819970,local,checkIfAvailable,2773,1
1421159822026,local,downloadVideo,2055,1
1421159822026,local,getVideoResource,4830,1
1421159834317,local,scaleVideo,23686,1
1421159835402,local,transcodeVideo,1084,1
1421159836308,local,bitDepthReduction,906,1
1421159836427,local,checkIfSubtitlesAvailable,112,1
1421159837211,local,checkIfSubtitlesExists,784,1
1421159837976,local,getDefaultSubtitle,765,1
1421159837976,local,getSubtitles,1667,1
1421159838339,local,applySubtitles,362,1
1421159838340,local,videoProvisioner,31149,1
1421159843598,local,scaleVideo,21571,1
1421159845022,local,checkIfAvailable,2813,1
1421159845147,local,downloadVideo,124,1
1421159845147,local,getVideoResource,2939,1
1421159849387,local,transcodeVideo,5788,1
1421159850333,local,bitDepthReduction,945,1
1421159850333,local,videoProvisioner,33137,1
1421159863995,local,checkIfAvailable,1777,1
1421159864552,local,downloadVideo,557,1
1421159864552,local,getVideoResource,2335,1
1421159869213,local,scaleVideo,24065,1
1421159870031,local,transcodeVideo,817,1
1421159877219,local,bitDepthReduction,7188,1
1421159877220,local,videoProvisioner,35013,1
1421159888190,local,scaleVideo,23637,1
1421159890903,local,transcodeVideo,2712,1
1421159891358,local,bitDepthReduction,455,1
1421159891359,local,videoProvisioner,29142,1
1421159895526,local,checkIfAvailable,794,1
1421159897027,local,downloadVideo,1500,1
1421159897027,local,getVideoResource,2295,1
1421159963502,local,scaleVideo,66474,1
1421159963594,local,transcodeVideo,91,1
1421159964042,local,bitDepthReduction,447,1
1421159964043,local,videoProvisioner,69311,1
1421160100694,local,checkIfAvailable,3362,1
1421160103335,local,downloadVideo,2640,1
1421160103335,local,getVideoResource,6003,1
1421160125674,local,scaleVideo,22339,1
1421160125994,local,transcodeVideo,319,1
1421160126698,local,bitDepthReduction,703,1
1421160126699,local,videoProvisioner,29368,1
1421160190278,local,checkIfAvailable,402,1
1421160190567,local,downloadVideo,288,1
1421160190567,local,getVideoResource,691,1
1421160216415,local,scaleVideo,25848,1
1421160217463,local,transcodeVideo,1048,1
1421160217814,local,bitDepthReduction,351,1
1421160217815,local,videoProvisioner,27940,1
1421160320022,local,checkIfAvailable,84,1
1421160323095,local,downloadVideo,3072,1
1421160323095,local,getVideoResource,3158,1
1421160350703,local,scaleVideo,27608,1
1421160351119,local,transcodeVideo,416,1
1421160352247,local,bitDepthReduction,1128,1
1421160352247,local,videoProvisioner,32310,1
1421160385034,local,checkIfAvailable,64,1
1421160385542,local,downloadVideo,506,1
1421160385543,local,getVideoResource,573,1
1421160421174,local,scaleVideo,35631,1
1421160424787,local,transcodeVideo,3612,1
1421160426854,local,bitDepthReduction,2067,1
1421160426855,local,videoProvisioner,41886,1
1421160600847,local,checkIfAvailable,770,1
1421160601327,local,downloadVideo,480,1
1421160601327,local,getVideoResource,1250,1
1421160612181,local,checkIfAvailable,2098,1
1421160612821,local,downloadVideo,634,1
1421160612822,local,getVideoResource,2739,1
1421160625739,local,scaleVideo,24412,1
1421160627062,local,transcodeVideo,1322,1
1421160627126,local,bitDepthReduction,63,1
1421160627127,local,videoProvisioner,27050,1
1421160634618,local,scaleVideo,21796,1
1421160635111,local,transcodeVideo,492,1
1421160635999,local,bitDepthReduction,887,1
1421160635999,local,videoProvisioner,25917,1
1421160686250,local,checkIfAvailable,3633,1
1421160687390,local,downloadVideo,1139,1
1421160687391,local,getVideoResource,4775,1
1421160712734,local,scaleVideo,25343,1
1421160713490,local,transcodeVideo,755,1
1421160714498,local,bitDepthReduction,1007,1
1421160714500,local,videoProvisioner,31884,1
1421160732742,local,checkIfAvailable,101,1
1421160732938,local,downloadVideo,195,1
1421160732939,local,getVideoResource,299,1
1421160738327,local,checkIfAvailable,683,1
1421160738727,local,downloadVideo,399,1
1421160738727,local,getVideoResource,1084,1
1421160754377,local,scaleVideo,21438,1
1421160754823,local,transcodeVideo,445,1
1421160760478,local,scaleVideo,21750,1
1421160761013,local,transcodeVideo,534,1
1421160761448,local,bitDepthReduction,6624,1
1421160761448,local,videoProvisioner,28808,1
1421160761858,local,bitDepthReduction,844,1
1421160761859,local,videoProvisioner,24217,1
1421160826115,local,checkIfAvailable,5933,1
1421160827727,local,downloadVideo,1612,1
1421160827727,local,getVideoResource,7546,1
1421160850310,local,scaleVideo,22583,1
1421160850474,local,transcodeVideo,163,1
1421160852183,local,bitDepthReduction,1708,1
1421160852183,local,videoProvisioner,32002,1
1421160996222,local,checkIfAvailable,957,1
1421160996502,local,downloadVideo,279,1
1421160996503,local,getVideoResource,1238,1
1421161008592,local,checkIfAvailable,820,1
1421161010485,local,downloadVideo,1892,1
1421161010486,local,getVideoResource,2715,1
1421161015393,local,checkIfAvailable,115,1
1421161015394,local,getVideoResource,119,1
1421161051035,local,scaleVideo,40549,1
1421161051885,local,transcodeVideo,850,1
1421161052372,local,bitDepthReduction,486,1
1421161052373,local,videoProvisioner,44602,1
1421161057746,local,scaleVideo,42352,1
1421161058210,local,transcodeVideo,463,1
1421161059479,local,bitDepthReduction,1268,1
1421161059479,local,videoProvisioner,44205,1
1421161079683,local,scaleVideo,83180,1
1421161079734,local,transcodeVideo,51,1
1421161080295,local,bitDepthReduction,560,1
1421161080938,local,checkIfSubtitlesAvailable,642,1
1421161081775,local,checkIfSubtitlesExists,836,1
1421161082075,local,getDefaultSubtitle,300,1
1421161082075,local,getSubtitles,1780,1
1421161082167,local,applySubtitles,92,1
1421161082167,local,videoProvisioner,86902,1
1421161090946,local,checkIfAvailable,636,1
1421161092662,local,downloadVideo,1715,1
1421161092663,local,getVideoResource,2353,1
1421161111243,local,scaleVideo,18580,1
1421161111466,local,transcodeVideo,223,1
1421161111506,local,bitDepthReduction,39,1
1421161111507,local,videoProvisioner,21197,1
1421161123107,local,checkIfAvailable,281,1
1421161124846,local,downloadVideo,1739,1
1421161124847,local,getVideoResource,2021,1
1421161150451,local,scaleVideo,25604,1
1421161150978,local,transcodeVideo,527,1
1421161151578,local,bitDepthReduction,599,1
1421161151654,local,checkIfSubtitlesAvailable,74,1
1421161152499,local,checkIfSubtitlesExists,844,1
1421161152819,local,getDefaultSubtitle,320,1
1421161153075,local,translateSubtitleToLanguage,256,1
1421161153076,local,getSubtitles,1497,1
1421161153410,local,applySubtitles,334,1
1421161153410,local,videoProvisioner,30585,1
1421161153739,local,checkIfAvailable,898,1
1421161154847,local,downloadVideo,1108,1
1421161154847,local,getVideoResource,2007,1
1421161180703,local,scaleVideo,25852,1
1421161182655,local,transcodeVideo,1952,1
1421161185803,local,bitDepthReduction,3148,1
1421161185803,local,videoProvisioner,32963,1
1421161238134,local,checkIfAvailable,253,1
1421161238507,local,downloadVideo,371,1
1421161238507,local,getVideoResource,626,1
1421161252692,local,checkIfAvailable,2298,1
1421161253618,local,downloadVideo,925,1
1421161253618,local,getVideoResource,3225,1
1421161293536,local,scaleVideo,39917,1
1421161294895,local,transcodeVideo,1358,1
1421161298077,local,bitDepthReduction,3181,1
1421161298078,local,videoProvisioner,47685,1
1421161315658,local,scaleVideo,77151,1
1421161316178,local,transcodeVideo,519,1
1421161316471,local,bitDepthReduction,292,1
1421161316471,local,videoProvisioner,78591,1
1421161578583,local,checkIfAvailable,537,1
1421161581647,local,downloadVideo,3064,1
1421161581647,local,getVideoResource,3601,1
1421161605995,local,scaleVideo,24348,1
1421161608259,local,transcodeVideo,2264,1
1421161609526,local,bitDepthReduction,1267,1
1421161609527,local,videoProvisioner,31482,1
1421161737119,local,checkIfAvailable,1498,1
1421161737766,local,downloadVideo,647,1
1421161737767,local,getVideoResource,2146,1
1421161763623,local,scaleVideo,25856,1
1421161764178,local,transcodeVideo,555,1
1421161764647,local,bitDepthReduction,468,1
1421161764647,local,videoProvisioner,29026,1
1421161829954,local,checkIfAvailable,1789,1
1421161830927,local,downloadVideo,972,1
1421161830927,local,getVideoResource,2762,1
1421161910459,local,scaleVideo,79532,1
1421161911914,local,transcodeVideo,1454,1
1421161912147,local,bitDepthReduction,232,1
1421161913287,local,checkIfSubtitlesAvailable,1139,1
1421161917235,local,checkIfSubtitlesExists,3948,1
1421161917946,local,getDefaultSubtitle,711,1
1421161917947,local,getSubtitles,5800,1
1421161918054,local,applySubtitles,107,1
1421161918055,local,videoProvisioner,89890,1
1421161953334,local,checkIfAvailable,109,1
1421161954831,local,downloadVideo,1496,1
1421161954831,local,getVideoResource,1607,1
1421161974415,local,scaleVideo,19584,1
1421161976951,local,transcodeVideo,2536,1
1421161979403,local,bitDepthReduction,2451,1
1421161981263,local,checkIfSubtitlesAvailable,1859,1
1421161982915,local,checkIfSubtitlesExists,1652,1
1421161984602,local,getDefaultSubtitle,1687,1
1421161985023,local,translateSubtitleToLanguage,420,1
1421161985023,local,getSubtitles,5620,1
