timestamp,reqType,service,rt,numberOfReqs 
1422003617630,local,checkIfAvailable,69,1
1422003620602,local,downloadVideo,2971,1
1422003620603,local,getVideoResource,3042,1
1422003680398,local,scaleVideo,59794,1
1422003680414,local,transcodeVideo,15,1
1422003680530,local,bitDepthReduction,116,1
1422003680530,local,videoProvisioner,62969,1
1422003682538,local,checkIfAvailable,4939,1
1422003686410,local,downloadVideo,3871,1
1422003686411,local,getVideoResource,8815,1
1422003700714,local,scaleVideo,14302,1
1422003701006,local,transcodeVideo,291,1
1422003701234,local,bitDepthReduction,227,1
1422003701235,local,videoProvisioner,23649,1
1422003852250,local,checkIfAvailable,2442,1
1422003854350,local,downloadVideo,2099,1
1422003854351,local,getVideoResource,4543,1
1422003880186,local,scaleVideo,25835,1
1422003881694,local,transcodeVideo,1507,1
1422003882006,local,bitDepthReduction,311,1
1422003882007,local,videoProvisioner,32200,1
1422003900106,local,checkIfAvailable,274,1
1422003902014,local,downloadVideo,1907,1
1422003902015,local,getVideoResource,2184,1
1422003925354,local,scaleVideo,23339,1
1422003926226,local,transcodeVideo,871,1
1422003927114,local,bitDepthReduction,887,1
1422003927115,local,videoProvisioner,27284,1
1422004145786,local,checkIfAvailable,835,1
1422004145946,local,downloadVideo,159,1
1422004145947,local,getVideoResource,996,1
1422004168782,local,scaleVideo,22835,1
1422004170442,local,transcodeVideo,1659,1
1422004171902,local,bitDepthReduction,1459,1
1422004171903,local,videoProvisioner,26953,1
1422004185854,local,checkIfAvailable,883,1
1422004186958,local,downloadVideo,1103,1
1422004186959,local,getVideoResource,1988,1
1422004266962,local,scaleVideo,80003,1
1422004268706,local,transcodeVideo,1743,1
1422004269998,local,bitDepthReduction,1291,1
1422004269999,local,videoProvisioner,85028,1
1422004498618,local,checkIfAvailable,989,1
1422004500258,local,downloadVideo,1639,1
1422004500259,local,getVideoResource,2631,1
1422004524602,local,scaleVideo,24342,1
1422004524870,local,transcodeVideo,267,1
1422004525614,local,bitDepthReduction,743,1
1422004526022,local,checkIfSubtitlesAvailable,406,1
1422004526350,local,checkIfSubtitlesExists,325,1
1422004526566,local,getDefaultSubtitle,215,1
1422004526567,local,getSubtitles,952,1
1422004527438,local,applySubtitles,871,1
1422004527439,local,videoProvisioner,29811,1
1422004648122,local,checkIfAvailable,420,1
1422004648123,local,getVideoResource,421,1
1422004666446,local,checkIfAvailable,1237,1
1422004666447,local,getVideoResource,1239,1
1422004668566,local,scaleVideo,20443,1
1422004673066,local,transcodeVideo,4499,1
1422004674350,local,bitDepthReduction,1283,1
1422004674387,local,checkIfSubtitlesAvailable,32,1
1422004675594,local,checkIfSubtitlesExists,1207,1
1422004675595,local,getSubtitles,1244,1
1422004676573,local,applySubtitles,977,1
1422004676573,local,videoProvisioner,28872,1
1422004711603,local,checkIfAvailable,1374,1
1422004711787,local,downloadVideo,184,1
1422004711787,local,getVideoResource,1558,1
1422004732065,local,scaleVideo,65617,1
1422004733064,local,transcodeVideo,997,1
1422004733130,local,bitDepthReduction,65,1
1422004733131,local,videoProvisioner,67923,1
1422004759466,local,scaleVideo,47679,1
1422004761726,local,transcodeVideo,2259,1
1422004762498,local,bitDepthReduction,771,1
1422004762499,local,videoProvisioner,52270,1
1422004880866,local,checkIfAvailable,556,1
1422004883166,local,downloadVideo,2299,1
1422004883167,local,getVideoResource,2858,1
1422004910258,local,scaleVideo,27091,1
1422004912394,local,transcodeVideo,2135,1
1422004914258,local,bitDepthReduction,1863,1
1422004914259,local,videoProvisioner,33950,1
1422005063446,local,checkIfAvailable,548,1
1422005065822,local,downloadVideo,2375,1
1422005065823,local,getVideoResource,2926,1
1422005089662,local,scaleVideo,23839,1
1422005090274,local,transcodeVideo,611,1
1422005090950,local,bitDepthReduction,675,1
1422005090951,local,videoProvisioner,28054,1
1422005208326,local,checkIfAvailable,359,1
1422005209338,local,downloadVideo,1011,1
1422005209339,local,getVideoResource,1372,1
1422005231662,local,scaleVideo,22323,1
1422005232202,local,transcodeVideo,539,1
1422005233234,local,bitDepthReduction,1031,1
1422005233235,local,videoProvisioner,25268,1
1422005369058,local,checkIfAvailable,1009,1
1422005369242,local,downloadVideo,183,1
1422005369243,local,getVideoResource,1194,1
1422005393826,local,scaleVideo,24583,1
1422005393978,local,transcodeVideo,151,1
1422005394562,local,bitDepthReduction,583,1
1422005394563,local,videoProvisioner,26515,1
1422005738850,local,checkIfAvailable,624,1
1422005738970,local,downloadVideo,119,1
1422005738971,local,getVideoResource,745,1
1422005812702,local,scaleVideo,73731,1
1422005813086,local,transcodeVideo,383,1
1422005813582,local,bitDepthReduction,495,1
1422005813583,local,videoProvisioner,75357,1
1422005852586,local,checkIfAvailable,1807,1
1422005853166,local,downloadVideo,579,1
1422005853167,local,getVideoResource,2388,1
1422005872742,local,scaleVideo,19575,1
1422005874626,local,transcodeVideo,1883,1
1422005875218,local,bitDepthReduction,591,1
1422005875219,local,videoProvisioner,24440,1
1422006009254,local,checkIfAvailable,898,1
1422006009702,local,downloadVideo,447,1
1422006009703,local,getVideoResource,1348,1
1422006064454,local,checkIfAvailable,1074,1
1422006064454,local,getVideoResource,1074,1
1422006076129,local,scaleVideo,66426,1
1422006076967,local,transcodeVideo,838,1
1422006078907,local,bitDepthReduction,1940,1
1422006078907,local,videoProvisioner,70552,1
1422006088078,local,scaleVideo,23623,1
1422006088330,local,transcodeVideo,251,1
1422006090530,local,bitDepthReduction,2199,1
1422006090531,local,videoProvisioner,27152,1
1422006193690,local,checkIfAvailable,248,1
1422006194018,local,downloadVideo,327,1
1422006194019,local,getVideoResource,578,1
1422006198810,local,checkIfAvailable,358,1
1422006201134,local,downloadVideo,2323,1
1422006201135,local,getVideoResource,2684,1
1422006219598,local,scaleVideo,25579,1
1422006220158,local,transcodeVideo,559,1
1422006221899,local,bitDepthReduction,1740,1
1422006222966,local,checkIfSubtitlesAvailable,1059,1
1422006223342,local,checkIfSubtitlesExists,375,1
1422006223874,local,getDefaultSubtitle,531,1
1422006223874,local,getSubtitles,1974,1
1422006225710,local,applySubtitles,1835,1
1422006225711,local,videoProvisioner,32270,1
1422006253933,local,checkIfAvailable,458,1
1422006254006,local,downloadVideo,72,1
1422006254007,local,getVideoResource,533,1
1422006264071,local,scaleVideo,62936,1
1422006268833,local,transcodeVideo,4762,1
1422006268914,local,bitDepthReduction,80,1
1422006268915,local,videoProvisioner,70471,1
1422006274170,local,scaleVideo,20163,1
1422006274578,local,transcodeVideo,406,1
1422006275702,local,bitDepthReduction,1123,1
1422006275703,local,videoProvisioner,22229,1
1422006279482,local,checkIfAvailable,999,1
1422006280066,local,downloadVideo,583,1
1422006280067,local,getVideoResource,1584,1
1422006292362,local,scaleVideo,12295,1
1422006293050,local,transcodeVideo,687,1
1422006293190,local,bitDepthReduction,139,1
1422006293191,local,videoProvisioner,14709,1
1422006344586,local,checkIfAvailable,1067,1
1422006344790,local,downloadVideo,203,1
1422006344791,local,getVideoResource,1273,1
1422006370130,local,scaleVideo,25339,1
1422006373106,local,transcodeVideo,2975,1
1422006373662,local,bitDepthReduction,555,1
1422006373663,local,videoProvisioner,30145,1
1422006459726,local,checkIfAvailable,1151,1
1422006459727,local,getVideoResource,1153,1
1422006479086,local,checkIfAvailable,501,1
1422006479563,local,downloadVideo,476,1
1422006479563,local,getVideoResource,978,1
1422006481939,local,scaleVideo,22212,1
1422006482641,local,transcodeVideo,701,1
1422006483418,local,bitDepthReduction,776,1
1422006483418,local,videoProvisioner,24844,1
1422006498806,local,scaleVideo,19242,1
1422006498828,local,transcodeVideo,21,1
1422006499446,local,checkIfAvailable,852,1
1422006499847,local,downloadVideo,400,1
1422006499847,local,getVideoResource,1253,1
1422006500634,local,bitDepthReduction,1806,1
1422006500635,local,videoProvisioner,22051,1
1422006507267,local,checkIfAvailable,1169,1
1422006508966,local,downloadVideo,1699,1
1422006508967,local,getVideoResource,2870,1
1422006519730,local,scaleVideo,19883,1
1422006522438,local,transcodeVideo,2707,1
1422006524614,local,bitDepthReduction,2175,1
1422006524615,local,videoProvisioner,26022,1
1422006532430,local,scaleVideo,23463,1
1422006532846,local,transcodeVideo,415,1
1422006533514,local,bitDepthReduction,667,1
1422006533515,local,videoProvisioner,27418,1
1422006539374,local,checkIfAvailable,3262,1
1422006543670,local,downloadVideo,4295,1
1422006543671,local,getVideoResource,7560,1
1422006601350,local,scaleVideo,57679,1
1422006602374,local,transcodeVideo,1023,1
1422006603414,local,bitDepthReduction,1039,1
1422006603415,local,videoProvisioner,67304,1
1422006676854,local,checkIfAvailable,673,1
1422006677418,local,downloadVideo,563,1
1422006677419,local,getVideoResource,1239,1
1422006699750,local,scaleVideo,22331,1
1422006699986,local,transcodeVideo,235,1
1422006700194,local,bitDepthReduction,207,1
1422006700195,local,videoProvisioner,24015,1
1422006772018,local,checkIfAvailable,794,1
1422006772538,local,downloadVideo,519,1
1422006772539,local,getVideoResource,1315,1
1422006795874,local,scaleVideo,23335,1
1422006796366,local,transcodeVideo,491,1
1422006797510,local,bitDepthReduction,1143,1
1422006797512,local,videoProvisioner,26288,1
1422006932086,local,checkIfAvailable,784,1
1422006934414,local,downloadVideo,2327,1
1422006934415,local,getVideoResource,3113,1
1422006941954,local,scaleVideo,7539,1
1422006942650,local,transcodeVideo,695,1
1422006942914,local,bitDepthReduction,263,1
1422006942915,local,videoProvisioner,11613,1
1422007005710,local,checkIfAvailable,1874,1
1422007007314,local,downloadVideo,1603,1
1422007007315,local,getVideoResource,3479,1
1422007032190,local,scaleVideo,24875,1
1422007032317,local,transcodeVideo,126,1
1422007032758,local,checkIfAvailable,1408,1
1422007033325,local,downloadVideo,566,1
1422007033325,local,getVideoResource,1976,1
1422007034516,local,bitDepthReduction,2199,1
1422007034516,local,videoProvisioner,30681,1
1422007099330,local,scaleVideo,66004,1
1422007100858,local,transcodeVideo,1527,1
1422007102174,local,bitDepthReduction,1315,1
1422007102175,local,videoProvisioner,70826,1
1422007224402,local,checkIfAvailable,461,1
1422007224418,local,downloadVideo,15,1
1422007224419,local,getVideoResource,478,1
1422007248502,local,scaleVideo,24083,1
1422007249854,local,transcodeVideo,1351,1
1422007251602,local,bitDepthReduction,1747,1
1422007251603,local,videoProvisioner,27663,1
1422007534450,local,checkIfAvailable,355,1
1422007535922,local,downloadVideo,1471,1
1422007535923,local,getVideoResource,1829,1
1422007613634,local,scaleVideo,77711,1
1422007616546,local,transcodeVideo,2911,1
1422007617162,local,bitDepthReduction,615,1
1422007617163,local,videoProvisioner,83069,1
1422007630998,local,checkIfAvailable,1858,1
1422007631098,local,downloadVideo,99,1
1422007631099,local,getVideoResource,1959,1
1422007653678,local,scaleVideo,22579,1
1422007654726,local,transcodeVideo,1047,1
1422007655414,local,bitDepthReduction,687,1
1422007655415,local,videoProvisioner,26276,1
1422007879526,local,checkIfAvailable,268,1
1422007880010,local,downloadVideo,483,1
1422007880011,local,getVideoResource,754,1
1422007900338,local,scaleVideo,20327,1
1422007902002,local,transcodeVideo,1663,1
1422007902422,local,bitDepthReduction,419,1
1422007902423,local,videoProvisioner,23166,1
1422007911794,local,checkIfAvailable,20,1
1422007911906,local,downloadVideo,111,1
1422007911907,local,getVideoResource,134,1
1422007936510,local,scaleVideo,24603,1
1422007937290,local,transcodeVideo,779,1
1422007937798,local,bitDepthReduction,506,1
1422007937799,local,videoProvisioner,26026,1
1422007987366,local,checkIfAvailable,557,1
1422007988122,local,downloadVideo,755,1
1422007988123,local,getVideoResource,1315,1
1422008013978,local,scaleVideo,25855,1
1422008014502,local,transcodeVideo,523,1
1422008017578,local,bitDepthReduction,3075,1
1422008018754,local,checkIfSubtitlesAvailable,1175,1
1422008019702,local,checkIfSubtitlesExists,947,1
1422008020486,local,getDefaultSubtitle,783,1
1422008020487,local,getSubtitles,2908,1
1422008020898,local,applySubtitles,411,1
1422008020899,local,videoProvisioner,34091,1
1422008422314,local,checkIfAvailable,295,1
1422008424042,local,downloadVideo,1727,1
1422008424043,local,getVideoResource,2024,1
1422008445630,local,scaleVideo,21587,1
1422008446470,local,transcodeVideo,839,1
1422008449470,local,bitDepthReduction,2999,1
1422008449471,local,videoProvisioner,27452,1
1422008512646,local,checkIfAvailable,585,1
1422008512647,local,getVideoResource,586,1
1422008539998,local,scaleVideo,27351,1
1422008540078,local,transcodeVideo,79,1
1422008540354,local,bitDepthReduction,275,1
1422008541094,local,checkIfSubtitlesAvailable,739,1
1422008542894,local,checkIfSubtitlesExists,1799,1
1422008546194,local,getDefaultSubtitle,3299,1
1422008546195,local,getSubtitles,5840,1
1422008546306,local,applySubtitles,111,1
1422008546307,local,videoProvisioner,34246,1
1422008652214,local,checkIfAvailable,86,1
1422008652646,local,downloadVideo,431,1
1422008652647,local,getVideoResource,519,1
1422008675986,local,scaleVideo,23339,1
1422008676062,local,transcodeVideo,75,1
1422008677814,local,bitDepthReduction,1751,1
1422008677815,local,videoProvisioner,25687,1
1422008731362,local,checkIfAvailable,1698,1
1422008732254,local,downloadVideo,891,1
1422008732255,local,getVideoResource,2591,1
1422008756858,local,scaleVideo,24603,1
1422008758158,local,transcodeVideo,1299,1
1422008758746,local,bitDepthReduction,587,1
1422008758747,local,videoProvisioner,29083,1
1422008796042,local,checkIfAvailable,1347,1
1422008797918,local,downloadVideo,1875,1
1422008797919,local,getVideoResource,3224,1
1422008811734,local,scaleVideo,13815,1
1422008812670,local,transcodeVideo,935,1
1422008813586,local,bitDepthReduction,915,1
1422008813587,local,videoProvisioner,18893,1
1422008899098,local,checkIfAvailable,4351,1
1422008901954,local,downloadVideo,2855,1
1422008901955,local,getVideoResource,7209,1
1422008918782,local,scaleVideo,16827,1
1422008921086,local,transcodeVideo,2303,1
1422008922526,local,bitDepthReduction,1439,1
1422008922527,local,videoProvisioner,27781,1
1422008954154,local,checkIfAvailable,1722,1
1422008954246,local,downloadVideo,91,1
1422008954247,local,getVideoResource,1815,1
1422008982502,local,checkIfAvailable,2717,1
1422008982878,local,downloadVideo,375,1
1422008982879,local,getVideoResource,3094,1
1422008990477,local,scaleVideo,7598,1
1422008991914,local,transcodeVideo,1436,1
1422008992294,local,bitDepthReduction,371,1
1422008993335,local,checkIfSubtitlesAvailable,1032,1
1422008993452,local,checkIfSubtitlesExists,117,1
1422008994190,local,getDefaultSubtitle,738,1
1422008994190,local,getSubtitles,1895,1
1422008994951,local,applySubtitles,760,1
1422008994951,local,videoProvisioner,15167,1
1422009026322,local,scaleVideo,72075,1
1422009027182,local,transcodeVideo,859,1
1422009027378,local,bitDepthReduction,195,1
1422009027379,local,videoProvisioner,74948,1
1422009063650,local,checkIfAvailable,1326,1
1422009065046,local,downloadVideo,1395,1
1422009065047,local,getVideoResource,2724,1
1422009084126,local,scaleVideo,19079,1
1422009085250,local,transcodeVideo,1123,1
1422009086418,local,bitDepthReduction,1167,1
1422009087838,local,checkIfSubtitlesAvailable,1419,1
1422009090142,local,checkIfSubtitlesExists,2303,1
1422009090143,local,getSubtitles,3724,1
1422009090426,local,applySubtitles,279,1
1422009090427,local,videoProvisioner,28104,1
1422009106790,local,checkIfAvailable,3195,1
1422009106791,local,getVideoResource,3197,1
1422009129630,local,scaleVideo,22839,1
1422009129978,local,checkIfAvailable,108,1
1422009130077,local,downloadVideo,98,1
1422009130078,local,getVideoResource,209,1
1422009130499,local,transcodeVideo,868,1
1422009131818,local,bitDepthReduction,1319,1
1422009131819,local,videoProvisioner,28225,1
1422009145777,local,checkIfAvailable,893,1
1422009145778,local,getVideoResource,895,1
1422009155162,local,scaleVideo,25084,1
1422009157158,local,transcodeVideo,1995,1
1422009157514,local,bitDepthReduction,355,1
1422009160645,local,checkIfSubtitlesAvailable,3122,1
1422009162374,local,checkIfSubtitlesExists,1728,1
1422009164285,local,getDefaultSubtitle,1910,1
1422009164285,local,getSubtitles,6770,1
1422009164782,local,applySubtitles,496,1
1422009164782,local,videoProvisioner,34913,1
1422009171390,local,scaleVideo,25612,1
1422009171654,local,transcodeVideo,263,1
1422009173442,local,bitDepthReduction,1787,1
1422009173443,local,videoProvisioner,28560,1
1422009176370,local,checkIfAvailable,208,1
1422009178334,local,downloadVideo,1963,1
1422009178335,local,getVideoResource,2173,1
1422009188634,local,scaleVideo,10299,1
1422009188790,local,transcodeVideo,155,1
1422009189386,local,bitDepthReduction,595,1
1422009189387,local,videoProvisioner,13225,1
1422009194366,local,checkIfAvailable,571,1
1422009194958,local,downloadVideo,591,1
1422009194959,local,getVideoResource,1165,1
1422009215219,local,checkIfAvailable,1521,1
1422009217167,local,scaleVideo,22208,1
1422009218001,local,downloadVideo,2781,1
1422009218001,local,getVideoResource,4304,1
1422009218009,local,transcodeVideo,842,1
1422009220482,local,bitDepthReduction,2472,1
1422009223973,local,checkIfSubtitlesAvailable,3478,1
1422009224814,local,checkIfSubtitlesExists,840,1
1422009226946,local,getDefaultSubtitle,2131,1
1422009226947,local,getSubtitles,6464,1
1422009228355,local,applySubtitles,1408,1
1422009228355,local,videoProvisioner,34561,1
1422009230819,local,checkIfAvailable,2106,1
1422009231730,local,downloadVideo,911,1
1422009231731,local,getVideoResource,3019,1
1422009240118,local,scaleVideo,8387,1
1422009241354,local,transcodeVideo,1235,1
1422009242883,local,bitDepthReduction,1528,1
1422009245211,local,scaleVideo,27209,1
1422009245227,local,checkIfAvailable,2749,1
1422009245461,local,transcodeVideo,249,1
1422009245724,local,downloadVideo,497,1
1422009245725,local,getVideoResource,3250,1
1422009247566,local,checkIfSubtitlesAvailable,4679,1
1422009248338,local,checkIfAvailable,3355,1
1422009248666,local,bitDepthReduction,3204,1
1422009248667,local,videoProvisioner,34970,1
1422009249262,local,downloadVideo,923,1
1422009249263,local,getVideoResource,4287,1
1422009266258,local,checkIfSubtitlesExists,18691,1
1422009266382,local,getDefaultSubtitle,123,1
1422009266383,local,getSubtitles,23499,1
1422009268155,local,applySubtitles,1772,1
1422009268155,local,videoProvisioner,39443,1
1422009280853,local,scaleVideo,35127,1
1422009281611,local,scaleVideo,32347,1
1422009282231,local,transcodeVideo,1377,1
1422009283198,local,bitDepthReduction,966,1
1422009283199,local,videoProvisioner,40724,1
1422009284258,local,transcodeVideo,2646,1
1422009285158,local,bitDepthReduction,899,1
1422009285159,local,videoProvisioner,40183,1
1422009287658,local,checkIfAvailable,135,1
1422009287659,local,getVideoResource,137,1
1422009352182,local,scaleVideo,64523,1
1422009354090,local,transcodeVideo,1907,1
1422009355470,local,bitDepthReduction,1379,1
1422009355610,local,checkIfSubtitlesAvailable,139,1
1422009356766,local,checkIfSubtitlesExists,1155,1
1422009357006,local,getDefaultSubtitle,239,1
1422009358094,local,translateSubtitleToLanguage,1087,1
1422009358095,local,getSubtitles,2624,1
1422009358154,local,applySubtitles,59,1
1422009358155,local,videoProvisioner,70633,1
1422009396874,local,checkIfAvailable,4254,1
1422009397934,local,downloadVideo,1059,1
1422009397935,local,getVideoResource,5315,1
1422009408238,local,scaleVideo,10303,1
1422009410294,local,transcodeVideo,2055,1
1422009411302,local,bitDepthReduction,1007,1
1422009411303,local,videoProvisioner,18683,1
1422009448206,local,checkIfAvailable,534,1
1422009450814,local,downloadVideo,2607,1
1422009450815,local,getVideoResource,3143,1
1422009459354,local,checkIfAvailable,421,1
1422009465966,local,downloadVideo,6611,1
1422009465966,local,getVideoResource,7033,1
1422009477442,local,scaleVideo,26627,1
1422009478355,local,transcodeVideo,912,1
1422009480105,local,bitDepthReduction,1749,1
1422009480105,local,videoProvisioner,32433,1
1422009509783,local,checkIfAvailable,803,1
1422009512411,local,downloadVideo,2628,1
1422009512411,local,getVideoResource,3431,1
1422009533822,local,scaleVideo,67855,1
1422009537082,local,transcodeVideo,3259,1
1422009537266,local,bitDepthReduction,183,1
1422009537266,local,videoProvisioner,78334,1
1422009554138,local,scaleVideo,41726,1
1422009555770,local,transcodeVideo,1631,1
1422009555862,local,bitDepthReduction,91,1
1422009555863,local,videoProvisioner,46884,1
1422009564490,local,checkIfAvailable,453,1
1422009565406,local,downloadVideo,915,1
1422009565407,local,getVideoResource,1370,1
1422009584266,local,checkIfAvailable,1460,1
1422009584986,local,downloadVideo,719,1
1422009584987,local,getVideoResource,2182,1
1422009591600,local,scaleVideo,26193,1
1422009592887,local,transcodeVideo,1286,1
1422009593174,local,bitDepthReduction,287,1
1422009593175,local,videoProvisioner,29139,1
1422009654684,local,checkIfAvailable,3065,1
1422009655595,local,downloadVideo,911,1
1422009655595,local,getVideoResource,3977,1
1422009655748,local,scaleVideo,70761,1
1422009657495,local,transcodeVideo,1747,1
1422009658826,local,bitDepthReduction,1331,1
1422009658827,local,videoProvisioner,76022,1
1422009678838,local,scaleVideo,23242,1
1422009679350,local,transcodeVideo,511,1
1422009685346,local,bitDepthReduction,5995,1
1422009685347,local,videoProvisioner,33729,1
1422009722566,local,checkIfAvailable,880,1
1422009722666,local,downloadVideo,99,1
1422009722667,local,getVideoResource,982,1
1422009794434,local,scaleVideo,71767,1
1422009794850,local,transcodeVideo,415,1
1422009796778,local,bitDepthReduction,1927,1
1422009796779,local,videoProvisioner,75094,1
1422009858526,local,checkIfAvailable,459,1
1422009861350,local,downloadVideo,2823,1
1422009861351,local,getVideoResource,3284,1
1422009875662,local,scaleVideo,14311,1
1422009875826,local,transcodeVideo,163,1
1422009877046,local,bitDepthReduction,1219,1
1422009878274,local,checkIfSubtitlesAvailable,1227,1
1422009888270,local,checkIfSubtitlesExists,9995,1
1422009889010,local,getDefaultSubtitle,739,1
1422009889011,local,getSubtitles,11964,1
1422009889674,local,applySubtitles,659,1
1422009889675,local,videoProvisioner,31608,1
1422009914674,local,checkIfAvailable,304,1
1422009914758,local,downloadVideo,83,1
1422009914759,local,getVideoResource,389,1
1422009935950,local,checkIfAvailable,1561,1
1422009936454,local,downloadVideo,503,1
1422009936454,local,getVideoResource,2066,1
1422009944308,local,checkIfAvailable,2406,1
1422009945874,local,downloadVideo,1566,1
1422009945874,local,getVideoResource,3979,1
1422009946386,local,scaleVideo,9931,1
1422009948377,local,transcodeVideo,1990,1
1422009949411,local,bitDepthReduction,1033,1
1422009950159,local,checkIfSubtitlesAvailable,743,1
1422009951071,local,checkIfSubtitlesExists,911,1
1422009958511,local,getDefaultSubtitle,7439,1
1422009958511,local,getSubtitles,9099,1
1422009961714,local,applySubtitles,3202,1
1422009961715,local,videoProvisioner,27327,1
1422009993654,local,scaleVideo,78895,1
1422009994991,local,transcodeVideo,1336,1
1422009995246,local,bitDepthReduction,255,1
1422009995247,local,videoProvisioner,80877,1
1422010028590,local,scaleVideo,82715,1
1422010028874,local,transcodeVideo,283,1
1422010029546,local,bitDepthReduction,671,1
1422010029547,local,videoProvisioner,87652,1
1422010221878,local,checkIfAvailable,969,1
1422010227202,local,downloadVideo,5323,1
1422010227203,local,getVideoResource,6295,1
1422010250038,local,scaleVideo,22835,1
1422010250726,local,transcodeVideo,687,1
1422010251874,local,bitDepthReduction,1147,1
1422010251875,local,videoProvisioner,30967,1
1422010323006,local,checkIfAvailable,749,1
1422010325746,local,downloadVideo,2739,1
1422010325747,local,getVideoResource,3490,1
1422010351590,local,scaleVideo,25843,1
1422010352658,local,transcodeVideo,1067,1
1422010354558,local,bitDepthReduction,1899,1
1422010355050,local,checkIfSubtitlesAvailable,491,1
1422010357718,local,checkIfSubtitlesExists,2667,1
1422010358962,local,getDefaultSubtitle,1243,1
1422010358963,local,getSubtitles,4404,1
1422010359182,local,applySubtitles,219,1
1422010359183,local,videoProvisioner,36926,1
1422010390958,local,checkIfAvailable,1131,1
1422010393522,local,downloadVideo,2563,1
1422010393523,local,getVideoResource,3701,1
1422010416870,local,scaleVideo,23347,1
1422010418858,local,transcodeVideo,1987,1
1422010419610,local,bitDepthReduction,751,1
1422010419611,local,videoProvisioner,29790,1
