timestamp,selfletID,service,numberOfReqs 
1421830976250, 2, videoProvisioner, 1
1421830976272, 4, videoProvisioner, 1
1421830986280, 3, videoProvisioner, 1
1421830996274, 3, videoProvisioner, 1
1421831006276, 2, videoProvisioner, 1
1421831016277, 4, videoProvisioner, 1
1421831026279, 2, videoProvisioner, 1
1421831036280, 4, videoProvisioner, 1
1421831046281, 3, videoProvisioner, 1
1421831056283, 3, videoProvisioner, 1
1421831066284, 4, videoProvisioner, 1
1421831076286, 4, videoProvisioner, 1
1421831086286, 2, videoProvisioner, 1
1421831096287, 4, videoProvisioner, 1
1421831106289, 3, videoProvisioner, 1
1421831116290, 3, videoProvisioner, 1
1421831126290, 3, videoProvisioner, 1
1421831136292, 3, videoProvisioner, 1
1421831146293, 4, videoProvisioner, 1
1421831156294, 4, videoProvisioner, 1
1421831166295, 3, videoProvisioner, 1
1421831176297, 4, videoProvisioner, 1
1421831186298, 4, videoProvisioner, 1
1421831196299, 3, videoProvisioner, 1
1421831206300, 2, videoProvisioner, 1
1421831216302, 2, videoProvisioner, 1
1421831226303, 3, videoProvisioner, 1
1421831236304, 4, videoProvisioner, 1
1421831246305, 2, videoProvisioner, 1
1421831256306, 3, videoProvisioner, 1
1421831266308, 3, videoProvisioner, 1
1421831276309, 2, videoProvisioner, 1
1421831282976, 3, videoProvisioner, 1
1421831289643, 4, videoProvisioner, 1
1421831296311, 4, videoProvisioner, 1
1421831302978, 2, videoProvisioner, 1
1421831309645, 3, videoProvisioner, 1
1421831316312, 2, videoProvisioner, 1
1421831322980, 4, videoProvisioner, 1
1421831329646, 3, videoProvisioner, 1
1421831336313, 4, videoProvisioner, 1
1421831342981, 3, videoProvisioner, 1
1421831349648, 4, videoProvisioner, 1
1421831356315, 2, videoProvisioner, 1
1421831362982, 4, videoProvisioner, 1
1421831369650, 3, videoProvisioner, 1
1421831376317, 2, videoProvisioner, 1
1421831382984, 3, videoProvisioner, 1
1421831389651, 3, videoProvisioner, 1
1421831396319, 4, videoProvisioner, 1
1421831402986, 4, videoProvisioner, 1
