timestamp,selflet 
1424697834916,100
1424698417376,101
1424687689136,10
1424698364379,102
1424701872088,103
1424698831858,104
1424698418126,105
1424698466666,106
1424699417866,107
1424698737309,108
1424698771267,109
1424699160598,110
1424699172745,111
1424684438098,11
1424699595852,112
1424699327312,113
1424699329976,114
1424699345774,115
1424699736841,116
1424699752142,117
1424703354143,118
1424700047365,119
1424700134994,120
1424700079850,121
1424684932094,12
1424700387395,124
1424700990153,126
1424701183244,127
1424701528063,128
1424701540155,129
1424701833872,130
1424684479210,13
1424701824734,132
1424702545848,134
1424703800868,137
1424703808278,138
1424703828231,139
1424684521363,14
1424688269613,15
1424688459176,16
1424685221849,17
1424688508036,18
1424685238208,19
1424685939447,20
1424685928076,21
1424683143093,2
1424685921742,22
1424686131180,23
1424686450525,24
1424686481128,25
1424686199234,26
1424686122643,27
1424686147464,28
1424686403984,29
1424690067924,30
1424690374821,31
1424683143700,3
1424690975836,32
1424687629815,33
1424687740514,35
1424687127750,36
1424690717369,37
1424687692252,38
1424687721157,39
1424687727746,40
1424687758170,41
1424690338770,4
1424687768422,42
1424687879293,43
1424688187790,44
1424688286756,45
1424688216994,46
1424688449440,47
1424688886950,48
1424688731060,49
1424688836844,50
1424688866384,51
1424689053961,52
1424689174611,53
1424689374002,54
1424689352065,55
1424696877395,56
1424689491268,57
1424689624791,58
1424689824734,59
1424683472025,6
1424690216768,62
1424690818771,63
1424690236039,64
1424690901235,65
1424690675137,66
1424691455743,67
1424691794204,68
1424693977022,69
1424693858179,70
1424696948289,71
1424684001784,7
1424693864054,72
1424694586628,74
1424695599220,75
1424698660423,76
1424698430421,77
1424695536859,78
1424695571275,79
1424699613335,80
1424698980765,81
1424683929225,8
1424699376283,82
1424696652200,83
1424699404203,84
1424699780424,85
1424696715318,86
1424696745258,87
1424696829018,88
1424696885859,89
1424696908254,90
1424696851202,91
1424697879597,92
1424701420369,93
1424698071623,94
1424701227199,95
1424698048175,96
1424698071762,97
1424698017217,98
1424698573637,99
