timestamp,selflet 
1423230992819,100
1423230998893,101
1423217516043,10
1423231269471,102
1423231280156,103
1423231309366,104
1423231601986,105
1423231604992,106
1423231606657,107
1423231906787,108
1423231920931,109
1423231935853,110
1423232207606,111
1423217790018,11
1423232213790,112
1423232266928,113
1423232517786,114
1423232519049,115
1423232562774,116
1423232817782,117
1423233119182,118
1423233168386,119
1423233173409,120
1423233195783,121
1423217804879,12
1423233506605,122
1423233546451,123
1423233625910,124
1423233813460,125
1423233816017,126
1423233845451,127
1423234168470,128
1423234201993,129
1423234221556,130
1423234475515,131
1423217805841,13
1423234481473,132
1423234508349,133
1423234775667,134
1423234803964,135
1423234858065,136
1423236467517,137
1423236979664,138
1423237045282,139
1423237074446,140
1423237528944,141
1423218133021,14
1423237530287,142
1423237548579,143
1423218137871,15
1423218138740,16
1423218434109,17
1423218504219,18
1423218507292,19
1423218747628,20
1423218756769,21
1423216618975,2
1423218967644,22
1423219074042,23
1423219097527,24
1423219115436,25
1423219577512,26
1423219581826,27
1423219688534,28
1423219886197,29
1423219895257,30
1423219934575,31
1423216618212,3
1423220231735,32
1423220236666,33
1423220256105,34
1423220576110,35
1423220600805,36
1423220616910,37
1423220913919,38
1423220916424,39
1423220917665,40
1423221226605,41
1423216620161,4
1423221235165,42
1423221286459,43
1423221575596,44
1423221640756,45
1423221752954,46
1423221897202,47
1423221897575,48
1423221911144,49
1423222229711,50
1423222242130,51
1423216906905,5
1423222441527,52
1423222532614,53
1423222540615,54
1423222586271,55
1423222869870,56
1423222881372,57
1423222889265,58
1423223188601,59
1423223244444,60
1423223260904,61
1423216917569,6
1423223492154,62
1423223502089,63
1423223510157,64
1423223950805,65
1423223965166,66
1423223975817,67
1423224308697,68
1423225905652,69
1423225924693,70
1423225952609,71
1423216920142,7
1423226390301,72
1423226608524,73
1423226630712,74
1423226741336,75
1423226742966,76
1423226896723,77
1423228084843,78
1423228116287,79
1423228160427,80
1423228669354,81
1423217237919,8
1423228693847,82
1423228697401,83
1423229008628,84
1423229022159,85
1423229031746,86
1423229380216,87
1423229413105,88
1423229555063,89
1423229721290,90
1423229895295,91
1423217306444,9
1423229978394,92
1423230066142,93
1423230245874,94
1423230356037,95
1423230371867,96
1423230391009,97
1423230410108,98
1423230963887,99
