timestamp,selflet,started,ended,lifetime 
1424541740903,100,1424538865075,1424541740902,2875827
1424542270572,101,1424538894428,1424542270572,3376144
1424528188153,10,1424525402371,1424528188153,2785782
1424542106578,102,1424538900543,1424542106578,3206035
1424542095961,103,1424539210150,1424542095960,2885810
1424542005467,104,1424539279641,1424542005467,2725826
1424542323933,105,1424539288034,1424542323933,3035899
1424542576075,106,1424539520123,1424542576075,3055952
1424542668330,107,1424539532268,1424542668330,3136062
1424542599992,108,1424539574016,1424542599992,3025976
1424542684994,109,1424539819201,1424542684993,2865792
1424542601096,110,1424539825317,1424542601096,2775779
1424543021048,111,1424539825060,1424543021048,3195988
1424528859101,11,1424525643110,1424528859101,3215991
1424542993929,112,1424540128040,1424542993928,2865888
1424543436718,113,1424540130704,1424543436718,3306014
1424543217230,114,1424540131311,1424543217230,3085919
1424543297170,115,1424540431261,1424543297170,2865909
1424543202140,116,1424540436345,1424543202140,2765795
1424543481080,117,1424540445214,1424543481080,3035866
1424543624509,118,1424540738686,1424543624509,2885823
1424543488446,120,1424540782737,1424543488445,2705708
1424543750034,121,1424541044316,1424543750033,2705717
1424532145202,12,1424525701700,1424532145202,6443502
1424543884059,122,1424541158325,1424543884059,2725734
1424543897352,123,1424541191582,1424543897351,2705769
1424544094799,124,1424541389062,1424544094798,2705736
1424544360911,125,1424541435071,1424544360911,2925840
1424544270431,126,1424541524661,1424544270431,2745770
1424544438969,127,1424541733270,1424544438969,2705699
1424544474561,128,1424541768858,1424544474561,2705703
1424544816945,129,1424541771046,1424544816944,3045898
1424545100619,130,1424542064753,1424545100619,3035866
1424548379218,131,1424542076051,1424548379217,6303166
1424532513890,13,1424525759954,1424532513890,6753936
1424544829476,132,1424542123746,1424544829475,2705729
1424545125714,133,1424542379886,1424545125713,2745827
1424545451784,134,1424542395867,1424545451783,3055916
1424545828271,135,1424542462234,1424545828271,3366037
1424546019218,136,1424542733227,1424546019218,3285991
1424545633740,138,1424542797929,1424545633739,2835810
1424546233851,139,1424543067939,1424546233851,3165912
1424545793745,140,1424543067953,1424545793744,2725791
1424545856625,141,1424543070860,1424545856625,2785765
1424532727010,14,1424526053138,1424532727010,6673872
1424546103600,142,1424543397857,1424546103600,2705743
1424547596061,143,1424544890393,1424547596060,2705667
1424548223541,144,1424545517887,1424548223541,2705654
1424548239274,145,1424545533630,1424548239274,2705644
1424528778577,15,1424526072861,1424528778576,2705715
1424528870879,16,1424526155062,1424528870879,2715817
1424529776361,17,1424526360261,1424529776361,3416100
1424529988239,18,1424526452025,1424529988239,3536214
1424533146576,19,1424526492793,1424533146576,6653783
1424529967677,20,1424526671626,1424529967676,3296050
1424529618053,21,1424526912353,1424529618053,2705700
1424527781054,2,1424524625078,1424527781053,3155975
1424530408845,22,1424527032796,1424530408844,3376048
1424529758839,23,1424527053034,1424529758839,2705805
1424530100040,24,1424527074066,1424530100040,3025974
1424530719217,26,1424527633310,1424530719216,3085906
1424533968715,27,1424527645008,1424533968714,6323706
1424530790278,28,1424527764364,1424530790278,3025914
1424530706324,29,1424527780435,1424530706323,2925888
1424534167201,30,1424527853749,1424534167201,6313452
1424531157724,31,1424528101781,1424531157724,3055943
1424527790076,3,1424524624096,1424527790076,3165980
1424531107099,32,1424528121200,1424531107099,2985899
1424531395953,34,1424528420095,1424531395953,2975858
1424531266125,35,1424528490352,1424531266125,2775773
1424531317876,36,1424528532094,1424531317876,2785782
1424531977125,37,1424528731038,1424531977125,3246087
1424531469090,38,1424528743289,1424531469089,2725800
1424531498537,39,1424528752752,1424531498537,2745785
1424535503238,40,1424529049595,1424535503238,6453643
1424531936098,41,1424529110317,1424531936098,2825781
1424527841877,4,1424524625869,1424527841877,3216008
1424532555814,42,1424529119618,1424532555814,3436196
1424532626167,43,1424529370169,1424532626167,3255998
1424532880498,44,1424529389215,1424532880498,3491283
1424532839549,45,1424529413409,1424532839549,3426140
1424532431066,46,1424529705293,1424532431066,2725773
1424532463499,47,1424529757739,1424532463499,2705760
1424533280079,48,1424529773881,1424533280078,3506197
1424532749754,49,1424530043999,1424532749754,2705755
1424532791306,50,1424530065573,1424532791306,2725733
1424532836367,51,1424530070590,1424532836367,2765777
1424527839447,5,1424524933648,1424527839447,2905799
1424533414244,52,1424530398328,1424533414244,3015916
1424533111522,53,1424530405813,1424533111522,2705709
1424533114630,54,1424530408894,1424533114630,2705736
1424533545120,55,1424530839430,1424533545119,2705689
1424533591522,56,1424530885801,1424533591522,2705721
1424533921538,57,1424530905676,1424533921537,3015861
1424533852760,58,1424531147057,1424533852760,2705703
1424533864971,60,1424531159274,1424533864971,2705697
1424534202330,61,1424531456567,1424534202329,2745762
1424527810236,6,1424524934427,1424527810235,2875808
1424534271752,62,1424531465923,1424534271752,2805829
1424534225353,63,1424531479595,1424534225352,2745757
1424541995371,64,1424531771359,1424541995371,10224012
1424534499967,65,1424531794271,1424534499967,2705696
1424534952098,66,1424532186300,1424534952097,2765797
1424534920377,67,1424532214684,1424534920377,2705693
1424535105024,68,1424532219152,1424535105024,2885872
1424535228838,69,1424532523123,1424535228837,2705714
1424535283735,70,1424532538030,1424535283735,2745705
1424542915505,71,1424532992076,1424542915505,9923429
1424531728824,7,1424524944791,1424531728824,6784033
1424536692044,72,1424533295942,1424536692043,3396101
1424536686300,73,1424533940488,1424536686300,2745812
1424536726414,74,1424534020629,1424536726414,2705785
1424537717233,75,1424534901424,1424537717233,2815809
1424538420914,76,1424535595117,1424538420913,2825796
1424538422717,77,1424535626941,1424538422717,2795776
1424538575195,78,1424535649360,1424538575195,2925835
1424539071049,79,1424536205234,1424539071049,2865815
1424539243925,80,1424536227987,1424539243924,3015937
1424539416090,81,1424536230150,1424539416090,3185940
1424528230319,8,1424525274463,1424528230319,2955856
1424542917947,82,1424536614558,1424542917946,6303388
1424542953872,83,1424536650522,1424542953871,6303349
1424539436059,84,1424536650321,1424539436059,2785738
1424543640634,85,1424537006815,1424543640634,6633819
1424543611292,86,1424537007626,1424543611292,6603666
1424543358004,87,1424537054620,1424543358004,6303384
1424540786226,88,1424537410102,1424540786226,3376124
1424544046205,89,1424537422373,1424544046204,6623831
1424541137832,91,1424537771723,1424541137831,3366108
1424528219939,9,1424525344110,1424528219939,2875829
1424540840501,92,1424537834564,1424540840501,3005937
1424541096732,93,1424537870701,1424541096731,3226030
1424540782457,94,1424538076751,1424540782456,2705705
1424540822973,95,1424538117217,1424540822973,2705756
1424541034730,96,1424538158869,1424541034730,2875861
1424542082110,97,1424538555887,1424542082109,3526222
1424544989027,98,1424538685664,1424544989027,6303363
1424548628069,99,1424538725090,1424548628068,9902978
