timestamp,selflet 
1423234629022,100
1423234394997,101
1423223819494,10
1423234445444,102
1423233985909,103
1423234275300,104
1423235108198,105
1423234570837,106
1423234582480,107
1423234862689,108
1423234996828,109
1423235211940,110
1423234913327,111
1423235589856,112
1423235112702,113
1423235223519,114
1423235534989,115
1423235878899,116
1423236133749,117
1423235905001,118
1423235874074,119
1423235879119,120
1423235961556,121
1423220610726,12
1423239809814,122
1423236292160,123
1423236331599,124
1423236519214,125
1423236561818,126
1423237074306,128
1423236907718,129
1423237287424,130
1423237281408,131
1423220581648,13
1423237747493,132
1423237214051,133
1423237911543,134
1423238140005,135
1423237934056,136
1423239173204,137
1423239685364,138
1423240090264,140
1423240234574,141
1423220858749,14
1423220883620,15
1423224452302,16
1423221199891,17
1423222080405,18
1423222033504,19
1423221983628,20
1423225060115,21
1423219324759,2
1423222503834,22
1423225427526,23
1423222573707,24
1423225459019,25
1423222413322,26
1423222427630,27
1423222394274,28
1423222651947,29
1423222741060,30
1423226278048,31
1423219323969,3
1423223557823,32
1423226650480,33
1423223392067,34
1423223371944,35
1423223466610,36
1423223699758,38
1423223862267,39
1423224023683,40
1423224232455,41
1423219786116,4
1423223990922,42
1423224032200,43
1423224281357,44
1423224556593,45
1423224548773,46
1423224602986,47
1423224683338,48
1423224616974,49
1423225135520,50
1423225258012,51
1423220042859,5
1423225337347,52
1423225278404,53
1423225326444,54
1423225312126,55
1423225827162,57
1423225594967,58
1423226314552,59
1423226370357,60
1423226056696,61
1423219643304,6
1423226668066,62
1423226297899,63
1423226626141,64
1423226976640,65
1423227021042,66
1423227151832,67
1423227684808,68
1423229071612,69
1423232788813,70
1423229098584,71
1423229406204,72
1423229984595,73
1423230216902,74
1423233064724,75
1423240247528,76
1423233260439,77
1423234388259,78
1423231112248,79
1423234504035,80
1423235813806,81
1423220824108,8
1423235307811,82
1423231403198,83
1423235312023,84
1423231728009,85
1423235355377,86
1423235683582,87
1423235716556,88
1423235858490,89
1423236265020,90
1423233231369,91
1423220642479,9
1423232784189,92
1423232961959,93
1423232961644,94
1423233061799,95
1423233167650,96
1423233196913,97
1423236793796,98
1423234009783,99
