timestamp,selflet,utilization 
1424695100421,100,0.0
1424695105405,100,0.0
1424695110395,100,0.0
1424695115396,100,0.0
1424695120395,100,0.0
1424695125396,100,0.0
1424695130396,100,0.0
1424695135396,100,0.0
1424695140396,100,0.0
1424695145396,100,0.0
1424695150396,100,0.0
1424695155395,100,0.0
1424695160399,100,0.0225
1424695165397,100,0.0225
1424695170399,100,0.0225
1424695175398,100,0.0225
1424695180399,100,0.0225
1424695185398,100,0.2675
1424695190402,100,0.2783333333333333
1424695195398,100,0.2783333333333333
1424695200399,100,0.2783333333333333
1424695205399,100,0.2783333333333333
1424695210399,100,0.2783333333333333
1424695215398,100,0.2783333333333333
1424695220401,100,0.2783333333333333
1424695225400,100,0.3008333333333334
1424695230400,100,0.3008333333333334
1424695235398,100,0.3008333333333334
1424695240400,100,0.3008333333333334
1424695245400,100,0.3008333333333334
1424695250399,100,0.3008333333333334
1424695255396,100,0.3008333333333334
1424695260397,100,0.3008333333333334
1424695265405,100,0.3008333333333334
1424695270397,100,0.3008333333333334
1424695275397,100,0.3008333333333334
1424695280399,100,0.2783333333333333
1424695285396,100,0.2783333333333333
1424695290408,100,0.2783333333333333
1424695295399,100,0.2783333333333333
1424695300398,100,0.5233333333333333
1424695305398,100,0.33000000000000007
1424695310399,100,0.3341666666666667
1424695315398,100,0.3341666666666667
1424695320405,100,0.3341666666666667
1424695325401,100,0.3341666666666667
1424695330409,100,0.3341666666666667
1424695335398,100,0.3341666666666667
1424695340397,100,0.3566666666666667
1424695345397,100,0.3341666666666667
1424695350398,100,0.3341666666666667
1424695355397,100,0.3341666666666667
1424695360396,100,0.3341666666666667
1424695365397,100,0.8641666666666667
1424695370398,100,0.8791666666666668
1424695375396,100,0.8791666666666668
1424695380401,100,0.8791666666666668
1424695385398,100,0.8791666666666668
1424695390397,100,0.8791666666666668
1424695395396,100,0.8791666666666668
1424695400397,100,0.8791666666666668
1424695405396,100,0.8791666666666668
1424695410396,100,0.8791666666666668
1424695415396,100,0.8791666666666668
1424695420396,100,0.6341666666666668
1424695425396,100,0.5825
1424695430397,100,0.5674999999999999
1424695435396,100,0.5674999999999999
1424695440396,100,0.5674999999999999
1424695445396,100,0.5900000000000001
1424695450398,100,0.5900000000000001
1424695455397,100,0.8275000000000001
1424695460399,100,0.8516666666666668
1424695465396,100,0.8566666666666668
1424695470397,100,0.8566666666666668
1424695475396,100,0.8566666666666668
1424695480396,100,0.8566666666666668
1424695485396,100,0.32666666666666677
1424695490397,100,0.31166666666666676
1424695495395,100,0.31166666666666676
1424695500396,100,0.31166666666666676
1424695505396,100,0.31166666666666676
1424695510396,100,0.31166666666666676
1424695515395,100,0.31166666666666676
1424695520396,100,0.31166666666666676
1424695525395,100,0.31166666666666676
1424695530396,100,0.31166666666666676
1424695535395,100,0.31166666666666676
1424695540399,100,0.3341666666666667
1424695545396,100,0.3341666666666667
1424695550400,100,0.5716666666666667
1424695555397,100,0.5791666666666667
1424695560401,100,0.6008333333333333
1424695565396,100,0.5783333333333334
1424695570396,100,0.5783333333333334
1424695575396,100,0.3408333333333334
1424695580396,100,0.2941666666666667
1424695585396,100,0.2891666666666667
1424695590396,100,0.2891666666666667
1424695595396,100,0.2891666666666667
1424695600396,100,0.2891666666666667
1424695605396,100,0.2891666666666667
1424695610395,100,0.2891666666666667
1424695615395,100,0.2891666666666667
1424695620396,100,0.2891666666666667
1424695625395,100,0.2891666666666667
1424695630396,100,0.2891666666666667
1424695635396,100,0.2891666666666667
1424695640399,100,0.31166666666666676
1424695645396,100,0.31166666666666676
1424695650396,100,0.31166666666666676
1424695655396,100,0.31166666666666676
1424695660396,100,0.2891666666666667
1424695665396,100,0.5266666666666667
1424695670399,100,0.30750000000000005
1424695675395,100,0.31000000000000005
1424695680396,100,0.28833333333333333
1424695685395,100,0.28833333333333333
1424695690396,100,0.28833333333333333
1424695695396,100,0.28833333333333333
1424695700396,100,0.28833333333333333
1424695705395,100,0.2958333333333334
1424695710396,100,0.2958333333333334
1424695715396,100,0.2958333333333334
1424695720396,100,0.2958333333333334
1424695725396,100,0.2958333333333334
1424695730396,100,0.34083333333333327
1424695735395,100,0.3608333333333333
1424695740396,100,0.3858333333333333
1424695745396,100,0.4083333333333334
1424695750396,100,0.4083333333333334
1424695755396,100,0.4083333333333334
1424695760396,100,0.3958333333333333
1424695765396,100,0.4183333333333334
1424695770396,100,0.4183333333333334
1424695775395,100,0.4183333333333334
1424695780395,100,0.4183333333333334
1424695785395,100,0.19333333333333333
1424695790396,100,0.41250000000000003
1424695795396,100,0.41250000000000003
1424695800396,100,0.6649999999999999
1424695805395,100,0.6758333333333333
1424695810396,100,0.7066666666666667
1424695815396,100,0.9708333333333333
1424695820396,100,0.9808333333333333
1424695825396,100,0.9733333333333333
1424695830396,100,1.0
1424695835396,100,1.0
1424695840396,100,1.0
1424695845396,100,1.0
1424695850396,100,1.0
1424695855396,100,1.0
1424695860397,100,1.0
1424695865396,100,1.0
1424695870396,100,1.0
1424695875396,100,1.0
1424695880397,100,1.0
1424695885396,100,1.0
1424695890396,100,1.0
1424695895396,100,1.0
1424695900396,100,1.0
1424695905396,100,1.0
1424695910396,100,1.0
1424695915396,100,1.0
1424695920396,100,1.0
1424695925395,100,1.0
1424695930396,100,1.0
1424695935396,100,1.0
1424695940396,100,1.0
1424695945395,100,1.0
1424695950395,100,1.0
1424695955396,100,1.0
1424695960396,100,1.0
1424695965395,100,1.0
1424695970396,100,1.0
1424695975396,100,1.0
1424695980396,100,1.0
1424695985395,100,1.0
1424695990396,100,1.0
1424695995397,100,1.0
1424696000397,100,1.0
1424696005396,100,1.0
1424696010398,100,1.0
1424696015396,100,1.0
1424696020396,100,1.0
1424696025396,100,1.0
1424696030396,100,1.0
1424696035396,100,1.0
1424696040395,100,1.0
1424696045396,100,1.0
1424696050396,100,1.0
1424696055395,100,1.0
1424696060398,100,1.0
1424696065396,100,1.0
1424696070396,100,1.0
1424696075396,100,1.0
1424696080396,100,1.0
1424696085396,100,1.0
1424696090396,100,1.0
1424696095396,100,1.0
1424696100398,100,1.0
1424696105397,100,1.0
1424696110397,100,1.0
1424696115396,100,1.0
1424696120396,100,0.8383333333333334
1424696125396,100,0.7975
1424696130396,100,0.7975
1424696135396,100,0.7975
1424696140396,100,0.7975
1424696145396,100,0.7975
1424696150396,100,0.7975
1424696155395,100,0.8125
1424696160397,100,0.575
1424696165397,100,0.5566666666666666
1424696170395,100,0.5566666666666666
1424696175395,100,0.5566666666666666
1424696180396,100,0.5566666666666666
1424696185396,100,0.5566666666666666
1424696190395,100,0.3008333333333334
1424696195396,100,0.3008333333333334
1424696200396,100,0.3008333333333334
1424696205395,100,0.3008333333333334
1424696210397,100,0.2783333333333333
1424696215395,100,0.2783333333333333
1424696220396,100,0.2783333333333333
1424696225396,100,0.2783333333333333
1424696230397,100,0.5233333333333333
1424696235395,100,0.2783333333333333
1424696240396,100,0.2783333333333333
1424696245395,100,0.2783333333333333
1424696250396,100,0.2783333333333333
1424696255396,100,0.2783333333333333
