timestamp,service,rt,selfletID,numberOfReqs 
1424421004658,videoProvisioner,32354,2, 1
1424421010677,videoProvisioner,30446,3, 1
1424421020105,videoProvisioner,47779,4, 1
1424421022512,videoProvisioner,34390,4, 1
1424421037456,videoProvisioner,33537,2, 1
1424421039813,videoProvisioner,27996,3, 1
1424421047136,videoProvisioner,27421,3, 1
1424421063185,videoProvisioner,35572,2, 1
1424421094464,videoProvisioner,35258,2, 1
1424421112507,videoProvisioner,76996,4, 1
1424421138672,videoProvisioner,32075,3, 1
1424421140276,videoProvisioner,88968,4, 1
1424421141731,videoProvisioner,27238,3, 1
1424421144639,videoProvisioner,148618,4, 1
1424421147447,videoProvisioner,104037,2, 1
1424421168355,videoProvisioner,14370,3, 1
1424421172517,videoProvisioner,34329,2, 1
1424421194981,videoProvisioner,119978,4, 1
1424421211026,videoProvisioner,120227,4, 1
1424421211378,videoProvisioner,144274,4, 1
1424421222759,videoProvisioner,124062,4, 1
1424421226771,videoProvisioner,80685,3, 1
1424421228225,videoProvisioner,97934,2, 1
1424421241312,videoProvisioner,158411,4, 1
1424421243618,videoProvisioner,42244,3, 1
1424421244371,videoProvisioner,35098,2, 1
1424421259965,videoProvisioner,34897,3, 1
1424421260968,videoProvisioner,12205,2, 1
1424421266634,videoProvisioner,33667,2, 1
1424421269944,videoProvisioner,76468,4, 1
1424421299477,videoProvisioner,58612,4, 1
1424421302736,videoProvisioner,46075,3, 1
1424421303738,videoProvisioner,24518,2, 1
1424421312058,videoProvisioner,142277,4, 1
1424421312460,videoProvisioner,134781,4, 1
1424421321582,videoProvisioner,57022,3, 1
1424421324890,videoProvisioner,32148,5, 1
1424421331807,videoProvisioner,59348,3, 1
1424421337871,videoProvisioner,120701,4, 1
1424421339125,videoProvisioner,53145,3, 1
1424421343736,videoProvisioner,158158,4, 1
1424421343987,videoProvisioner,182103,4, 1
1424421344438,videoProvisioner,44935,7, 1
1424421346493,videoProvisioner,19946,3, 1
1424421350302,videoProvisioner,30515,5, 1
1424421361178,videoProvisioner,54914,7, 1
1424421368245,videoProvisioner,28175,5, 1
1424421369098,videoProvisioner,246706,4, 1
1424421371704,videoProvisioner,58679,7, 1
1424421374862,videoProvisioner,14508,5, 1
1424421375564,videoProvisioner,28733,4, 1
1424421380526,videoProvisioner,47217,7, 1
1424421383584,videoProvisioner,29991,4, 1
1424421385890,videoProvisioner,12014,5, 1
1424421395313,videoProvisioner,28197,6, 1
1424421402079,videoProvisioner,21441,5, 1
1424421421425,videoProvisioner,20504,6, 1
1424421421977,videoProvisioner,34578,7, 1
1424421441434,videoProvisioner,26990,5, 1
1424421445446,videoProvisioner,37764,2, 1
1424421453270,videoProvisioner,59110,2, 1
1424421455627,videoProvisioner,27660,4, 1
1424421467208,videoProvisioner,18958,6, 1
1424421477533,videoProvisioner,36044,7, 1
1424421489213,videoProvisioner,34202,6, 1
1424421492472,videoProvisioner,30700,6, 1
1424421492873,videoProvisioner,24339,3, 1
1424421497538,videoProvisioner,76333,2, 1
1424421506962,videoProvisioner,24903,3, 1
1424421520545,videoProvisioner,31728,3, 1
1424421520545,videoProvisioner,45250,2, 1
1424421529065,videoProvisioner,13202,5, 1
1424421531672,videoProvisioner,36093,6, 1
1424421533727,videoProvisioner,31387,4, 1
1424421537136,videoProvisioner,28034,7, 1
1424421544156,videoProvisioner,109428,2, 1
1424421563509,videoProvisioner,40885,5, 1
1424421585120,videoProvisioner,28690,3, 1
1424421590285,videoProvisioner,27094,4, 1
1424421595450,videoProvisioner,66065,5, 1
1424421598608,videoProvisioner,48938,5, 1
1424421600313,videoProvisioner,64167,5, 1
1424421602318,videoProvisioner,32365,2, 1
1424421606881,videoProvisioner,24988,2, 1
1424421608435,videoProvisioner,31721,6, 1
1424421611944,videoProvisioner,24874,4, 1
1424421619212,videoProvisioner,26964,8, 1
1424421625627,videoProvisioner,28200,7, 1
1424421629787,videoProvisioner,27181,4, 1
1424421638358,videoProvisioner,30574,3, 1
1424421641366,videoProvisioner,98459,5, 1
1424421649385,videoProvisioner,36424,3, 1
1424421654948,videoProvisioner,36808,5, 1
1424421662366,videoProvisioner,39048,2, 1
1424421663569,videoProvisioner,35073,3, 1
1424421664171,videoProvisioner,25318,6, 1
1424421671889,videoProvisioner,38214,4, 1
1424421671940,videoProvisioner,27908,7, 1
1424421675799,videoProvisioner,26589,9, 1
1424421686124,videoProvisioner,31737,9, 1
1424421691688,videoProvisioner,21766,8, 1
1424421692139,videoProvisioner,32574,4, 1
1424421704318,videoProvisioner,39575,2, 1
1424421711986,videoProvisioner,36886,7, 1
1424421716397,videoProvisioner,36119,2, 1
1424421716698,videoProvisioner,31242,10, 1
1424421728827,videoProvisioner,38193,2, 1
1424421735594,videoProvisioner,29425,9, 1
1424421739052,videoProvisioner,43239,5, 1
1424421746219,videoProvisioner,29694,8, 1
1424421755040,videoProvisioner,28158,10, 1
1424421764563,videoProvisioner,63572,5, 1
1424421769325,videoProvisioner,26909,8, 1
1424421782055,videoProvisioner,34461,8, 1
1424421803913,videoProvisioner,30428,7, 1
1424421804965,videoProvisioner,21123,9, 1
1424421806720,videoProvisioner,95373,5, 1
1424421814338,videoProvisioner,25318,4, 1
1424421814539,videoProvisioner,35876,8, 1
1424421829425,videoProvisioner,35227,2, 1
1424421837043,videoProvisioner,73914,4, 1
1424421841754,videoProvisioner,21664,4, 1
1424421844110,videoProvisioner,112050,5, 1
1424421847469,videoProvisioner,110231,5, 1
1424421856140,videoProvisioner,25693,10, 1
1424421859349,videoProvisioner,34081,2, 1
1424421864260,videoProvisioner,95953,5, 1
1424421868671,videoProvisioner,64117,6, 1
1424421869574,videoProvisioner,28771,9, 1
1424421872631,videoProvisioner,73254,5, 1
1424421890976,videoProvisioner,29460,3, 1
1424421892029,videoProvisioner,77118,6, 1
1424421892731,videoProvisioner,134781,6, 1
1424421892881,videoProvisioner,57256,8, 1
1424421894535,videoProvisioner,22663,2, 1
1424421903058,videoProvisioner,57077,8, 1
1424421903911,videoProvisioner,52752,8, 1
1424421906269,videoProvisioner,29219,9, 1
1424421911284,videoProvisioner,44589,3, 1
1424421915095,videoProvisioner,58758,8, 1
1424421925775,videoProvisioner,173003,5, 1
1424421927079,videoProvisioner,205375,5, 1
1424421932443,videoProvisioner,23444,8, 1
1424421932694,videoProvisioner,122962,6, 1
1424421934198,videoProvisioner,30526,4, 1
1424421938610,videoProvisioner,56235,5, 1
1424421943825,videoProvisioner,29501,6, 1
1424421952499,videoProvisioner,59476,5, 1
1424421953351,videoProvisioner,55004,10, 1
1424421958867,videoProvisioner,39220,8, 1
1424421961073,videoProvisioner,36102,10, 1
1424421961625,videoProvisioner,52629,10, 1
1424421967290,videoProvisioner,36995,8, 1
1424421977769,videoProvisioner,42151,7, 1
1424421980126,videoProvisioner,39182,7, 1
