timestamp,selflet,utilization 
1424435790784,100,0.0
1424435795777,100,0.0
1424435800776,100,0.0
1424435805810,100,0.0
1424435810777,100,0.0
1424435815777,100,0.0
1424435820777,100,0.0
1424435825777,100,0.0
1424435830777,100,0.0
1424435835776,100,0.0
1424435840779,100,0.01
1424435845780,100,0.0225
1424435850779,100,0.0225
1424435855778,100,0.0225
1424435860781,100,0.0225
1424435865780,100,0.2783333333333333
1424435870781,100,0.2783333333333333
1424435875779,100,0.2783333333333333
1424435880782,100,0.2783333333333333
1424435885779,100,0.2783333333333333
1424435890780,100,0.2783333333333333
1424435895780,100,0.2783333333333333
1424435900777,100,0.2783333333333333
1424435905777,100,0.2783333333333333
1424435910777,100,0.2783333333333333
1424435915777,100,0.2783333333333333
1424435920777,100,0.2783333333333333
1424435925777,100,0.2783333333333333
1424435930777,100,0.2783333333333333
1424435935777,100,0.2783333333333333
1424435940777,100,0.2783333333333333
1424435945777,100,0.2783333333333333
1424435950777,100,0.2783333333333333
1424435955777,100,0.2783333333333333
1424435960776,100,0.2683333333333333
1424435965776,100,0.25583333333333336
1424435970777,100,0.25583333333333336
1424435975776,100,0.25583333333333336
1424435980777,100,0.25583333333333336
1424435985777,100,0.0
1424435990777,100,0.0
1424435995776,100,0.0
1424436000780,100,0.0225
1424436005778,100,0.0225
1424436010777,100,0.0225
1424436015777,100,0.0225
1424436020777,100,0.0225
1424436025778,100,0.2783333333333333
1424436030778,100,0.2783333333333333
1424436035777,100,0.28833333333333333
1424436040785,100,0.3008333333333334
1424436045779,100,0.3008333333333334
1424436050781,100,0.3008333333333334
1424436055777,100,0.3008333333333334
1424436060778,100,0.3008333333333334
1424436065777,100,0.3008333333333334
1424436070779,100,0.3008333333333334
1424436075777,100,0.3108333333333334
1424436080781,100,0.32333333333333336
1424436085777,100,0.32333333333333336
1424436090777,100,0.32333333333333336
1424436095777,100,0.32333333333333336
1424436100777,100,0.32333333333333336
1424436105777,100,0.32333333333333336
1424436110777,100,0.5608333333333334
1424436115778,100,0.5791666666666666
1424436120781,100,0.5566666666666666
1424436125777,100,0.5791666666666666
1424436130777,100,0.5791666666666666
1424436135779,100,0.5791666666666666
1424436140778,100,0.5791666666666666
1424436145778,100,0.32333333333333336
1424436150778,100,0.3341666666666666
1424436155777,100,0.8600000000000001
1424436160778,100,0.8900000000000001
1424436165778,100,0.8900000000000001
1424436170777,100,0.8900000000000001
1424436175777,100,0.8900000000000001
1424436180777,100,0.8900000000000001
1424436185778,100,0.8900000000000001
1424436190780,100,0.8900000000000001
1424436195777,100,0.8800000000000001
1424436200777,100,0.8675000000000002
1424436205776,100,0.8750000000000001
1424436210776,100,0.8750000000000001
1424436215777,100,0.8750000000000001
1424436220777,100,0.8750000000000001
1424436225777,100,0.8750000000000001
1424436230777,100,0.6375000000000001
1424436235776,100,0.6191666666666668
1424436240777,100,0.6416666666666667
1424436245777,100,0.6191666666666668
1424436250777,100,0.6191666666666668
1424436255778,100,0.6191666666666668
1424436260777,100,0.6191666666666668
1424436265777,100,0.6191666666666668
1424436270777,100,0.87
1424436275777,100,0.36583333333333334
1424436280777,100,0.32333333333333336
1424436285778,100,0.32333333333333336
1424436290778,100,0.32333333333333336
1424436295776,100,0.32333333333333336
1424436300777,100,0.32333333333333336
1424436305777,100,0.3458333333333333
1424436310777,100,0.3683333333333334
1424436315777,100,0.3683333333333334
1424436320777,100,0.3683333333333334
1424436325777,100,0.36083333333333334
1424436330778,100,0.36083333333333334
1424436335778,100,0.6166666666666667
1424436340777,100,0.8725
1424436345777,100,0.8725
1424436350777,100,0.8725
1424436355777,100,0.8725
1424436360781,100,0.85
1424436365778,100,0.8725
1424436370777,100,0.8725
1424436375777,100,0.8725
1424436380777,100,0.8725
1424436385777,100,1.0
1424436390778,100,0.8666666666666667
1424436395777,100,0.8350000000000001
1424436400776,100,0.8350000000000001
1424436405777,100,0.8350000000000001
1424436410776,100,0.8350000000000001
1424436415776,100,0.8350000000000001
1424436420776,100,0.8350000000000001
1424436425776,100,0.8225
1424436430779,100,0.8125
1424436435777,100,0.8125
1424436440778,100,0.8125
1424436445777,100,0.8125
1424436450776,100,0.8125
1424436455777,100,0.5566666666666666
1424436460777,100,0.3008333333333334
1424436465776,100,0.3008333333333334
1424436470778,100,0.3008333333333334
1424436475777,100,0.3008333333333334
1424436480777,100,0.3008333333333334
1424436485777,100,0.2783333333333333
1424436490777,100,0.2783333333333333
1424436495777,100,0.2783333333333333
1424436500776,100,0.5341666666666667
1424436505777,100,0.3158333333333334
1424436510777,100,0.3158333333333334
1424436515777,100,0.3158333333333334
1424436520777,100,0.3258333333333334
1424436525778,100,0.3383333333333334
1424436530780,100,0.3383333333333334
1424436535777,100,0.3383333333333334
1424436540776,100,0.3383333333333334
1424436545777,100,0.5733333333333334
1424436550777,100,0.5716666666666665
1424436555777,100,0.5716666666666665
1424436560777,100,0.5716666666666665
1424436565776,100,0.5716666666666665
1424436570777,100,0.5716666666666665
1424436575777,100,0.5716666666666665
1424436580777,100,0.5941666666666667
1424436585778,100,0.5941666666666667
1424436590777,100,0.5941666666666667
1424436595777,100,0.6166666666666667
1424436600778,100,0.6166666666666667
1424436605778,100,0.8725
1424436610778,100,0.8725
1424436615779,100,0.8725
1424436620780,100,0.6166666666666667
1424436625780,100,0.5791666666666666
1424436630779,100,0.5791666666666666
1424436635777,100,0.5791666666666666
1424436640778,100,0.5916666666666668
1424436645777,100,0.5791666666666666
1424436650777,100,0.5791666666666666
1424436655776,100,0.5791666666666666
1424436660779,100,0.5791666666666666
1424436665776,100,0.3341666666666666
1424436670777,100,0.3333333333333333
1424436675776,100,0.3333333333333333
1424436680776,100,0.3333333333333333
1424436685777,100,0.5891666666666666
1424436690777,100,0.8266666666666667
1424436695777,100,0.8633333333333334
1424436700777,100,0.8508333333333333
1424436705778,100,0.8783333333333334
1424436710777,100,0.8783333333333334
1424436715777,100,0.8558333333333333
1424436720790,100,1.0
1424436725777,100,0.8558333333333333
1424436730777,100,0.8558333333333333
1424436735777,100,0.8558333333333333
1424436740777,100,1.0
1424436745777,100,1.0
1424436750779,100,1.0
1424436755777,100,1.0
1424436760777,100,1.0
1424436765777,100,1.0
1424436770779,100,1.0
1424436775777,100,1.0
1424436780776,100,1.0
1424436785777,100,1.0
1424436790777,100,1.0
1424436795777,100,1.0
1424436800777,100,1.0
1424436805776,100,1.0
1424436810776,100,0.8641666666666666
1424436815777,100,0.8275
1424436820777,100,0.8175
1424436825776,100,0.79
1424436830777,100,0.79
1424436835776,100,0.79
1424436840776,100,0.5341666666666667
1424436845777,100,0.5341666666666667
1424436850777,100,0.5341666666666667
1424436855777,100,0.5341666666666667
1424436860776,100,0.2783333333333333
1424436865776,100,0.3108333333333334
1424436870777,100,0.32333333333333336
1424436875777,100,0.32333333333333336
1424436880777,100,0.3008333333333334
1424436885777,100,0.3008333333333334
1424436890776,100,0.3008333333333334
1424436895777,100,0.8016666666666667
1424436900778,100,0.5974999999999999
1424436905777,100,0.5900000000000001
1424436910777,100,0.5900000000000001
1424436915778,100,0.5900000000000001
1424436920777,100,0.5900000000000001
1424436925777,100,0.5900000000000001
1424436930777,100,0.5900000000000001
1424436935777,100,0.5900000000000001
1424436940777,100,0.5900000000000001
1424436945777,100,0.5900000000000001
1424436950777,100,0.5900000000000001
1424436955777,100,0.5900000000000001
1424436960778,100,0.5900000000000001
1424436965776,100,0.5900000000000001
1424436970776,100,0.5900000000000001
1424436975777,100,0.5900000000000001
1424436980776,100,0.5900000000000001
1424436985776,100,0.5574999999999999
1424436990776,100,0.5449999999999999
1424436995776,100,0.5449999999999999
1424437000776,100,0.5449999999999999
1424437005777,100,0.5449999999999999
1424437010776,100,0.5449999999999999
1424437015776,100,0.044166666666666674
1424437020776,100,0.010833333333333334
1424437025776,100,0.0
1424437030777,100,0.01
1424437035776,100,0.0225
1424437040777,100,0.0225
1424437045776,100,0.0225
1424437050776,100,0.0225
1424437055777,100,0.0225
1424437060777,100,0.0225
1424437065776,100,0.045
1424437070776,100,0.045
1424437075777,100,0.3008333333333334
1424437080779,100,0.3008333333333334
1424437085777,100,0.3008333333333334
1424437090778,100,0.3008333333333334
1424437095777,100,0.3008333333333334
1424437100778,100,0.3008333333333334
1424437105777,100,0.3008333333333334
1424437110778,100,0.3008333333333334
1424437115777,100,0.3008333333333334
1424437120777,100,0.585
1424437125777,100,0.5900000000000001
1424437130777,100,0.5900000000000001
1424437135777,100,0.5900000000000001
1424437140777,100,0.5900000000000001
1424437145777,100,0.5900000000000001
1424437150777,100,0.5800000000000001
1424437155776,100,0.5674999999999999
1424437160776,100,0.5674999999999999
1424437165777,100,0.5674999999999999
1424437170776,100,0.5674999999999999
1424437175777,100,0.5674999999999999
1424437180777,100,0.5674999999999999
1424437185776,100,0.5449999999999999
1424437190776,100,0.5449999999999999
1424437195776,100,0.2891666666666667
1424437200777,100,0.2891666666666667
1424437205776,100,0.2891666666666667
1424437210776,100,0.2991666666666667
1424437215777,100,0.31166666666666676
1424437220778,100,0.31166666666666676
1424437225776,100,0.31166666666666676
1424437230778,100,0.31166666666666676
1424437235777,100,0.31166666666666676
1424437240777,100,0.027500000000000004
1424437245776,100,0.0225
1424437250776,100,0.0225
1424437255776,100,0.0225
1424437260777,100,0.0225
1424437265777,100,0.0225
1424437270777,100,0.0225
1424437275777,100,0.0225
1424437280776,100,0.30666666666666675
1424437285777,100,0.3158333333333334
1424437290777,100,0.3158333333333334
1424437295776,100,0.3158333333333334
1424437300777,100,0.3158333333333334
1424437305777,100,0.3158333333333334
1424437310776,100,0.3158333333333334
1424437315777,100,0.3158333333333334
1424437320776,100,0.3158333333333334
1424437325777,100,0.3158333333333334
1424437330776,100,0.3058333333333334
1424437335776,100,0.29333333333333333
1424437340776,100,0.29333333333333333
1424437345776,100,0.29333333333333333
1424437350778,100,0.29333333333333333
1424437355776,100,0.29333333333333333
1424437360777,100,0.29333333333333333
1424437365777,100,0.29333333333333333
1424437370777,100,0.29333333333333333
1424437375776,100,0.29333333333333333
1424437380777,100,0.29333333333333333
1424437385776,100,0.29333333333333333
1424437390776,100,0.29333333333333333
1424437395777,100,0.29333333333333333
1424437400776,100,0.009166666666666667
1424437405776,100,0.0
1424437410776,100,0.0
1424437415776,100,0.0
1424437420776,100,0.0
1424437425777,100,0.0
1424437430776,100,0.0
1424437435776,100,0.0
1424437440777,100,0.0
1424437445776,100,0.0
1424437450776,100,0.0
1424437455777,100,0.0
1424437460776,100,0.0
1424437465777,100,0.0
1424437470776,100,0.0
1424437475776,100,0.0
1424437480777,100,0.0
1424437485776,100,0.0
1424437490776,100,0.0
1424437495777,100,0.0225
1424437500778,100,0.0225
1424437505777,100,0.0225
1424437510776,100,0.0225
1424437515777,100,0.2841666666666667
1424437520777,100,0.3158333333333334
1424437525777,100,0.3158333333333334
1424437530779,100,0.3258333333333334
1424437535777,100,0.3383333333333334
1424437540778,100,0.3383333333333334
1424437545777,100,0.3383333333333334
1424437550778,100,0.3383333333333334
1424437555777,100,0.5833333333333334
1424437560776,100,0.5941666666666667
1424437565776,100,0.5941666666666667
1424437570776,100,0.5941666666666667
1424437575776,100,0.5941666666666667
1424437580776,100,0.5941666666666667
1424437585777,100,0.5941666666666667
1424437590777,100,0.5941666666666667
1424437595776,100,0.5941666666666667
1424437600776,100,0.5941666666666667
1424437605777,100,0.5941666666666667
1424437610776,100,0.5941666666666667
1424437615776,100,0.5716666666666665
1424437620777,100,0.5716666666666665
1424437625777,100,0.5716666666666665
1424437630777,100,0.5716666666666665
1424437635777,100,0.31000000000000005
1424437640776,100,0.2783333333333333
1424437645777,100,0.28833333333333333
1424437650788,100,0.2908333333333334
1424437655777,100,0.2783333333333333
1424437660776,100,0.2783333333333333
1424437665777,100,0.2783333333333333
1424437670777,100,0.5233333333333333
1424437675776,100,0.2891666666666667
1424437680776,100,0.2783333333333333
1424437685777,100,0.2783333333333333
1424437690777,100,0.2783333333333333
1424437695776,100,0.2783333333333333
1424437700777,100,0.2783333333333333
1424437705776,100,0.2783333333333333
1424437710777,100,0.2783333333333333
1424437715777,100,0.3008333333333334
1424437720777,100,0.3008333333333334
1424437725777,100,0.3008333333333334
1424437730776,100,0.3008333333333334
1424437735777,100,0.3008333333333334
1424437740777,100,0.5458333333333334
1424437745777,100,0.5566666666666666
1424437750777,100,0.5566666666666666
1424437755776,100,0.5566666666666666
1424437760777,100,0.5566666666666666
1424437765777,100,0.5466666666666666
1424437770776,100,0.5341666666666667
1424437775776,100,0.5341666666666667
1424437780776,100,0.5341666666666667
1424437785776,100,0.5341666666666667
1424437790776,100,0.2891666666666667
1424437795776,100,0.3008333333333334
1424437800776,100,0.3008333333333334
1424437805776,100,0.3008333333333334
1424437810777,100,0.3008333333333334
1424437815777,100,0.3008333333333334
1424437820776,100,0.5458333333333334
1424437825777,100,0.5791666666666666
1424437830777,100,0.5791666666666666
1424437835776,100,0.5566666666666666
1424437840778,100,0.5566666666666666
1424437845777,100,0.5566666666666666
1424437850777,100,0.5566666666666666
1424437855777,100,0.5566666666666666
1424437860777,100,0.3116666666666667
1424437865777,100,0.3008333333333334
1424437870777,100,0.3008333333333334
1424437875776,100,0.3008333333333334
1424437880777,100,0.3008333333333334
1424437885777,100,0.3008333333333334
1424437890777,100,0.3008333333333334
1424437895777,100,0.5458333333333334
1424437900778,100,0.575
1424437905776,100,0.5941666666666667
1424437910777,100,0.5941666666666667
1424437915777,100,0.5716666666666665
1424437920778,100,0.5716666666666665
1424437925777,100,0.5716666666666665
1424437930777,100,0.5716666666666665
1424437935777,100,0.5716666666666665
1424437940776,100,0.3266666666666667
1424437945777,100,0.29333333333333333
1424437950776,100,0.29333333333333333
1424437955776,100,0.29333333333333333
1424437960776,100,0.29333333333333333
1424437965777,100,0.29333333333333333
1424437970776,100,0.29333333333333333
1424437975776,100,0.29333333333333333
1424437980777,100,0.29333333333333333
1424437985777,100,0.29333333333333333
1424437990776,100,0.29333333333333333
1424437995776,100,0.29333333333333333
1424438000776,100,0.29333333333333333
1424438005776,100,0.29333333333333333
1424438010776,100,0.29333333333333333
1424438015776,100,0.04833333333333334
1424438020777,100,0.019166666666666665
1424438025776,100,0.0
1424438030776,100,0.0
1424438035777,100,0.01
1424438040777,100,0.0225
1424438045777,100,0.0225
1424438050777,100,0.26
1424438055776,100,0.3008333333333334
1424438060777,100,0.3008333333333334
1424438065777,100,0.3008333333333334
1424438070778,100,0.3008333333333334
1424438075776,100,0.32333333333333336
1424438080777,100,0.32333333333333336
1424438085777,100,0.5783333333333334
1424438090777,100,0.5891666666666666
1424438095777,100,0.6016666666666668
1424438100777,100,0.6016666666666668
1424438105777,100,0.8391666666666668
1424438110777,100,0.8575
1424438115777,100,1.0
1424438120777,100,1.0
1424438125777,100,1.0
1424438130778,100,1.0
1424438135777,100,1.0
1424438140776,100,1.0
1424438145777,100,1.0
1424438150777,100,1.0
1424438155776,100,1.0
1424438160777,100,1.0
1424438165776,100,1.0
1424438170777,100,0.8533333333333334
1424438175776,100,0.8125
1424438180777,100,0.8125
1424438185776,100,0.8125
1424438190777,100,0.8125
1424438195776,100,0.79
1424438200776,100,0.79
1424438205776,100,0.5349999999999999
1424438210777,100,0.5241666666666667
1424438215776,100,0.5116666666666667
1424438220777,100,0.5116666666666667
1424438225776,100,0.27416666666666667
1424438230776,100,0.2783333333333333
1424438235776,100,0.03333333333333333
1424438240776,100,0.0225
1424438245776,100,0.0225
1424438250776,100,0.0225
1424438255777,100,0.0225
1424438260776,100,0.045
1424438265777,100,0.045
1424438270776,100,0.0675
1424438275776,100,0.0675
1424438280776,100,0.0675
1424438285776,100,0.0675
1424438290776,100,0.0675
1424438295776,100,0.3125
1424438300777,100,0.5683333333333334
1424438305777,100,0.6358333333333335
1424438310781,100,0.6458333333333335
1424438315777,100,0.8908333333333334
1424438320777,100,0.9016666666666667
1424438325777,100,0.9016666666666667
1424438330778,100,0.9016666666666667
1424438335777,100,0.9016666666666667
1424438340778,100,0.9016666666666667
1424438345776,100,0.9016666666666667
1424438350776,100,0.8791666666666668
1424438355777,100,0.8791666666666668
1424438360777,100,0.8791666666666668
1424438365777,100,0.8791666666666668
1424438370777,100,0.8791666666666668
1424438375776,100,0.8791666666666668
1424438380779,100,0.8791666666666668
1424438385776,100,0.8791666666666668
1424438390779,100,0.8566666666666668
1424438395777,100,0.8566666666666668
1424438400779,100,0.8566666666666668
1424438405777,100,0.8566666666666668
1424438410779,100,0.8566666666666668
1424438415777,100,0.6116666666666667
1424438420777,100,0.3558333333333334
1424438425776,100,0.28833333333333333
1424438430776,100,0.2783333333333333
1424438435776,100,0.03333333333333333
1424438440776,100,0.0225
1424438445777,100,0.0225
