timestamp,selflet 
1424620132140,100
1424619649334,101
1424606429917,10
1424619651518,102
1424620133626,103
1424620024049,104
1424620092864,105
1424620653083,106
1424620648529,107
1424620384940,108
1424620681575,109
1424620794014,110
1424620641492,111
1424610212404,11
1424620933729,112
1424620948473,113
1424620989556,114
1424621281656,115
1424621243383,116
1424621255845,117
1424621646948,118
1424621610450,119
1424621898262,120
1424625549203,121
1424606456516,12
1424622145068,122
1424622241563,123
1424622302677,124
1424622447364,125
1424623275303,126
1424622666484,127
1424622707245,128
1424622624912,129
1424623548296,130
1424623408718,131
1424606429138,13
1424623873239,132
1424623733625,133
1424623857951,134
1424625579818,135
1424625037175,136
1424625134888,137
1424625383995,138
1424625662545,139
1424606475869,14
1424626207640,142
1424606815724,15
1424606667745,16
1424606887068,17
1424607226894,18
1424607200346,19
1424610815900,20
1424607466823,21
1424605299874,2
1424607436159,22
1424608330236,23
1424608265568,24
1424608196934,25
1424611856429,26
1424611689612,27
1424608439973,28
1424608533875,29
1424608455001,30
1424608512183,31
1424605830074,3
1424609527256,32
1424608750357,33
1424609518233,34
1424612744458,35
1424609763264,36
1424609550340,37
1424610037290,38
1424609360336,39
1424609485100,40
1424609943207,41
1424605268993,4
1424609512849,42
1424610115013,43
1424609992062,44
1424609816709,45
1424610424014,46
1424610114155,47
1424610119839,48
1424610412545,49
1424610745530,51
1424606068613,5
1424611029821,52
1424610848282,53
1424610871368,54
1424611021404,55
1424611046817,56
1424611142029,57
1424611348418,58
1424611958243,59
1424611530451,60
1424618911622,61
1424605707837,6
1424612191656,62
1424611776620,63
1424612106035,64
1424612605071,65
1424612960302,66
1424612611141,67
1424612788929,68
1424616420799,69
1424612891034,70
1424613273478,71
1424605448197,7
1424621731386,72
1424621756121,73
1424616376321,75
1424616348124,76
1424616862534,77
1424616472139,78
1424616872721,79
1424616918933,80
1424616909339,81
1424613574359,8
1424620957223,82
1424620680280,83
1424620804738,84
1424621026910,85
1424621075647,86
1424621107207,87
1424621284850,88
1424621288992,89
1424622159436,91
1424605926292,9
1424618808369,92
1424621950354,93
1424622734169,94
1424618948542,95
1424622627257,96
1424619394905,97
1424619387028,99
