timestamp,selflet 
1424435789560,100
1424435880291,101
1424421634017,10
1424435977086,102
1424436110872,103
1424436168165,104
1424436202188,105
1424436443718,106
1424436467564,107
1424436500271,108
1424436756850,109
1424436779158,110
1424436811117,111
1424421863940,11
1424437076627,112
1424437112477,113
1424437164782,114
1424437390193,115
1424437423261,116
1424437495461,117
1424437802396,118
1424437870646,119
1424437930925,120
1424438107477,121
1424421866198,12
1424438137915,122
1424438142475,123
1424438497767,124
1424438559917,125
1424438565378,126
1424438799270,127
1424438814848,128
1424438858080,129
1424439114537,130
1424439221300,131
1424421868334,13
1424439424395,132
1424440531701,133
1424441014511,134
1424441466502,135
1424441628039,136
1424441674448,137
1424441786972,138
1424441866443,139
1424441920316,140
1424422173314,14
1424422175764,15
1424422178513,16
1424422474569,17
1424422652136,18
1424422655738,19
1424422775151,20
1424422785698,21
1424420957420,2
1424422809216,22
1424423328078,23
1424423336126,24
1424423413486,25
1424423721825,26
1424423763977,27
1424423786042,28
1424424151659,29
1424424155354,30
1424424156760,31
1424420948679,3
1424424465033,32
1424424530877,33
1424424535441,34
1424424776124,35
1424424802303,36
1424424804303,37
1424425141980,38
1424425215482,39
1424425225454,40
1424425482025,41
1424420945894,4
1424425492883,42
1424425501958,43
1424425871075,44
1424425893151,45
1424425940881,46
1424426193062,47
1424426342022,48
1424426455106,49
1424426496663,50
1424426518665,51
1424421258027,5
1424426549797,52
1424426801351,53
1424426866443,54
1424426894715,55
1424427110655,56
1424427112320,57
1424427113211,58
1424427463365,59
1424427565555,60
1424427589165,61
1424421255271,6
1424427776206,62
1424427809805,63
1424427815758,64
1424428140733,65
1424428484223,66
1424428501223,67
1424428530719,68
1424429512506,69
1424430138513,70
1424430474705,71
1424421259687,7
1424430983685,72
1424431023040,73
1424431039731,74
1424431967583,75
1424432563946,76
1424432593844,77
1424432602235,78
1424433167161,79
1424433229973,80
1424433254639,81
1424421555648,8
1424433619988,82
1424433626320,83
1424433642602,84
1424434015411,85
1424434025022,86
1424434104732,87
1424434444723,88
1424434451882,89
1424434460033,90
1424434829144,91
1424421559630,9
1424434872529,92
1424434873129,93
1424435179581,94
1424435230768,95
1424435272466,96
1424435481929,97
1424435491628,98
1424435523259,99
