timestamp,selflet,started,ended,lifetime 
1423234629023,100,1423230992819,1423234629022,3636203
1423234394997,101,1423230998893,1423234394997,3396104
1423223819494,10,1423217516043,1423223819494,6303451
1423234445444,102,1423231269471,1423234445444,3175973
1423233985910,103,1423231280156,1423233985909,2705753
1423234275300,104,1423231309366,1423234275300,2965934
1423235108199,105,1423231601986,1423235108198,3506212
1423234570837,106,1423231604992,1423234570837,2965845
1423234582480,107,1423231606657,1423234582480,2975823
1423234862689,108,1423231906787,1423234862689,2955902
1423234996829,109,1423231920931,1423234996828,3075897
1423235211940,110,1423231935853,1423235211940,3276087
1423234913327,111,1423232207606,1423234913327,2705721
1423235589856,112,1423232213790,1423235589856,3376066
1423235112702,113,1423232266928,1423235112702,2845774
1423235223519,114,1423232517786,1423235223519,2705733
1423235534990,115,1423232519049,1423235534989,3015940
1423235878900,116,1423232562774,1423235878899,3316125
1423236133749,117,1423232817782,1423236133749,3315967
1423235905002,118,1423233119182,1423235905001,2785819
1423235874075,119,1423233168386,1423235874074,2705688
1423235879119,120,1423233173409,1423235879119,2705710
1423235961556,121,1423233195783,1423235961556,2765773
1423220610726,12,1423217804879,1423220610726,2805847
1423239809814,122,1423233506605,1423239809814,6303209
1423236292160,123,1423233546451,1423236292160,2745709
1423236331599,124,1423233625910,1423236331599,2705689
1423236519215,125,1423233813460,1423236519214,2705754
1423236561819,126,1423233816017,1423236561818,2745801
1423237074306,128,1423234168470,1423237074306,2905836
1423236907718,129,1423234201993,1423236907718,2705725
1423237287424,130,1423234221556,1423237287424,3065868
1423237281409,131,1423234475515,1423237281408,2805893
1423220581649,13,1423217805841,1423220581648,2775807
1423237747494,132,1423234481473,1423237747493,3266020
1423237214051,133,1423234508349,1423237214051,2705702
1423237911543,134,1423234775667,1423237911543,3135876
1423238140005,135,1423234803964,1423238140005,3336041
1423237934056,136,1423234858065,1423237934056,3075991
1423239173204,137,1423236467517,1423239173204,2705687
1423239685365,138,1423236979664,1423239685364,2705700
1423240090264,140,1423237074446,1423240090264,3015818
1423240234574,141,1423237528944,1423240234574,2705630
1423220858749,14,1423218133021,1423220858749,2725728
1423220883620,15,1423218137871,1423220883620,2745749
1423224452302,16,1423218138740,1423224452302,6313562
1423221199891,17,1423218434109,1423221199891,2765782
1423222080406,18,1423218504219,1423222080405,3576186
1423222033505,19,1423218507292,1423222033504,3526212
1423221983628,20,1423218747628,1423221983628,3236000
1423225060115,21,1423218756769,1423225060115,6303346
1423219324760,2,1423216618975,1423219324759,2705784
1423222503834,22,1423218967644,1423222503834,3536190
1423225427526,23,1423219074042,1423225427526,6353484
1423222573707,24,1423219097527,1423222573707,3476180
1423225459019,25,1423219115436,1423225459019,6343583
1423222413322,26,1423219577512,1423222413322,2835810
1423222427631,27,1423219581826,1423222427630,2845804
1423222394274,28,1423219688534,1423222394274,2705740
1423222651947,29,1423219886197,1423222651947,2765750
1423222741060,30,1423219895257,1423222741060,2845803
1423226278049,31,1423219934575,1423226278048,6343473
1423219323969,3,1423216618212,1423219323969,2705757
