timestamp,reqType,service,rt,selflet,numberOfReqs 
1424435840006,LocalReqLocalExe,checkIfAvailable,2366,100,1
1424435841577,LocalReqLocalExe,downloadVideo,1569,100,1
1424435841578,LocalReqLocalExe,getVideoResource,3939,100,1
1424435860904,LocalReqLocalExe,scaleVideo,19326,100,1
1424435861112,LocalReqLocalExe,transcodeVideo,207,100,1
1424435861160,LocalReqLocalExe,bitDepthReduction,47,100,1
1424435861160,LocalReqLocalExe,videoProvisioner,23522,100,1
1424435999240,LocalReqLocalExe,checkIfAvailable,1545,100,1
1424435999408,LocalReqLocalExe,downloadVideo,167,100,1
1424435999409,LocalReqLocalExe,getVideoResource,1715,100,1
1424436023256,LocalReqLocalExe,scaleVideo,23847,100,1
1424436023376,LocalReqLocalExe,transcodeVideo,119,100,1
1424436023980,LocalReqLocalExe,bitDepthReduction,603,100,1
1424436023981,LocalReqLocalExe,videoProvisioner,26287,100,1
1424436034500,LocalReqLocalExe,checkIfAvailable,521,100,1
1424436036056,LocalReqLocalExe,downloadVideo,1555,100,1
1424436036057,LocalReqLocalExe,getVideoResource,2079,100,1
1424436071671,LocalReqLocalExe,checkIfAvailable,156,100,1
1424436076948,LocalReqLocalExe,downloadVideo,5276,100,1
1424436076948,LocalReqLocalExe,getVideoResource,5434,100,1
1424436108644,LocalReqLocalExe,scaleVideo,72587,100,1
1424436114576,LocalReqLocalExe,transcodeVideo,5932,100,1
1424436115431,LocalReqLocalExe,bitDepthReduction,854,100,1
1424436115431,LocalReqLocalExe,videoProvisioner,81455,100,1
1424436124103,LocalReqLocalExe,checkIfAvailable,30,100,1
1424436124217,LocalReqLocalExe,downloadVideo,113,100,1
1424436124217,LocalReqLocalExe,getVideoResource,154,100,1
1424436151714,LocalReqLocalExe,scaleVideo,74765,100,1
1424436151919,LocalReqLocalExe,scaleVideo,27701,100,1
1424436151985,LocalReqLocalExe,transcodeVideo,65,100,1
1424436152056,LocalReqLocalExe,bitDepthReduction,70,100,1
1424436152161,LocalReqLocalExe,transcodeVideo,446,100,1
1424436154026,LocalReqLocalExe,bitDepthReduction,1865,100,1
1424436154126,LocalReqLocalExe,checkIfSubtitlesAvailable,98,100,1
1424436154209,LocalReqLocalExe,checkIfSubtitlesAvailable,2148,100,1
1424436155008,LocalReqLocalExe,checkIfSubtitlesExists,798,100,1
1424436156931,LocalReqLocalExe,checkIfSubtitlesExists,2804,100,1
1424436157216,LocalReqLocalExe,getDefaultSubtitle,2207,100,1
1424436157217,LocalReqLocalExe,getSubtitles,5160,100,1
1424436157534,LocalReqLocalExe,applySubtitles,317,100,1
1424436157534,LocalReqLocalExe,videoProvisioner,33472,100,1
1424436158336,LocalReqLocalExe,getDefaultSubtitle,1404,100,1
1424436158337,LocalReqLocalExe,getSubtitles,4310,100,1
1424436158424,LocalReqLocalExe,applySubtitles,87,100,1
1424436158424,LocalReqLocalExe,videoProvisioner,86911,100,1
1424436239400,LocalReqLocalExe,checkIfAvailable,1479,100,1
1424436240768,LocalReqLocalExe,downloadVideo,1367,100,1
1424436240769,LocalReqLocalExe,getVideoResource,2849,100,1
1424436266372,LocalReqLocalExe,scaleVideo,25603,100,1
1424436266476,LocalReqLocalExe,transcodeVideo,103,100,1
1424436266932,LocalReqLocalExe,bitDepthReduction,455,100,1
1424436267696,LocalReqLocalExe,checkIfSubtitlesAvailable,762,100,1
1424436271960,LocalReqLocalExe,checkIfSubtitlesExists,4263,100,1
1424436272992,LocalReqLocalExe,getDefaultSubtitle,1031,100,1
1424436273168,LocalReqLocalExe,translateSubtitleToLanguage,175,100,1
1424436273168,LocalReqLocalExe,getSubtitles,6235,100,1
1424436273364,LocalReqLocalExe,applySubtitles,195,100,1
1424436273364,LocalReqLocalExe,videoProvisioner,35444,100,1
1424436303372,LocalReqLocalExe,checkIfAvailable,1364,100,1
1424436304808,LocalReqLocalExe,downloadVideo,1435,100,1
1424436304809,LocalReqLocalExe,getVideoResource,2802,100,1
1424436308399,LocalReqLocalExe,checkIfAvailable,75,100,1
1424436309360,LocalReqLocalExe,downloadVideo,960,100,1
1424436309361,LocalReqLocalExe,getVideoResource,1038,100,1
1424436331477,LocalReqLocalExe,scaleVideo,26668,100,1
1424436331492,LocalReqLocalExe,transcodeVideo,14,100,1
