timestamp,selflet 
1424695099179,100
1424695401518,101
1424681355680,10
1424695498549,102
1424695568679,103
1424695705925,104
1424695712391,105
1424695710933,106
1424696011782,107
1424696031576,108
1424696055511,109
1424696314750,110
1424696316924,111
1424681412201,11
1424696319825,112
1424696621570,113
1424696624252,114
1424696639987,115
1424697031099,116
1424697046431,117
1424697050944,118
1424697341579,119
1424697349267,120
1424697374114,121
1424681656017,12
1424697658770,122
1424697671099,123
1424697681696,124
1424697965387,125
1424697984293,126
1424698057316,127
1424698302091,128
1424698364067,129
1424698397764,130
1424698696708,131
1424681703393,13
1424698728847,132
1424698763115,133
1424699840030,134
1424700227999,135
1424700310805,136
1424701095204,137
1424701102624,138
1424701122548,139
1424701611233,140
1424681815624,14
1424681966219,15
1424681985510,16
1424682145902,17
1424682144518,18
1424682252363,19
1424682553372,20
1424682632027,21
1424680437338,2
1424682695705,22
1424682875070,23
1424683004330,24
1424683064965,25
1424683303394,26
1424683396842,27
1424683421738,28
1424683698193,29
1424683764551,30
1424683780970,31
1424680437957,3
1424684041697,32
1424684043629,33
1424684052832,34
1424684394390,35
1424684411998,36
1424684414031,37
1424684726325,38
1424684765303,39
1424684811886,40
1424685052445,41
1424680435660,4
1424685062693,42
1424685093512,43
1424685422009,44
1424685480895,45
1424685511283,46
1424685743731,47
1424685771012,48
1424685985316,49
1424686131080,50
1424686140600,51
1424680747110,5
1424686188089,52
1424686428920,53
1424686538196,54
1424686566318,55
1424686733449,56
1424686785525,57
1424686849041,58
1424687119038,59
1424687132741,60
1424687146422,61
1424680766228,6
1424687511064,62
1424687522825,63
1424687530282,64
1424687925382,65
1424687969374,66
1424687989634,67
1424689068437,68
1424690530895,69
1424690562137,70
1424690644575,71
1424680765735,7
1424691128330,72
1424691171764,73
1424691790894,74
1424691947912,75
1424691996571,76
1424692127059,77
1424692400910,78
1424692635397,79
1424692668986,80
1424692677313,81
1424681083441,8
1424693072939,82
1424693070947,83
1424693100774,84
1424693416680,85
1424693509251,86
1424693699330,87
1424693752919,88
1424694080071,89
1424694132470,90
1424694145478,91
1424681205574,9
1424694423468,92
1424694596348,93
1424694615504,94
1424694743496,95
1424694752141,96
1424694765694,97
1424695091319,98
1424695097490,99
