timestamp,reqType,service,rt,selflet,numberOfReqs 
1424538896740,LocalReqLocalExe,checkIfAvailable,108,100,1
1424538896741,LocalReqLocalExe,getVideoResource,110,100,1
1424538921342,LocalReqLocalExe,scaleVideo,24600,100,1
1424538924107,LocalReqLocalExe,transcodeVideo,2765,100,1
1424538925574,LocalReqLocalExe,bitDepthReduction,1466,100,1
1424538926462,LocalReqLocalExe,checkIfSubtitlesAvailable,887,100,1
1424538929438,LocalReqLocalExe,checkIfSubtitlesExists,2975,100,1
1424538932745,LocalReqLocalExe,checkIfAvailable,2940,100,1
1424538933013,LocalReqLocalExe,getDefaultSubtitle,3574,100,1
1424538933014,LocalReqLocalExe,getSubtitles,7439,100,1
1424538933093,LocalReqLocalExe,applySubtitles,78,100,1
1424538933094,LocalReqLocalExe,videoProvisioner,36464,100,1
1424538934562,LocalReqLocalExe,downloadVideo,1817,100,1
1424538934562,LocalReqLocalExe,getVideoResource,4758,100,1
1424538961214,LocalReqLocalExe,scaleVideo,26650,100,1
1424538961242,LocalReqLocalExe,transcodeVideo,27,100,1
1424538965422,LocalReqLocalExe,bitDepthReduction,4179,100,1
1424538965423,LocalReqLocalExe,videoProvisioner,35620,100,1
1424538982266,LocalReqLocalExe,checkIfAvailable,2689,100,1
1424538987722,LocalReqLocalExe,downloadVideo,5455,100,1
1424538987723,LocalReqLocalExe,getVideoResource,8146,100,1
1424539012598,LocalReqLocalExe,scaleVideo,24875,100,1
1424539013466,LocalReqLocalExe,transcodeVideo,867,100,1
1424539015730,LocalReqLocalExe,bitDepthReduction,2263,100,1
1424539015730,LocalReqLocalExe,videoProvisioner,36154,100,1
1424539074558,LocalReqLocalExe,checkIfAvailable,168,100,1
1424539076714,LocalReqLocalExe,downloadVideo,2155,100,1
1424539076714,LocalReqLocalExe,getVideoResource,2327,100,1
1424539102570,LocalReqLocalExe,scaleVideo,25855,100,1
1424539102778,LocalReqLocalExe,transcodeVideo,207,100,1
1424539105034,LocalReqLocalExe,bitDepthReduction,2256,100,1
1424539105034,LocalReqLocalExe,videoProvisioner,30647,100,1
1424539119130,LocalReqLocalExe,checkIfAvailable,2081,100,1
1424539121550,LocalReqLocalExe,downloadVideo,2419,100,1
1424539121551,LocalReqLocalExe,getVideoResource,4503,100,1
1424539122842,LocalReqLocalExe,checkIfAvailable,1052,100,1
1424539124194,LocalReqLocalExe,downloadVideo,1351,100,1
1424539124195,LocalReqLocalExe,getVideoResource,2406,100,1
1424539136320,LocalReqLocalExe,checkIfAvailable,306,100,1
1424539138446,LocalReqLocalExe,downloadVideo,2125,100,1
1424539138447,LocalReqLocalExe,getVideoResource,2436,100,1
1424539161336,LocalReqLocalExe,scaleVideo,37141,100,1
1424539161931,LocalReqLocalExe,scaleVideo,40380,100,1
1424539166971,LocalReqLocalExe,transcodeVideo,5635,100,1
1424539168372,LocalReqLocalExe,transcodeVideo,6440,100,1
1424539168603,LocalReqLocalExe,bitDepthReduction,1632,100,1
1424539168603,LocalReqLocalExe,videoProvisioner,46815,100,1
1424539169292,LocalReqLocalExe,bitDepthReduction,919,100,1
1424539169292,LocalReqLocalExe,videoProvisioner,52244,100,1
1424539175934,LocalReqLocalExe,scaleVideo,37487,100,1
1424539176474,LocalReqLocalExe,transcodeVideo,539,100,1
1424539177882,LocalReqLocalExe,bitDepthReduction,1407,100,1
1424539178482,LocalReqLocalExe,checkIfSubtitlesAvailable,599,100,1
1424539181948,LocalReqLocalExe,checkIfAvailable,902,100,1
1424539182106,LocalReqLocalExe,checkIfSubtitlesExists,3623,100,1
1424539185174,LocalReqLocalExe,downloadVideo,3225,100,1
1424539185175,LocalReqLocalExe,getVideoResource,4130,100,1
1424539188236,LocalReqLocalExe,checkIfAvailable,4818,100,1
1424539195710,LocalReqLocalExe,getDefaultSubtitle,13603,100,1
1424539195711,LocalReqLocalExe,getSubtitles,17828,100,1
1424539196387,LocalReqLocalExe,downloadVideo,8150,100,1
1424539196388,LocalReqLocalExe,getVideoResource,12973,100,1
1424539199422,LocalReqLocalExe,applySubtitles,3710,100,1
1424539199423,LocalReqLocalExe,videoProvisioner,63413,100,1
1424539221230,LocalReqLocalExe,scaleVideo,24841,100,1
1424539222260,LocalReqLocalExe,transcodeVideo,1030,100,1
1424539222723,LocalReqLocalExe,bitDepthReduction,462,100,1
1424539222724,LocalReqLocalExe,videoProvisioner,39310,100,1
1424539262886,LocalReqLocalExe,scaleVideo,77710,100,1
1424539263730,LocalReqLocalExe,transcodeVideo,843,100,1
1424539264254,LocalReqLocalExe,bitDepthReduction,523,100,1
1424539264254,LocalReqLocalExe,videoProvisioner,83210,100,1
1424539355186,LocalReqLocalExe,checkIfAvailable,4199,100,1
1424539359050,LocalReqLocalExe,downloadVideo,3863,100,1
1424539359050,LocalReqLocalExe,getVideoResource,8064,100,1
1424539381134,LocalReqLocalExe,scaleVideo,22083,100,1
1424539382986,LocalReqLocalExe,transcodeVideo,1851,100,1
1424539384754,LocalReqLocalExe,bitDepthReduction,1767,100,1
1424539384770,LocalReqLocalExe,checkIfSubtitlesAvailable,15,100,1
1424539385230,LocalReqLocalExe,checkIfSubtitlesExists,460,100,1
1424539385854,LocalReqLocalExe,getDefaultSubtitle,623,100,1
1424539385854,LocalReqLocalExe,getSubtitles,1099,100,1
1424539385990,LocalReqLocalExe,applySubtitles,135,100,1
1424539385990,LocalReqLocalExe,videoProvisioner,35004,100,1
1424539390950,LocalReqLocalExe,checkIfAvailable,812,100,1
1424539394022,LocalReqLocalExe,downloadVideo,3071,100,1
1424539394023,LocalReqLocalExe,getVideoResource,3885,100,1
1424539419630,LocalReqLocalExe,scaleVideo,25606,100,1
1424539419990,LocalReqLocalExe,transcodeVideo,359,100,1
1424539420234,LocalReqLocalExe,bitDepthReduction,243,100,1
1424539420234,LocalReqLocalExe,videoProvisioner,30097,100,1
1424539438898,LocalReqLocalExe,checkIfAvailable,839,100,1
1424539438982,LocalReqLocalExe,downloadVideo,83,100,1
1424539438982,LocalReqLocalExe,getVideoResource,924,100,1
1424539440272,LocalReqLocalExe,checkIfAvailable,25,100,1
1424539440367,LocalReqLocalExe,downloadVideo,94,100,1
1424539440367,LocalReqLocalExe,getVideoResource,121,100,1
1424539451722,LocalReqLocalExe,checkIfAvailable,2769,100,1
1424539454122,LocalReqLocalExe,downloadVideo,2399,100,1
1424539454123,LocalReqLocalExe,getVideoResource,5174,100,1
1424539467584,LocalReqLocalExe,scaleVideo,28601,100,1
1424539468760,LocalReqLocalExe,transcodeVideo,1176,100,1
1424539470758,LocalReqLocalExe,bitDepthReduction,1998,100,1
1424539470758,LocalReqLocalExe,videoProvisioner,32700,100,1
1424539475789,LocalReqLocalExe,scaleVideo,35421,100,1
1424539477343,LocalReqLocalExe,transcodeVideo,1553,100,1
1424539477386,LocalReqLocalExe,bitDepthReduction,42,100,1
1424539477387,LocalReqLocalExe,videoProvisioner,37141,100,1
1424539487410,LocalReqLocalExe,scaleVideo,33286,100,1
1424539490346,LocalReqLocalExe,transcodeVideo,2935,100,1
1424539490706,LocalReqLocalExe,bitDepthReduction,360,100,1
1424539491350,LocalReqLocalExe,checkIfSubtitlesAvailable,643,100,1
1424539492930,LocalReqLocalExe,checkIfSubtitlesExists,1580,100,1
1424539494438,LocalReqLocalExe,getDefaultSubtitle,1507,100,1
1424539494566,LocalReqLocalExe,translateSubtitleToLanguage,127,100,1
1424539494566,LocalReqLocalExe,getSubtitles,3859,100,1
1424539495754,LocalReqLocalExe,applySubtitles,1187,100,1
1424539495754,LocalReqLocalExe,videoProvisioner,46805,100,1
1424539497710,LocalReqLocalExe,checkIfAvailable,841,100,1
1424539499806,LocalReqLocalExe,downloadVideo,2096,100,1
1424539499806,LocalReqLocalExe,getVideoResource,2937,100,1
1424539519642,LocalReqLocalExe,scaleVideo,19835,100,1
1424539520254,LocalReqLocalExe,transcodeVideo,611,100,1
1424539520278,LocalReqLocalExe,bitDepthReduction,23,100,1
1424539520346,LocalReqLocalExe,checkIfSubtitlesAvailable,67,100,1
1424539522682,LocalReqLocalExe,checkIfSubtitlesExists,2335,100,1
