timestamp,selflet 
1423165732932,100
1423161988639,101
1423145870095,10
1423162380716,102
1423162038093,103
1423162154411,104
1423162158852,105
1423162590533,107
1423163102625,108
1423163149784,109
1423166323845,110
1423163586593,111
1423146845786,11
1423163562805,112
1423163579192,113
1423163964525,114
1423163434855,115
1423166210531,116
1423166112526,118
1423165959211,119
1423166279178,120
1423166011631,121
1423146705878,12
1423147260689,13
1423150420127,14
1423146801248,15
1423150306006,16
1423150643183,17
1423147880620,18
1423151341741,19
1423151543700,20
1423147702489,21
1423148732502,2
1423148386586,22
1423149030651,23
1423151929548,24
1423148344378,25
1423149076032,26
1423149160566,27
1423152163391,28
1423149279483,29
1423152940725,30
1423152950311,31
1423145255688,3
1423149586094,32
1423149585220,33
1423150141552,34
1423153209905,35
1423150836283,36
1423149971263,37
1423149983047,38
1423150307654,39
1423150428246,40
1423150327865,41
1423148882577,4
1423150617832,42
1423150695392,43
1423151178040,44
1423151356737,45
1423151558098,46
1423151858009,47
1423151700285,48
1423159068847,49
1423152164122,50
1423152025675,51
1423149818635,5
1423152748053,52
1423152152949,53
1423158498922,54
1423158518932,55
1423155519614,56
1423155263291,57
1423155386759,58
1423155369291,59
1423157189219,60
1423156811424,61
1423145503398,6
1423156843941,62
1423161301704,63
1423161007922,64
1423160874808,65
1423161927480,66
1423158339711,67
1423158454437,69
1423158395341,70
1423158528971,71
1423145665981,7
1423158489382,72
1423158844571,73
1423162405802,74
1423159427647,75
1423162494254,76
1423159370435,77
1423159253183,78
1423159278790,79
1423159919645,80
1423159458835,81
1423145827858,8
1423159754142,82
1423160595316,83
1423160198738,84
1423160278586,85
1423160931935,86
1423160322837,87
1423160333180,88
1423160774049,89
1423160618694,90
1423160618516,91
1423149679397,9
1423161001014,92
1423160883919,93
1423161526728,95
1423161321725,96
1423161488554,98
1423161825317,99
