timestamp,reqType,service,rt,selflet,numberOfReqs 
1424980130080,LocalReqLocalExe,checkIfAvailable,538,100,1
1424980130273,LocalReqLocalExe,downloadVideo,192,100,1
1424980130274,LocalReqLocalExe,getVideoResource,732,100,1
1424980151873,LocalReqLocalExe,scaleVideo,21599,100,1
1424980152193,LocalReqLocalExe,transcodeVideo,319,100,1
1424980154077,LocalReqLocalExe,bitDepthReduction,1883,100,1
1424980154077,LocalReqLocalExe,videoProvisioner,24537,100,1
1424980174777,LocalReqLocalExe,checkIfAvailable,3800,100,1
1424980175953,LocalReqLocalExe,downloadVideo,1175,100,1
1424980175953,LocalReqLocalExe,getVideoResource,4976,100,1
1424980197337,LocalReqLocalExe,checkIfAvailable,1128,100,1
1424980200731,LocalReqLocalExe,scaleVideo,24777,100,1
1424980201133,LocalReqLocalExe,downloadVideo,3794,100,1
1424980201134,LocalReqLocalExe,getVideoResource,4926,100,1
1424980202914,LocalReqLocalExe,transcodeVideo,2182,100,1
1424980205544,LocalReqLocalExe,bitDepthReduction,2629,100,1
1424980205545,LocalReqLocalExe,videoProvisioner,34569,100,1
1424980226757,LocalReqLocalExe,scaleVideo,25623,100,1
1424980228449,LocalReqLocalExe,transcodeVideo,1691,100,1
1424980228797,LocalReqLocalExe,bitDepthReduction,347,100,1
1424980228797,LocalReqLocalExe,videoProvisioner,32590,100,1
1424980235865,LocalReqLocalExe,checkIfAvailable,1811,100,1
1424980236165,LocalReqLocalExe,downloadVideo,299,100,1
1424980236165,LocalReqLocalExe,getVideoResource,2112,100,1
1424980260529,LocalReqLocalExe,scaleVideo,24363,100,1
1424980260937,LocalReqLocalExe,transcodeVideo,407,100,1
1424980261601,LocalReqLocalExe,bitDepthReduction,664,100,1
1424980261601,LocalReqLocalExe,videoProvisioner,27548,100,1
1424980336417,LocalReqLocalExe,checkIfAvailable,3229,100,1
1424980336861,LocalReqLocalExe,downloadVideo,444,100,1
1424980336861,LocalReqLocalExe,getVideoResource,3687,100,1
1424980403369,LocalReqLocalExe,scaleVideo,66507,100,1
1424980404169,LocalReqLocalExe,transcodeVideo,800,100,1
1424980406041,LocalReqLocalExe,bitDepthReduction,1872,100,1
1424980406253,LocalReqLocalExe,checkIfSubtitlesAvailable,211,100,1
1424980408253,LocalReqLocalExe,checkIfSubtitlesExists,2000,100,1
1424980409217,LocalReqLocalExe,getDefaultSubtitle,964,100,1
1424980410265,LocalReqLocalExe,translateSubtitleToLanguage,1048,100,1
1424980410265,LocalReqLocalExe,getSubtitles,4223,100,1
1424980410617,LocalReqLocalExe,applySubtitles,351,100,1
1424980410617,LocalReqLocalExe,videoProvisioner,77443,100,1
1424980469989,LocalReqLocalExe,checkIfAvailable,3502,100,1
1424980470085,LocalReqLocalExe,downloadVideo,96,100,1
1424980470085,LocalReqLocalExe,getVideoResource,3599,100,1
1424980494949,LocalReqLocalExe,scaleVideo,24863,100,1
1424980495613,LocalReqLocalExe,transcodeVideo,664,100,1
1424980496257,LocalReqLocalExe,bitDepthReduction,644,100,1
1424980496257,LocalReqLocalExe,videoProvisioner,29771,100,1
1424980688273,LocalReqLocalExe,checkIfAvailable,1559,100,1
1424980688497,LocalReqLocalExe,downloadVideo,224,100,1
1424980688497,LocalReqLocalExe,getVideoResource,1784,100,1
1424980709937,LocalReqLocalExe,checkIfAvailable,1770,100,1
1424980713433,LocalReqLocalExe,scaleVideo,24935,100,1
1424980713966,LocalReqLocalExe,transcodeVideo,532,100,1
1424980714840,LocalReqLocalExe,downloadVideo,4902,100,1
1424980714840,LocalReqLocalExe,getVideoResource,6681,100,1
1424980715155,LocalReqLocalExe,bitDepthReduction,1188,100,1
1424980715155,LocalReqLocalExe,videoProvisioner,28442,100,1
1424980740321,LocalReqLocalExe,checkIfAvailable,2438,100,1
1424980742208,LocalReqLocalExe,downloadVideo,1885,100,1
1424980742209,LocalReqLocalExe,getVideoResource,4331,100,1
1424980746681,LocalReqLocalExe,checkIfAvailable,544,100,1
1424980756483,LocalReqLocalExe,downloadVideo,9801,100,1
1424980756483,LocalReqLocalExe,getVideoResource,10349,100,1
1424980782557,LocalReqLocalExe,scaleVideo,40348,100,1
1424980783266,LocalReqLocalExe,transcodeVideo,708,100,1
1424980783871,LocalReqLocalExe,bitDepthReduction,604,100,1
1424980783871,LocalReqLocalExe,videoProvisioner,45994,100,1
1424980791471,LocalReqLocalExe,checkIfAvailable,746,100,1
1424980794018,LocalReqLocalExe,downloadVideo,2546,100,1
1424980794018,LocalReqLocalExe,getVideoResource,3301,100,1
1424980800330,LocalReqLocalExe,scaleVideo,43846,100,1
1424980800887,LocalReqLocalExe,transcodeVideo,557,100,1
1424980812121,LocalReqLocalExe,bitDepthReduction,11233,100,1
1424980812121,LocalReqLocalExe,videoProvisioner,65988,100,1
1424980818679,LocalReqLocalExe,scaleVideo,103838,100,1
1424980818875,LocalReqLocalExe,transcodeVideo,195,100,1
1424980822624,LocalReqRemoteExe,bitDepthReduction,3743,96,1
1424980822948,LocalReqLocalExe,scaleVideo,28929,100,1
1424980823064,LocalReqLocalExe,checkIfSubtitlesAvailable,437,100,1
1424980824245,LocalReqLocalExe,transcodeVideo,1296,100,1
1424980824995,LocalReqRemoteExe,bitDepthReduction,741,99,1
1424980824996,LocalReqLocalExe,videoProvisioner,34280,100,1
1424980825753,LocalReqLocalExe,checkIfSubtitlesExists,2688,100,1
1424980826489,LocalReqLocalExe,getDefaultSubtitle,736,100,1
1424980826489,LocalReqLocalExe,getSubtitles,3864,100,1
1424980827069,LocalReqLocalExe,applySubtitles,579,100,1
1424980827069,LocalReqLocalExe,videoProvisioner,118911,100,1
1424980861736,LocalReqLocalExe,checkIfAvailable,1669,100,1
1424980861905,LocalReqLocalExe,downloadVideo,168,100,1
1424980861906,LocalReqLocalExe,getVideoResource,1840,100,1
1424980922921,LocalReqLocalExe,scaleVideo,61014,100,1
1424980923469,LocalReqLocalExe,transcodeVideo,548,100,1
1424980929197,LocalReqLocalExe,bitDepthReduction,5728,100,1
1424980929197,LocalReqLocalExe,videoProvisioner,69131,100,1
1424980941009,LocalReqLocalExe,checkIfAvailable,1678,100,1
1424980941101,LocalReqLocalExe,downloadVideo,92,100,1
1424980941101,LocalReqLocalExe,getVideoResource,1771,100,1
1424980965717,LocalReqLocalExe,scaleVideo,24615,100,1
1424980965945,LocalReqLocalExe,transcodeVideo,228,100,1
1424980966517,LocalReqLocalExe,bitDepthReduction,572,100,1
1424980966517,LocalReqLocalExe,videoProvisioner,27187,100,1
1424981147209,LocalReqLocalExe,checkIfAvailable,1773,100,1
1424981150753,LocalReqLocalExe,downloadVideo,3544,100,1
1424981150753,LocalReqLocalExe,getVideoResource,5318,100,1
1424981180587,LocalReqLocalExe,checkIfAvailable,4474,100,1
1424981181106,LocalReqLocalExe,downloadVideo,518,100,1
1424981181106,LocalReqLocalExe,getVideoResource,4994,100,1
1424981192330,LocalReqLocalExe,checkIfAvailable,877,100,1
1424981195959,LocalReqLocalExe,downloadVideo,3629,100,1
1424981195960,LocalReqLocalExe,getVideoResource,4510,100,1
1424981212117,LocalReqLocalExe,scaleVideo,16157,100,1
1424981217971,LocalReqLocalExe,transcodeVideo,5853,100,1
1424981218164,LocalReqLocalExe,bitDepthReduction,192,100,1
1424981218165,LocalReqLocalExe,videoProvisioner,26716,100,1
1424981222353,LocalReqLocalExe,scaleVideo,41246,100,1
1424981222586,LocalReqLocalExe,transcodeVideo,232,100,1
1424981223304,LocalReqLocalExe,bitDepthReduction,717,100,1
1424981223305,LocalReqLocalExe,videoProvisioner,47194,100,1
1424981230621,LocalReqLocalExe,scaleVideo,79867,100,1
1424981232385,LocalReqLocalExe,transcodeVideo,1764,100,1
1424981232765,LocalReqLocalExe,bitDepthReduction,380,100,1
1424981232765,LocalReqLocalExe,videoProvisioner,87330,100,1
1424981243225,LocalReqLocalExe,checkIfAvailable,2353,100,1
1424981243253,LocalReqLocalExe,downloadVideo,28,100,1
1424981243253,LocalReqLocalExe,getVideoResource,2382,100,1
1424981244509,LocalReqLocalExe,checkIfAvailable,207,100,1
1424981250113,LocalReqLocalExe,downloadVideo,5603,100,1
1424981250114,LocalReqLocalExe,getVideoResource,5813,100,1
1424981262836,LocalReqLocalExe,checkIfAvailable,1509,100,1
1424981268938,LocalReqLocalExe,downloadVideo,6101,100,1
1424981268939,LocalReqLocalExe,getVideoResource,7617,100,1
1424981288866,LocalReqLocalExe,scaleVideo,38751,100,1
1424981288997,LocalReqLocalExe,transcodeVideo,130,100,1
1424981289027,LocalReqLocalExe,bitDepthReduction,29,100,1
1424981289027,LocalReqLocalExe,videoProvisioner,44728,100,1
1424981302040,LocalReqLocalExe,scaleVideo,33101,100,1
1424981302194,LocalReqLocalExe,transcodeVideo,154,100,1
1424981304872,LocalReqLocalExe,bitDepthReduction,2678,100,1
1424981304873,LocalReqLocalExe,videoProvisioner,43552,100,1
1424981320925,LocalReqLocalExe,checkIfAvailable,1153,100,1
1424981321230,LocalReqLocalExe,scaleVideo,77976,100,1
1424981321959,LocalReqLocalExe,transcodeVideo,728,100,1
1424981323172,LocalReqLocalExe,downloadVideo,2246,100,1
1424981323173,LocalReqLocalExe,getVideoResource,3402,100,1
1424981323582,LocalReqLocalExe,bitDepthReduction,1622,100,1
1424981323582,LocalReqLocalExe,videoProvisioner,82711,100,1
1424981390469,LocalReqLocalExe,scaleVideo,67295,100,1
1424981390921,LocalReqLocalExe,transcodeVideo,452,100,1
1424981392573,LocalReqLocalExe,bitDepthReduction,1652,100,1
1424981392941,LocalReqLocalExe,checkIfSubtitlesAvailable,367,100,1
1424981396401,LocalReqLocalExe,checkIfSubtitlesExists,3460,100,1
1424981396509,LocalReqLocalExe,getDefaultSubtitle,108,100,1
1424981397833,LocalReqLocalExe,translateSubtitleToLanguage,1324,100,1
1424981397833,LocalReqLocalExe,getSubtitles,5260,100,1
1424981397921,LocalReqLocalExe,applySubtitles,87,100,1
1424981397921,LocalReqLocalExe,videoProvisioner,78151,100,1
1424981417181,LocalReqLocalExe,checkIfAvailable,1823,100,1
1424981418213,LocalReqLocalExe,downloadVideo,1032,100,1
1424981418213,LocalReqLocalExe,getVideoResource,2855,100,1
1424981437065,LocalReqLocalExe,scaleVideo,18851,100,1
1424981437701,LocalReqLocalExe,transcodeVideo,636,100,1
1424981438485,LocalReqLocalExe,bitDepthReduction,784,100,1
1424981438485,LocalReqLocalExe,videoProvisioner,23128,100,1
1424981448253,LocalReqLocalExe,checkIfAvailable,1033,100,1
1424981449329,LocalReqLocalExe,downloadVideo,1076,100,1
1424981449329,LocalReqLocalExe,getVideoResource,2109,100,1
1424981475205,LocalReqLocalExe,scaleVideo,25875,100,1
1424981476097,LocalReqLocalExe,transcodeVideo,892,100,1
1424981476133,LocalReqLocalExe,bitDepthReduction,36,100,1
1424981476133,LocalReqLocalExe,videoProvisioner,28914,100,1
1424981482565,LocalReqLocalExe,checkIfAvailable,1609,100,1
1424981482873,LocalReqLocalExe,downloadVideo,308,100,1
1424981482873,LocalReqLocalExe,getVideoResource,1917,100,1
1424981509249,LocalReqLocalExe,scaleVideo,26375,100,1
1424981509300,LocalReqLocalExe,transcodeVideo,51,100,1
1424981511405,LocalReqLocalExe,bitDepthReduction,2104,100,1
1424981511406,LocalReqLocalExe,videoProvisioner,30451,100,1
1424981512385,LocalReqLocalExe,checkIfAvailable,1442,100,1
1424981516897,LocalReqLocalExe,downloadVideo,4512,100,1
1424981516897,LocalReqLocalExe,getVideoResource,5955,100,1
1424981537241,LocalReqLocalExe,scaleVideo,20343,100,1
1424981537265,LocalReqLocalExe,transcodeVideo,23,100,1
1424981538737,LocalReqLocalExe,bitDepthReduction,1472,100,1
1424981538737,LocalReqLocalExe,videoProvisioner,27795,100,1
1424981554125,LocalReqLocalExe,checkIfAvailable,1950,100,1
1424981554941,LocalReqLocalExe,downloadVideo,816,100,1
1424981554941,LocalReqLocalExe,getVideoResource,2766,100,1
1424981577163,LocalReqLocalExe,checkIfAvailable,623,100,1
1424981577669,LocalReqLocalExe,downloadVideo,505,100,1
1424981577670,LocalReqLocalExe,getVideoResource,1131,100,1
1424981579782,LocalReqLocalExe,scaleVideo,24840,100,1
1424981580691,LocalReqLocalExe,transcodeVideo,908,100,1
1424981584508,LocalReqLocalExe,bitDepthReduction,3816,100,1
1424981585521,LocalReqLocalExe,checkIfSubtitlesAvailable,1012,100,1
1424981586293,LocalReqLocalExe,checkIfSubtitlesExists,771,100,1
1424981587353,LocalReqLocalExe,getDefaultSubtitle,1059,100,1
1424981587353,LocalReqLocalExe,getSubtitles,2845,100,1
1424981587693,LocalReqLocalExe,applySubtitles,339,100,1
1424981587694,LocalReqLocalExe,videoProvisioner,35519,100,1
1424981605509,LocalReqLocalExe,scaleVideo,27839,100,1
1424981605873,LocalReqLocalExe,transcodeVideo,364,100,1
1424981607758,LocalReqLocalExe,bitDepthReduction,1885,100,1
1424981607759,LocalReqLocalExe,videoProvisioner,31220,100,1
1424981630809,LocalReqLocalExe,checkIfAvailable,63,100,1
1424981633025,LocalReqLocalExe,downloadVideo,2216,100,1
1424981633025,LocalReqLocalExe,getVideoResource,2279,100,1
1424981657389,LocalReqLocalExe,scaleVideo,24363,100,1
1424981657413,LocalReqLocalExe,transcodeVideo,24,100,1
1424981657449,LocalReqLocalExe,bitDepthReduction,36,100,1
1424981657449,LocalReqLocalExe,videoProvisioner,26704,100,1
1424981764933,LocalReqLocalExe,checkIfAvailable,3435,100,1
1424981765493,LocalReqLocalExe,downloadVideo,560,100,1
1424981765493,LocalReqLocalExe,getVideoResource,3996,100,1
1424981783696,LocalReqLocalExe,checkIfAvailable,35,100,1
1424981786271,LocalReqLocalExe,downloadVideo,2574,100,1
1424981786271,LocalReqLocalExe,getVideoResource,2611,100,1
1424981788255,LocalReqLocalExe,checkIfAvailable,2374,100,1
1424981791522,LocalReqLocalExe,checkIfAvailable,1209,100,1
1424981792282,LocalReqLocalExe,downloadVideo,4026,100,1
1424981792283,LocalReqLocalExe,getVideoResource,6407,100,1
1424981794131,LocalReqLocalExe,downloadVideo,2609,100,1
1424981794132,LocalReqLocalExe,getVideoResource,3824,100,1
1424981795984,LocalReqLocalExe,scaleVideo,30490,100,1
